rank,name,nation,born,bw,group,lift1,lift2,lift3,lift4,cat,sec,event
rank: 1,thach kim tuan,vie,"born: jan 15, 1994",b.weight: 55.88,group: a,1: 123,2: 126,3: -129,total: 126,56kgmen,snatch,2017 IWF WORLD CHAMPIONSHIPS
rank: 2,tran le quoc toan,vie,"born: apr 05, 1989",b.weight: 55.68,group: a,1: -119,2: 119,3: -122,total: 119,56kgmen,snatch,2017 IWF WORLD CHAMPIONSHIPS
rank: 3,brachi garcia josue,esp,"born: sep 08, 1992",b.weight: 55.84,group: a,1: 116,2: 118,3: -120,total: 118,56kgmen,snatch,2017 IWF WORLD CHAMPIONSHIPS
rank: 4,berna gonzalez carlos andres,col,"born: jan 21, 1990",b.weight: 55.92,group: a,1: 113,2: -116,3: 117,total: 117,56kgmen,snatch,2017 IWF WORLD CHAMPIONSHIPS
rank: 5,mingmoon witoon,tha,"born: feb 10, 1996",b.weight: 55.82,group: a,1: 115,2: -118,3: -119,total: 115,56kgmen,snatch,2017 IWF WORLD CHAMPIONSHIPS
rank: 6,alsaleem seraj abdulrahim m,ksa,"born: feb 10, 1996",b.weight: 55.93,group: a,1: 108,2: -112,3: 112,total: 112,56kgmen,snatch,2017 IWF WORLD CHAMPIONSHIPS
rank: 7,muhammad azroy hazalwafie,mas,"born: apr 04, 1994",b.weight: 55.84,group: a,1: -111,2: 111,3: -114,total: 111,56kgmen,snatch,2017 IWF WORLD CHAMPIONSHIPS
rank: 8,reisenauer brian james,usa,"born: oct 25, 1988",b.weight: 55.95,group: a,1: -105,2: -105,3: 105,total: 105,56kgmen,snatch,2017 IWF WORLD CHAMPIONSHIPS
rank: 9,tulo manueli,fij,"born: mar 25, 1990",b.weight: 55.77,group: a,1: 103,2: -107,3: -107,total: 103,56kgmen,snatch,2017 IWF WORLD CHAMPIONSHIPS
rank: 10,rojas concha marcos antonio,per,"born: jun 02, 1995",b.weight: 55.66,group: a,1: 100,2: 103,3: -105,total: 103,56kgmen,snatch,2017 IWF WORLD CHAMPIONSHIPS
rank: ---,scarantino mirco,ita,"born: jan 16, 1995",b.weight: 55.95,group: a,1: -114,2: -114,3: -114,total: ---,56kgmen,snatch,2017 IWF WORLD CHAMPIONSHIPS
rank: ---,de las salas de la rosa habib,col,"born: apr 19, 1987",b.weight: 55.38,group: a,1: -110,2: -110,3: -110,total: ---,56kgmen,snatch,2017 IWF WORLD CHAMPIONSHIPS
rank: 1,thach kim tuan,vie,"born: jan 15, 1994",b.weight: 55.88,group: a,1: 150,2: 153,3: -158,total: 153,56kgmen,cleanjerk,2017 IWF WORLD CHAMPIONSHIPS
rank: 2,mingmoon witoon,tha,"born: feb 10, 1996",b.weight: 55.82,group: a,1: 147,2: 152,3: -155,total: 152,56kgmen,cleanjerk,2017 IWF WORLD CHAMPIONSHIPS
rank: 3,tran le quoc toan,vie,"born: apr 05, 1989",b.weight: 55.68,group: a,1: 151,2: -154,3: -154,total: 151,56kgmen,cleanjerk,2017 IWF WORLD CHAMPIONSHIPS
rank: 4,berna gonzalez carlos andres,col,"born: jan 21, 1990",b.weight: 55.92,group: a,1: -144,2: 144,3: 149,total: 149,56kgmen,cleanjerk,2017 IWF WORLD CHAMPIONSHIPS
rank: 5,brachi garcia josue,esp,"born: sep 08, 1992",b.weight: 55.84,group: a,1: 135,2: 138,3: 140,total: 140,56kgmen,cleanjerk,2017 IWF WORLD CHAMPIONSHIPS
rank: 6,alsaleem seraj abdulrahim m,ksa,"born: feb 10, 1996",b.weight: 55.93,group: a,1: 138,2: -143,3: -143,total: 138,56kgmen,cleanjerk,2017 IWF WORLD CHAMPIONSHIPS
rank: 7,rojas concha marcos antonio,per,"born: jun 02, 1995",b.weight: 55.66,group: a,1: 131,2: 135,3: 137,total: 137,56kgmen,cleanjerk,2017 IWF WORLD CHAMPIONSHIPS
rank: 8,tulo manueli,fij,"born: mar 25, 1990",b.weight: 55.77,group: a,1: 130,2: 135,3: -138,total: 135,56kgmen,cleanjerk,2017 IWF WORLD CHAMPIONSHIPS
rank: 9,reisenauer brian james,usa,"born: oct 25, 1988",b.weight: 55.95,group: a,1: 127,2: -132,3: -132,total: 127,56kgmen,cleanjerk,2017 IWF WORLD CHAMPIONSHIPS
rank: ---,scarantino mirco,ita,"born: jan 16, 1995",b.weight: 55.95,group: a,1: ---,2: ---,3: ---,total: ---,56kgmen,cleanjerk,2017 IWF WORLD CHAMPIONSHIPS
rank: ---,de las salas de la rosa habib,col,"born: apr 19, 1987",b.weight: 55.38,group: a,1: -143,2: ---,3: ---,total: ---,56kgmen,cleanjerk,2017 IWF WORLD CHAMPIONSHIPS
rank: ---,muhammad azroy hazalwafie,mas,"born: apr 04, 1994",b.weight: 55.84,group: a,1: -132,2: -132,3: -132,total: ---,56kgmen,cleanjerk,2017 IWF WORLD CHAMPIONSHIPS
rank: 1,thach kim tuan,vie,"born: jan 15, 1994",b.weight: 55.88,group: a,snatch: 126,ci&jerk: 153,total: 279,,56kgmen,total,2017 IWF WORLD CHAMPIONSHIPS
rank: 2,tran le quoc toan,vie,"born: apr 05, 1989",b.weight: 55.68,group: a,snatch: 119,ci&jerk: 151,total: 270,,56kgmen,total,2017 IWF WORLD CHAMPIONSHIPS
rank: 3,mingmoon witoon,tha,"born: feb 10, 1996",b.weight: 55.82,group: a,snatch: 115,ci&jerk: 152,total: 267,,56kgmen,total,2017 IWF WORLD CHAMPIONSHIPS
rank: 4,berna gonzalez carlos andres,col,"born: jan 21, 1990",b.weight: 55.92,group: a,snatch: 117,ci&jerk: 149,total: 266,,56kgmen,total,2017 IWF WORLD CHAMPIONSHIPS
rank: 5,brachi garcia josue,esp,"born: sep 08, 1992",b.weight: 55.84,group: a,snatch: 118,ci&jerk: 140,total: 258,,56kgmen,total,2017 IWF WORLD CHAMPIONSHIPS
rank: 6,alsaleem seraj abdulrahim m,ksa,"born: feb 10, 1996",b.weight: 55.93,group: a,snatch: 112,ci&jerk: 138,total: 250,,56kgmen,total,2017 IWF WORLD CHAMPIONSHIPS
rank: 7,rojas concha marcos antonio,per,"born: jun 02, 1995",b.weight: 55.66,group: a,snatch: 103,ci&jerk: 137,total: 240,,56kgmen,total,2017 IWF WORLD CHAMPIONSHIPS
rank: 8,tulo manueli,fij,"born: mar 25, 1990",b.weight: 55.77,group: a,snatch: 103,ci&jerk: 135,total: 238,,56kgmen,total,2017 IWF WORLD CHAMPIONSHIPS
rank: 9,reisenauer brian james,usa,"born: oct 25, 1988",b.weight: 55.95,group: a,snatch: 105,ci&jerk: 127,total: 232,,56kgmen,total,2017 IWF WORLD CHAMPIONSHIPS
