rank,name,nation,born,bw,group,lift1,lift2,lift3,lift4,cat,sec,event
rank: 1,juboo khelwin,mri,"born: jun 27, 2002",b.weight: 107.43,group: a,1: 110,2: -132,3: -132,total: 110,p102kgmen,snatch,2019 African Youth Championships
rank: 1,juboo khelwin,mri,"born: jun 27, 2002",b.weight: 107.43,group: a,1: 140,2: 161,3: -170,total: 161,p102kgmen,cleanjerk,2019 African Youth Championships
rank: 1,juboo khelwin,mri,"born: jun 27, 2002",b.weight: 107.43,group: a,snatch: 110,ci&jerk: 161,total: 271,,p102kgmen,total,2019 African Youth Championships
rank: 1,emile willem gwendal,mri,"born: dec 20, 2002",b.weight: 49.00,group: a,1: 66,2: 76,3: -81,total: 76,49kgmen,snatch,2019 African Youth Championships
rank: 1,emile willem gwendal,mri,"born: dec 20, 2002",b.weight: 49.00,group: a,1: 85,2: 91,3: -101,total: 91,49kgmen,cleanjerk,2019 African Youth Championships
rank: 1,emile willem gwendal,mri,"born: dec 20, 2002",b.weight: 49.00,group: a,snatch: 76,ci&jerk: 91,total: 167,,49kgmen,total,2019 African Youth Championships
rank: 1,niyoyita davis,uga,"born: jan 01, 2004",b.weight: 54.96,group: a,1: 75,2: 80,3: -81,total: 80,55kgmen,snatch,2019 African Youth Championships
rank: 2,chakhchoukh akram,alg,"born: oct 04, 2004",b.weight: 54.95,group: a,1: 70,2: 76,3: -81,total: 76,55kgmen,snatch,2019 African Youth Championships
rank: 1,niyoyita davis,uga,"born: jan 01, 2004",b.weight: 54.96,group: a,1: 95,2: 100,3: 103,total: 103,55kgmen,cleanjerk,2019 African Youth Championships
rank: 2,chakhchoukh akram,alg,"born: oct 04, 2004",b.weight: 54.95,group: a,1: 92,2: 97,3: 101,total: 101,55kgmen,cleanjerk,2019 African Youth Championships
rank: 1,niyoyita davis,uga,"born: jan 01, 2004",b.weight: 54.96,group: a,snatch: 80,ci&jerk: 103,total: 183,,55kgmen,total,2019 African Youth Championships
rank: 2,chakhchoukh akram,alg,"born: oct 04, 2004",b.weight: 54.95,group: a,snatch: 76,ci&jerk: 101,total: 177,,55kgmen,total,2019 African Youth Championships
rank: 1,van der walt slade,rsa,"born: aug 01, 2004",b.weight: 58.94,group: a,1: 72,2: 76,3: -80,total: 76,61kgmen,snatch,2019 African Youth Championships
rank: 2,lutaaya hamdan sserwanga,uga,"born: jan 07, 2002",b.weight: 59.12,group: a,1: 65,2: 70,3: -73,total: 70,61kgmen,snatch,2019 African Youth Championships
rank: 1,van der walt slade,rsa,"born: aug 01, 2004",b.weight: 58.94,group: a,1: 92,2: 95,3: -98,total: 95,61kgmen,cleanjerk,2019 African Youth Championships
rank: 2,lutaaya hamdan sserwanga,uga,"born: jan 07, 2002",b.weight: 59.12,group: a,1: 85,2: 91,3: 92,total: 92,61kgmen,cleanjerk,2019 African Youth Championships
rank: 1,van der walt slade,rsa,"born: aug 01, 2004",b.weight: 58.94,group: a,snatch: 76,ci&jerk: 95,total: 171,,61kgmen,total,2019 African Youth Championships
rank: 2,lutaaya hamdan sserwanga,uga,"born: jan 07, 2002",b.weight: 59.12,group: a,snatch: 70,ci&jerk: 92,total: 162,,61kgmen,total,2019 African Youth Championships
rank: 1,mira daoud,alg,"born: sep 08, 2002",b.weight: 70.65,group: a,1: 92,2: 96,3: 100,total: 100,73kgmen,snatch,2019 African Youth Championships
rank: 2,nkuutu lawrence,uga,"born: feb 02, 2002",b.weight: 68.26,group: a,1: -91,2: 92,3: -95,total: 92,73kgmen,snatch,2019 African Youth Championships
rank: 3,bukenya robert,uga,"born: sep 23, 2003",b.weight: 71.22,group: a,1: 80,2: 85,3: -88,total: 85,73kgmen,snatch,2019 African Youth Championships
rank: 1,mira daoud,alg,"born: sep 08, 2002",b.weight: 70.65,group: a,1: 115,2: 123,3: 127,total: 127,73kgmen,cleanjerk,2019 African Youth Championships
rank: 2,nkuutu lawrence,uga,"born: feb 02, 2002",b.weight: 68.26,group: a,1: 112,2: -114,3: -114,total: 112,73kgmen,cleanjerk,2019 African Youth Championships
rank: 3,bukenya robert,uga,"born: sep 23, 2003",b.weight: 71.22,group: a,1: 105,2: -110,3: -111,total: 105,73kgmen,cleanjerk,2019 African Youth Championships
rank: 1,mira daoud,alg,"born: sep 08, 2002",b.weight: 70.65,group: a,snatch: 100,ci&jerk: 127,total: 227,,73kgmen,total,2019 African Youth Championships
rank: 2,nkuutu lawrence,uga,"born: feb 02, 2002",b.weight: 68.26,group: a,snatch: 92,ci&jerk: 112,total: 204,,73kgmen,total,2019 African Youth Championships
rank: 3,bukenya robert,uga,"born: sep 23, 2003",b.weight: 71.22,group: a,snatch: 85,ci&jerk: 105,total: 190,,73kgmen,total,2019 African Youth Championships
rank: 1,megaly ahmed ali mohamed,egy,"born: feb 02, 2002",b.weight: 80.00,group: a,1: 130,2: 135,3: -141,total: 135,81kgmen,snatch,2019 African Youth Championships
rank: 2,pretorius jayden dylon,rsa,"born: jan 14, 2002",b.weight: 75.45,group: a,1: -110,2: 110,3: 120,total: 120,81kgmen,snatch,2019 African Youth Championships
rank: 1,megaly ahmed ali mohamed,egy,"born: feb 02, 2002",b.weight: 80.00,group: a,1: 157,2: 167,3: -173,total: 167,81kgmen,cleanjerk,2019 African Youth Championships
rank: 2,pretorius jayden dylon,rsa,"born: jan 14, 2002",b.weight: 75.45,group: a,1: 140,2: 145,3: -151,total: 145,81kgmen,cleanjerk,2019 African Youth Championships
rank: 1,megaly ahmed ali mohamed,egy,"born: feb 02, 2002",b.weight: 80.00,group: a,snatch: 135,ci&jerk: 167,total: 302,,81kgmen,total,2019 African Youth Championships
rank: 2,pretorius jayden dylon,rsa,"born: jan 14, 2002",b.weight: 75.45,group: a,snatch: 120,ci&jerk: 145,total: 265,,81kgmen,total,2019 African Youth Championships
rank: 1,katbi nadja,alg,"born: jun 26, 2002",b.weight: 44.53,group: a,1: 35,2: 40,3: 43,total: 43,45kgwomen,snatch,2019 African Youth Championships
rank: 1,katbi nadja,alg,"born: jun 26, 2002",b.weight: 44.53,group: a,1: 45,2: 50,3: 55,total: 55,45kgwomen,cleanjerk,2019 African Youth Championships
rank: 1,katbi nadja,alg,"born: jun 26, 2002",b.weight: 44.53,group: a,snatch: 43,ci&jerk: 55,total: 98,,45kgwomen,total,2019 African Youth Championships
rank: 1,sabri nour el houda,alg,"born: apr 28, 2003",b.weight: 54.05,group: a,1: 50,2: 55,3: 59,total: 59,55kgwomen,snatch,2019 African Youth Championships
rank: 1,sabri nour el houda,alg,"born: apr 28, 2003",b.weight: 54.05,group: a,1: 70,2: 75,3: -80,total: 75,55kgwomen,cleanjerk,2019 African Youth Championships
rank: 1,sabri nour el houda,alg,"born: apr 28, 2003",b.weight: 54.05,group: a,snatch: 59,ci&jerk: 75,total: 134,,55kgwomen,total,2019 African Youth Championships
rank: 1,belounis nihad,alg,"born: jan 09, 2003",b.weight: 62.26,group: a,1: 55,2: 60,3: 63,total: 63,64kgwomen,snatch,2019 African Youth Championships
rank: 1,belounis nihad,alg,"born: jan 09, 2003",b.weight: 62.26,group: a,1: 70,2: -80,3: 82,total: 82,64kgwomen,cleanjerk,2019 African Youth Championships
rank: 1,belounis nihad,alg,"born: jan 09, 2003",b.weight: 62.26,group: a,snatch: 63,ci&jerk: 82,total: 145,,64kgwomen,total,2019 African Youth Championships
rank: 1,ahmed fatma mohamed sadek,egy,"born: jul 07, 2003",b.weight: 73.50,group: a,1: 80,2: 84,3: 86,total: 86,76kgwomen,snatch,2019 African Youth Championships
rank: 2,coloma joelita,sey,"born: apr 15, 2003",b.weight: 75.14,group: a,1: 55,2: -60,3: -60,total: 55,76kgwomen,snatch,2019 African Youth Championships
rank: 1,ahmed fatma mohamed sadek,egy,"born: jul 07, 2003",b.weight: 73.50,group: a,1: 100,2: 104,3: -112,total: 104,76kgwomen,cleanjerk,2019 African Youth Championships
rank: 2,coloma joelita,sey,"born: apr 15, 2003",b.weight: 75.14,group: a,1: 70,2: -75,3: -75,total: 70,76kgwomen,cleanjerk,2019 African Youth Championships
rank: 1,ahmed fatma mohamed sadek,egy,"born: jul 07, 2003",b.weight: 73.50,group: a,snatch: 86,ci&jerk: 104,total: 190,,76kgwomen,total,2019 African Youth Championships
rank: 2,coloma joelita,sey,"born: apr 15, 2003",b.weight: 75.14,group: a,snatch: 55,ci&jerk: 70,total: 125,,76kgwomen,total,2019 African Youth Championships
