rank,name,nation,born,bw,group,lift1,lift2,lift3,lift4,cat,sec,event
rank: 1,agir menesso,nru,"born: sep 21, 2002",b.weight: 49.40,group: a,1: 50,2: 55,3: 57,total: 57,50kgmen,snatch,2018 OCEANIAN YOUTH CHAMPIONSHIPS
rank: 1,agir menesso,nru,"born: sep 21, 2002",b.weight: 49.40,group: a,1: 55,2: 60,3: - 65,total: 60,50kgmen,cleanjerk,2018 OCEANIAN YOUTH CHAMPIONSHIPS
rank: 1,agir menesso,nru,"born: sep 21, 2002",b.weight: 49.40,group: a,snatch: 57,ci&jerk: 60,total: 117,,50kgmen,total,2018 OCEANIAN YOUTH CHAMPIONSHIPS
rank: 1,fesolai avery durrell,nzl,"born: dec 27, 2002",b.weight: 52.40,group: a,1: 58,2: 61,3: 63,total: 63,56kgmen,snatch,2018 OCEANIAN YOUTH CHAMPIONSHIPS
rank: 2,tsiode jethro,nru,"born: apr 02, 2004",b.weight: 51.60,group: a,1: 45,2: 50,3: - 53,total: 50,56kgmen,snatch,2018 OCEANIAN YOUTH CHAMPIONSHIPS
rank: 1,fesolai avery durrell,nzl,"born: dec 27, 2002",b.weight: 52.40,group: a,1: 78,2: 81,3: - 83,total: 81,56kgmen,cleanjerk,2018 OCEANIAN YOUTH CHAMPIONSHIPS
rank: 2,tsiode jethro,nru,"born: apr 02, 2004",b.weight: 51.60,group: a,1: 55,2: - 60,3: 65,total: 65,56kgmen,cleanjerk,2018 OCEANIAN YOUTH CHAMPIONSHIPS
rank: 1,fesolai avery durrell,nzl,"born: dec 27, 2002",b.weight: 52.40,group: a,snatch: 63,ci&jerk: 81,total: 144,,56kgmen,total,2018 OCEANIAN YOUTH CHAMPIONSHIPS
rank: 2,tsiode jethro,nru,"born: apr 02, 2004",b.weight: 51.60,group: a,snatch: 50,ci&jerk: 65,total: 115,,56kgmen,total,2018 OCEANIAN YOUTH CHAMPIONSHIPS
rank: 1,moses ezekiel,nru,"born: jul 02, 2001",b.weight: 61.80,group: a,1: 100,2: 105,3: -108,total: 105,62kgmen,snatch,2018 OCEANIAN YOUTH CHAMPIONSHIPS
rank: 2,gaffney jett alexander,aus,"born: dec 02, 2002",b.weight: 61.80,group: a,1: 81,2: 85,3: - 89,total: 85,62kgmen,snatch,2018 OCEANIAN YOUTH CHAMPIONSHIPS
rank: 3,green kolby ryan,aus,"born: jan 22, 2002",b.weight: 61.30,group: a,1: 77,2: 81,3: - 85,total: 81,62kgmen,snatch,2018 OCEANIAN YOUTH CHAMPIONSHIPS
