rank,name,nation,born,bw,group,lift1,lift2,lift3,lift4,cat,sec,event
rank: 1,scarantino mirco,ita,"born: jan 16, 1995",b.weight: 49.48,group: a,1: 83,2: -86,3: -86,total: 83,50kgmen,snatch,EUROPEAN YOUTH CHAMPIONSHIPS
rank: 2,govdeli furkan,tur,"born: jul 28, 1994",b.weight: 49.59,group: a,1: 78,2: 81,3: -86,total: 81,50kgmen,snatch,EUROPEAN YOUTH CHAMPIONSHIPS
rank: 3,abishov allahyar,aze,"born: mar 30, 1995",b.weight: 49.67,group: a,1: 76,2: 81,3: -84,total: 81,50kgmen,snatch,EUROPEAN YOUTH CHAMPIONSHIPS
rank: 4,iarkin viacheslav,rus,"born: nov 19, 1997",b.weight: 48.89,group: a,1: -80,2: 80,3: -82,total: 80,50kgmen,snatch,EUROPEAN YOUTH CHAMPIONSHIPS
rank: 5,blidari ioan tiberiu,rou,"born: jul 07, 1994",b.weight: 49.64,group: a,1: 75,2: -79,3: 79,total: 79,50kgmen,snatch,EUROPEAN YOUTH CHAMPIONSHIPS
rank: 6,aksoy omer faruk,tur,"born: nov 07, 1995",b.weight: 49.96,group: a,1: 72,2: 75,3: 78,total: 78,50kgmen,snatch,EUROPEAN YOUTH CHAMPIONSHIPS
rank: 7,doychev atanas,bul,"born: sep 15, 1994",b.weight: 49.15,group: a,1: 70,2: 75,3: -77,total: 75,50kgmen,snatch,EUROPEAN YOUTH CHAMPIONSHIPS
rank: 8,komorowski tomasz dawid,pol,"born: mar 21, 1995",b.weight: 49.84,group: a,1: 70,2: -74,3: 74,total: 74,50kgmen,snatch,EUROPEAN YOUTH CHAMPIONSHIPS
rank: 9,aghaverdiyev mansur,aze,"born: may 21, 1996",b.weight: 49.69,group: a,1: 67,2: 71,3: -74,total: 71,50kgmen,snatch,EUROPEAN YOUTH CHAMPIONSHIPS
rank: 10,rubio i caparros edgar,esp,"born: jul 07, 1996",b.weight: 49.57,group: a,1: -68,2: -68,3: 68,total: 68,50kgmen,snatch,EUROPEAN YOUTH CHAMPIONSHIPS
rank: 11,orfanos ioannis,gre,"born: sep 17, 1997",b.weight: 49.40,group: a,1: -60,2: 60,3: -64,total: 60,50kgmen,snatch,EUROPEAN YOUTH CHAMPIONSHIPS
rank: 12,talu kalle,est,"born: mar 20, 1997",b.weight: 47.50,group: a,1: 52,2: 55,3: -57,total: 55,50kgmen,snatch,EUROPEAN YOUTH CHAMPIONSHIPS
rank: 13,tepetov konstantinos,gre,"born: jan 01, 1955",b.weight: 49.24,group: a,1: 50,2: 55,3: -57,total: 55,50kgmen,snatch,EUROPEAN YOUTH CHAMPIONSHIPS
rank: 1,scarantino mirco,ita,"born: jan 16, 1995",b.weight: 49.48,group: a,1: 100,2: 103,3: 106,total: 106,50kgmen,cleanjerk,EUROPEAN YOUTH CHAMPIONSHIPS
rank: 2,iarkin viacheslav,rus,"born: nov 19, 1997",b.weight: 48.89,group: a,1: 98,2: 101,3: 102,total: 102,50kgmen,cleanjerk,EUROPEAN YOUTH CHAMPIONSHIPS
rank: 3,blidari ioan tiberiu,rou,"born: jul 07, 1994",b.weight: 49.64,group: a,1: 94,2: 98,3: 101,total: 101,50kgmen,cleanjerk,EUROPEAN YOUTH CHAMPIONSHIPS
rank: 4,abishov allahyar,aze,"born: mar 30, 1995",b.weight: 49.67,group: a,1: 92,2: 98,3: 101,total: 101,50kgmen,cleanjerk,EUROPEAN YOUTH CHAMPIONSHIPS
rank: 5,govdeli furkan,tur,"born: jul 28, 1994",b.weight: 49.59,group: a,1: 90,2: 95,3: 100,total: 100,50kgmen,cleanjerk,EUROPEAN YOUTH CHAMPIONSHIPS
rank: 6,doychev atanas,bul,"born: sep 15, 1994",b.weight: 49.15,group: a,1: 91,2: 96,3: -99,total: 96,50kgmen,cleanjerk,EUROPEAN YOUTH CHAMPIONSHIPS
rank: 7,aksoy omer faruk,tur,"born: nov 07, 1995",b.weight: 49.96,group: a,1: 87,2: 93,3: 96,total: 96,50kgmen,cleanjerk,EUROPEAN YOUTH CHAMPIONSHIPS
rank: 8,komorowski tomasz dawid,pol,"born: mar 21, 1995",b.weight: 49.84,group: a,1: 88,2: 93,3: -97,total: 93,50kgmen,cleanjerk,EUROPEAN YOUTH CHAMPIONSHIPS
rank: 9,aghaverdiyev mansur,aze,"born: may 21, 1996",b.weight: 49.69,group: a,1: 80,2: 85,3: 88,total: 88,50kgmen,cleanjerk,EUROPEAN YOUTH CHAMPIONSHIPS
rank: 10,rubio i caparros edgar,esp,"born: jul 07, 1996",b.weight: 49.57,group: a,1: 80,2: 83,3: -86,total: 83,50kgmen,cleanjerk,EUROPEAN YOUTH CHAMPIONSHIPS
