rank,name,nation,born,bw,group,lift1,lift2,lift3,lift4,cat,sec,event
rank: 1,macura vladimir,svk,"born: jan 08, 2005",b.weight: 123.15,group: a,1: 144,2: 147,3: 151,total: 151,p102kgmen,snatch,European Youth Championships
rank: 2,pliev aslambek,rus,"born: apr 15, 2004",b.weight: 125.95,group: a,1: 145,2: 150,3: -152,total: 150,p102kgmen,snatch,European Youth Championships
rank: 3,tumasyan albert,arm,"born: oct 31, 2004",b.weight: 135.15,group: a,1: 140,2: 147,3: -151,total: 147,p102kgmen,snatch,European Youth Championships
rank: 4,salamatin ivan,rus,"born: feb 22, 2004",b.weight: 105.70,group: a,1: 140,2: -144,3: 145,total: 145,p102kgmen,snatch,European Youth Championships
rank: 5,grigoryan vazgen,arm,"born: mar 05, 2004",b.weight: 134.40,group: a,1: 135,2: 142,3: -146,total: 142,p102kgmen,snatch,European Youth Championships
rank: 6,ali dzhaner,bul,"born: may 15, 2004",b.weight: 105.80,group: a,1: -130,2: 130,3: 136,total: 136,p102kgmen,snatch,European Youth Championships
rank: 7,friedrich adam,cze,"born: aug 13, 2005",b.weight: 110.35,group: a,1: 122,2: 127,3: -130,total: 127,p102kgmen,snatch,European Youth Championships
rank: 8,gugala marek mateusz,pol,"born: mar 15, 2005",b.weight: 121.85,group: a,1: 120,2: 125,3: -128,total: 125,p102kgmen,snatch,European Youth Championships
rank: 9,chrysochoidis alexandros,ger,"born: apr 22, 2005",b.weight: 123.95,group: a,1: 120,2: 125,3: -130,total: 125,p102kgmen,snatch,European Youth Championships
rank: 10,baskirov dzan,est,"born: mar 25, 2004",b.weight: 114.75,group: a,1: -111,2: 111,3: 116,total: 116,p102kgmen,snatch,European Youth Championships
rank: 11,manomics gergo,hun,"born: jul 07, 2005",b.weight: 131.65,group: a,1: 105,2: 110,3: 113,total: 113,p102kgmen,snatch,European Youth Championships
rank: ---,cakars deniss,lat,"born: jan 10, 2004",b.weight: 137.80,group: a,1: -126,2: -126,3: -126,total: ---,p102kgmen,snatch,European Youth Championships
rank: ---,talewicz tomasz,pol,"born: jan 30, 2004",b.weight: 116.45,group: a,1: -125,2: -125,3: -125,total: ---,p102kgmen,snatch,European Youth Championships
rank: 1,pliev aslambek,rus,"born: apr 15, 2004",b.weight: 125.95,group: a,1: 178,2: 183,3: -150,total: 183,p102kgmen,cleanjerk,European Youth Championships
rank: 2,macura vladimir,svk,"born: jan 08, 2005",b.weight: 123.15,group: a,1: 162,2: 168,3: 176,total: 176,p102kgmen,cleanjerk,European Youth Championships
rank: 3,tumasyan albert,arm,"born: oct 31, 2004",b.weight: 135.15,group: a,1: -175,2: -175,3: 175,total: 175,p102kgmen,cleanjerk,European Youth Championships
rank: 4,grigoryan vazgen,arm,"born: mar 05, 2004",b.weight: 134.40,group: a,1: 155,2: 163,3: -142,total: 163,p102kgmen,cleanjerk,European Youth Championships
rank: 5,salamatin ivan,rus,"born: feb 22, 2004",b.weight: 105.70,group: a,1: 157,2: 163,3: -145,total: 163,p102kgmen,cleanjerk,European Youth Championships
rank: 6,chrysochoidis alexandros,ger,"born: apr 22, 2005",b.weight: 123.95,group: a,1: 155,2: 160,3: 163,total: 163,p102kgmen,cleanjerk,European Youth Championships
rank: 7,talewicz tomasz,pol,"born: jan 30, 2004",b.weight: 116.45,group: a,1: 150,2: 155,3: ---,total: 155,p102kgmen,cleanjerk,European Youth Championships
rank: 8,cakars deniss,lat,"born: jan 10, 2004",b.weight: 137.80,group: a,1: 145,2: 150,3: 153,total: 153,p102kgmen,cleanjerk,European Youth Championships
rank: 9,friedrich adam,cze,"born: aug 13, 2005",b.weight: 110.35,group: a,1: 143,2: 147,3: 150,total: 150,p102kgmen,cleanjerk,European Youth Championships
rank: 10,manomics gergo,hun,"born: jul 07, 2005",b.weight: 131.65,group: a,1: 140,2: 143,3: 148,total: 148,p102kgmen,cleanjerk,European Youth Championships
rank: 11,gugala marek mateusz,pol,"born: mar 15, 2005",b.weight: 121.85,group: a,1: 140,2: -146,3: 146,total: 146,p102kgmen,cleanjerk,European Youth Championships
rank: 12,baskirov dzan,est,"born: mar 25, 2004",b.weight: 114.75,group: a,1: 139,2: -144,3: 144,total: 144,p102kgmen,cleanjerk,European Youth Championships
rank: 13,ali dzhaner,bul,"born: may 15, 2004",b.weight: 105.80,group: a,1: 140,2: -145,3: -136,total: 140,p102kgmen,cleanjerk,European Youth Championships
rank: 1,pliev aslambek,rus,"born: apr 15, 2004",b.weight: 125.95,group: a,snatch: 150,ci&jerk: 183,total: 333,,p102kgmen,total,European Youth Championships
rank: 2,macura vladimir,svk,"born: jan 08, 2005",b.weight: 123.15,group: a,snatch: 151,ci&jerk: 176,total: 327,,p102kgmen,total,European Youth Championships
rank: 3,tumasyan albert,arm,"born: oct 31, 2004",b.weight: 135.15,group: a,snatch: 147,ci&jerk: 175,total: 322,,p102kgmen,total,European Youth Championships
rank: 4,salamatin ivan,rus,"born: feb 22, 2004",b.weight: 105.70,group: a,snatch: 145,ci&jerk: 163,total: 308,,p102kgmen,total,European Youth Championships
rank: 5,grigoryan vazgen,arm,"born: mar 05, 2004",b.weight: 134.40,group: a,snatch: 142,ci&jerk: 163,total: 305,,p102kgmen,total,European Youth Championships
