rank,name,nation,born,bw,group,lift1,lift2,lift3,lift4,cat,sec,event
rank: 1,silvestre sosa georgina marieli,dom,"born: sep 15, 1991",b.weight: 46.80,group: a,1: 63,2: 68,3: -70,total: 68,48kgwomen,snatch,
rank: 2,reyes pozo carolanni,dom,"born: jul 13, 1991",b.weight: 48.00,group: a,1: 62,2: -67,3: 68,total: 68,48kgwomen,snatch,
rank: 3,ramirez chumacero fiorela del rocio,per,"born: may 18, 1991",b.weight: 47.70,group: a,1: 56,2: 60,3: -62,total: 60,48kgwomen,snatch,
rank: 1,reyes pozo carolanni,dom,"born: jul 13, 1991",b.weight: 48.00,group: a,1: 76,2: 81,3: 84,total: 84,48kgwomen,cleanjerk,
rank: 2,silvestre sosa georgina marieli,dom,"born: sep 15, 1991",b.weight: 46.80,group: a,1: 75,2: 80,3: 82,total: 82,48kgwomen,cleanjerk,
rank: 3,ramirez chumacero fiorela del rocio,per,"born: may 18, 1991",b.weight: 47.70,group: a,1: 75,2: -80,3: 80,total: 80,48kgwomen,cleanjerk,
rank: 1,reyes pozo carolanni,dom,"born: jul 13, 1991",b.weight: 48.00,group: a,snatch: 68,ci&jerk: 84,total: 152,,48kgwomen,total,
rank: 2,silvestre sosa georgina marieli,dom,"born: sep 15, 1991",b.weight: 46.80,group: a,snatch: 68,ci&jerk: 82,total: 150,,48kgwomen,total,
rank: 3,ramirez chumacero fiorela del rocio,per,"born: may 18, 1991",b.weight: 47.70,group: a,snatch: 60,ci&jerk: 80,total: 140,,48kgwomen,total,
rank: 1,valencia hernandez carolina,mex,"born: feb 08, 1985",b.weight: 52.80,group: a,1: 75,2: 79,3: -81,total: 79,53kgwomen,snatch,
rank: 2,veron malvina soledad,arg,"born: jun 11, 1989",b.weight: 52.80,group: a,1: 67,2: -70,3: -70,total: 67,53kgwomen,snatch,
rank: 3,cojom pac de andres elida magdalena,gua,"born: jul 22, 1986",b.weight: 52.60,group: a,1: -65,2: 65,3: -68,total: 65,53kgwomen,snatch,
rank: 4,valdespino delgado sayli de la caridad,cub,"born: dec 08, 1992",b.weight: 52.90,group: a,1: 60,2: 63,3: 65,total: 65,53kgwomen,snatch,
rank: 5,gonzalez raquel mora,cub,"born: oct 19, 1992",b.weight: 52.60,group: a,1: 53,2: 57,3: -58,total: 57,53kgwomen,snatch,
rank: 1,valencia hernandez carolina,mex,"born: feb 08, 1985",b.weight: 52.80,group: a,1: 95,2: -100,3: 102,total: 102,53kgwomen,cleanjerk,
rank: 2,valdespino delgado sayli de la caridad,cub,"born: dec 08, 1992",b.weight: 52.90,group: a,1: 78,2: 83,3: 86,total: 86,53kgwomen,cleanjerk,
rank: 3,veron malvina soledad,arg,"born: jun 11, 1989",b.weight: 52.80,group: a,1: 85,2: -90,3: -90,total: 85,53kgwomen,cleanjerk,
rank: 4,cojom pac de andres elida magdalena,gua,"born: jul 22, 1986",b.weight: 52.60,group: a,1: 80,2: 83,3: -86,total: 83,53kgwomen,cleanjerk,
rank: 5,gonzalez raquel mora,cub,"born: oct 19, 1992",b.weight: 52.60,group: a,1: 69,2: -73,3: -73,total: 69,53kgwomen,cleanjerk,
rank: 1,valencia hernandez carolina,mex,"born: feb 08, 1985",b.weight: 52.80,group: a,snatch: 79,ci&jerk: 102,total: 181,,53kgwomen,total,
