rank,name,nation,born,bw,group,lift1,lift2,lift3,lift4,cat,sec,event
rank: 1,martinez gonzalez juan miguel,pan,"born: oct 05, 2001",b.weight: 54.50,group: a,1: - 88,2: 88,3: - 90,total: 88,55kgmen,snatch,International BA Open
rank: 1,martinez gonzalez juan miguel,pan,"born: oct 05, 2001",b.weight: 54.50,group: a,1: -108,2: 108,3: 110,total: 110,55kgmen,cleanjerk,International BA Open
rank: 1,martinez gonzalez juan miguel,pan,"born: oct 05, 2001",b.weight: 54.50,group: a,snatch: 88,ci&jerk: 110,total: 198,,55kgmen,total,International BA Open
rank: 1,barnes darrel lamont,usa,"born: jan 20, 1994",b.weight: 61.00,group: a,1: 115,2: -120,3: -120,total: 115,61kgmen,snatch,International BA Open
rank: 2,rojas concha marcos antonio,per,"born: jun 02, 1995",b.weight: 60.70,group: a,1: 105,2: 110,3: -115,total: 110,61kgmen,snatch,International BA Open
rank: 3,leyes jonatan martin,arg,"born: may 12, 2001",b.weight: 60.40,group: a,1: 101,2: -105,3: -106,total: 101,61kgmen,snatch,International BA Open
rank: 4,valenzuela jeremias,chi,"born: aug 01, 2003",b.weight: 60.30,group: a,1: - 78,2: 78,3: 81,total: 81,61kgmen,snatch,International BA Open
rank: 1,barnes darrel lamont,usa,"born: jan 20, 1994",b.weight: 61.00,group: a,1: 145,2: -150,3: -150,total: 145,61kgmen,cleanjerk,International BA Open
rank: 2,rojas concha marcos antonio,per,"born: jun 02, 1995",b.weight: 60.70,group: a,1: -145,2: 145,3: -150,total: 145,61kgmen,cleanjerk,International BA Open
rank: 3,leyes jonatan martin,arg,"born: may 12, 2001",b.weight: 60.40,group: a,1: -125,2: -125,3: 130,total: 130,61kgmen,cleanjerk,International BA Open
rank: 4,valenzuela jeremias,chi,"born: aug 01, 2003",b.weight: 60.30,group: a,1: -100,2: 100,3: 106,total: 106,61kgmen,cleanjerk,International BA Open
rank: 1,barnes darrel lamont,usa,"born: jan 20, 1994",b.weight: 61.00,group: a,snatch: 115,ci&jerk: 145,total: 260,,61kgmen,total,International BA Open
rank: 2,rojas concha marcos antonio,per,"born: jun 02, 1995",b.weight: 60.70,group: a,snatch: 110,ci&jerk: 145,total: 255,,61kgmen,total,International BA Open
rank: 3,leyes jonatan martin,arg,"born: may 12, 2001",b.weight: 60.40,group: a,snatch: 101,ci&jerk: 130,total: 231,,61kgmen,total,International BA Open
rank: 4,valenzuela jeremias,chi,"born: aug 01, 2003",b.weight: 60.30,group: a,snatch: 81,ci&jerk: 106,total: 187,,61kgmen,total,International BA Open
rank: 1,mosquera lozano luis javier,col,"born: mar 27, 1995",b.weight: 66.70,group: a,1: 135,2: 140,3: -145,total: 140,67kgmen,snatch,International BA Open
rank: 2,pineda zeta edgar ismael,gua,"born: aug 17, 1997",b.weight: 66.70,group: a,1: -127,2: 132,3: -136,total: 132,67kgmen,snatch,International BA Open
rank: 3,bardalez tuisima luis david,per,"born: oct 03, 1995",b.weight: 67.00,group: a,1: 123,2: 127,3: -130,total: 127,67kgmen,snatch,International BA Open
rank: 4,serna mendoza jhon jairo,col,"born: dec 03, 1994",b.weight: 64.60,group: a,1: 120,2: 125,3: -130,total: 125,67kgmen,snatch,International BA Open
rank: 5,martinez castillo ronnier zaed,pan,"born: dec 12, 2001",b.weight: 64.70,group: a,1: 111,2: 115,3: 118,total: 118,67kgmen,snatch,International BA Open
rank: ---,calabro mariano agustin,arg,"born: apr 25, 1996",b.weight: 66.50,group: a,1: -110,2: -112,3: -112,total: ---,67kgmen,snatch,International BA Open
rank: 1,mosquera lozano luis javier,col,"born: mar 27, 1995",b.weight: 66.70,group: a,1: -155,2: 165,3: ---,total: 165,67kgmen,cleanjerk,International BA Open
rank: 2,serna mendoza jhon jairo,col,"born: dec 03, 1994",b.weight: 64.60,group: a,1: 155,2: 162,3: -165,total: 162,67kgmen,cleanjerk,International BA Open
rank: 3,bardalez tuisima luis david,per,"born: oct 03, 1995",b.weight: 67.00,group: a,1: 158,2: -162,3: -162,total: 158,67kgmen,cleanjerk,International BA Open
rank: ---,calabro mariano agustin,arg,"born: apr 25, 1996",b.weight: 66.50,group: a,1: -140,2: -140,3: -142,total: ---,67kgmen,cleanjerk,International BA Open
rank: ---,martinez castillo ronnier zaed,pan,"born: dec 12, 2001",b.weight: 64.70,group: a,1: -141,2: -141,3: -141,total: ---,67kgmen,cleanjerk,International BA Open
rank: ---,pineda zeta edgar ismael,gua,"born: aug 17, 1997",b.weight: 66.70,group: a,1: -161,2: -161,3: -165,total: ---,67kgmen,cleanjerk,International BA Open
rank: 1,mosquera lozano luis javier,col,"born: mar 27, 1995",b.weight: 66.70,group: a,snatch: 140,ci&jerk: 165,total: 305,,67kgmen,total,International BA Open
rank: 2,serna mendoza jhon jairo,col,"born: dec 03, 1994",b.weight: 64.60,group: a,snatch: 125,ci&jerk: 162,total: 287,,67kgmen,total,International BA Open
rank: 3,bardalez tuisima luis david,per,"born: oct 03, 1995",b.weight: 67.00,group: a,snatch: 127,ci&jerk: 158,total: 285,,67kgmen,total,International BA Open
rank: ---,calabro mariano agustin,arg,"born: apr 25, 1996",b.weight: 66.50,group: a,snatch: ---,ci&jerk: ---,total: ---,,67kgmen,total,International BA Open
rank: ---,martinez castillo ronnier zaed,pan,"born: dec 12, 2001",b.weight: 64.70,group: a,snatch: 118,ci&jerk: ---,total: ---,,67kgmen,total,International BA Open
rank: ---,pineda zeta edgar ismael,gua,"born: aug 17, 1997",b.weight: 66.70,group: a,snatch: 132,ci&jerk: ---,total: ---,,67kgmen,total,International BA Open
rank: 1,terrones miranda oscar adrian,per,"born: jan 23, 1998",b.weight: 71.50,group: a,1: 120,2: 127,3: -132,total: 127,73kgmen,snatch,International BA Open
rank: 2,galeano ariel,arg,"born: oct 18, 1995",b.weight: 72.50,group: a,1: 113,2: 118,3: -124,total: 118,73kgmen,snatch,International BA Open
rank: 3,jimenes nahuel carlos daniel,arg,"born: jun 21, 1996",b.weight: 68.60,group: a,1: 110,2: -118,3: -118,total: 110,73kgmen,snatch,International BA Open
rank: 1,terrones miranda oscar adrian,per,"born: jan 23, 1998",b.weight: 71.50,group: a,1: 150,2: -160,3: 166,total: 166,73kgmen,cleanjerk,International BA Open
rank: 2,jimenes nahuel carlos daniel,arg,"born: jun 21, 1996",b.weight: 68.60,group: a,1: 130,2: 143,3: 147,total: 147,73kgmen,cleanjerk,International BA Open
rank: 3,galeano ariel,arg,"born: oct 18, 1995",b.weight: 72.50,group: a,1: 138,2: 144,3: -148,total: 144,73kgmen,cleanjerk,International BA Open
rank: 1,terrones miranda oscar adrian,per,"born: jan 23, 1998",b.weight: 71.50,group: a,snatch: 127,ci&jerk: 166,total: 293,,73kgmen,total,International BA Open
rank: 2,galeano ariel,arg,"born: oct 18, 1995",b.weight: 72.50,group: a,snatch: 118,ci&jerk: 144,total: 262,,73kgmen,total,International BA Open
rank: 3,jimenes nahuel carlos daniel,arg,"born: jun 21, 1996",b.weight: 68.60,group: a,snatch: 110,ci&jerk: 147,total: 257,,73kgmen,total,International BA Open
