rank,name,nation,born,bw,group,lift1,lift2,lift3,lift4,cat,sec,event
rank: 1,baru morea,png,"born: apr 15, 1990",b.weight: 61.00,group: a,1: 115,2: -120,3: 120,total: 120,61kgmen,snatch,Australian Open
rank: 2,brechtefeld elson edward,nru,"born: mar 02, 1994",b.weight: 60.86,group: a,1: 95,2: 100,3: 105,total: 105,61kgmen,snatch,Australian Open
rank: 1,baru morea,png,"born: apr 15, 1990",b.weight: 61.00,group: a,1: 145,2: 155,3: 160,total: 160,61kgmen,cleanjerk,Australian Open
rank: 2,brechtefeld elson edward,nru,"born: mar 02, 1994",b.weight: 60.86,group: a,1: -125,2: 125,3: -135,total: 125,61kgmen,cleanjerk,Australian Open
rank: 1,baru morea,png,"born: apr 15, 1990",b.weight: 61.00,group: a,snatch: 120,ci&jerk: 160,total: 280,,61kgmen,total,Australian Open
rank: 2,brechtefeld elson edward,nru,"born: mar 02, 1994",b.weight: 60.86,group: a,snatch: 105,ci&jerk: 125,total: 230,,61kgmen,total,Australian Open
rank: 1,ioane vaipava nevo,sam,"born: apr 14, 1988",b.weight: 65.96,group: a,1: 121,2: -126,3: -126,total: 121,67kgmen,snatch,Australian Open
rank: 2,katoatau ruben,kir,"born: feb 09, 1997",b.weight: 66.94,group: a,1: 120,2: -124,3: -124,total: 120,67kgmen,snatch,Australian Open
rank: 1,ioane vaipava nevo,sam,"born: apr 14, 1988",b.weight: 65.96,group: a,1: 161,2: -165,3: 165,total: 165,67kgmen,cleanjerk,Australian Open
rank: 2,katoatau ruben,kir,"born: feb 09, 1997",b.weight: 66.94,group: a,1: 155,2: 161,3: -165,total: 161,67kgmen,cleanjerk,Australian Open
rank: 1,ioane vaipava nevo,sam,"born: apr 14, 1988",b.weight: 65.96,group: a,snatch: 121,ci&jerk: 165,total: 286,,67kgmen,total,Australian Open
rank: 2,katoatau ruben,kir,"born: feb 09, 1997",b.weight: 66.94,group: a,snatch: 120,ci&jerk: 161,total: 281,,67kgmen,total,Australian Open
rank: 1,moses ezekiel,nru,"born: jul 02, 2001",b.weight: 72.72,group: a,1: -123,2: 123,3: 127,total: 127,73kgmen,snatch,Australian Open
rank: 2,doguape larko,nru,"born: jul 05, 2000",b.weight: 72.66,group: a,1: 120,2: 125,3: -128,total: 125,73kgmen,snatch,Australian Open
rank: 3,delaney james joseph,aus,"born: jul 29, 1996",b.weight: 71.98,group: a,1: 113,2: 117,3: -120,total: 117,73kgmen,snatch,Australian Open
rank: 4,predkowski nicholas,aus,"born: dec 24, 1999",b.weight: 72.72,group: a,1: 102,2: ---,3: ---,total: 102,73kgmen,snatch,Australian Open
rank: 1,doguape larko,nru,"born: jul 05, 2000",b.weight: 72.66,group: a,1: 155,2: 160,3: 163,total: 163,73kgmen,cleanjerk,Australian Open
rank: 2,moses ezekiel,nru,"born: jul 02, 2001",b.weight: 72.72,group: a,1: 153,2: 158,3: 162,total: 162,73kgmen,cleanjerk,Australian Open
rank: 3,delaney james joseph,aus,"born: jul 29, 1996",b.weight: 71.98,group: a,1: -148,2: 148,3: -155,total: 148,73kgmen,cleanjerk,Australian Open
rank: ---,predkowski nicholas,aus,"born: dec 24, 1999",b.weight: 72.72,group: a,1: ---,2: ---,3: ---,total: ---,73kgmen,cleanjerk,Australian Open
rank: 1,moses ezekiel,nru,"born: jul 02, 2001",b.weight: 72.72,group: a,snatch: 127,ci&jerk: 162,total: 289,,73kgmen,total,Australian Open
rank: 2,doguape larko,nru,"born: jul 05, 2000",b.weight: 72.66,group: a,snatch: 125,ci&jerk: 163,total: 288,,73kgmen,total,Australian Open
rank: 3,delaney james joseph,aus,"born: jul 29, 1996",b.weight: 71.98,group: a,snatch: 117,ci&jerk: 148,total: 265,,73kgmen,total,Australian Open
rank: ---,predkowski nicholas,aus,"born: dec 24, 1999",b.weight: 72.72,group: a,snatch: 102,ci&jerk: ---,total: ---,,73kgmen,total,Australian Open
rank: 1,porter ryley james,aus,"born: mar 27, 1995",b.weight: 79.56,group: a,1: 135,2: 140,3: 142,total: 142,81kgmen,snatch,Australian Open
rank: 2,aliklik ika,nru,"born: sep 16, 1985",b.weight: 79.14,group: a,1: 122,2: -127,3: 127,total: 127,81kgmen,snatch,Australian Open
rank: 3,lapua lapua tuau,tuv,"born: apr 15, 1991",b.weight: 80.66,group: a,1: 120,2: -124,3: 124,total: 124,81kgmen,snatch,Australian Open
rank: 4,detudamo uea,nru,"born: dec 16, 1999",b.weight: 75.62,group: a,1: 120,2: -123,3: -123,total: 120,81kgmen,snatch,Australian Open
rank: 5,lim kang yin,sgp,"born: nov 29, 1996",b.weight: 79.58,group: a,1: -120,2: 120,3: -123,total: 120,81kgmen,snatch,Australian Open
rank: 6,wu joshua luke james vain kyang,aus,"born: nov 14, 1996",b.weight: 76.20,group: a,1: 113,2: 117,3: -120,total: 117,81kgmen,snatch,Australian Open
rank: ---,wakeling brandon dean,aus,"born: feb 02, 1994",b.weight: 74.76,group: a,1: ---,2: ---,3: ---,total: ---,81kgmen,snatch,Australian Open
rank: 1,lapua lapua tuau,tuv,"born: apr 15, 1991",b.weight: 80.66,group: a,1: 155,2: 160,3: 163,total: 163,81kgmen,cleanjerk,Australian Open
rank: 2,porter ryley james,aus,"born: mar 27, 1995",b.weight: 79.56,group: a,1: 152,2: 157,3: 162,total: 162,81kgmen,cleanjerk,Australian Open
rank: 3,aliklik ika,nru,"born: sep 16, 1985",b.weight: 79.14,group: a,1: 156,2: -160,3: -160,total: 156,81kgmen,cleanjerk,Australian Open
rank: 4,wu joshua luke james vain kyang,aus,"born: nov 14, 1996",b.weight: 76.20,group: a,1: 148,2: 153,3: 156,total: 156,81kgmen,cleanjerk,Australian Open
rank: 5,detudamo uea,nru,"born: dec 16, 1999",b.weight: 75.62,group: a,1: 150,2: 155,3: -158,total: 155,81kgmen,cleanjerk,Australian Open
rank: 6,lim kang yin,sgp,"born: nov 29, 1996",b.weight: 79.58,group: a,1: 146,2: 151,3: 155,total: 155,81kgmen,cleanjerk,Australian Open
rank: ---,wakeling brandon dean,aus,"born: feb 02, 1994",b.weight: 74.76,group: a,1: ---,2: ---,3: ---,total: ---,81kgmen,cleanjerk,Australian Open
rank: 1,porter ryley james,aus,"born: mar 27, 1995",b.weight: 79.56,group: a,snatch: 142,ci&jerk: 162,total: 304,,81kgmen,total,Australian Open
rank: 2,lapua lapua tuau,tuv,"born: apr 15, 1991",b.weight: 80.66,group: a,snatch: 124,ci&jerk: 163,total: 287,,81kgmen,total,Australian Open
rank: 3,aliklik ika,nru,"born: sep 16, 1985",b.weight: 79.14,group: a,snatch: 127,ci&jerk: 156,total: 283,,81kgmen,total,Australian Open
rank: 4,detudamo uea,nru,"born: dec 16, 1999",b.weight: 75.62,group: a,snatch: 120,ci&jerk: 155,total: 275,,81kgmen,total,Australian Open
rank: 5,lim kang yin,sgp,"born: nov 29, 1996",b.weight: 79.58,group: a,snatch: 120,ci&jerk: 155,total: 275,,81kgmen,total,Australian Open
