rank,name,nation,born,bw,group,lift1,lift2,lift3,lift4,cat,sec,event
rank: 1,qaqa poama,fij,"born: mar 12, 1997",b.weight: 55.81,group: a,1: 85,2: 92,3: -96,total: 92,56kgmen,snatch,OCEANIA JUNIOR CHAMPIONSHIPS
rank: 2,biolo david nickson,sol,"born: mar 03, 1998",b.weight: 54.90,group: a,1: 70,2: 73,3: 76,total: 76,56kgmen,snatch,OCEANIA JUNIOR CHAMPIONSHIPS
rank: 3,doguape larko,nru,"born: jul 05, 2000",b.weight: 55.24,group: a,1: 70,2: -75,3: 75,total: 75,56kgmen,snatch,OCEANIA JUNIOR CHAMPIONSHIPS
rank: 4,egi momoru,png,"born: mar 03, 1996",b.weight: 54.78,group: a,1: 65,2: 70,3: -75,total: 70,56kgmen,snatch,OCEANIA JUNIOR CHAMPIONSHIPS
rank: 5,raobu manuila,tuv,"born: sep 18, 2000",b.weight: 52.37,group: a,1: 65,2: -70,3: -70,total: 65,56kgmen,snatch,OCEANIA JUNIOR CHAMPIONSHIPS
rank: 6,kuaaba tibwere,kir,"born: apr 11, 1999",b.weight: 55.68,group: a,1: 60,2: -70,3: -70,total: 60,56kgmen,snatch,OCEANIA JUNIOR CHAMPIONSHIPS
rank: 1,qaqa poama,fij,"born: mar 12, 1997",b.weight: 55.81,group: a,1: 110,2: 115,3: 121,total: 121,56kgmen,cleanjerk,OCEANIA JUNIOR CHAMPIONSHIPS
rank: 2,doguape larko,nru,"born: jul 05, 2000",b.weight: 55.24,group: a,1: 95,2: 98,3: 100,total: 100,56kgmen,cleanjerk,OCEANIA JUNIOR CHAMPIONSHIPS
rank: 3,egi momoru,png,"born: mar 03, 1996",b.weight: 54.78,group: a,1: 85,2: 90,3: -95,total: 90,56kgmen,cleanjerk,OCEANIA JUNIOR CHAMPIONSHIPS
rank: 4,biolo david nickson,sol,"born: mar 03, 1998",b.weight: 54.90,group: a,1: 90,2: -95,3: -95,total: 90,56kgmen,cleanjerk,OCEANIA JUNIOR CHAMPIONSHIPS
rank: 5,kuaaba tibwere,kir,"born: apr 11, 1999",b.weight: 55.68,group: a,1: 80,2: 85,3: 90,total: 90,56kgmen,cleanjerk,OCEANIA JUNIOR CHAMPIONSHIPS
rank: 6,raobu manuila,tuv,"born: sep 18, 2000",b.weight: 52.37,group: a,1: 77,2: -80,3: -80,total: 77,56kgmen,cleanjerk,OCEANIA JUNIOR CHAMPIONSHIPS
rank: 1,qaqa poama,fij,"born: mar 12, 1997",b.weight: 55.81,group: a,snatch: 92,ci&jerk: 121,total: 213,,56kgmen,total,OCEANIA JUNIOR CHAMPIONSHIPS
rank: 2,doguape larko,nru,"born: jul 05, 2000",b.weight: 55.24,group: a,snatch: 75,ci&jerk: 100,total: 175,,56kgmen,total,OCEANIA JUNIOR CHAMPIONSHIPS
rank: 3,biolo david nickson,sol,"born: mar 03, 1998",b.weight: 54.90,group: a,snatch: 76,ci&jerk: 90,total: 166,,56kgmen,total,OCEANIA JUNIOR CHAMPIONSHIPS
rank: 4,egi momoru,png,"born: mar 03, 1996",b.weight: 54.78,group: a,snatch: 70,ci&jerk: 90,total: 160,,56kgmen,total,OCEANIA JUNIOR CHAMPIONSHIPS
rank: 5,kuaaba tibwere,kir,"born: apr 11, 1999",b.weight: 55.68,group: a,snatch: 60,ci&jerk: 90,total: 150,,56kgmen,total,OCEANIA JUNIOR CHAMPIONSHIPS
rank: 6,raobu manuila,tuv,"born: sep 18, 2000",b.weight: 52.37,group: a,snatch: 65,ci&jerk: 77,total: 142,,56kgmen,total,OCEANIA JUNIOR CHAMPIONSHIPS
rank: 1,kevau isi scophil,png,"born: mar 10, 1996",b.weight: 61.07,group: a,1: 76,2: 80,3: 85,total: 85,62kgmen,snatch,OCEANIA JUNIOR CHAMPIONSHIPS
rank: 2,betero takirua,kir,"born: jan 10, 1999",b.weight: 59.77,group: a,1: 75,2: 80,3: -85,total: 80,62kgmen,snatch,OCEANIA JUNIOR CHAMPIONSHIPS
rank: 3,lapua munua tuau,tuv,"born: dec 26, 1997",b.weight: 61.74,group: a,1: 75,2: -80,3: -80,total: 75,62kgmen,snatch,OCEANIA JUNIOR CHAMPIONSHIPS
rank: 4,mavara rarua tolana,png,"born: mar 06, 1997",b.weight: 61.75,group: a,1: -65,2: 65,3: 70,total: 70,62kgmen,snatch,OCEANIA JUNIOR CHAMPIONSHIPS
rank: 5,detudamo uea,nru,"born: dec 16, 1999",b.weight: 60.01,group: a,1: 55,2: 60,3: 65,total: 65,62kgmen,snatch,OCEANIA JUNIOR CHAMPIONSHIPS
