rank,name,nation,born,bw,group,lift1,lift2,lift3,lift4,cat,sec,event
rank: 1,makarov ruslan,uzb,"born: jan 19, 1987",b.weight: 61.60,group: a,1: 117,2: 122,3: -125,total: 122,62kgmen,snatch,2013 IWF GRAND PRIX & 2nd BAKU INTERNATIONAL CUP
rank: 2,sooky gergely zoltan,hun,"born: sep 19, 1993",b.weight: 61.65,group: a,1: 112,2: 117,3: 120,total: 120,62kgmen,snatch,2013 IWF GRAND PRIX & 2nd BAKU INTERNATIONAL CUP
rank: 3,barnes darrel lamont,usa,"born: jan 20, 1994",b.weight: 61.16,group: a,1: -114,2: 114,3: -118,total: 114,62kgmen,snatch,2013 IWF GRAND PRIX & 2nd BAKU INTERNATIONAL CUP
rank: 4,vizitiu daniel-florin,rou,"born: jan 30, 1996",b.weight: 60.56,group: b,1: 100,2: 106,3: 112,total: 112,62kgmen,snatch,2013 IWF GRAND PRIX & 2nd BAKU INTERNATIONAL CUP
rank: 5,lushi emanuel,alb,"born: dec 21, 1996",b.weight: 60.91,group: a,1: 107,2: 112,3: -114,total: 112,62kgmen,snatch,2013 IWF GRAND PRIX & 2nd BAKU INTERNATIONAL CUP
rank: 6,zhu feng,chn,"born: aug 13, 1987",b.weight: 60.00,group: a,1: 105,2: 108,3: -110,total: 108,62kgmen,snatch,2013 IWF GRAND PRIX & 2nd BAKU INTERNATIONAL CUP
rank: 7,suharevs ritvars,lat,"born: jan 11, 1999",b.weight: 61.62,group: b,1: 102,2: -106,3: 106,total: 106,62kgmen,snatch,2013 IWF GRAND PRIX & 2nd BAKU INTERNATIONAL CUP
rank: 8,kozlowski dominik mateusz,pol,"born: jun 14, 1993",b.weight: 56.67,group: a,1: 100,2: 105,3: -110,total: 105,62kgmen,snatch,2013 IWF GRAND PRIX & 2nd BAKU INTERNATIONAL CUP
rank: 9,terna ion,mda,"born: jul 11, 1993",b.weight: 61.21,group: a,1: 105,2: -110,3: ---,total: 105,62kgmen,snatch,2013 IWF GRAND PRIX & 2nd BAKU INTERNATIONAL CUP
rank: 10,doychev atanas tsvetanov,bul,"born: jun 16, 1995",b.weight: 61.60,group: a,1: -105,2: 105,3: -110,total: 105,62kgmen,snatch,2013 IWF GRAND PRIX & 2nd BAKU INTERNATIONAL CUP
rank: 11,oyev sunatullo,tjk,"born: jan 23, 1997",b.weight: 59.93,group: b,1: 90,2: - 95,3: 95,total: 95,62kgmen,snatch,2013 IWF GRAND PRIX & 2nd BAKU INTERNATIONAL CUP
rank: 12,aleksiejus svajunas,ltu,"born: aug 29, 1997",b.weight: 60.85,group: b,1: 92,2: 95,3: - 97,total: 95,62kgmen,snatch,2013 IWF GRAND PRIX & 2nd BAKU INTERNATIONAL CUP
rank: 13,beknur uulu timur,kgz,"born: jun 22, 1993",b.weight: 60.49,group: b,1: - 90,2: 90,3: - 93,total: 90,62kgmen,snatch,2013 IWF GRAND PRIX & 2nd BAKU INTERNATIONAL CUP
rank: 14,miljus bosko,srb,"born: oct 22, 1993",b.weight: 60.59,group: b,1: - 85,2: 85,3: 88,total: 88,62kgmen,snatch,2013 IWF GRAND PRIX & 2nd BAKU INTERNATIONAL CUP
rank: 15,marzullo andrea,ita,"born: dec 12, 1996",b.weight: 59.65,group: b,1: 75,2: 80,3: 85,total: 85,62kgmen,snatch,2013 IWF GRAND PRIX & 2nd BAKU INTERNATIONAL CUP
rank: dsq,hristov valentin,aze,"born: mar 30, 1994",b.weight: 61.24,group: a,1: -127,2: 127,3: -135,total: ---,62kgmen,snatch,2013 IWF GRAND PRIX & 2nd BAKU INTERNATIONAL CUP
rank: dsq,dudoglo iuri,aze,"born: jul 09, 1991",b.weight: 61.49,group: a,1: 122,2: -126,3: 126,total: ---,62kgmen,snatch,2013 IWF GRAND PRIX & 2nd BAKU INTERNATIONAL CUP
rank: 1,makarov ruslan,uzb,"born: jan 19, 1987",b.weight: 61.60,group: a,1: 150,2: 155,3: -158,total: 155,62kgmen,cleanjerk,2013 IWF GRAND PRIX & 2nd BAKU INTERNATIONAL CUP
rank: 2,zhu feng,chn,"born: aug 13, 1987",b.weight: 60.00,group: a,1: -150,2: -150,3: 150,total: 150,62kgmen,cleanjerk,2013 IWF GRAND PRIX & 2nd BAKU INTERNATIONAL CUP
rank: 3,sooky gergely zoltan,hun,"born: sep 19, 1993",b.weight: 61.65,group: a,1: 140,2: -145,3: 147,total: 147,62kgmen,cleanjerk,2013 IWF GRAND PRIX & 2nd BAKU INTERNATIONAL CUP
rank: 4,barnes darrel lamont,usa,"born: jan 20, 1994",b.weight: 61.16,group: a,1: 130,2: 140,3: -147,total: 140,62kgmen,cleanjerk,2013 IWF GRAND PRIX & 2nd BAKU INTERNATIONAL CUP
rank: 5,doychev atanas tsvetanov,bul,"born: jun 16, 1995",b.weight: 61.60,group: a,1: 130,2: 135,3: -138,total: 135,62kgmen,cleanjerk,2013 IWF GRAND PRIX & 2nd BAKU INTERNATIONAL CUP
rank: 6,suharevs ritvars,lat,"born: jan 11, 1999",b.weight: 61.62,group: b,1: 124,2: 131,3: 134,total: 134,62kgmen,cleanjerk,2013 IWF GRAND PRIX & 2nd BAKU INTERNATIONAL CUP
rank: 7,lushi emanuel,alb,"born: dec 21, 1996",b.weight: 60.91,group: a,1: 127,2: 132,3: -135,total: 132,62kgmen,cleanjerk,2013 IWF GRAND PRIX & 2nd BAKU INTERNATIONAL CUP
rank: 8,vizitiu daniel-florin,rou,"born: jan 30, 1996",b.weight: 60.56,group: b,1: 120,2: -127,3: 131,total: 131,62kgmen,cleanjerk,2013 IWF GRAND PRIX & 2nd BAKU INTERNATIONAL CUP
rank: 9,terna ion,mda,"born: jul 11, 1993",b.weight: 61.21,group: a,1: -125,2: -125,3: 125,total: 125,62kgmen,cleanjerk,2013 IWF GRAND PRIX & 2nd BAKU INTERNATIONAL CUP
rank: 10,kozlowski dominik mateusz,pol,"born: jun 14, 1993",b.weight: 56.67,group: a,1: 115,2: 120,3: -125,total: 120,62kgmen,cleanjerk,2013 IWF GRAND PRIX & 2nd BAKU INTERNATIONAL CUP
rank: 11,aleksiejus svajunas,ltu,"born: aug 29, 1997",b.weight: 60.85,group: b,1: 113,2: 116,3: 120,total: 120,62kgmen,cleanjerk,2013 IWF GRAND PRIX & 2nd BAKU INTERNATIONAL CUP
rank: 12,miljus bosko,srb,"born: oct 22, 1993",b.weight: 60.59,group: b,1: 110,2: 115,3: 118,total: 118,62kgmen,cleanjerk,2013 IWF GRAND PRIX & 2nd BAKU INTERNATIONAL CUP
