rank,name,nation,born,bw,group,lift1,lift2,lift3,lift4,cat,sec,event_id
Rank: 1,FIGUEROA MOSQUERA Oscar Albeiro,COL,"Born: Apr 27, 1983",B.weight: 55.92,Group: A,1: 115,2: 120,3: 122.5,Total: 122.5,56kgMen,Snatch,150
Rank: 2,STOYANOV Yasen,BUL,"Born: Sep 17, 1984",B.weight: 55.77,Group: A,1: 110,2: 115,3: 117.5,Total: 117.5,56kgMen,Snatch,150
Rank: 3,SETIADI Jadi,INA,"Born: Feb 02, 1985",B.weight: 53.58,Group: A,1: 110,2: 115,3: -120,Total: 115,56kgMen,Snatch,150
Rank: 4,GULCAN Ahmet,TUR,"Born: Apr 16, 1983",B.weight: 55.84,Group: A,1: -100,2: 100,3: 105,Total: 105,56kgMen,Snatch,150
Rank: 5,ISBARA Ertan,TUR,"Born: Mar 25, 1982",B.weight: 56.00,Group: A,1: 105,2: -110,3: -112.5,Total: 105,56kgMen,Snatch,150
Rank: 6,FILEV Ivaylo Todorov,BUL,"Born: May 01, 1987",B.weight: 55.26,Group: A,1: 95,2: 100,3: 102.5,Total: 102.5,56kgMen,Snatch,150
Rank: 7,YANG Chul-Woong,KOR,"Born: Jan 01, 1983",B.weight: 55.45,Group: A,1: 102.5,2: -110,3: -110,Total: 102.5,56kgMen,Snatch,150
Rank: 8,TAMAM Mohamed,EGY,"Born: Jan 01, 1985",B.weight: 55.34,Group: A,1: 95,2: 100,3: -102.5,Total: 100,56kgMen,Snatch,150
Rank: 9,ADAM Robert,HUN,"Born: Sep 15, 1982",B.weight: 55.51,Group: A,1: -100,2: 100,3: -102.5,Total: 100,56kgMen,Snatch,150
Rank: 10,SLABY Petr,CZE,"Born: Nov 25, 1983",B.weight: 55.40,Group: A,1: 92.5,2: 97.5,3: -100,Total: 97.5,56kgMen,Snatch,150
Rank: 11,CANTO Jose Leonel,MEX,"Born: Mar 03, 1983",B.weight: 54.10,Group: A,1: 95,2: -100,3: -100,Total: 95,56kgMen,Snatch,150
Rank: 12,MORENO Raul Fuentes,ESP,"Born: Apr 01, 1984",B.weight: 55.76,Group: A,1: 90,2: 95,3: -97.5,Total: 95,56kgMen,Snatch,150
Rank: 13,HERNANDEZ Ivan,ESP,"Born: Aug 12, 1983",B.weight: 54.77,Group: A,1: 92.5,2: -97.5,3: -97.5,Total: 92.5,56kgMen,Snatch,150
Rank: 14,RODIONOV Andrey,KAZ,"Born: Mar 27, 1982",B.weight: 55.98,Group: A,1: 87.5,2: -92.5,3: -92.5,Total: 87.5,56kgMen,Snatch,150
Rank: 15,BELAN Michal,SVK,"Born: Dec 24, 1985",B.weight: 55.55,Group: A,1: 67.5,2: 70,3: 72.5,Total: 72.5,56kgMen,Snatch,150
