rank,name,nation,born,bw,group,lift1,lift2,lift3,lift4,cat,sec,event_id,old_classes
1,BALLENA VIDAURRE James Paul,PER,"Nov 11, 2000",49.34,A,73,78,80,80,50kgMen,Snatch,344,True
1,BALLENA VIDAURRE James Paul,PER,"Nov 11, 2000",49.34,A,94,100,103,103,50kgMen,CleanJerk,344,True
1,BALLENA VIDAURRE James Paul,PER,"Nov 11, 2000",49.34,A,80,103,183,,50kgMen,Total,344,True
1,GASTELO CARRERA George Ulises,PER,"Feb 28, 1998",53.95,A,85,90,95,95,56kgMen,Snatch,344,True
1,GASTELO CARRERA George Ulises,PER,"Feb 28, 1998",53.95,A,105,110,115,115,56kgMen,CleanJerk,344,True
1,GASTELO CARRERA George Ulises,PER,"Feb 28, 1998",53.95,A,95,115,210,,56kgMen,Total,344,True
1,GARRIDO BUENAIRE Victor Jesus,ECU,"May 27, 1998",57.86,A,106,110,-114,110,62kgMen,Snatch,344,True
2,BARTRA PAREDES Jhosting Abel,PER,"May 01, 1999",60.89,A,83,87,90,90,62kgMen,Snatch,344,True
3,BAZAN ALLENDE Andres Eduardo,PER,"Sep 12, 1999",60.19,A,78,82,85,85,62kgMen,Snatch,344,True
1,BARTRA PAREDES Jhosting Abel,PER,"May 01, 1999",60.89,A,110,115,-118,115,62kgMen,CleanJerk,344,True
2,BAZAN ALLENDE Andres Eduardo,PER,"Sep 12, 1999",60.19,A,95,100,105,105,62kgMen,CleanJerk,344,True
---,GARRIDO BUENAIRE Victor Jesus,ECU,"May 27, 1998",57.86,A,-127,-127,-127,---,62kgMen,CleanJerk,344,True
1,BARTRA PAREDES Jhosting Abel,PER,"May 01, 1999",60.89,A,90,115,205,,62kgMen,Total,344,True
2,BAZAN ALLENDE Andres Eduardo,PER,"Sep 12, 1999",60.19,A,85,105,190,,62kgMen,Total,344,True
---,GARRIDO BUENAIRE Victor Jesus,ECU,"May 27, 1998",57.86,A,110,---,---,,62kgMen,Total,344,True
1,TERRONES MIRANDA Oscar Adrian,PER,"Jan 23, 1998",67.94,A,113,117,-120,117,69kgMen,Snatch,344,True
2,DE SENA FERNANDES Renan,BRA,"Feb 10, 1999",68.45,A,108,113,-120,113,69kgMen,Snatch,344,True
3,ZOMER BORNEO Victor Vinicius,BRA,"Feb 27, 1998",68.49,A,-105,-105,105,105,69kgMen,Snatch,344,True
1,TERRONES MIRANDA Oscar Adrian,PER,"Jan 23, 1998",67.94,A,145,150,-154,150,69kgMen,CleanJerk,344,True
2,DE SENA FERNANDES Renan,BRA,"Feb 10, 1999",68.45,A,130,140,-150,140,69kgMen,CleanJerk,344,True
3,ZOMER BORNEO Victor Vinicius,BRA,"Feb 27, 1998",68.49,A,130,-135,-136,130,69kgMen,CleanJerk,344,True
1,TERRONES MIRANDA Oscar Adrian,PER,"Jan 23, 1998",67.94,A,117,150,267,,69kgMen,Total,344,True
2,DE SENA FERNANDES Renan,BRA,"Feb 10, 1999",68.45,A,113,140,253,,69kgMen,Total,344,True
3,ZOMER BORNEO Victor Vinicius,BRA,"Feb 27, 1998",68.49,A,105,130,235,,69kgMen,Total,344,True
1,YOHAMONA LEON Pedro Luis,PER,"Jul 02, 1998",69.79,A,105,-110,110,110,77kgMen,Snatch,344,True
2,ORTIZ PARRA Miguel Angel Andres,CHI,"Mar 15, 1998",75.68,A,100,105,-110,105,77kgMen,Snatch,344,True
3,LESCANO GUERRERO Miguel Angel,PER,"Jan 17, 1998",71.27,A,96,100,103,103,77kgMen,Snatch,344,True
1,YOHAMONA LEON Pedro Luis,PER,"Jul 02, 1998",69.79,A,135,140,143,143,77kgMen,CleanJerk,344,True
2,ORTIZ PARRA Miguel Angel Andres,CHI,"Mar 15, 1998",75.68,A,125,130,133,133,77kgMen,CleanJerk,344,True
3,LESCANO GUERRERO Miguel Angel,PER,"Jan 17, 1998",71.27,A,124,128,132,132,77kgMen,CleanJerk,344,True
1,YOHAMONA LEON Pedro Luis,PER,"Jul 02, 1998",69.79,A,110,143,253,,77kgMen,Total,344,True
2,ORTIZ PARRA Miguel Angel Andres,CHI,"Mar 15, 1998",75.68,A,105,133,238,,77kgMen,Total,344,True
3,LESCANO GUERRERO Miguel Angel,PER,"Jan 17, 1998",71.27,A,103,132,235,,77kgMen,Total,344,True
1,FLORES CONCHA Cesar Fabrizzio,PER,"Mar 31, 2001",80.05,A,100,105,108,108,85kgMen,Snatch,344,True
1,FLORES CONCHA Cesar Fabrizzio,PER,"Mar 31, 2001",80.05,A,120,125,-130,125,85kgMen,CleanJerk,344,True
1,FLORES CONCHA Cesar Fabrizzio,PER,"Mar 31, 2001",80.05,A,108,125,233,,85kgMen,Total,344,True
1,NAVARRETE VARGAS Juan Antonio,CHI,"May 01, 1999",91.79,A,95,102,-107,102,94kgMen,Snatch,344,True
1,NAVARRETE VARGAS Juan Antonio,CHI,"May 01, 1999",91.79,A,125,132,138,138,94kgMen,CleanJerk,344,True
1,NAVARRETE VARGAS Juan Antonio,CHI,"May 01, 1999",91.79,A,102,138,240,,94kgMen,Total,344,True
1,MORALES GONZALEZ Brandon Alexander,CHI,"Jun 12, 1998",94.98,A,95,108,-118,108,+94kgMen,Snatch,344,True
2,SENI UMPIERREZ Emanuel Matias,URU,"Jan 18, 1999",106.38,A,65,74,-80,74,+94kgMen,Snatch,344,True
1,MORALES GONZALEZ Brandon Alexander,CHI,"Jun 12, 1998",94.98,A,125,-130,134,134,+94kgMen,CleanJerk,344,True
2,SENI UMPIERREZ Emanuel Matias,URU,"Jan 18, 1999",106.38,A,90,100,-105,100,+94kgMen,CleanJerk,344,True
1,MORALES GONZALEZ Brandon Alexander,CHI,"Jun 12, 1998",94.98,A,108,134,242,,+94kgMen,Total,344,True
2,SENI UMPIERREZ Emanuel Matias,URU,"Jan 18, 1999",106.38,A,74,100,174,,+94kgMen,Total,344,True
1,LAHUANAMPA CASTILLO Lourdes Mercedes,PER,"Oct 12, 2002",43.59,A,44,47,50,50,44kgWomen,Snatch,344,True
1,LAHUANAMPA CASTILLO Lourdes Mercedes,PER,"Oct 12, 2002",43.59,A,57,-61,61,61,44kgWomen,CleanJerk,344,True
1,LAHUANAMPA CASTILLO Lourdes Mercedes,PER,"Oct 12, 2002",43.59,A,50,61,111,,44kgWomen,Total,344,True
1,DE SOUZA FACCIOLLA FERREIRA Aline,BRA,"Jun 04, 1999",47.94,A,74,77,-80,77,48kgWomen,Snatch,344,True
2,OLIVEIRA MADEIRA Luana,BRA,"Jan 31, 1998",47.56,A,-75,75,-78,75,48kgWomen,Snatch,344,True
3,CARRERO ASPAJO Jeidy,PER,"Jan 30, 1999",47.37,A,57,60,62,62,48kgWomen,Snatch,344,True
4,DE CANDIDO Abril,ARG,"Jul 13, 2001",47.93,A,-55,55,-60,55,48kgWomen,Snatch,344,True
5,ARAVENA VASQUEZ Allianni M.D.L.A.,CHI,"Nov 25, 1999",47.16,A,45,50,-53,50,48kgWomen,Snatch,344,True
1,DE SOUZA FACCIOLLA FERREIRA Aline,BRA,"Jun 04, 1999",47.94,A,89,92,-95,92,48kgWomen,CleanJerk,344,True
2,CARRERO ASPAJO Jeidy,PER,"Jan 30, 1999",47.37,A,70,75,-77,75,48kgWomen,CleanJerk,344,True
3,DE CANDIDO Abril,ARG,"Jul 13, 2001",47.93,A,68,71,-75,71,48kgWomen,CleanJerk,344,True
4,ARAVENA VASQUEZ Allianni M.D.L.A.,CHI,"Nov 25, 1999",47.16,A,55,-60,-60,55,48kgWomen,CleanJerk,344,True
---,OLIVEIRA MADEIRA Luana,BRA,"Jan 31, 1998",47.56,A,-88,-88,-89,---,48kgWomen,CleanJerk,344,True
1,DE SOUZA FACCIOLLA FERREIRA Aline,BRA,"Jun 04, 1999",47.94,A,77,92,169,,48kgWomen,Total,344,True
2,CARRERO ASPAJO Jeidy,PER,"Jan 30, 1999",47.37,A,62,75,137,,48kgWomen,Total,344,True
3,DE CANDIDO Abril,ARG,"Jul 13, 2001",47.93,A,55,71,126,,48kgWomen,Total,344,True
4,ARAVENA VASQUEZ Allianni M.D.L.A.,CHI,"Nov 25, 1999",47.16,A,50,55,105,,48kgWomen,Total,344,True
---,OLIVEIRA MADEIRA Luana,BRA,"Jan 31, 1998",47.56,A,75,---,---,,48kgWomen,Total,344,True
1,ROSA FIGUEIREDO Emily,BRA,"Mar 18, 1998",49.46,A,65,70,-73,70,53kgWomen,Snatch,344,True
2,PAREDES VASQUEZ Eldi Jhasmin,PER,"Aug 04, 2000",52.52,A,62,66,68,68,53kgWomen,Snatch,344,True
1,PAREDES VASQUEZ Eldi Jhasmin,PER,"Aug 04, 2000",52.52,A,82,86,89,89,53kgWomen,CleanJerk,344,True
2,ROSA FIGUEIREDO Emily,BRA,"Mar 18, 1998",49.46,A,85,-90,-93,85,53kgWomen,CleanJerk,344,True
1,PAREDES VASQUEZ Eldi Jhasmin,PER,"Aug 04, 2000",52.52,A,68,89,157,,53kgWomen,Total,344,True
2,ROSA FIGUEIREDO Emily,BRA,"Mar 18, 1998",49.46,A,70,85,155,,53kgWomen,Total,344,True
1,MEGO CONTRERAS Shoely Mabel,PER,"Aug 12, 1999",55.41,A,67,-70,70,70,58kgWomen,Snatch,344,True
2,RAMOS PEREZ Millaray Scarleth,CHI,"Sep 23, 2001",57.11,A,52,56,60,60,58kgWomen,Snatch,344,True
3,PALOMINO SOTO Cris Andrea,PER,"Sep 07, 2001",53.85,A,52,56,58,58,58kgWomen,Snatch,344,True
1,MEGO CONTRERAS Shoely Mabel,PER,"Aug 12, 1999",55.41,A,88,92,95,95,58kgWomen,CleanJerk,344,True
2,PALOMINO SOTO Cris Andrea,PER,"Sep 07, 2001",53.85,A,70,74,77,77,58kgWomen,CleanJerk,344,True
3,RAMOS PEREZ Millaray Scarleth,CHI,"Sep 23, 2001",57.11,A,65,70,-75,70,58kgWomen,CleanJerk,344,True
1,MEGO CONTRERAS Shoely Mabel,PER,"Aug 12, 1999",55.41,A,70,95,165,,58kgWomen,Total,344,True
2,PALOMINO SOTO Cris Andrea,PER,"Sep 07, 2001",53.85,A,58,77,135,,58kgWomen,Total,344,True
3,RAMOS PEREZ Millaray Scarleth,CHI,"Sep 23, 2001",57.11,A,60,70,130,,58kgWomen,Total,344,True
1,CAJAS QUIROZ Yomara Esther,PER,"May 14, 1998",61.82,A,70,74,77,77,63kgWomen,Snatch,344,True
2,RIOS RODRIGUES Vitoria Lucia,BRA,"Jun 25, 1999",62.84,A,60,-65,65,65,63kgWomen,Snatch,344,True
1,CAJAS QUIROZ Yomara Esther,PER,"May 14, 1998",61.82,A,90,-95,-95,90,63kgWomen,CleanJerk,344,True
2,RIOS RODRIGUES Vitoria Lucia,BRA,"Jun 25, 1999",62.84,A,85,-90,90,90,63kgWomen,CleanJerk,344,True
1,CAJAS QUIROZ Yomara Esther,PER,"May 14, 1998",61.82,A,77,90,167,,63kgWomen,Total,344,True
2,RIOS RODRIGUES Vitoria Lucia,BRA,"Jun 25, 1999",62.84,A,65,90,155,,63kgWomen,Total,344,True
1,DA SILVA FIGUEIREDO Thainara Aparecida,BRA,"Feb 15, 2000",68.85,A,-70,71,-80,71,69kgWomen,Snatch,344,True
1,DA SILVA FIGUEIREDO Thainara Aparecida,BRA,"Feb 15, 2000",68.85,A,90,92,-96,92,69kgWomen,CleanJerk,344,True
1,DA SILVA FIGUEIREDO Thainara Aparecida,BRA,"Feb 15, 2000",68.85,A,71,92,163,,69kgWomen,Total,344,True
1,UBIDIA VALDIVIA Hilda Karla,PER,"Jul 30, 2001",91.05,A,47,52,55,55,+69kgWomen,Snatch,344,True
1,UBIDIA VALDIVIA Hilda Karla,PER,"Jul 30, 2001",91.05,A,62,66,-75,66,+69kgWomen,CleanJerk,344,True
1,UBIDIA VALDIVIA Hilda Karla,PER,"Jul 30, 2001",91.05,A,55,66,121,,+69kgWomen,Total,344,True
