rank,name,nation,born,bw,group,lift1,lift2,lift3,lift4,cat,sec,event_id
Rank: 1,WU Jingbiao,CHN,"Born: Jan 10, 1989",B.weight: 55.93,Group: A,1: -135,2: 135,3: 139,Total: 139,56kgMen,Snatch,332
Rank: 2,CHONTEY Arli,KAZ,"Born: Jul 01, 1992",B.weight: 55.54,Group: A,1: 127,2: -131,3: 132,Total: 132,56kgMen,Snatch,332
Rank: 3,OM Yun Chol,PRK,"Born: Nov 18, 1991",B.weight: 55.78,Group: A,1: 127,2: 131,3: -133,Total: 131,56kgMen,Snatch,332
Rank: 3,BARNES Darren Lamar,USA,"Born: Jan 20, 1994",B.weight: 55.88,Group: A,1: -105,2: -105,3: 105,Total: 105,56kgMen,Snatch,332
Rank: 4,THACH Kim Tuan,VIE,"Born: Jan 15, 1994",B.weight: 55.91,Group: A,1: -130,2: 130,3: -133,Total: 130,56kgMen,Snatch,332
Rank: 11,PURKON Muhamad,INA,"Born: Apr 23, 1990",B.weight: 55.47,Group: B,1: 115,2: -119,3: -119,Total: 115,56kgMen,Snatch,332
Rank: 12,SCARANTINO Mirco,ITA,"Born: Jan 16, 1995",B.weight: 55.76,Group: A,1: -115,2: -115,3: 115,Total: 115,56kgMen,Snatch,332
Rank: 1,OM Yun Chol,PRK,"Born: Nov 18, 1991",B.weight: 55.78,Group: A,1: 165,2: 171,3: -175,Total: 171,56kgMen,CleanJerk,332
Rank: 2,WU Jingbiao,CHN,"Born: Jan 10, 1989",B.weight: 55.93,Group: A,1: 160,2: 163,3: -166,Total: 163,56kgMen,CleanJerk,332
Rank: 3,BARNES Darren Lamar,USA,"Born: Jan 20, 1994",B.weight: 55.88,Group: A,1: 122,2: -132,3: 136,Total: 136,56kgMen,CleanJerk,332
Rank: 4,THACH Kim Tuan,VIE,"Born: Jan 15, 1994",B.weight: 55.91,Group: A,1: 151,2: 153,3: 157,Total: 157,56kgMen,CleanJerk,332
Rank: 13,PURKON Muhamad,INA,"Born: Apr 23, 1990",B.weight: 55.47,Group: B,1: 135,2: 140,3: 143,Total: 143,56kgMen,CleanJerk,332
Rank: 15,SCARANTINO Mirco,ITA,"Born: Jan 16, 1995",B.weight: 55.76,Group: A,1: 142,2: -147,3: -147,Total: 142,56kgMen,CleanJerk,332
Rank: ---,CHONTEY Arli,KAZ,"Born: Jul 01, 1992",B.weight: 55.54,Group: A,1: -150,2: -150,3: -150,Total: ---,56kgMen,CleanJerk,332
Rank: 1,OM Yun Chol,PRK,"Born: Nov 18, 1991",B.weight: 55.78,Group: A,Snatch: 131,CI&Jerk: 171,Total: 302,,56kgMen,Total,332
Rank: 2,WU Jingbiao,CHN,"Born: Jan 10, 1989",B.weight: 55.93,Group: A,Snatch: 139,CI&Jerk: 163,Total: 302,,56kgMen,Total,332
Rank: 3,THACH Kim Tuan,VIE,"Born: Jan 15, 1994",B.weight: 55.91,Group: A,Snatch: 130,CI&Jerk: 157,Total: 287,,56kgMen,Total,332
Rank: 3,BARNES Darren Lamar,USA,"Born: Jan 20, 1994",B.weight: 55.88,Group: A,Snatch: 105,CI&Jerk: 136,Total: 241,,56kgMen,Total,332
Rank: 12,PURKON Muhamad,INA,"Born: Apr 23, 1990",B.weight: 55.47,Group: B,Snatch: 115,CI&Jerk: 143,Total: 258,,56kgMen,Total,332
Rank: 13,SCARANTINO Mirco,ITA,"Born: Jan 16, 1995",B.weight: 55.76,Group: A,Snatch: 115,CI&Jerk: 142,Total: 257,,56kgMen,Total,332
Rank: ---,CHONTEY Arli,KAZ,"Born: Jul 01, 1992",B.weight: 55.54,Group: A,Snatch: 132,CI&Jerk: ---,Total: ---,,56kgMen,Total,332
Rank: 1,HUANG Minhao,CHN,"Born: Aug 21, 1992",B.weight: 62.00,Group: A,1: 137,2: 144,3: 147,Total: 147,62kgMen,Snatch,332
Rank: 2,IRAWAN Eko Yuli,INA,"Born: Jul 24, 1989",B.weight: 61.60,Group: A,1: 135,2: -140,3: 143,Total: 143,62kgMen,Snatch,332
Rank: 3,DING Jianjun,CHN,"Born: Oct 06, 1989",B.weight: 61.88,Group: A,1: 138,2: -143,3: 143,Total: 143,62kgMen,Snatch,332
Rank: 4,HASBI Muhamad,INA,"Born: Jul 12, 1992",B.weight: 61.94,Group: A,1: 125,2: -132,3: -132,Total: 125,62kgMen,Snatch,332
Rank: 5,KANGKEEREE Wattana,THA,"Born: Nov 19, 1994",B.weight: 61.96,Group: A,1: -124,2: -124,3: 124,Total: 124,62kgMen,Snatch,332
Rank: 6,ATAK Hursit,TUR,"Born: May 24, 1991",B.weight: 61.90,Group: A,1: 120,2: -124,3: -125,Total: 120,62kgMen,Snatch,332
Rank: 7,JOHNSON Derrick Rshone,USA,"Born: Jan 06, 1985",B.weight: 61.90,Group: A,1: 117,2: -121,3: -124,Total: 117,62kgMen,Snatch,332
Rank: 8,HUTCHINSON Sean Michael,USA,"Born: Aug 22, 1987",B.weight: 61.92,Group: A,1: -112,2: 112,3: -117,Total: 112,62kgMen,Snatch,332
Rank: 1,DING Jianjun,CHN,"Born: Oct 06, 1989",B.weight: 61.88,Group: A,1: 162,2: 166,3: -170,Total: 166,62kgMen,CleanJerk,332
Rank: 2,IRAWAN Eko Yuli,INA,"Born: Jul 24, 1989",B.weight: 61.60,Group: A,1: 161,2: -165,3: -165,Total: 161,62kgMen,CleanJerk,332
Rank: 3,ATAK Hursit,TUR,"Born: May 24, 1991",B.weight: 61.90,Group: A,1: 155,2: -160,3: ---,Total: 155,62kgMen,CleanJerk,332
Rank: 4,HUANG Minhao,CHN,"Born: Aug 21, 1992",B.weight: 62.00,Group: A,1: 152,2: -162,3: -162,Total: 152,62kgMen,CleanJerk,332
Rank: 5,KANGKEEREE Wattana,THA,"Born: Nov 19, 1994",B.weight: 61.96,Group: A,1: 143,2: -147,3: 147,Total: 147,62kgMen,CleanJerk,332
Rank: 6,HUTCHINSON Sean Michael,USA,"Born: Aug 22, 1987",B.weight: 61.92,Group: A,1: 137,2: -138,3: -143,Total: 137,62kgMen,CleanJerk,332
Rank: ---,JOHNSON Derrick Rshone,USA,"Born: Jan 06, 1985",B.weight: 61.90,Group: A,1: -145,2: -145,3: -145,Total: ---,62kgMen,CleanJerk,332
Rank: ---,HASBI Muhamad,INA,"Born: Jul 12, 1992",B.weight: 61.94,Group: A,1: -160,2: -161,3: -161,Total: ---,62kgMen,CleanJerk,332
Rank: 1,DING Jianjun,CHN,"Born: Oct 06, 1989",B.weight: 61.88,Group: A,Snatch: 143,CI&Jerk: 166,Total: 309,,62kgMen,Total,332
Rank: 2,IRAWAN Eko Yuli,INA,"Born: Jul 24, 1989",B.weight: 61.60,Group: A,Snatch: 143,CI&Jerk: 161,Total: 304,,62kgMen,Total,332
Rank: 3,HUANG Minhao,CHN,"Born: Aug 21, 1992",B.weight: 62.00,Group: A,Snatch: 147,CI&Jerk: 152,Total: 299,,62kgMen,Total,332
Rank: 4,ATAK Hursit,TUR,"Born: May 24, 1991",B.weight: 61.90,Group: A,Snatch: 120,CI&Jerk: 155,Total: 275,,62kgMen,Total,332
Rank: 5,KANGKEEREE Wattana,THA,"Born: Nov 19, 1994",B.weight: 61.96,Group: A,Snatch: 124,CI&Jerk: 147,Total: 271,,62kgMen,Total,332
Rank: 6,HUTCHINSON Sean Michael,USA,"Born: Aug 22, 1987",B.weight: 61.92,Group: A,Snatch: 112,CI&Jerk: 137,Total: 249,,62kgMen,Total,332
Rank: ---,JOHNSON Derrick Rshone,USA,"Born: Jan 06, 1985",B.weight: 61.90,Group: A,Snatch: 117,CI&Jerk: ---,Total: ---,,62kgMen,Total,332
Rank: ---,HASBI Muhamad,INA,"Born: Jul 12, 1992",B.weight: 61.94,Group: A,Snatch: 125,CI&Jerk: ---,Total: ---,,62kgMen,Total,332
Rank: 1,ZHANG Jie,CHN,"Born: Aug 26, 1987",B.weight: 65.88,Group: A,1: -140,2: 140,3: 145,Total: 145,69kgMen,Snatch,332
Rank: 2,KIM Alexandr,KAZ,"Born: Apr 26, 1991",B.weight: 68.92,Group: A,1: 136,2: 141,3: -144,Total: 141,69kgMen,Snatch,332
Rank: 3,PETROV Sergei,RUS,"Born: Feb 17, 1994",B.weight: 68.80,Group: A,1: 135,2: 140,3: -143,Total: 140,69kgMen,Snatch,332
Rank: 4,WON Jeongsik,KOR,"Born: Dec 09, 1990",B.weight: 68.92,Group: A,1: 140,2: -143,3: -143,Total: 140,69kgMen,Snatch,332
Rank: 5,KHARKI Farkhad,KAZ,"Born: Apr 20, 1991",B.weight: 67.40,Group: A,1: 120,2: 125,3: 130,Total: 130,69kgMen,Snatch,332
Rank: ---,LIANG Chenxi,CHN,"Born: Dec 18, 1988",B.weight: 69.00,Group: A,1: -130,2: ---,3: ---,Total: ---,69kgMen,Snatch,332
Rank: ---,SEZER Bunyami,TUR,"Born: Jul 04, 1988",B.weight: 68.26,Group: A,1: -137,2: -137,3: -140,Total: ---,69kgMen,Snatch,332
Rank: 1,ZHANG Jie,CHN,"Born: Aug 26, 1987",B.weight: 65.88,Group: A,1: -170,2: 170,3: -175,Total: 170,69kgMen,CleanJerk,332
Rank: 2,PETROV Sergei,RUS,"Born: Feb 17, 1994",B.weight: 68.80,Group: A,1: 160,2: 166,3: 168,Total: 168,69kgMen,CleanJerk,332
Rank: 3,WON Jeongsik,KOR,"Born: Dec 09, 1990",B.weight: 68.92,Group: A,1: -165,2: 167,3: -169,Total: 167,69kgMen,CleanJerk,332
Rank: 4,KIM Alexandr,KAZ,"Born: Apr 26, 1991",B.weight: 68.92,Group: A,1: -165,2: -166,3: 167,Total: 167,69kgMen,CleanJerk,332
Rank: 5,KHARKI Farkhad,KAZ,"Born: Apr 20, 1991",B.weight: 67.40,Group: A,1: 150,2: 155,3: 160,Total: 160,69kgMen,CleanJerk,332
Rank: ---,LIANG Chenxi,CHN,"Born: Dec 18, 1988",B.weight: 69.00,Group: A,1: ---,2: ---,3: ---,Total: ---,69kgMen,CleanJerk,332
Rank: ---,SEZER Bunyami,TUR,"Born: Jul 04, 1988",B.weight: 68.26,Group: A,1: ---,2: ---,3: ---,Total: ---,69kgMen,CleanJerk,332
Rank: 1,ZHANG Jie,CHN,"Born: Aug 26, 1987",B.weight: 65.88,Group: A,Snatch: 145,CI&Jerk: 170,Total: 315,,69kgMen,Total,332
Rank: 2,PETROV Sergei,RUS,"Born: Feb 17, 1994",B.weight: 68.80,Group: A,Snatch: 140,CI&Jerk: 168,Total: 308,,69kgMen,Total,332
Rank: 3,KIM Alexandr,KAZ,"Born: Apr 26, 1991",B.weight: 68.92,Group: A,Snatch: 141,CI&Jerk: 167,Total: 308,,69kgMen,Total,332
Rank: 4,WON Jeongsik,KOR,"Born: Dec 09, 1990",B.weight: 68.92,Group: A,Snatch: 140,CI&Jerk: 167,Total: 307,,69kgMen,Total,332
Rank: 5,KHARKI Farkhad,KAZ,"Born: Apr 20, 1991",B.weight: 67.40,Group: A,Snatch: 130,CI&Jerk: 160,Total: 290,,69kgMen,Total,332
Rank: ---,LIANG Chenxi,CHN,"Born: Dec 18, 1988",B.weight: 69.00,Group: A,Snatch: ---,CI&Jerk: ---,Total: ---,,69kgMen,Total,332
Rank: ---,SEZER Bunyami,TUR,"Born: Jul 04, 1988",B.weight: 68.26,Group: A,Snatch: ---,CI&Jerk: ---,Total: ---,,69kgMen,Total,332
Rank: 1,LIAO Hui,CHN,"Born: Oct 05, 1987",B.weight: 73.72,Group: A,1: -160,2: 160,3: 170,Total: 170,77kgMen,Snatch,332
Rank: 2,FENG Lyudong,CHN,"Born: Oct 23, 1991",B.weight: 72.44,Group: A,1: 155,2: 160,3: -165,Total: 160,77kgMen,Snatch,332
Rank: 3,PAVLOV Kirill,KAZ,"Born: Sep 13, 1986",B.weight: 76.96,Group: A,1: 150,2: 154,3: 157,Total: 157,77kgMen,Snatch,332
Rank: 4,KAZOV Aidar,KAZ,"Born: Feb 21, 1995",B.weight: 76.28,Group: A,1: 146,2: 151,3: 155,Total: 155,77kgMen,Snatch,332
Rank: 5,TATUM James Richard,USA,"Born: Feb 06, 1989",B.weight: 76.88,Group: A,1: 143,2: 148,3: -153,Total: 148,77kgMen,Snatch,332
Rank: 6,KINGUE MATAM Bernardin Ledoux,FRA,"Born: May 20, 1990",B.weight: 72.68,Group: A,1: -145,2: -145,3: 145,Total: 145,77kgMen,Snatch,332
Rank: 7,KHOMYAKOV Dmitry,RUS,"Born: May 31, 1992",B.weight: 77.00,Group: A,1: 145,2: -148,3: -148,Total: 145,77kgMen,Snatch,332
Rank: 8,HERNANDEZ OLIVA Leonardo,USA,"Born: Oct 19, 1987",B.weight: 77.00,Group: A,1: 140,2: 145,3: -147,Total: 145,77kgMen,Snatch,332
Rank: 9,SUEPSUAN Natthawut,THA,"Born: Jul 02, 1997",B.weight: 75.44,Group: A,1: 131,2: -136,3: -136,Total: 131,77kgMen,Snatch,332
Rank: 1,PAVLOV Kirill,KAZ,"Born: Sep 13, 1986",B.weight: 76.96,Group: A,1: 190,2: -193,3: 193,Total: 193,77kgMen,CleanJerk,332
Rank: 2,KAZOV Aidar,KAZ,"Born: Feb 21, 1995",B.weight: 76.28,Group: A,1: -191,2: 192,3: -195,Total: 192,77kgMen,CleanJerk,332
Rank: 3,LIAO Hui,CHN,"Born: Oct 05, 1987",B.weight: 73.72,Group: A,1: 190,2: -211,3: -211,Total: 190,77kgMen,CleanJerk,332
Rank: 4,HERNANDEZ OLIVA Leonardo,USA,"Born: Oct 19, 1987",B.weight: 77.00,Group: A,1: 175,2: 180,3: -183,Total: 180,77kgMen,CleanJerk,332
Rank: 5,KHOMYAKOV Dmitry,RUS,"Born: May 31, 1992",B.weight: 77.00,Group: A,1: -170,2: 172,3: -176,Total: 172,77kgMen,CleanJerk,332
Rank: 6,TATUM James Richard,USA,"Born: Feb 06, 1989",B.weight: 76.88,Group: A,1: -168,2: 168,3: -173,Total: 168,77kgMen,CleanJerk,332
Rank: 7,SUEPSUAN Natthawut,THA,"Born: Jul 02, 1997",B.weight: 75.44,Group: A,1: 160,2: -165,3: -167,Total: 160,77kgMen,CleanJerk,332
Rank: ---,KINGUE MATAM Bernardin Ledoux,FRA,"Born: May 20, 1990",B.weight: 72.68,Group: A,1: -180,2: -180,3: -180,Total: ---,77kgMen,CleanJerk,332
