rank,name,nation,born,bw,group,lift1,lift2,lift3,lift4,cat,sec,event_id,old_classes
---,FENNI Rida,ALG,"Jul 06, 1996",55.60,A,0.0,0.0,0.0,85,56kgMen,Snatch,348,True
---,AL-MARRI Qassim Ali M A,QAT,"Jun 25, 1998",52.80,A,0.0,0.0,0.0,40,56kgMen,Snatch,348,True
---,FENNI Rida,ALG,"Jul 06, 1996",55.60,A,0.0,0.0,0.0,110,56kgMen,CleanJerk,348,True
---,AL-MARRI Qassim Ali M A,QAT,"Jun 25, 1998",52.80,A,0.0,0.0,0.0,45,56kgMen,CleanJerk,348,True
1,FENNI Rida,ALG,"Jul 06, 1996",55.60,A,85,110,195,,56kgMen,Total,348,True
2,AL-MARRI Qassim Ali M A,QAT,"Jun 25, 1998",52.80,A,40,45,85,,56kgMen,Total,348,True
---,IBRAHIM Mostafa Atef Ahmed,EGY,"Jul 12, 1993",61.90,A,0.0,0.0,0.0,120,62kgMen,Snatch,348,True
---,BUDEBS Ahmad Jassim Abdulla Ali,UAE,"Aug 31, 1997",61.30,A,0.0,0.0,0.0,85,62kgMen,Snatch,348,True
---,FENNI Amor,ALG,"Oct 01, 1993",61.60,A,0.0,0.0,0.0,110,62kgMen,Snatch,348,True
---,IBRAHIM Mostafa Atef Ahmed,EGY,"Jul 12, 1993",61.90,A,0.0,0.0,0.0,140,62kgMen,CleanJerk,348,True
---,BUDEBS Ahmad Jassim Abdulla Ali,UAE,"Aug 31, 1997",61.30,A,0.0,0.0,0.0,100,62kgMen,CleanJerk,348,True
---,FENNI Amor,ALG,"Oct 01, 1993",61.60,A,0.0,0.0,0.0,135,62kgMen,CleanJerk,348,True
1,IBRAHIM Mostafa Atef Ahmed,EGY,"Jul 12, 1993",61.90,A,120,140,260,,62kgMen,Total,348,True
2,FENNI Amor,ALG,"Oct 01, 1993",61.60,A,110,135,245,,62kgMen,Total,348,True
3,BUDEBS Ahmad Jassim Abdulla Ali,UAE,"Aug 31, 1997",61.30,A,85,100,185,,62kgMen,Total,348,True
---,ZAINIK Khireddine,ALG,"Jan 01, 1989",66.00,A,0.0,0.0,0.0,112,69kgMen,Snatch,348,True
---,ALJASSEM Mah Said,SYR,"Jan 01, 1992",68.60,A,0.0,0.0,0.0,126,69kgMen,Snatch,348,True
---,BEN EHMIDA Ehsssine,TUN,"Nov 18, 1996",68.80,A,0.0,0.0,0.0,126,69kgMen,Snatch,348,True
---,FOUDA Yassin Abdalla Ibrahim Mohamed,EGY,"Sep 13, 1990",68.90,A,0.0,0.0,0.0,136,69kgMen,Snatch,348,True
---,MOHAMMED Abujumma,JOR,"Jan 01, 1993",68.10,A,0.0,0.0,0.0,105,69kgMen,Snatch,348,True
---,ZAINIK Khireddine,ALG,"Jan 01, 1989",66.00,A,0.0,0.0,0.0,130,69kgMen,CleanJerk,348,True
---,ALJASSEM Mah Said,SYR,"Jan 01, 1992",68.60,A,0.0,0.0,0.0,141,69kgMen,CleanJerk,348,True
---,BEN EHMIDA Ehsssine,TUN,"Nov 18, 1996",68.80,A,0.0,0.0,0.0,150,69kgMen,CleanJerk,348,True
---,FOUDA Yassin Abdalla Ibrahim Mohamed,EGY,"Sep 13, 1990",68.90,A,0.0,0.0,0.0,152,69kgMen,CleanJerk,348,True
---,MOHAMMED Abujumma,JOR,"Jan 01, 1993",68.10,A,0.0,0.0,0.0,130,69kgMen,CleanJerk,348,True
1,FOUDA Yassin Abdalla Ibrahim Mohamed,EGY,"Sep 13, 1990",68.90,A,136,152,288,,69kgMen,Total,348,True
2,BEN EHMIDA Ehsssine,TUN,"Nov 18, 1996",68.80,A,126,150,276,,69kgMen,Total,348,True
3,ALJASSEM Mah Said,SYR,"Jan 01, 1992",68.60,A,126,141,267,,69kgMen,Total,348,True
4,ZAINIK Khireddine,ALG,"Jan 01, 1989",66.00,A,112,130,242,,69kgMen,Total,348,True
5,MOHAMMED Abujumma,JOR,"Jan 01, 1993",68.10,A,105,130,235,,69kgMen,Total,348,True
---,CHOUKAL Smail,ALG,"Apr 21, 1995",76.40,A,0.0,0.0,0.0,135,77kgMen,Snatch,348,True
---,BAHLOUL Ramzi,TUN,"Oct 18, 1989",76.90,A,0.0,0.0,0.0,140,77kgMen,Snatch,348,True
---,MAHMOUD Mohamed Ihab Youssef Ahmed,EGY,"Nov 21, 1989",75.85,A,0.0,0.0,0.0,150,77kgMen,Snatch,348,True
---,CHOUKAL Smail,ALG,"Apr 21, 1995",76.40,A,0.0,0.0,0.0,140,77kgMen,CleanJerk,348,True
---,BAHLOUL Ramzi,TUN,"Oct 18, 1989",76.90,A,0.0,0.0,0.0,170,77kgMen,CleanJerk,348,True
---,MAHMOUD Mohamed Ihab Youssef Ahmed,EGY,"Nov 21, 1989",75.85,A,0.0,0.0,0.0,176,77kgMen,CleanJerk,348,True
1,MAHMOUD Mohamed Ihab Youssef Ahmed,EGY,"Nov 21, 1989",75.85,A,150,176,326,,77kgMen,Total,348,True
2,BAHLOUL Ramzi,TUN,"Oct 18, 1989",76.90,A,140,170,310,,77kgMen,Total,348,True
3,CHOUKAL Smail,ALG,"Apr 21, 1995",76.40,A,135,140,275,,77kgMen,Total,348,True
---,ABDELAZIM Tarek Yehia Fouad,EGY,"May 18, 1987",84.80,A,0.0,0.0,0.0,160,85kgMen,Snatch,348,True
---,ALDAYA Ali,SYR,"Mar 25, 1992",81.40,A,0.0,0.0,0.0,145,85kgMen,Snatch,348,True
---,TLILI Wajih,TUN,"Mar 07, 1999",83.15,A,0.0,0.0,0.0,131,85kgMen,Snatch,348,True
---,MESSAOUDI Ameur,ALG,"Jan 17, 1996",83.90,A,0.0,0.0,0.0,135,85kgMen,Snatch,348,True
---,ABDELAZIM Tarek Yehia Fouad,EGY,"May 18, 1987",84.80,A,0.0,0.0,0.0,185,85kgMen,CleanJerk,348,True
---,ALDAYA Ali,SYR,"Mar 25, 1992",81.40,A,0.0,0.0,0.0,160,85kgMen,CleanJerk,348,True
---,TLILI Wajih,TUN,"Mar 07, 1999",83.15,A,0.0,0.0,0.0,157,85kgMen,CleanJerk,348,True
---,MESSAOUDI Ameur,ALG,"Jan 17, 1996",83.90,A,0.0,0.0,0.0,167,85kgMen,CleanJerk,348,True
1,ABDELAZIM Tarek Yehia Fouad,EGY,"May 18, 1987",84.80,A,160,185,345,,85kgMen,Total,348,True
2,ALDAYA Ali,SYR,"Mar 25, 1992",81.40,A,145,160,305,,85kgMen,Total,348,True
3,MESSAOUDI Ameur,ALG,"Jan 17, 1996",83.90,A,135,167,302,,85kgMen,Total,348,True
4,TLILI Wajih,TUN,"Mar 07, 1999",83.15,A,131,157,288,,85kgMen,Total,348,True
---,ABOUDI Mohammad Nabeel Bahjat,JOR,"Nov 23, 1989",89.55,A,0.0,0.0,0.0,141,94kgMen,Snatch,348,True
---,MAATOUG Achraf,TUN,"Jul 28, 1997",86.80,A,0.0,0.0,0.0,140,94kgMen,Snatch,348,True
---,MESSAOUI Saddam,ALG,"Jul 24, 1991",92.15,A,0.0,0.0,0.0,150,94kgMen,Snatch,348,True
---,ABDALLA Ragab Abdelhay Saad A.,EGY,"Mar 04, 1991",93.30,A,0.0,0.0,0.0,155,94kgMen,Snatch,348,True
---,ALHAZZAA Ali,SYR,"Jan 01, 1990",93.25,A,0.0,0.0,0.0,145,94kgMen,Snatch,348,True
---,ABOUDI Mohammad Nabeel Bahjat,JOR,"Nov 23, 1989",89.55,A,0.0,0.0,0.0,---,94kgMen,CleanJerk,348,True
---,MAATOUG Achraf,TUN,"Jul 28, 1997",86.80,A,0.0,0.0,0.0,165,94kgMen,CleanJerk,348,True
---,MESSAOUI Saddam,ALG,"Jul 24, 1991",92.15,A,0.0,0.0,0.0,183,94kgMen,CleanJerk,348,True
---,ABDALLA Ragab Abdelhay Saad A.,EGY,"Mar 04, 1991",93.30,A,0.0,0.0,0.0,192,94kgMen,CleanJerk,348,True
---,ALHAZZAA Ali,SYR,"Jan 01, 1990",93.25,A,0.0,0.0,0.0,183,94kgMen,CleanJerk,348,True
1,ABDALLA Ragab Abdelhay Saad A.,EGY,"Mar 04, 1991",93.30,A,155,192,347,,94kgMen,Total,348,True
2,MESSAOUI Saddam,ALG,"Jul 24, 1991",92.15,A,150,183,333,,94kgMen,Total,348,True
3,ALHAZZAA Ali,SYR,"Jan 01, 1990",93.25,A,145,183,328,,94kgMen,Total,348,True
4,MAATOUG Achraf,TUN,"Jul 28, 1997",86.80,A,140,165,305,,94kgMen,Total,348,True
---,ABOUDI Mohammad Nabeel Bahjat,JOR,"Nov 23, 1989",89.55,A,141,---,---,,94kgMen,Total,348,True
---,MOHAMED Gaber Ahmed Farhan,EGY,"Sep 01, 1985",104.10,A,0.0,0.0,0.0,161,105kgMen,Snatch,348,True
---,MAHMOUD Fathi,ALG,"Jan 01, 1992",99.70,A,0.0,0.0,0.0,136,105kgMen,Snatch,348,True
---,ALKHAWALDEH Raad Khalaf Talal,JOR,"Nov 25, 1993",102.60,A,0.0,0.0,0.0,136,105kgMen,Snatch,348,True
---,JUGHELI Ahed,SYR,"Oct 10, 1982",102.60,A,0.0,0.0,0.0,---,105kgMen,Snatch,348,True
---,MOHAMED Gaber Ahmed Farhan,EGY,"Sep 01, 1985",104.10,A,0.0,0.0,0.0,192,105kgMen,CleanJerk,348,True
---,MAHMOUD Fathi,ALG,"Jan 01, 1992",99.70,A,0.0,0.0,0.0,168,105kgMen,CleanJerk,348,True
---,ALKHAWALDEH Raad Khalaf Talal,JOR,"Nov 25, 1993",102.60,A,0.0,0.0,0.0,165,105kgMen,CleanJerk,348,True
---,JUGHELI Ahed,SYR,"Oct 10, 1982",102.60,A,0.0,0.0,0.0,204,105kgMen,CleanJerk,348,True
1,MOHAMED Gaber Ahmed Farhan,EGY,"Sep 01, 1985",104.10,A,161,192,353,,105kgMen,Total,348,True
2,MAHMOUD Fathi,ALG,"Jan 01, 1992",99.70,A,136,168,304,,105kgMen,Total,348,True
3,ALKHAWALDEH Raad Khalaf Talal,JOR,"Nov 25, 1993",102.60,A,136,165,301,,105kgMen,Total,348,True
---,JUGHELI Ahed,SYR,"Oct 10, 1982",102.60,A,---,204,---,,105kgMen,Total,348,True
---,MOHAMED Ahmed Mohamed Abdelaziz,EGY,"Apr 27, 1988",140.90,A,0.0,0.0,0.0,170,+105kgMen,Snatch,348,True
---,SANOUNE Hamza,ALG,"Dec 18, 1984",128.60,A,0.0,0.0,0.0,152,+105kgMen,Snatch,348,True
---,ALMARRI Hamdan Hamad S A,QAT,"Sep 24, 1996",112.00,A,0.0,0.0,0.0,75,+105kgMen,Snatch,348,True
---,AHMED ALI Mahmoud Ahmed,EGY,"Aug 18, 1992",143.20,A,0.0,0.0,0.0,165,+105kgMen,Snatch,348,True
