rank,name,nation,born,bw,group,lift1,lift2,lift3,lift4,cat,sec,event_id,old_classes
1,LUNGU Daniel,MDA,"Oct 16, 1998",54.95,A,104,108,110,110,55kgMen,Snatch,483,False
2,DOKVADZE Giorgi,GEO,"Dec 22, 1997",54.90,A,102,105,109,109,55kgMen,Snatch,483,False
3,VORONOVSKYI Dmytro,UKR,"Jan 03, 1997",54.80,A,105,108,-110,108,55kgMen,Snatch,483,False
4,ZALIPSKYI Pavlo,UKR,"Jul 13, 1998",54.95,A,103,106,-109,106,55kgMen,Snatch,483,False
5,ARCARA Fabio,ITA,"Jan 28, 1997",54.90,A,100,104,-107,104,55kgMen,Snatch,483,False
6,SCHEDLER Leon,GER,"Jun 01, 1998",54.65,A,98,-102,102,102,55kgMen,Snatch,483,False
1,VORONOVSKYI Dmytro,UKR,"Jan 03, 1997",54.80,A,128,132,137,137,55kgMen,CleanJerk,483,False
2,SCHEDLER Leon,GER,"Jun 01, 1998",54.65,A,128,-132,132,132,55kgMen,CleanJerk,483,False
3,DOKVADZE Giorgi,GEO,"Dec 22, 1997",54.90,A,121,-125,126,126,55kgMen,CleanJerk,483,False
4,ZALIPSKYI Pavlo,UKR,"Jul 13, 1998",54.95,A,120,125,-130,125,55kgMen,CleanJerk,483,False
5,LUNGU Daniel,MDA,"Oct 16, 1998",54.95,A,-123,123,-127,123,55kgMen,CleanJerk,483,False
6,ARCARA Fabio,ITA,"Jan 28, 1997",54.90,A,118,-122,-124,118,55kgMen,CleanJerk,483,False
1,VORONOVSKYI Dmytro,UKR,"Jan 03, 1997",54.80,A,108,137,245,,55kgMen,Total,483,False
2,DOKVADZE Giorgi,GEO,"Dec 22, 1997",54.90,A,109,126,235,,55kgMen,Total,483,False
3,SCHEDLER Leon,GER,"Jun 01, 1998",54.65,A,102,132,234,,55kgMen,Total,483,False
4,LUNGU Daniel,MDA,"Oct 16, 1998",54.95,A,110,123,233,,55kgMen,Total,483,False
5,ZALIPSKYI Pavlo,UKR,"Jul 13, 1998",54.95,A,106,125,231,,55kgMen,Total,483,False
6,ARCARA Fabio,ITA,"Jan 28, 1997",54.90,A,104,118,222,,55kgMen,Total,483,False
1,BERDELIDZE Goderdzi,GEO,"Jul 14, 1996",60.55,A,-123,123,125,125,61kgMen,Snatch,483,False
2,HARDAL Ferdi,TUR,"Dec 31, 1996",60.95,A,-121,121,124,124,61kgMen,Snatch,483,False
3,MAU Jon Luke,GER,"Oct 02, 1998",60.65,A,116,-120,-120,116,61kgMen,Snatch,483,False
4,YIGIT Berkant,TUR,"Dec 07, 1998",61.00,A,105,111,-117,111,61kgMen,Snatch,483,False
5,MNATSAKANYAN Hamlet,ARM,"Jul 05, 1998",60.65,A,-110,-110,110,110,61kgMen,Snatch,483,False
6,ASENOV Asen Stefanov,BUL,"Feb 15, 1996",60.85,A,90,95,100,100,61kgMen,Snatch,483,False
1,MAU Jon Luke,GER,"Oct 02, 1998",60.65,A,155,159,-162,159,61kgMen,CleanJerk,483,False
2,BERDELIDZE Goderdzi,GEO,"Jul 14, 1996",60.55,A,144,149,152,152,61kgMen,CleanJerk,483,False
