rank,name,nation,born,bw,group,lift1,lift2,lift3,lift4,cat,sec,event_id,old_classes
1,KRAYDI Faouzi,TUN,"Apr 06, 1997",55.20,A,91,96,98,98,56kgMen,Snatch,254,True
2,CHIGAR Abdeghani,MAR,"Feb 20, 1989",55.80,A,85,92,-97,92,56kgMen,Snatch,254,True
3,ANDRIANTSITOHAINA Eric Herman,MAD,"Jul 21, 1991",55.20,A,90,-95,-96,90,56kgMen,Snatch,254,True
4,MOHAMED Tubal,LBA,"Mar 23, 1989",55.20,A,75,-82,-82,75,56kgMen,Snatch,254,True
1,ANDRIANTSITOHAINA Eric Herman,MAD,"Jul 21, 1991",55.20,A,120,-127,-127,120,56kgMen,CleanJerk,254,True
2,CHIGAR Abdeghani,MAR,"Feb 20, 1989",55.80,A,110,117,120,120,56kgMen,CleanJerk,254,True
3,MOHAMED Tubal,LBA,"Mar 23, 1989",55.20,A,105,115,-120,115,56kgMen,CleanJerk,254,True
4,KRAYDI Faouzi,TUN,"Apr 06, 1997",55.20,A,108,113,-117,113,56kgMen,CleanJerk,254,True
1,CHIGAR Abdeghani,MAR,"Feb 20, 1989",55.80,A,92,120,212,,56kgMen,Total,254,True
2,KRAYDI Faouzi,TUN,"Apr 06, 1997",55.20,A,98,113,211,,56kgMen,Total,254,True
3,ANDRIANTSITOHAINA Eric Herman,MAD,"Jul 21, 1991",55.20,A,90,120,210,,56kgMen,Total,254,True
4,MOHAMED Tubal,LBA,"Mar 23, 1989",55.20,A,75,115,190,,56kgMen,Total,254,True
1,MAROUEN Watreni,TUN,"Apr 28, 1995",61.60,A,111,115,-120,115,62kgMen,Snatch,254,True
2,MOUSSA Abdella Khalifa Mohamed,LBA,"Jan 12, 1992",61.20,A,-110,-110,110,110,62kgMen,Snatch,254,True
3,MAIRIF Souhail,ALG,"Feb 13, 1983",61.80,A,110,-115,-116,110,62kgMen,Snatch,254,True
4,MOHAD Fras,LBA,"Mar 09, 1994",61.20,A,90,100,105,105,62kgMen,Snatch,254,True
5,CONFIANCE Rick Yves,SEY,"May 24, 1994",61.40,A,95,-100,102,102,62kgMen,Snatch,254,True
6,AFOUNAS Abdelgalil,MAR,"Nov 18, 1987",61.40,A,85,-91,-95,85,62kgMen,Snatch,254,True
1,MAROUEN Watreni,TUN,"Apr 28, 1995",61.60,A,142,-147,147,147,62kgMen,CleanJerk,254,True
2,MAIRIF Souhail,ALG,"Feb 13, 1983",61.80,A,135,141,146,146,62kgMen,CleanJerk,254,True
3,MOUSSA Abdella Khalifa Mohamed,LBA,"Jan 12, 1992",61.20,A,135,141,-146,141,62kgMen,CleanJerk,254,True
4,CONFIANCE Rick Yves,SEY,"May 24, 1994",61.40,A,115,121,125,125,62kgMen,CleanJerk,254,True
5,MOHAD Fras,LBA,"Mar 09, 1994",61.20,A,111,120,-125,120,62kgMen,CleanJerk,254,True
---,AFOUNAS Abdelgalil,MAR,"Nov 18, 1987",61.40,A,-115,-117,-117,---,62kgMen,CleanJerk,254,True
1,MAROUEN Watreni,TUN,"Apr 28, 1995",61.60,A,115,147,262,,62kgMen,Total,254,True
2,MAIRIF Souhail,ALG,"Feb 13, 1983",61.80,A,110,146,256,,62kgMen,Total,254,True
3,MOUSSA Abdella Khalifa Mohamed,LBA,"Jan 12, 1992",61.20,A,110,141,251,,62kgMen,Total,254,True
4,CONFIANCE Rick Yves,SEY,"May 24, 1994",61.40,A,102,125,227,,62kgMen,Total,254,True
5,MOHAD Fras,LBA,"Mar 09, 1994",61.20,A,105,120,225,,62kgMen,Total,254,True
---,AFOUNAS Abdelgalil,MAR,"Nov 18, 1987",61.40,A,85,---,---,,62kgMen,Total,254,True
1,BEN HNIA Karem,TUN,"Nov 13, 1994",68.80,A,135,140,143,143,69kgMen,Snatch,254,True
2,TUBAL Maraj S.Omer,LBA,"Jan 10, 1994",68.20,A,115,120,-125,120,69kgMen,Snatch,254,True
3,LABRAK Abdessamad,MAR,"Jun 14, 1989",67.00,A,105,-115,-116,105,69kgMen,Snatch,254,True
1,BEN HNIA Karem,TUN,"Nov 13, 1994",68.80,A,170,178,---,178,69kgMen,CleanJerk,254,True
