rank,name,nation,born,bw,group,lift1,lift2,lift3,lift4,cat,sec,event_id,old_classes
1,WU Jingbiao,CHN,"Jan 10, 1989",55.87,A,118,125,-133,125,56kgMen,Snatch,25,True
2,DUDOGLO Iuri,MDA,"Jul 09, 1991",55.64,A,109,113,115,115,56kgMen,Snatch,25,True
3,DEY Sukhen,IND,"Mar 28, 1989",55.81,A,102,106,109,109,56kgMen,Snatch,25,True
4,ALGUL Ismet,TUR,"Sep 22, 1992",54.12,A,100,105,-106,105,56kgMen,Snatch,25,True
5,ITOKAZU Yoichi,JPN,"May 24, 1991",55.93,A,-100,100,105,105,56kgMen,Snatch,25,True
6,MONTES GONGORA Jose Lino,MEX,"Apr 18, 1989",55.03,A,- 97,97,100,100,56kgMen,Snatch,25,True
7,CORNIVEL CASTRO Elvis Ramon,VEN,"May 17, 1990",55.39,A,100,-105,-105,100,56kgMen,Snatch,25,True
8,IVAN Alberto Marius,ROU,"Jul 29, 1990",55.55,A,-100,100,-104,100,56kgMen,Snatch,25,True
9,TAN Chi Chung,TPE,"Feb 24, 1990",55.80,A,-100,100,-102,100,56kgMen,Snatch,25,True
10,CASTRO MARINO Victor,ESP,"Dec 18, 1992",55.59,A,92,- 97,97,97,56kgMen,Snatch,25,True
11,CHIANG Tsung-Ting,TPE,"Jun 22, 1989",55.92,A,92,- 98,- 98,92,56kgMen,Snatch,25,True
1,WU Jingbiao,CHN,"Jan 10, 1989",55.87,A,144,150,155,155,56kgMen,CleanJerk,25,True
2,ITOKAZU Yoichi,JPN,"May 24, 1991",55.93,A,130,135,138,138,56kgMen,CleanJerk,25,True
3,DUDOGLO Iuri,MDA,"Jul 09, 1991",55.64,A,132,-136,-138,132,56kgMen,CleanJerk,25,True
4,DEY Sukhen,IND,"Mar 28, 1989",55.81,A,132,-136,-136,132,56kgMen,CleanJerk,25,True
5,MONTES GONGORA Jose Lino,MEX,"Apr 18, 1989",55.03,A,130,-135,-135,130,56kgMen,CleanJerk,25,True
6,CHIANG Tsung-Ting,TPE,"Jun 22, 1989",55.92,A,122,-127,127,127,56kgMen,CleanJerk,25,True
7,TAN Chi Chung,TPE,"Feb 24, 1990",55.80,A,-120,120,125,125,56kgMen,CleanJerk,25,True
8,ALGUL Ismet,TUR,"Sep 22, 1992",54.12,A,115,120,123,123,56kgMen,CleanJerk,25,True
9,IVAN Alberto Marius,ROU,"Jul 29, 1990",55.55,A,117,123,-127,123,56kgMen,CleanJerk,25,True
10,CORNIVEL CASTRO Elvis Ramon,VEN,"May 17, 1990",55.39,A,120,-123,-123,120,56kgMen,CleanJerk,25,True
11,CASTRO MARINO Victor,ESP,"Dec 18, 1992",55.59,A,107,-112,115,115,56kgMen,CleanJerk,25,True
1,WU Jingbiao,CHN,"Jan 10, 1989",55.87,A,125,155,280,,56kgMen,Total,25,True
2,DUDOGLO Iuri,MDA,"Jul 09, 1991",55.64,A,115,132,247,,56kgMen,Total,25,True
3,ITOKAZU Yoichi,JPN,"May 24, 1991",55.93,A,105,138,243,,56kgMen,Total,25,True
4,DEY Sukhen,IND,"Mar 28, 1989",55.81,A,109,132,241,,56kgMen,Total,25,True
5,MONTES GONGORA Jose Lino,MEX,"Apr 18, 1989",55.03,A,100,130,230,,56kgMen,Total,25,True
6,ALGUL Ismet,TUR,"Sep 22, 1992",54.12,A,105,123,228,,56kgMen,Total,25,True
7,TAN Chi Chung,TPE,"Feb 24, 1990",55.80,A,100,125,225,,56kgMen,Total,25,True
8,IVAN Alberto Marius,ROU,"Jul 29, 1990",55.55,A,100,123,223,,56kgMen,Total,25,True
9,CORNIVEL CASTRO Elvis Ramon,VEN,"May 17, 1990",55.39,A,100,120,220,,56kgMen,Total,25,True
