rank,name,nation,born,bw,group,lift1,lift2,lift3,lift4,cat,sec,event_id
Rank: ---,DUDOGLO Iuri,MDA,"Born: Jul 09, 1991",B.weight: 55.49,Group: A,1: -108,2: 108,3: -111,Total: 108,56kgMen,Snatch,48
Rank: ---,ARTUC Sedat,TUR,"Born: Jun 09, 1976",B.weight: 55.55,Group: A,1: -110,2: 110,3: -115,Total: 110,56kgMen,Snatch,48
Rank: ---,DELLINO Vito,ITA,"Born: Apr 16, 1982",B.weight: 55.71,Group: A,1: 105,2: -109,3: 109,Total: 109,56kgMen,Snatch,48
Rank: ---,PALKOVIC Michal,SVK,"Born: Oct 28, 1985",B.weight: 55.76,Group: B,1: -94,2: 94,3: -98,Total: 94,56kgMen,Snatch,48
Rank: ---,SAMUKASHVILI Zviadi,GEO,"Born: Nov 22, 1987",B.weight: 55.49,Group: A,1: 95,2: -100,3: 0.0,Total: 95,56kgMen,Snatch,48
Rank: ---,ADAM Robert,HUN,"Born: Sep 15, 1982",B.weight: 55.18,Group: B,1: -95,2: 95,3: 98,Total: 98,56kgMen,Snatch,48
Rank: ---,GOEGEBUER Tom Richard,BEL,"Born: Mar 27, 1975",B.weight: 55.71,Group: A,1: 109,2: 112,3: 115,Total: 115,56kgMen,Snatch,48
Rank: ---,NAZIF Ferdi,BUL,"Born: Sep 22, 1989",B.weight: 55.97,Group: A,1: -104,2: 104,3: 108,Total: 108,56kgMen,Snatch,48
Rank: ---,GULBEYI Akti,TUR,"Born: Apr 15, 1980",B.weight: 55.74,Group: A,1: -107,2: -107,3: 107,Total: 107,56kgMen,Snatch,48
Rank: ---,OLARU Gabriel,ROU,"Born: Nov 23, 1988",B.weight: 55.67,Group: A,1: 95,2: -100,3: 100,Total: 100,56kgMen,Snatch,48
Rank: ---,GISCAN Marius,ROU,"Born: Jul 13, 1988",B.weight: 55.79,Group: B,1: 90,2: 95,3: -98,Total: 95,56kgMen,Snatch,48
Rank: ---,ANDRIEUX Sylvain,FRA,"Born: Dec 26, 1981",B.weight: 55.47,Group: B,1: 95,2: -98,3: 98,Total: 98,56kgMen,Snatch,48
Rank: ---,BONNEL Eric,FRA,"Born: Aug 18, 1974",B.weight: 55.79,Group: B,1: 100,2: -105,3: -105,Total: 100,56kgMen,Snatch,48
Rank: ---,PRZEPIORKIEWICZ Maciej,POL,"Born: Nov 14, 1987",B.weight: 55.92,Group: B,1: 94,2: -98,3: 98,Total: 98,56kgMen,Snatch,48
Rank: ---,GUIRADO GARCIA Francisco Javier,ESP,"Born: Nov 24, 1985",B.weight: 55.35,Group: B,1: 100,2: 105,3: -107,Total: 105,56kgMen,Snatch,48
Rank: ---,MURADOV Asen Selimov,BUL,"Born: Aug 01, 1991",B.weight: 55.07,Group: B,1: -98,2: 98,3: 103,Total: 103,56kgMen,Snatch,48
Rank: ---,OTERO MARTINEZ Michael Steven,ESP,"Born: Jul 29, 1990",B.weight: 54.83,Group: B,1: 90,2: 95,3: -97,Total: 95,56kgMen,Snatch,48
Rank: ---,GRABUCEA Igor,MDA,"Born: Apr 29, 1976",B.weight: 55.64,Group: A,1: -110,2: -110,3: 110,Total: 110,56kgMen,Snatch,48
Rank: ---,DUDOGLO Iuri,MDA,"Born: Jul 09, 1991",B.weight: 55.49,Group: A,1: 126,2: 132,3: -136,Total: 132,56kgMen,CleanJerk,48
Rank: ---,ARTUC Sedat,TUR,"Born: Jun 09, 1976",B.weight: 55.55,Group: A,1: 135,2: -137,3: -142,Total: 135,56kgMen,CleanJerk,48
Rank: ---,DELLINO Vito,ITA,"Born: Apr 16, 1982",B.weight: 55.71,Group: A,1: 135,2: 138,3: -143,Total: 138,56kgMen,CleanJerk,48
Rank: ---,PALKOVIC Michal,SVK,"Born: Oct 28, 1985",B.weight: 55.76,Group: B,1: 115,2: -119,3: 121,Total: 121,56kgMen,CleanJerk,48
Rank: ---,SAMUKASHVILI Zviadi,GEO,"Born: Nov 22, 1987",B.weight: 55.49,Group: A,1: 0.0,2: 0.0,3: 0.0,Total: ---,56kgMen,CleanJerk,48
Rank: ---,ADAM Robert,HUN,"Born: Sep 15, 1982",B.weight: 55.18,Group: B,1: -120,2: -120,3: 120,Total: 120,56kgMen,CleanJerk,48
Rank: ---,GOEGEBUER Tom Richard,BEL,"Born: Mar 27, 1975",B.weight: 55.71,Group: A,1: 132,2: 136,3: 137,Total: 137,56kgMen,CleanJerk,48
