rank,name,nation,born,bw,group,lift1,lift2,lift3,lift4,cat,sec,event_id,old_classes
1,LAI Gia Thanh,VIE,"May 03, 1998",55.00,A,-118,118,-121,118,55kgMen,Snatch,562,False
2,CHONTEY Arli,KAZ,"Jul 01, 1992",55.00,A,115,-118,118,118,55kgMen,Snatch,562,False
3,NGO Son Dinh,VIE,"Aug 02, 2001",54.90,A,-116,117,-119,117,55kgMen,Snatch,562,False
4,SILACHAI Theerapong,THA,"Nov 19, 2003",54.60,A,-117,117,-119,117,55kgMen,Snatch,562,False
5,KIM Yongho,KOR,"Sep 10, 1996",54.60,A,115,-118,-119,115,55kgMen,Snatch,562,False
6,BRACHI GARCIA Josue,ESP,"Aug 09, 1992",54.90,B,107,112,-116,112,55kgMen,Snatch,562,False
7,COLONIA Nestor,PHI,"Feb 16, 1992",54.50,B,-110,-110,110,110,55kgMen,Snatch,562,False
8,CHHUM Gabriel John,USA,"Jan 31, 2004",55.00,B,100,103,106,106,55kgMen,Snatch,562,False
9,RUSEV Angel Hriskov,BUL,"Jul 13, 2001",54.90,A,106,-110,-110,106,55kgMen,Snatch,562,False
10,SUAREZ MESA Miguel Angel,COL,"Sep 14, 1999",54.70,B,105,-109,-109,105,55kgMen,Snatch,562,False
11,POOX PERALTA Jose Manuel,MEX,"Mar 17, 2003",55.00,B,100,104,-106,104,55kgMen,Snatch,562,False
12,ARTEAGA CASTILLO Jhony David,ECU,"Jul 29, 2001",55.00,B,100,104,-106,104,55kgMen,Snatch,562,False
13,BARCO RANGEL Juan Antonio,MEX,"Nov 08, 2002",54.80,B,90,- 95,- 95,90,55kgMen,Snatch,562,False
---,AL SALEEM Mansour Abdulrahim M,KSA,"Mar 16, 1988",54.60,A,-115,-116,-116,---,55kgMen,Snatch,562,False
---,ANDRIANTSITOHAINA Eric Herman,MAD,"Jul 21, 1991",54.90,A,-102,-102,-102,---,55kgMen,Snatch,562,False
1,SILACHAI Theerapong,THA,"Nov 19, 2003",54.60,A,144,147,148,148,55kgMen,CleanJerk,562,False
2,KIM Yongho,KOR,"Sep 10, 1996",54.60,A,-145,-145,145,145,55kgMen,CleanJerk,562,False
3,SUAREZ MESA Miguel Angel,COL,"Sep 14, 1999",54.70,B,140,143,-145,143,55kgMen,CleanJerk,562,False
4,NGO Son Dinh,VIE,"Aug 02, 2001",54.90,A,143,-146,-148,143,55kgMen,CleanJerk,562,False
5,RUSEV Angel Hriskov,BUL,"Jul 13, 2001",54.90,A,141,-145,-145,141,55kgMen,CleanJerk,562,False
6,CHONTEY Arli,KAZ,"Jul 01, 1992",55.00,A,-140,141,-144,141,55kgMen,CleanJerk,562,False
7,POOX PERALTA Jose Manuel,MEX,"Mar 17, 2003",55.00,B,130,135,-138,135,55kgMen,CleanJerk,562,False
8,COLONIA Nestor,PHI,"Feb 16, 1992",54.50,B,-133,133,-140,133,55kgMen,CleanJerk,562,False
9,CHHUM Gabriel John,USA,"Jan 31, 2004",55.00,B,-132,132,-135,132,55kgMen,CleanJerk,562,False
10,BRACHI GARCIA Josue,ESP,"Aug 09, 1992",54.90,B,129,-134,-134,129,55kgMen,CleanJerk,562,False
11,ARTEAGA CASTILLO Jhony David,ECU,"Jul 29, 2001",55.00,B,120,125,-127,125,55kgMen,CleanJerk,562,False
12,BARCO RANGEL Juan Antonio,MEX,"Nov 08, 2002",54.80,B,115,120,-125,120,55kgMen,CleanJerk,562,False
---,AL SALEEM Mansour Abdulrahim M,KSA,"Mar 16, 1988",54.60,A,-141,-141,-141,---,55kgMen,CleanJerk,562,False
---,ANDRIANTSITOHAINA Eric Herman,MAD,"Jul 21, 1991",54.90,A,---,---,---,---,55kgMen,CleanJerk,562,False
---,LAI Gia Thanh,VIE,"May 03, 1998",55.00,A,-141,-142,-142,---,55kgMen,CleanJerk,562,False
1,SILACHAI Theerapong,THA,"Nov 19, 2003",54.60,A,117,148,265,---,55kgMen,Total,562,False
2,NGO Son Dinh,VIE,"Aug 02, 2001",54.90,A,117,143,260,---,55kgMen,Total,562,False
3,KIM Yongho,KOR,"Sep 10, 1996",54.60,A,115,145,260,---,55kgMen,Total,562,False
4,CHONTEY Arli,KAZ,"Jul 01, 1992",55.00,A,118,141,259,---,55kgMen,Total,562,False
5,SUAREZ MESA Miguel Angel,COL,"Sep 14, 1999",54.70,B,105,143,248,---,55kgMen,Total,562,False
6,RUSEV Angel Hriskov,BUL,"Jul 13, 2001",54.90,A,106,141,247,---,55kgMen,Total,562,False
7,COLONIA Nestor,PHI,"Feb 16, 1992",54.50,B,110,133,243,---,55kgMen,Total,562,False
8,BRACHI GARCIA Josue,ESP,"Aug 09, 1992",54.90,B,112,129,241,---,55kgMen,Total,562,False
9,POOX PERALTA Jose Manuel,MEX,"Mar 17, 2003",55.00,B,104,135,239,---,55kgMen,Total,562,False
10,CHHUM Gabriel John,USA,"Jan 31, 2004",55.00,B,106,132,238,---,55kgMen,Total,562,False
11,ARTEAGA CASTILLO Jhony David,ECU,"Jul 29, 2001",55.00,B,104,125,229,---,55kgMen,Total,562,False
12,BARCO RANGEL Juan Antonio,MEX,"Nov 08, 2002",54.80,B,90,120,210,---,55kgMen,Total,562,False
