rank,name,nation,born,bw,group,lift1,lift2,lift3,lift4,cat,sec,event_id
Rank: 1,GARCIA PEREZ Jairo Luis,COL,"Born: Aug 02, 2000",B.weight: 56.00,Group: A,1: 110,2: 114,3: 116,Total: 116,56kgMen,Snatch,437
Rank: 2,PEREZ ROJAS Angel Samuel,VEN,"Born: Aug 21, 2000",B.weight: 55.80,Group: A,1: 95,2: 100,3: -103,Total: 100,56kgMen,Snatch,437
Rank: 3,CARDENAS Nestor,VEN,"Born: Aug 09, 2000",B.weight: 55.80,Group: A,1: 95,2: -100,3: -101,Total: 95,56kgMen,Snatch,437
Rank: 4,VARGAS SAMBOY Juan,DOM,"Born: Jul 19, 2001",B.weight: 55.60,Group: A,1: 89,2: -93,3: 93,Total: 93,56kgMen,Snatch,437
Rank: 5,MICHEL Yeison,DOM,"Born: Jun 24, 2002",B.weight: 51.55,Group: A,1: -70,2: 70,3: -75,Total: 70,56kgMen,Snatch,437
Rank: 1,CARDENAS Nestor,VEN,"Born: Aug 09, 2000",B.weight: 55.80,Group: A,1: 120,2: -130,3: -130,Total: 120,56kgMen,CleanJerk,437
Rank: 2,PEREZ ROJAS Angel Samuel,VEN,"Born: Aug 21, 2000",B.weight: 55.80,Group: A,1: 120,2: -130,3: -130,Total: 120,56kgMen,CleanJerk,437
Rank: 3,VARGAS SAMBOY Juan,DOM,"Born: Jul 19, 2001",B.weight: 55.60,Group: A,1: 110,2: -114,3: -114,Total: 110,56kgMen,CleanJerk,437
Rank: 4,MICHEL Yeison,DOM,"Born: Jun 24, 2002",B.weight: 51.55,Group: A,1: 90,2: 95,3: 100,Total: 100,56kgMen,CleanJerk,437
Rank: ---,GARCIA PEREZ Jairo Luis,COL,"Born: Aug 02, 2000",B.weight: 56.00,Group: A,1: -140,2: ---,3: ---,Total: ---,56kgMen,CleanJerk,437
Rank: 1,PEREZ ROJAS Angel Samuel,VEN,"Born: Aug 21, 2000",B.weight: 55.80,Group: A,Snatch: 100,CI&Jerk: 120,Total: 220,,56kgMen,Total,437
Rank: 2,CARDENAS Nestor,VEN,"Born: Aug 09, 2000",B.weight: 55.80,Group: A,Snatch: 95,CI&Jerk: 120,Total: 215,,56kgMen,Total,437
