rank,name,nation,born,bw,group,lift1,lift2,lift3,lift4,cat,sec,event_id,old_classes
1,HRISTOV Valentin,AZE,"Mar 30, 1994",60.60,A,127,132,-135,132,62kgMen,Snatch,224,True
2,BAZARBAYEV Umurbek,TKM,"Sep 17, 1981",61.84,A,125,130,-133,130,62kgMen,Snatch,224,True
3,NAZIF Ferdi,BUL,"Sep 22, 1989",61.80,A,124,-126,128,128,62kgMen,Snatch,224,True
4,CROITORU Florin Ionut,ROU,"Aug 25, 1993",60.78,A,115,123,127,127,62kgMen,Snatch,224,True
5,DUDOGLO Iuri,MDA,"Jul 09, 1991",61.48,A,-123,123,126,126,62kgMen,Snatch,224,True
6,SULEYMANOV Zulfugar,AZE,"Nov 02, 1982",61.37,A,118,-122,122,122,62kgMen,Snatch,224,True
7,MISHVELIDZE Shota,GEO,"Oct 18, 1994",61.84,A,110,115,-125,115,62kgMen,Snatch,224,True
8,SOOKY Gergely Zoltan,HUN,"Sep 19, 1993",61.05,A,103,110,113,113,62kgMen,Snatch,224,True
9,PRZEPIORKIEWICZ Maciej,POL,"Nov 14, 1987",61.11,B,102,105,-107,105,62kgMen,Snatch,224,True
10,OLGEN Huseyin,TUR,"Mar 05, 1992",61.52,B,100,-103,103,103,62kgMen,Snatch,224,True
11,STEVANOVIC Stefan,SRB,"Sep 25, 1994",60.24,B,90,97,101,101,62kgMen,Snatch,224,True
12,BARRERA SANDOVAL Francisco Javier,CHI,"May 14, 1987",57.65,B,100,-105,-105,100,62kgMen,Snatch,224,True
13,BAKHTIYORZOD Manuchekhr,TJK,"Mar 30, 1994",61.44,B,90,95,- 98,95,62kgMen,Snatch,224,True
14,KHASSAROV Timur,KAZ,"Jul 13, 1997",56.06,B,- 85,85,90,90,62kgMen,Snatch,224,True
15,JUHASZ Jacint,SVK,"Jun 04, 1998",61.25,B,78,82,85,85,62kgMen,Snatch,224,True
16,SUDNIK Vitalij,LTU,"Apr 06, 1991",58.85,B,80,- 85,- 86,80,62kgMen,Snatch,224,True
1,HRISTOV Valentin,AZE,"Mar 30, 1994",60.60,A,155,165,170,170,62kgMen,CleanJerk,224,True
2,SULEYMANOV Zulfugar,AZE,"Nov 02, 1982",61.37,A,150,158,-160,158,62kgMen,CleanJerk,224,True
3,CROITORU Florin Ionut,ROU,"Aug 25, 1993",60.78,A,142,-150,152,152,62kgMen,CleanJerk,224,True
4,NAZIF Ferdi,BUL,"Sep 22, 1989",61.80,A,145,-150,152,152,62kgMen,CleanJerk,224,True
5,BAZARBAYEV Umurbek,TKM,"Sep 17, 1981",61.84,A,147,152,-155,152,62kgMen,CleanJerk,224,True
6,DUDOGLO Iuri,MDA,"Jul 09, 1991",61.48,A,147,150,-154,150,62kgMen,CleanJerk,224,True
7,SOOKY Gergely Zoltan,HUN,"Sep 19, 1993",61.05,A,132,138,140,140,62kgMen,CleanJerk,224,True
8,PRZEPIORKIEWICZ Maciej,POL,"Nov 14, 1987",61.11,B,130,135,137,137,62kgMen,CleanJerk,224,True
