rank,name,nation,born,bw,group,lift1,lift2,lift3,lift4,cat,sec,event
Rank: 1,ZHANG Bo,CHN,"Born: May 23, 1991",B.weight: 55.80,Group: A,1: 106,2: -123,3: -123,Total: 106,56kgMen,Snatch,ASIAN JUNIOR CHAMPIONSHIPS
Rank: 2,CHANG Kang-Ming,TPE,"Born: Aug 23, 1992",B.weight: 55.75,Group: A,1: 97,2: -101,3: 101,Total: 101,56kgMen,Snatch,ASIAN JUNIOR CHAMPIONSHIPS
Rank: 3,TAN Chi Chung,TPE,"Born: Feb 24, 1990",B.weight: 55.45,Group: A,1: 100,2: -105,3: -105,Total: 100,56kgMen,Snatch,ASIAN JUNIOR CHAMPIONSHIPS
Rank: 4,AINE UDDIN Mohammad,BAN,"Born: Mar 25, 1994",B.weight: 55.65,Group: A,1: -96,2: 96,3: 100,Total: 100,56kgMen,Snatch,ASIAN JUNIOR CHAMPIONSHIPS
Rank: 5,GHAGARE Swapnil Babaso,IND,"Born: Sep 25, 1990",B.weight: 55.90,Group: A,1: 98,2: -102,3: -102,Total: 98,56kgMen,Snatch,ASIAN JUNIOR CHAMPIONSHIPS
Rank: 6,AL-HAMADANI Yasir,IRQ,"Born: Aug 15, 1991",B.weight: 55.60,Group: A,1: 92,2: -98,3: ---,Total: 92,56kgMen,Snatch,ASIAN JUNIOR CHAMPIONSHIPS
Rank: 1,ZHANG Bo,CHN,"Born: May 23, 1991",B.weight: 55.80,Group: A,1: 136,2: 141,3: 145,Total: 145,56kgMen,CleanJerk,ASIAN JUNIOR CHAMPIONSHIPS
Rank: 2,TAN Chi Chung,TPE,"Born: Feb 24, 1990",B.weight: 55.45,Group: A,1: 130,2: 135,3: -140,Total: 135,56kgMen,CleanJerk,ASIAN JUNIOR CHAMPIONSHIPS
Rank: 3,AL-HAMADANI Yasir,IRQ,"Born: Aug 15, 1991",B.weight: 55.60,Group: A,1: 112,2: 121,3: 124,Total: 124,56kgMen,CleanJerk,ASIAN JUNIOR CHAMPIONSHIPS
Rank: 4,GHAGARE Swapnil Babaso,IND,"Born: Sep 25, 1990",B.weight: 55.90,Group: A,1: 120,2: 124,3: -127,Total: 124,56kgMen,CleanJerk,ASIAN JUNIOR CHAMPIONSHIPS
Rank: 5,CHANG Kang-Ming,TPE,"Born: Aug 23, 1992",B.weight: 55.75,Group: A,1: 118,2: 120,3: 123,Total: 123,56kgMen,CleanJerk,ASIAN JUNIOR CHAMPIONSHIPS
Rank: 6,AINE UDDIN Mohammad,BAN,"Born: Mar 25, 1994",B.weight: 55.65,Group: A,1: 115,2: -119,3: 119,Total: 119,56kgMen,CleanJerk,ASIAN JUNIOR CHAMPIONSHIPS
Rank: 1,ZHANG Bo,CHN,"Born: May 23, 1991",B.weight: 55.80,Group: A,Snatch: 106,CI&Jerk: 145,Total: 251,,56kgMen,Total,ASIAN JUNIOR CHAMPIONSHIPS
