rank,name,nation,born,bw,group,lift1,lift2,lift3,lift4,cat,sec,event_id,old_classes
1,JAVADOV Omar,AZE,"Apr 01, 2002",49.80,A,81,85,88,88,50kgMen,Snatch,433,True
2,DIMOV Ivan,BUL,"Dec 04, 2002",49.45,A,80,85,87,87,50kgMen,Snatch,433,True
3,KRUPLA Florin Cosmin,ROU,"Nov 20, 2003",49.10,A,77,82,- 86,82,50kgMen,Snatch,433,True
4,PAPEYAN Andranik,ARM,"Oct 03, 2002",49.80,A,80,- 85,- 85,80,50kgMen,Snatch,433,True
5,POLHOS Marek,CZE,"Mar 08, 2003",49.90,A,66,71,74,74,50kgMen,Snatch,433,True
6,LOPEZ I ROLDAN David,ESP,"Mar 08, 2002",49.50,A,- 67,67,71,71,50kgMen,Snatch,433,True
7,SANDU Leonard Florentin,ROU,"May 31, 2003",49.15,A,63,66,- 69,66,50kgMen,Snatch,433,True
8,MATIK David,CZE,"Apr 17, 2004",46.75,A,48,53,55,55,50kgMen,Snatch,433,True
1,KRUPLA Florin Cosmin,ROU,"Nov 20, 2003",49.10,A,100,103,-108,103,50kgMen,CleanJerk,433,True
2,JAVADOV Omar,AZE,"Apr 01, 2002",49.80,A,98,102,-107,102,50kgMen,CleanJerk,433,True
3,DIMOV Ivan,BUL,"Dec 04, 2002",49.45,A,97,-102,102,102,50kgMen,CleanJerk,433,True
4,PAPEYAN Andranik,ARM,"Oct 03, 2002",49.80,A,100,-106,-106,100,50kgMen,CleanJerk,433,True
5,POLHOS Marek,CZE,"Mar 08, 2003",49.90,A,90,- 99,99,99,50kgMen,CleanJerk,433,True
6,SANDU Leonard Florentin,ROU,"May 31, 2003",49.15,A,86,93,95,95,50kgMen,CleanJerk,433,True
7,LOPEZ I ROLDAN David,ESP,"Mar 08, 2002",49.50,A,75,- 80,80,80,50kgMen,CleanJerk,433,True
8,MATIK David,CZE,"Apr 17, 2004",46.75,A,66,74,77,77,50kgMen,CleanJerk,433,True
1,JAVADOV Omar,AZE,"Apr 01, 2002",49.80,A,88,102,190,,50kgMen,Total,433,True
2,DIMOV Ivan,BUL,"Dec 04, 2002",49.45,A,87,102,189,,50kgMen,Total,433,True
3,KRUPLA Florin Cosmin,ROU,"Nov 20, 2003",49.10,A,82,103,185,,50kgMen,Total,433,True
4,PAPEYAN Andranik,ARM,"Oct 03, 2002",49.80,A,80,100,180,,50kgMen,Total,433,True
5,POLHOS Marek,CZE,"Mar 08, 2003",49.90,A,74,99,173,,50kgMen,Total,433,True
6,SANDU Leonard Florentin,ROU,"May 31, 2003",49.15,A,66,95,161,,50kgMen,Total,433,True
7,LOPEZ I ROLDAN David,ESP,"Mar 08, 2002",49.50,A,71,80,151,,50kgMen,Total,433,True
8,MATIK David,CZE,"Apr 17, 2004",46.75,A,55,77,132,,50kgMen,Total,433,True
1,POLAK Frantisek,CZE,"Jul 01, 2001",55.90,A,96,-101,103,103,56kgMen,Snatch,433,True
2,RUSEV Angel Hriskov,BUL,"Jul 13, 2001",55.85,A,95,100,102,102,56kgMen,Snatch,433,True
3,MASSIDDA Sergio,ITA,"Jan 26, 2002",55.75,A,-100,101,-104,101,56kgMen,Snatch,433,True
4,PERALES GARCIA Jose David,ESP,"Jan 27, 2001",55.05,A,90,93,- 95,93,56kgMen,Snatch,433,True
5,JIMENEZ CANO Adrian,ESP,"Apr 14, 2001",55.43,A,85,89,- 92,89,56kgMen,Snatch,433,True
6,BREZINA Nikolas,CZE,"Jan 01, 2002",55.80,A,80,84,87,87,56kgMen,Snatch,433,True
7,BIMBO Brendon Ronaldo,HUN,"Nov 12, 2003",55.75,A,70,76,81,81,56kgMen,Snatch,433,True
8,HUBER Bence,HUN,"Aug 25, 2003",55.55,A,74,- 77,- 77,74,56kgMen,Snatch,433,True
---,ALKHASOV Saleh,AZE,"Oct 04, 2001",55.60,A,- 92,- 92,- 92,---,56kgMen,Snatch,433,True
1,RUSEV Angel Hriskov,BUL,"Jul 13, 2001",55.85,A,130,133,138,138,56kgMen,CleanJerk,433,True
2,POLAK Frantisek,CZE,"Jul 01, 2001",55.90,A,120,126,128,128,56kgMen,CleanJerk,433,True
3,MASSIDDA Sergio,ITA,"Jan 26, 2002",55.75,A,125,-131,-133,125,56kgMen,CleanJerk,433,True
4,ALKHASOV Saleh,AZE,"Oct 04, 2001",55.60,A,110,115,-117,115,56kgMen,CleanJerk,433,True
5,JIMENEZ CANO Adrian,ESP,"Apr 14, 2001",55.43,A,108,112,-116,112,56kgMen,CleanJerk,433,True
6,PERALES GARCIA Jose David,ESP,"Jan 27, 2001",55.05,A,108,-112,112,112,56kgMen,CleanJerk,433,True
7,BREZINA Nikolas,CZE,"Jan 01, 2002",55.80,A,102,-110,-110,102,56kgMen,CleanJerk,433,True
8,HUBER Bence,HUN,"Aug 25, 2003",55.55,A,- 95,95,- 98,95,56kgMen,CleanJerk,433,True
9,BIMBO Brendon Ronaldo,HUN,"Nov 12, 2003",55.75,A,90,- 96,- 96,90,56kgMen,CleanJerk,433,True
1,RUSEV Angel Hriskov,BUL,"Jul 13, 2001",55.85,A,102,138,240,,56kgMen,Total,433,True
2,POLAK Frantisek,CZE,"Jul 01, 2001",55.90,A,103,128,231,,56kgMen,Total,433,True
3,MASSIDDA Sergio,ITA,"Jan 26, 2002",55.75,A,101,125,226,,56kgMen,Total,433,True
4,PERALES GARCIA Jose David,ESP,"Jan 27, 2001",55.05,A,93,112,205,,56kgMen,Total,433,True
5,JIMENEZ CANO Adrian,ESP,"Apr 14, 2001",55.43,A,89,112,201,,56kgMen,Total,433,True
6,BREZINA Nikolas,CZE,"Jan 01, 2002",55.80,A,87,102,189,,56kgMen,Total,433,True
7,BIMBO Brendon Ronaldo,HUN,"Nov 12, 2003",55.75,A,81,90,171,,56kgMen,Total,433,True
8,HUBER Bence,HUN,"Aug 25, 2003",55.55,A,74,95,169,,56kgMen,Total,433,True
---,ALKHASOV Saleh,AZE,"Oct 04, 2001",55.60,A,---,115,---,,56kgMen,Total,433,True
1,TOPTAS Caner,TUR,"Aug 14, 2001",61.90,A,110,115,118,118,62kgMen,Snatch,433,True
2,GASIMOV Rustam,AZE,"Jan 29, 2002",61.55,A,110,114,117,117,62kgMen,Snatch,433,True
3,RUIU Davide,ITA,"Jun 22, 2001",61.45,A,-113,113,116,116,62kgMen,Snatch,433,True
4,DONEN Dogan,TUR,"Dec 10, 2002",61.10,A,-110,110,114,114,62kgMen,Snatch,433,True
5,GIORBELIDZE Gurami,GEO,"Mar 17, 2002",61.50,A,107,111,113,113,62kgMen,Snatch,433,True
6,DANCIU Emanuel-Marian,ROU,"Apr 01, 2001",61.55,A,101,106,112,112,62kgMen,Snatch,433,True
7,HUSEYNOV Elmaddin,AZE,"Apr 01, 2001",61.60,A,105,-110,111,111,62kgMen,Snatch,433,True
8,STASIK Martin Marek,POL,"Feb 07, 2001",61.45,A,105,-110,110,110,62kgMen,Snatch,433,True
9,FLOREA Robert-George,ROU,"Jun 26, 2002",61.85,A,97,102,106,106,62kgMen,Snatch,433,True
10,GALSTYAN Gor,ARM,"Feb 12, 2001",61.60,A,-105,105,-111,105,62kgMen,Snatch,433,True
11,TIREKIDIS Georgios,GRE,"Apr 20, 2001",61.55,B,90,95,100,100,62kgMen,Snatch,433,True
12,URBAN Kacper,POL,"Nov 28, 2001",59.05,B,-100,-100,100,100,62kgMen,Snatch,433,True
13,MARTIN FORNER Biel,ESP,"Dec 11, 2001",61.45,B,95,98,-101,98,62kgMen,Snatch,433,True
14,LULI Antonino,ALB,"Jan 30, 2001",62.00,A,95,-101,-101,95,62kgMen,Snatch,433,True
15,ORSOS Richard,HUN,"Feb 07, 2001",59.90,B,85,- 90,90,90,62kgMen,Snatch,433,True
16,GALLART LECHON Kilian,ESP,"Dec 25, 2004",59.50,B,85,- 90,90,90,62kgMen,Snatch,433,True
17,MASJUKOV Daniil,EST,"May 26, 2001",61.50,B,82,86,88,88,62kgMen,Snatch,433,True
18,KRNAJAC Jovan,SRB,"Apr 29, 2002",58.80,B,87,- 92,- 92,87,62kgMen,Snatch,433,True
19,JOLY Lucas Jean-Philippe,FRA,"May 02, 2001",61.70,B,- 87,87,- 91,87,62kgMen,Snatch,433,True
1,RUIU Davide,ITA,"Jun 22, 2001",61.45,A,140,145,-154,145,62kgMen,CleanJerk,433,True
2,DANCIU Emanuel-Marian,ROU,"Apr 01, 2001",61.55,A,135,141,144,144,62kgMen,CleanJerk,433,True
3,FLOREA Robert-George,ROU,"Jun 26, 2002",61.85,A,136,141,-144,141,62kgMen,CleanJerk,433,True
4,DONEN Dogan,TUR,"Dec 10, 2002",61.10,A,137,141,-144,141,62kgMen,CleanJerk,433,True
5,TOPTAS Caner,TUR,"Aug 14, 2001",61.90,A,135,140,-146,140,62kgMen,CleanJerk,433,True
6,GASIMOV Rustam,AZE,"Jan 29, 2002",61.55,A,137,-142,-142,137,62kgMen,CleanJerk,433,True
7,GIORBELIDZE Gurami,GEO,"Mar 17, 2002",61.50,A,-136,136,-142,136,62kgMen,CleanJerk,433,True
8,STASIK Martin Marek,POL,"Feb 07, 2001",61.45,A,135,-140,-143,135,62kgMen,CleanJerk,433,True
9,HUSEYNOV Elmaddin,AZE,"Apr 01, 2001",61.60,A,130,135,-141,135,62kgMen,CleanJerk,433,True
10,GALSTYAN Gor,ARM,"Feb 12, 2001",61.60,A,-135,-135,135,135,62kgMen,CleanJerk,433,True
