rank,name,nation,born,bw,group,lift1,lift2,lift3,lift4,cat,sec,event_id,old_classes
---,BARU Morea,PNG,"Apr 15, 1990",55.86,A,0.0,0.0,0.0,98,56kgMen,Snatch,252,True
---,TAALOO Kalemonio,WLF,"Jan 01, 1998",55.58,A,0.0,0.0,0.0,57,56kgMen,Snatch,252,True
---,RAMOHAKA Brown Chester,SOL,"Feb 02, 1988",55.53,A,0.0,0.0,0.0,90,56kgMen,Snatch,252,True
---,TAMAN Marcellus F.,FSM,"Sep 26, 1999",54.71,A,0.0,0.0,0.0,35,56kgMen,Snatch,252,True
---,OALA Fred Karoho,PNG,"Sep 12, 1996",55.95,A,0.0,0.0,0.0,85,56kgMen,Snatch,252,True
---,BARU Morea,PNG,"Apr 15, 1990",55.86,A,0.0,0.0,0.0,126,56kgMen,CleanJerk,252,True
---,TAALOO Kalemonio,WLF,"Jan 01, 1998",55.58,A,0.0,0.0,0.0,75,56kgMen,CleanJerk,252,True
---,RAMOHAKA Brown Chester,SOL,"Feb 02, 1988",55.53,A,0.0,0.0,0.0,---,56kgMen,CleanJerk,252,True
---,TAMAN Marcellus F.,FSM,"Sep 26, 1999",54.71,A,0.0,0.0,0.0,45,56kgMen,CleanJerk,252,True
---,OALA Fred Karoho,PNG,"Sep 12, 1996",55.95,A,0.0,0.0,0.0,110,56kgMen,CleanJerk,252,True
1,BARU Morea,PNG,"Apr 15, 1990",55.86,A,98,126,224,,56kgMen,Total,252,True
2,OALA Fred Karoho,PNG,"Sep 12, 1996",55.95,A,85,110,195,,56kgMen,Total,252,True
3,TAALOO Kalemonio,WLF,"Jan 01, 1998",55.58,A,57,75,132,,56kgMen,Total,252,True
4,TAMAN Marcellus F.,FSM,"Sep 26, 1999",54.71,A,35,45,80,,56kgMen,Total,252,True
---,RAMOHAKA Brown Chester,SOL,"Feb 02, 1988",55.53,A,90,---,---,,56kgMen,Total,252,True
---,MINGINFEL Manuel,FSM,"Sep 28, 1978",61.60,A,0.0,0.0,0.0,115,62kgMen,Snatch,252,True
---,FELOMAKI Roboam,WLF,"Jan 01, 1998",61.69,A,0.0,0.0,0.0,72,62kgMen,Snatch,252,True
---,ENOCH Peter,MHL,"Sep 10, 1997",60.58,A,0.0,0.0,0.0,90,62kgMen,Snatch,252,True
---,KEVAU Isi Scophil,PNG,"Mar 10, 1996",60.83,A,0.0,0.0,0.0,72,62kgMen,Snatch,252,True
---,MOREA Ignatius,PNG,"Aug 27, 1995",61.60,A,0.0,0.0,0.0,82,62kgMen,Snatch,252,True
---,IOANE Vaipava Nevo,SAM,"Apr 14, 1988",61.47,A,0.0,0.0,0.0,110,62kgMen,Snatch,252,True
---,LAPUA Lapua Tuau,TUV,"Apr 15, 1991",61.75,A,0.0,0.0,0.0,120,62kgMen,Snatch,252,True
---,MINGINFEL Manuel,FSM,"Sep 28, 1978",61.60,A,0.0,0.0,0.0,153,62kgMen,CleanJerk,252,True
---,FELOMAKI Roboam,WLF,"Jan 01, 1998",61.69,A,0.0,0.0,0.0,90,62kgMen,CleanJerk,252,True
---,ENOCH Peter,MHL,"Sep 10, 1997",60.58,A,0.0,0.0,0.0,---,62kgMen,CleanJerk,252,True
---,KEVAU Isi Scophil,PNG,"Mar 10, 1996",60.83,A,0.0,0.0,0.0,92,62kgMen,CleanJerk,252,True
---,MOREA Ignatius,PNG,"Aug 27, 1995",61.60,A,0.0,0.0,0.0,108,62kgMen,CleanJerk,252,True
---,IOANE Vaipava Nevo,SAM,"Apr 14, 1988",61.47,A,0.0,0.0,0.0,154,62kgMen,CleanJerk,252,True
---,LAPUA Lapua Tuau,TUV,"Apr 15, 1991",61.75,A,0.0,0.0,0.0,148,62kgMen,CleanJerk,252,True
1,MINGINFEL Manuel,FSM,"Sep 28, 1978",61.60,A,115,153,268,,62kgMen,Total,252,True
2,LAPUA Lapua Tuau,TUV,"Apr 15, 1991",61.75,A,120,148,268,,62kgMen,Total,252,True
3,IOANE Vaipava Nevo,SAM,"Apr 14, 1988",61.47,A,110,154,264,,62kgMen,Total,252,True
4,MOREA Ignatius,PNG,"Aug 27, 1995",61.60,A,82,108,190,,62kgMen,Total,252,True
5,KEVAU Isi Scophil,PNG,"Mar 10, 1996",60.83,A,72,92,164,,62kgMen,Total,252,True
6,FELOMAKI Roboam,WLF,"Jan 01, 1998",61.69,A,72,90,162,,62kgMen,Total,252,True
---,ENOCH Peter,MHL,"Sep 10, 1997",60.58,A,90,---,---,,62kgMen,Total,252,True
---,KAIKILIKOFE Israel Setino,WLF,"Nov 19, 1997",67.72,A,0.0,0.0,0.0,90,69kgMen,Snatch,252,True
---,FINAU Ilaniume,TGA,"May 09, 1986",68.95,A,0.0,0.0,0.0,110,69kgMen,Snatch,252,True
---,TOROMON Takenibeia,KIR,"Jan 29, 1992",68.86,A,0.0,0.0,0.0,118,69kgMen,Snatch,252,True
---,BRECHTEFELD Elson Edward,NRU,"Mar 02, 1994",68.40,A,0.0,0.0,0.0,111,69kgMen,Snatch,252,True
---,PATRIS Stevick,PLW,"Jan 17, 1991",65.94,A,0.0,0.0,0.0,114,69kgMen,Snatch,252,True
---,PUKA Bill Jack,PNG,"May 31, 1995",65.46,A,0.0,0.0,0.0,80,69kgMen,Snatch,252,True
---,RANGIDIMI Chris Akarba,NRU,"Aug 07, 1995",68.55,A,0.0,0.0,0.0,95,69kgMen,Snatch,252,True
---,HAUMILI Ioane,TUV,"Nov 23, 1988",65.65,A,0.0,0.0,0.0,101,69kgMen,Snatch,252,True
---,TAWAI Tevita Wanono,FIJ,"Feb 26, 1992",68.16,A,0.0,0.0,0.0,100,69kgMen,Snatch,252,True
