rank,name,nation,born,bw,group,lift1,lift2,lift3,lift4,cat,sec,event_id,old_classes
1,KILIC Gokhan,TUR,"Jan 06, 1988",55.65,A,105,-109,110,110,56kgMen,Snatch,125,True
2,SUKHANOV Pavel,RUS,"Apr 29, 1988",55.75,A,103,107,110,110,56kgMen,Snatch,125,True
3,OLARU Gabriel,ROU,"Nov 23, 1988",55.80,A,100,-105,106,106,56kgMen,Snatch,125,True
4,PRZEPIORKIEWICZ Maciej,POL,"Nov 14, 1987",55.75,A,102,105,-107,105,56kgMen,Snatch,125,True
5,ALIYEV Elmar,AZE,"Mar 07, 1987",55.15,A,97,-101,-102,97,56kgMen,Snatch,125,True
6,ASIK Mustafa,TUR,"Jan 05, 1989",55.60,A,87,-92,-92,87,56kgMen,Snatch,125,True
1,PRZEPIORKIEWICZ Maciej,POL,"Nov 14, 1987",55.75,A,129,-133,134,134,56kgMen,CleanJerk,125,True
2,OLARU Gabriel,ROU,"Nov 23, 1988",55.80,A,129,-133,134,134,56kgMen,CleanJerk,125,True
3,SUKHANOV Pavel,RUS,"Apr 29, 1988",55.75,A,128,133,-136,133,56kgMen,CleanJerk,125,True
4,ALIYEV Elmar,AZE,"Mar 07, 1987",55.15,A,125,130,-133,130,56kgMen,CleanJerk,125,True
5,KILIC Gokhan,TUR,"Jan 06, 1988",55.65,A,120,127,-135,127,56kgMen,CleanJerk,125,True
6,ASIK Mustafa,TUR,"Jan 05, 1989",55.60,A,110,115,-118,115,56kgMen,CleanJerk,125,True
1,SUKHANOV Pavel,RUS,"Apr 29, 1988",55.75,A,110,133,243,,56kgMen,Total,125,True
2,OLARU Gabriel,ROU,"Nov 23, 1988",55.80,A,106,134,240,,56kgMen,Total,125,True
3,PRZEPIORKIEWICZ Maciej,POL,"Nov 14, 1987",55.75,A,105,134,239,,56kgMen,Total,125,True
4,KILIC Gokhan,TUR,"Jan 06, 1988",55.65,A,110,127,237,,56kgMen,Total,125,True
5,ALIYEV Elmar,AZE,"Mar 07, 1987",55.15,A,97,130,227,,56kgMen,Total,125,True
6,ASIK Mustafa,TUR,"Jan 05, 1989",55.60,A,87,115,202,,56kgMen,Total,125,True
1,SEZER Bunyami,TUR,"Jul 04, 1988",61.70,A,126,-131,131,131,62kgMen,Snatch,125,True
2,MAMOYAN Rubik,ARM,"Nov 01, 1989",61.65,A,119,125,-127,125,62kgMen,Snatch,125,True
3,KACMAZ Ugur,TUR,"Jan 17, 1987",61.80,A,118,121,124,124,62kgMen,Snatch,125,True
4,MINASIDIS Dimitris,CYP,"Apr 29, 1989",61.65,A,115,120,123,123,62kgMen,Snatch,125,True
5,PETROV Petr,CZE,"Oct 19, 1989",61.65,A,108,111,-113,111,62kgMen,Snatch,125,True
6,MELAS Gerasimos,GRE,"Oct 12, 1987",62.00,A,105,110,-112,110,62kgMen,Snatch,125,True
7,HADISOV Hadis,AZE,"Jun 28, 1989",61.35,A,95,100,105,105,62kgMen,Snatch,125,True
8,FREEBURY Christopher Xavier,GBR,"May 22, 1989",61.60,A,103,-108,-108,103,62kgMen,Snatch,125,True
1,MINASIDIS Dimitris,CYP,"Apr 29, 1989",61.65,A,142,144,147,147,62kgMen,CleanJerk,125,True
2,SEZER Bunyami,TUR,"Jul 04, 1988",61.70,A,141,147,-153,147,62kgMen,CleanJerk,125,True
3,MAMOYAN Rubik,ARM,"Nov 01, 1989",61.65,A,145,-153,-153,145,62kgMen,CleanJerk,125,True
4,KACMAZ Ugur,TUR,"Jan 17, 1987",61.80,A,138,-142,-143,138,62kgMen,CleanJerk,125,True
5,MELAS Gerasimos,GRE,"Oct 12, 1987",62.00,A,135,-140,-143,135,62kgMen,CleanJerk,125,True
6,PETROV Petr,CZE,"Oct 19, 1989",61.65,A,130,-136,-137,130,62kgMen,CleanJerk,125,True
7,HADISOV Hadis,AZE,"Jun 28, 1989",61.35,A,120,-130,-130,120,62kgMen,CleanJerk,125,True
8,FREEBURY Christopher Xavier,GBR,"May 22, 1989",61.60,A,120,-124,-124,120,62kgMen,CleanJerk,125,True
1,SEZER Bunyami,TUR,"Jul 04, 1988",61.70,A,131,147,278,,62kgMen,Total,125,True
2,MAMOYAN Rubik,ARM,"Nov 01, 1989",61.65,A,125,145,270,,62kgMen,Total,125,True
3,MINASIDIS Dimitris,CYP,"Apr 29, 1989",61.65,A,123,147,270,,62kgMen,Total,125,True
4,KACMAZ Ugur,TUR,"Jan 17, 1987",61.80,A,124,138,262,,62kgMen,Total,125,True
5,MELAS Gerasimos,GRE,"Oct 12, 1987",62.00,A,110,135,245,,62kgMen,Total,125,True
6,PETROV Petr,CZE,"Oct 19, 1989",61.65,A,111,130,241,,62kgMen,Total,125,True
7,HADISOV Hadis,AZE,"Jun 28, 1989",61.35,A,105,120,225,,62kgMen,Total,125,True
8,FREEBURY Christopher Xavier,GBR,"May 22, 1989",61.60,A,103,120,223,,62kgMen,Total,125,True
1,CHEN Oleg,RUS,"Nov 22, 1988",67.50,A,142,146,150,150,69kgMen,Snatch,125,True
2,SPAC Alexandr,MDA,"Nov 21, 1989",68.65,A,136,141,143,143,69kgMen,Snatch,125,True
3,ASTASHOU Andrei,BLR,"Sep 19, 1988",68.70,A,130,135,137,137,69kgMen,Snatch,125,True
4,AVETISYAN Vanik,ARM,"Mar 05, 1987",68.35,A,-135,135,-138,135,69kgMen,Snatch,125,True
5,MURADYAN Davit,ARM,"Mar 23, 1988",68.80,A,-135,-135,135,135,69kgMen,Snatch,125,True
6,ROSOL Tomasz,POL,"Sep 04, 1989",68.85,A,128,131,-133,131,69kgMen,Snatch,125,True
7,MARIANAKIS Emmanouil,GRE,"Apr 21, 1989",68.75,B,123,128,130,130,69kgMen,Snatch,125,True
8,JOACHIM Robert Friedrich,GER,"Jan 13, 1987",68.40,B,125,129,-132,129,69kgMen,Snatch,125,True
9,TOKAR Bogdan,UKR,"Nov 25, 1988",68.60,A,-125,125,-128,125,69kgMen,Snatch,125,True
10,GRECO Emanuele,ITA,"Aug 12, 1987",67.65,B,118,122,124,124,69kgMen,Snatch,125,True
11,SEMJONOVS Mihails,LAT,"Jun 05, 1987",68.50,B,122,-126,-126,122,69kgMen,Snatch,125,True
12,BERZONS Ulvis,LAT,"Mar 01, 1989",68.60,B,120,-123,-123,120,69kgMen,Snatch,125,True
13,ZORBA Halil,GBR,"Sep 22, 1988",68.85,B,100,-105,-105,100,69kgMen,Snatch,125,True
1,CHEN Oleg,RUS,"Nov 22, 1988",67.50,A,167,173,178,178,69kgMen,CleanJerk,125,True
2,SPAC Alexandr,MDA,"Nov 21, 1989",68.65,A,165,170,-174,170,69kgMen,CleanJerk,125,True
3,AVETISYAN Vanik,ARM,"Mar 05, 1987",68.35,A,165,-170,-170,165,69kgMen,CleanJerk,125,True
4,MURADYAN Davit,ARM,"Mar 23, 1988",68.80,A,160,-166,-166,160,69kgMen,CleanJerk,125,True
5,JOACHIM Robert Friedrich,GER,"Jan 13, 1987",68.40,B,-155,155,159,159,69kgMen,CleanJerk,125,True
6,ROSOL Tomasz,POL,"Sep 04, 1989",68.85,A,154,158,-161,158,69kgMen,CleanJerk,125,True
7,TOKAR Bogdan,UKR,"Nov 25, 1988",68.60,A,155,-160,-160,155,69kgMen,CleanJerk,125,True
8,SEMJONOVS Mihails,LAT,"Jun 05, 1987",68.50,B,-152,152,-158,152,69kgMen,CleanJerk,125,True
9,MARIANAKIS Emmanouil,GRE,"Apr 21, 1989",68.75,B,145,150,-153,150,69kgMen,CleanJerk,125,True
10,GRECO Emanuele,ITA,"Aug 12, 1987",67.65,B,148,-151,-151,148,69kgMen,CleanJerk,125,True
11,ZORBA Halil,GBR,"Sep 22, 1988",68.85,B,137,142,-147,142,69kgMen,CleanJerk,125,True
---,BERZONS Ulvis,LAT,"Mar 01, 1989",68.60,B,-150,-150,-150,---,69kgMen,CleanJerk,125,True
---,ASTASHOU Andrei,BLR,"Sep 19, 1988",68.70,A,-162,-162,-162,---,69kgMen,CleanJerk,125,True
1,CHEN Oleg,RUS,"Nov 22, 1988",67.50,A,150,178,328,,69kgMen,Total,125,True
2,SPAC Alexandr,MDA,"Nov 21, 1989",68.65,A,143,170,313,,69kgMen,Total,125,True
3,AVETISYAN Vanik,ARM,"Mar 05, 1987",68.35,A,135,165,300,,69kgMen,Total,125,True
4,MURADYAN Davit,ARM,"Mar 23, 1988",68.80,A,135,160,295,,69kgMen,Total,125,True
5,ROSOL Tomasz,POL,"Sep 04, 1989",68.85,A,131,158,289,,69kgMen,Total,125,True
6,JOACHIM Robert Friedrich,GER,"Jan 13, 1987",68.40,B,129,159,288,,69kgMen,Total,125,True
7,TOKAR Bogdan,UKR,"Nov 25, 1988",68.60,A,125,155,280,,69kgMen,Total,125,True
8,MARIANAKIS Emmanouil,GRE,"Apr 21, 1989",68.75,B,130,150,280,,69kgMen,Total,125,True
