rank,name,nation,born,bw,group,lift1,lift2,lift3,lift4,cat,sec,event_id,old_classes
---,BERNA GONZALEZ Carlos Andres,COL,"Jan 21, 1990",55.72,A,110,115,-118,115,56kgMen,Snatch,276,True
---,ZURITA VALLEJO Walter Freddy,ECU,"Nov 18, 1993",55.66,A,97,101,-103,101,56kgMen,Snatch,276,True
---,JIMENES Nahuel Carlos Daniel,ARG,"Jun 21, 1996",55.73,A,80,84,-87,84,56kgMen,Snatch,276,True
---,BARDALEZ Joao Marcos,PER,"Jul 30, 1993",55.77,A,90,94,-97,94,56kgMen,Snatch,276,True
---,SOTO Diego,CHI,"Jan 28, 1988",55.80,A,98,-102,102,102,56kgMen,Snatch,276,True
---,BARRERA SANDOVAL Francisco Javier,CHI,"May 14, 1987",55.87,A,104,108,-111,108,56kgMen,Snatch,276,True
---,BERNA GONZALEZ Carlos Andres,COL,"Jan 21, 1990",55.72,A,140,150,-156,150,56kgMen,CleanJerk,276,True
---,ZURITA VALLEJO Walter Freddy,ECU,"Nov 18, 1993",55.66,A,125,-130,-130,125,56kgMen,CleanJerk,276,True
---,JIMENES Nahuel Carlos Daniel,ARG,"Jun 21, 1996",55.73,A,105,110,-116,110,56kgMen,CleanJerk,276,True
---,BARDALEZ Joao Marcos,PER,"Jul 30, 1993",55.77,A,-112,-113,115,115,56kgMen,CleanJerk,276,True
---,SOTO Diego,CHI,"Jan 28, 1988",55.80,A,123,-126,-126,123,56kgMen,CleanJerk,276,True
---,BARRERA SANDOVAL Francisco Javier,CHI,"May 14, 1987",55.87,A,131,136,-140,136,56kgMen,CleanJerk,276,True
1,BERNA GONZALEZ Carlos Andres,COL,"Jan 21, 1990",55.72,A,115,150,265,,56kgMen,Total,276,True
2,BARRERA SANDOVAL Francisco Javier,CHI,"May 14, 1987",55.87,A,108,136,244,,56kgMen,Total,276,True
3,ZURITA VALLEJO Walter Freddy,ECU,"Nov 18, 1993",55.66,A,101,125,226,,56kgMen,Total,276,True
4,SOTO Diego,CHI,"Jan 28, 1988",55.80,A,102,123,225,,56kgMen,Total,276,True
5,BARDALEZ Joao Marcos,PER,"Jul 30, 1993",55.77,A,94,115,209,,56kgMen,Total,276,True
6,JIMENES Nahuel Carlos Daniel,ARG,"Jun 21, 1996",55.73,A,84,110,194,,56kgMen,Total,276,True
---,MOSQUERA LOZANO Luis Javier,COL,"Mar 27, 1995",61.52,A,-125,125,-130,125,62kgMen,Snatch,276,True
---,MOSQUERA VALENCIA Francisco Antonio,COL,"Apr 01, 1992",61.18,A,125,128,-130,128,62kgMen,Snatch,276,True
---,ZURITA VALLEJO Victor Xavier,ECU,"Nov 11, 1995",61.75,A,90,100,-110,100,62kgMen,Snatch,276,True
---,ACOSTA Mauro Raul,URU,"Jan 31, 1989",61.62,A,95,100,-103,100,62kgMen,Snatch,276,True
---,PRECIADO REYES Miguel Angel,PER,"Nov 03, 1994",61.93,A,100,105,108,108,62kgMen,Snatch,276,True
---,ACOSTA GONZALEZ Julio Cesar,CHI,"Jul 22, 1987",60.98,A,106,110,-113,110,62kgMen,Snatch,276,True
---,LOPEZ SANCHEZ Jesus Antonio,VEN,"Dec 17, 1984",61.89,A,110,114,116,116,62kgMen,Snatch,276,True
---,MOSQUERA LOZANO Luis Javier,COL,"Mar 27, 1995",61.52,A,145,154,-156,154,62kgMen,CleanJerk,276,True
---,MOSQUERA VALENCIA Francisco Antonio,COL,"Apr 01, 1992",61.18,A,-154,154,160,160,62kgMen,CleanJerk,276,True
---,ZURITA VALLEJO Victor Xavier,ECU,"Nov 11, 1995",61.75,A,120,-130,130,130,62kgMen,CleanJerk,276,True
---,ACOSTA Mauro Raul,URU,"Jan 31, 1989",61.62,A,125,-130,130,130,62kgMen,CleanJerk,276,True
---,PRECIADO REYES Miguel Angel,PER,"Nov 03, 1994",61.93,A,127,132,-135,132,62kgMen,CleanJerk,276,True
---,ACOSTA GONZALEZ Julio Cesar,CHI,"Jul 22, 1987",60.98,A,138,-144,-144,138,62kgMen,CleanJerk,276,True
---,LOPEZ SANCHEZ Jesus Antonio,VEN,"Dec 17, 1984",61.89,A,-138,138,-144,138,62kgMen,CleanJerk,276,True
1,MOSQUERA VALENCIA Francisco Antonio,COL,"Apr 01, 1992",61.18,A,128,160,288,,62kgMen,Total,276,True
2,MOSQUERA LOZANO Luis Javier,COL,"Mar 27, 1995",61.52,A,125,154,279,,62kgMen,Total,276,True
3,LOPEZ SANCHEZ Jesus Antonio,VEN,"Dec 17, 1984",61.89,A,116,138,254,,62kgMen,Total,276,True
4,ACOSTA GONZALEZ Julio Cesar,CHI,"Jul 22, 1987",60.98,A,110,138,248,,62kgMen,Total,276,True
5,PRECIADO REYES Miguel Angel,PER,"Nov 03, 1994",61.93,A,108,132,240,,62kgMen,Total,276,True
6,ACOSTA Mauro Raul,URU,"Jan 31, 1989",61.62,A,100,130,230,,62kgMen,Total,276,True
7,ZURITA VALLEJO Victor Xavier,ECU,"Nov 11, 1995",61.75,A,100,130,230,,62kgMen,Total,276,True
---,MENA MORENO Jose Gavino,COL,"Mar 08, 1994",68.29,A,130,-133,-134,130,69kgMen,Snatch,276,True
---,VALENCIA ITURRALDE Enrique Clemente,ECU,"Sep 18, 1988",67.95,A,130,134,135,135,69kgMen,Snatch,276,True
---,VASQUEZ VEGAS Edwar Jose,VEN,"Jun 28, 1993",68.37,A,125,130,-134,130,69kgMen,Snatch,276,True
---,HERRERA CEPEDA Erik Elvis,ECU,"Jul 28, 1994",67.33,A,120,125,-130,125,69kgMen,Snatch,276,True
---,LAHUANAMPA CASTILLO Junior Chayanne,PER,"Apr 04, 1995",68.41,A,113,117,120,120,69kgMen,Snatch,276,True
---,MENDEZ Wellington Dias,BRA,"Oct 24, 1982",68.50,A,120,125,-127,125,69kgMen,Snatch,276,True
---,MENA MORENO Jose Gavino,COL,"Mar 08, 1994",68.29,A,157,162,167,167,69kgMen,CleanJerk,276,True
---,VALENCIA ITURRALDE Enrique Clemente,ECU,"Sep 18, 1988",67.95,A,157,161,-165,161,69kgMen,CleanJerk,276,True
---,VASQUEZ VEGAS Edwar Jose,VEN,"Jun 28, 1993",68.37,A,153,158,-162,158,69kgMen,CleanJerk,276,True
---,HERRERA CEPEDA Erik Elvis,ECU,"Jul 28, 1994",67.33,A,152,157,-163,157,69kgMen,CleanJerk,276,True
---,LAHUANAMPA CASTILLO Junior Chayanne,PER,"Apr 04, 1995",68.41,A,-150,150,-156,150,69kgMen,CleanJerk,276,True
---,MENDEZ Wellington Dias,BRA,"Oct 24, 1982",68.50,A,140,145,-150,145,69kgMen,CleanJerk,276,True
1,MENA MORENO Jose Gavino,COL,"Mar 08, 1994",68.29,A,130,167,297,,69kgMen,Total,276,True
2,VALENCIA ITURRALDE Enrique Clemente,ECU,"Sep 18, 1988",67.95,A,135,161,296,,69kgMen,Total,276,True
3,VASQUEZ VEGAS Edwar Jose,VEN,"Jun 28, 1993",68.37,A,130,158,288,,69kgMen,Total,276,True
4,HERRERA CEPEDA Erik Elvis,ECU,"Jul 28, 1994",67.33,A,125,157,282,,69kgMen,Total,276,True
5,LAHUANAMPA CASTILLO Junior Chayanne,PER,"Apr 04, 1995",68.41,A,120,150,270,,69kgMen,Total,276,True
6,MENDEZ Wellington Dias,BRA,"Oct 24, 1982",68.50,A,125,145,270,,69kgMen,Total,276,True
---,SANCHEZ RIVERO Junior Antonio,VEN,"Jun 01, 1989",71.53,A,147,151,156,156,77kgMen,Snatch,276,True
---,LESCANO GUERRERO Arturo David,PER,"Jun 16, 1988",76.94,A,115,120,-122,120,77kgMen,Snatch,276,True
---,LOPEZ FARIAS Bastian Andres,CHI,"Sep 26, 1995",76.74,A,126,-132,-133,126,77kgMen,Snatch,276,True
---,CATALAN Hugo Ivan,ARG,"Jan 13, 1986",76.16,A,137,-141,141,141,77kgMen,Snatch,276,True
---,SANCHEZ RIVERO Raul Alexander,VEN,"Sep 29, 1986",74.24,A,140,145,-147,145,77kgMen,Snatch,276,True
---,ANGULO RIVERA Edinson,COL,"Aug 06, 1982",76.24,A,-140,140,-145,140,77kgMen,Snatch,276,True
---,ROSA DA SILVA Welisson,BRA,"Nov 22, 1983",76.94,A,137,142,-145,142,77kgMen,Snatch,276,True
---,SANCHEZ RIVERO Junior Antonio,VEN,"Jun 01, 1989",71.53,A,175,-180,-185,175,77kgMen,CleanJerk,276,True
---,LESCANO GUERRERO Arturo David,PER,"Jun 16, 1988",76.94,A,155,160,163,163,77kgMen,CleanJerk,276,True
---,LOPEZ FARIAS Bastian Andres,CHI,"Sep 26, 1995",76.74,A,155,165,170,170,77kgMen,CleanJerk,276,True
