rank,name,nation,born,bw,group,lift1,lift2,lift3,lift4,cat,sec,event_id,old_classes
1,JIANG Hao,CHN,"Jan 30, 1995",49.35,A,87,94,96,96,50kgMen,Snatch,73,True
2,YUN Han Min,PRK,"Aug 17, 1993",49.75,A,85,90,-95,90,50kgMen,Snatch,73,True
3,YUAN Chengfei,CHN,"Jul 14, 1995",49.30,A,85,-90,-90,85,50kgMen,Snatch,73,True
4,ABRAMOV Vladimir,KAZ,"Nov 30, 1993",49.60,A,75,81,85,85,50kgMen,Snatch,73,True
5,MATKERIMOV Ihtiyor,TKM,"Apr 18, 1994",49.70,A,76,-82,-82,76,50kgMen,Snatch,73,True
6,AL-KHALIDI Mohammed Salih,IRQ,"Jun 01, 1994",49.65,B,65,72,-77,72,50kgMen,Snatch,73,True
7,KHVAN Aleksandr,UZB,"Apr 05, 1994",46.55,A,65,68,71,71,50kgMen,Snatch,73,True
8,SUN Chih-Huan,TPE,"Sep 26, 1994",49.70,A,70,-75,-75,70,50kgMen,Snatch,73,True
9,ANAND A.,IND,"Mar 15, 1993",49.80,A,65,70,-75,70,50kgMen,Snatch,73,True
10,HONDA Daichi,JPN,"Jun 06, 1995",49.85,A,67,70,-73,70,50kgMen,Snatch,73,True
11,ALMAHROUS Qasem Mohammad A.,KSA,"Feb 08, 1995",49.50,B,50,55,-60,55,50kgMen,Snatch,73,True
---,DAVLATOV Firdavs,TJK,"Aug 14, 1993",49.55,A,-70,-70,-70,---,50kgMen,Snatch,73,True
1,JIANG Hao,CHN,"Jan 30, 1995",49.35,A,106,113,-118,113,50kgMen,CleanJerk,73,True
2,YUN Han Min,PRK,"Aug 17, 1993",49.75,A,105,-112,112,112,50kgMen,CleanJerk,73,True
3,YUAN Chengfei,CHN,"Jul 14, 1995",49.30,A,100,105,110,110,50kgMen,CleanJerk,73,True
4,MATKERIMOV Ihtiyor,TKM,"Apr 18, 1994",49.70,A,95,101,106,106,50kgMen,CleanJerk,73,True
5,SUN Chih-Huan,TPE,"Sep 26, 1994",49.70,A,95,100,103,103,50kgMen,CleanJerk,73,True
6,ABRAMOV Vladimir,KAZ,"Nov 30, 1993",49.60,A,95,-101,-101,95,50kgMen,CleanJerk,73,True
7,ANAND A.,IND,"Mar 15, 1993",49.80,A,-95,95,-100,95,50kgMen,CleanJerk,73,True
8,AL-KHALIDI Mohammed Salih,IRQ,"Jun 01, 1994",49.65,B,80,87,92,92,50kgMen,CleanJerk,73,True
9,KHVAN Aleksandr,UZB,"Apr 05, 1994",46.55,A,85,90,-93,90,50kgMen,CleanJerk,73,True
10,HONDA Daichi,JPN,"Jun 06, 1995",49.85,A,90,-95,-96,90,50kgMen,CleanJerk,73,True
11,ALMAHROUS Qasem Mohammad A.,KSA,"Feb 08, 1995",49.50,B,60,-67,67,67,50kgMen,CleanJerk,73,True
---,DAVLATOV Firdavs,TJK,"Aug 14, 1993",49.55,A,-80,-80,-80,---,50kgMen,CleanJerk,73,True
1,JIANG Hao,CHN,"Jan 30, 1995",49.35,A,96,113,209,,50kgMen,Total,73,True
2,YUN Han Min,PRK,"Aug 17, 1993",49.75,A,90,112,202,,50kgMen,Total,73,True
3,YUAN Chengfei,CHN,"Jul 14, 1995",49.30,A,85,110,195,,50kgMen,Total,73,True
4,MATKERIMOV Ihtiyor,TKM,"Apr 18, 1994",49.70,A,76,106,182,,50kgMen,Total,73,True
