rank,name,nation,born,bw,group,lift1,lift2,lift3,lift4,cat,sec,event_id,old_classes
1,SUAREZ Miguel,COL,"Sep 14, 1999",54.95,A,102,105,107,107,55kgMen,Snatch,539,False
2,TORRALVO PENALOZA Jostyn,COL,"Aug 21, 2002",55.00,A,100,104,106,106,55kgMen,Snatch,539,False
3,SANCHEZ GUTIERREZ Winder Alejandro,VEN,"Sep 14, 2001",54.80,A,98,103,-106,103,55kgMen,Snatch,539,False
4,RIVERA GAMEZ Abraham Jose,VEN,"Nov 24, 2004",54.75,A,90,95,97,97,55kgMen,Snatch,539,False
5,ARGOTE CASTILLO Osmel,CUB,"Sep 07, 1999",54.45,A,-93,94,96,96,55kgMen,Snatch,539,False
6,ICAL SALAZAR Jose Fernando,GUA,"May 16, 1999",54.20,A,-90,90,-95,90,55kgMen,Snatch,539,False
7,GOMEZ Isaac Daniel,PUR,"Feb 07, 1999",54.70,A,-87,-87,87,87,55kgMen,Snatch,539,False
1,SUAREZ Miguel,COL,"Sep 14, 1999",54.95,A,133,138,141,141,55kgMen,CleanJerk,539,False
2,TORRALVO PENALOZA Jostyn,COL,"Aug 21, 2002",55.00,A,125,131,-139,131,55kgMen,CleanJerk,539,False
3,SANCHEZ GUTIERREZ Winder Alejandro,VEN,"Sep 14, 2001",54.80,A,128,-134,-135,128,55kgMen,CleanJerk,539,False
4,ARGOTE CASTILLO Osmel,CUB,"Sep 07, 1999",54.45,A,120,123,126,126,55kgMen,CleanJerk,539,False
5,RIVERA GAMEZ Abraham Jose,VEN,"Nov 24, 2004",54.75,A,118,121,-125,121,55kgMen,CleanJerk,539,False
6,GOMEZ Isaac Daniel,PUR,"Feb 07, 1999",54.70,A,115,120,-126,120,55kgMen,CleanJerk,539,False
---,ICAL SALAZAR Jose Fernando,GUA,"May 16, 1999",54.20,A,-115,-115,-115,---,55kgMen,CleanJerk,539,False
1,SUAREZ Miguel,COL,"Sep 14, 1999",54.95,A,107,141,248,---,55kgMen,Total,539,False
2,TORRALVO PENALOZA Jostyn,COL,"Aug 21, 2002",55.00,A,106,131,237,---,55kgMen,Total,539,False
3,SANCHEZ GUTIERREZ Winder Alejandro,VEN,"Sep 14, 2001",54.80,A,103,128,231,---,55kgMen,Total,539,False
4,ARGOTE CASTILLO Osmel,CUB,"Sep 07, 1999",54.45,A,96,126,222,---,55kgMen,Total,539,False
5,RIVERA GAMEZ Abraham Jose,VEN,"Nov 24, 2004",54.75,A,97,121,218,---,55kgMen,Total,539,False
6,GOMEZ Isaac Daniel,PUR,"Feb 07, 1999",54.70,A,87,120,207,---,55kgMen,Total,539,False
---,ICAL SALAZAR Jose Fernando,GUA,"May 16, 1999",54.20,A,90,---,---,---,55kgMen,Total,539,False
1,DE LAS SALAS DE LA ROSA Habib,COL,"Apr 19, 1987",61.00,A,118,120,-125,120,61kgMen,Snatch,539,False
2,CALDERON LICOURT Arley Lazaro,CUB,"Feb 26, 1999",60.90,A,115,-119,119,119,61kgMen,Snatch,539,False
3,MARQUEZ LUCES Fabian Jose,VEN,"Jun 15, 2004",61.00,A,110,115,-118,115,61kgMen,Snatch,539,False
4,MICHEL Yeison,DOM,"Jun 24, 2002",60.25,A,-110,110,-115,110,61kgMen,Snatch,539,False
5,ESQUIVEL Henry,GUA,"Jan 21, 2000",59.75,A,98,102,-106,102,61kgMen,Snatch,539,False
6,HERNANDEZ LOPEZ Jose Ottoniel,GUA,"Mar 26, 2003",60.55,A,-95,-95,95,95,61kgMen,Snatch,539,False
---,PACHECO Breylin,DOM,"Oct 08, 2003",60.85,A,-115,-116,-116,---,61kgMen,Snatch,539,False
1,DE LAS SALAS DE LA ROSA Habib,COL,"Apr 19, 1987",61.00,A,146,149,152,152,61kgMen,CleanJerk,539,False
2,CALDERON LICOURT Arley Lazaro,CUB,"Feb 26, 1999",60.90,A,148,151,-154,151,61kgMen,CleanJerk,539,False
3,MARQUEZ LUCES Fabian Jose,VEN,"Jun 15, 2004",61.00,A,138,-146,---,138,61kgMen,CleanJerk,539,False
4,MICHEL Yeison,DOM,"Jun 24, 2002",60.25,A,132,137,-140,137,61kgMen,CleanJerk,539,False
5,ESQUIVEL Henry,GUA,"Jan 21, 2000",59.75,A,-132,132,136,136,61kgMen,CleanJerk,539,False
6,HERNANDEZ LOPEZ Jose Ottoniel,GUA,"Mar 26, 2003",60.55,A,-125,-125,125,125,61kgMen,CleanJerk,539,False
---,PACHECO Breylin,DOM,"Oct 08, 2003",60.85,A,-135,-139,-139,---,61kgMen,CleanJerk,539,False
1,DE LAS SALAS DE LA ROSA Habib,COL,"Apr 19, 1987",61.00,A,120,152,272,---,61kgMen,Total,539,False
2,CALDERON LICOURT Arley Lazaro,CUB,"Feb 26, 1999",60.90,A,119,151,270,---,61kgMen,Total,539,False
3,MARQUEZ LUCES Fabian Jose,VEN,"Jun 15, 2004",61.00,A,115,138,253,---,61kgMen,Total,539,False
4,MICHEL Yeison,DOM,"Jun 24, 2002",60.25,A,110,137,247,---,61kgMen,Total,539,False
5,ESQUIVEL Henry,GUA,"Jan 21, 2000",59.75,A,102,136,238,---,61kgMen,Total,539,False
6,HERNANDEZ LOPEZ Jose Ottoniel,GUA,"Mar 26, 2003",60.55,A,95,125,220,---,61kgMen,Total,539,False
---,PACHECO Breylin,DOM,"Oct 08, 2003",60.85,A,---,---,---,---,61kgMen,Total,539,False
1,OSORIO HERNANDEZ Jose Luis,COL,"Mar 04, 2000",66.45,A,120,-123,123,123,67kgMen,Snatch,539,False
2,HERRERA VEGA Reydiel,CUB,"Nov 12, 1998",66.30,A,114,119,122,122,67kgMen,Snatch,539,False
3,PIRON CANDELARIO Jhon Augusto,DOM,"Apr 12, 1996",66.15,A,113,118,121,121,67kgMen,Snatch,539,False
4,GONZALEZ RODRIGUEZ Luis Jaime,PUR,"Nov 02, 1999",66.75,A,-110,110,115,115,67kgMen,Snatch,539,False
5,MARTINEZ CASTILLO Ronnier Zaed,PAN,"Dec 12, 2001",67.00,A,110,-114,114,114,67kgMen,Snatch,539,False
6,CAMEY RODRIGUEZ Wilfredo,GUA,"Jun 25, 2002",65.20,A,100,106,-112,106,67kgMen,Snatch,539,False
1,OSORIO HERNANDEZ Jose Luis,COL,"Mar 04, 2000",66.45,A,146,150,152,152,67kgMen,CleanJerk,539,False
2,PIRON CANDELARIO Jhon Augusto,DOM,"Apr 12, 1996",66.15,A,141,147,151,151,67kgMen,CleanJerk,539,False
