rank,name,nation,born,bw,group,lift1,lift2,lift3,lift4,cat,sec,event_id,old_classes
1,BERNA GONZALEZ Carlos Andres,COL,"Jan 21, 1990",55.90,A,107,113,---,113,56kgMen,Snatch,413,True
2,ROJAS CONCHA Marcos Antonio,PER,"Jun 02, 1995",55.90,A,100,103,106,106,56kgMen,Snatch,413,True
3,FERRUZOLA ALAVA Rafael Patricio,ECU,"Oct 16, 1997",55.60,A,-102,102,-106,102,56kgMen,Snatch,413,True
---,BARRERA SANDOVAL Francisco Javier,CHI,"May 14, 1987",55.80,A,-100,-100,-100,---,56kgMen,Snatch,413,True
1,BERNA GONZALEZ Carlos Andres,COL,"Jan 21, 1990",55.90,A,141,-147,147,147,56kgMen,CleanJerk,413,True
2,ROJAS CONCHA Marcos Antonio,PER,"Jun 02, 1995",55.90,A,130,134,-140,134,56kgMen,CleanJerk,413,True
3,FERRUZOLA ALAVA Rafael Patricio,ECU,"Oct 16, 1997",55.60,A,130,133,-137,133,56kgMen,CleanJerk,413,True
4,BARRERA SANDOVAL Francisco Javier,CHI,"May 14, 1987",55.80,A,125,-131,132,132,56kgMen,CleanJerk,413,True
1,BERNA GONZALEZ Carlos Andres,COL,"Jan 21, 1990",55.90,A,113,147,260,,56kgMen,Total,413,True
2,ROJAS CONCHA Marcos Antonio,PER,"Jun 02, 1995",55.90,A,106,134,240,,56kgMen,Total,413,True
3,FERRUZOLA ALAVA Rafael Patricio,ECU,"Oct 16, 1997",55.60,A,102,133,235,,56kgMen,Total,413,True
---,BARRERA SANDOVAL Francisco Javier,CHI,"May 14, 1987",55.80,A,---,132,---,,56kgMen,Total,413,True
1,MOSQUERA VALENCIA Francisco Antonio,COL,"Apr 01, 1992",61.90,A,126,131,-135,131,62kgMen,Snatch,413,True
2,ZURITA VALLEJO Cristhian David,ECU,"Feb 10, 1998",61.00,A,120,-125,125,125,62kgMen,Snatch,413,True
3,LOPEZ SANCHEZ Jesus Antonio,VEN,"Dec 17, 1984",62.00,A,-117,117,-121,117,62kgMen,Snatch,413,True
4,ACOSTA GONZALEZ Julio Cesar,CHI,"Jul 22, 1987",61.80,A,116,-119,-119,116,62kgMen,Snatch,413,True
5,LAHUANAMPA CASTILLO Junior Chayanne,PER,"Apr 04, 1995",61.90,A,-115,115,-118,115,62kgMen,Snatch,413,True
6,PRECIADO REYES Miguel Angel,PER,"Nov 03, 1994",62.00,A,-112,-112,112,112,62kgMen,Snatch,413,True
1,MOSQUERA VALENCIA Francisco Antonio,COL,"Apr 01, 1992",61.90,A,160,170,---,170,62kgMen,CleanJerk,413,True
2,LOPEZ SANCHEZ Jesus Antonio,VEN,"Dec 17, 1984",62.00,A,148,151,-159,151,62kgMen,CleanJerk,413,True
3,ZURITA VALLEJO Cristhian David,ECU,"Feb 10, 1998",61.00,A,146,150,-154,150,62kgMen,CleanJerk,413,True
4,ACOSTA GONZALEZ Julio Cesar,CHI,"Jul 22, 1987",61.80,A,145,149,-151,149,62kgMen,CleanJerk,413,True
