rank,name,nation,born,bw,group,lift1,lift2,lift3,lift4,cat,sec,event_id,old_classes
1,TANG Wei,CHN,"Dec 16, 1991",55.57,A,105,110,-115,110,56kgMen,Snatch,299,True
2,MINGMOON Witoon,THA,"Feb 10, 1996",55.87,A,103,107,109,109,56kgMen,Snatch,299,True
3,TAN Chi Chung,TPE,"Feb 24, 1990",56.00,A,105,-108,-108,105,56kgMen,Snatch,299,True
4,JU Jinpyo,KOR,"Aug 04, 1994",55.57,A,100,-106,-106,100,56kgMen,Snatch,299,True
5,SHMAKOTIN Anatolii,RUS,"Aug 24, 1990",55.74,A,87,91,- 94,91,56kgMen,Snatch,299,True
6,BORGES Ryan Morgan,USA,"Jun 06, 1992",56.00,A,90,- 96,- 96,90,56kgMen,Snatch,299,True
1,MINGMOON Witoon,THA,"Feb 10, 1996",55.87,A,135,-139,139,139,56kgMen,CleanJerk,299,True
2,TAN Chi Chung,TPE,"Feb 24, 1990",56.00,A,130,136,-144,136,56kgMen,CleanJerk,299,True
3,TANG Wei,CHN,"Dec 16, 1991",55.57,A,120,130,-135,130,56kgMen,CleanJerk,299,True
4,BORGES Ryan Morgan,USA,"Jun 06, 1992",56.00,A,116,-120,-120,116,56kgMen,CleanJerk,299,True
5,SHMAKOTIN Anatolii,RUS,"Aug 24, 1990",55.74,A,107,110,114,114,56kgMen,CleanJerk,299,True
---,JU Jinpyo,KOR,"Aug 04, 1994",55.57,A,-121,-121,-121,---,56kgMen,CleanJerk,299,True
1,MINGMOON Witoon,THA,"Feb 10, 1996",55.87,A,109,139,248,,56kgMen,Total,299,True
2,TAN Chi Chung,TPE,"Feb 24, 1990",56.00,A,105,136,241,,56kgMen,Total,299,True
3,TANG Wei,CHN,"Dec 16, 1991",55.57,A,110,130,240,,56kgMen,Total,299,True
4,BORGES Ryan Morgan,USA,"Jun 06, 1992",56.00,A,90,116,206,,56kgMen,Total,299,True
5,SHMAKOTIN Anatolii,RUS,"Aug 24, 1990",55.74,A,91,114,205,,56kgMen,Total,299,True
---,JU Jinpyo,KOR,"Aug 04, 1994",55.57,A,100,---,---,,56kgMen,Total,299,True
1,YU Tao,CHN,"Aug 10, 1989",61.72,A,125,130,-135,130,62kgMen,Snatch,299,True
2,PHONCHIANGSA Thawatchai,THA,"Sep 08, 1992",61.80,A,117,121,-126,121,62kgMen,Snatch,299,True
3,KAO Chan-Hung,TPE,"Oct 03, 1993",61.76,A,115,-120,-120,115,62kgMen,Snatch,299,True
4,HARA Ryota,JPN,"Jan 07, 1993",61.80,A,105,-110,110,110,62kgMen,Snatch,299,True
5,KWAPISZ Dominik Maciej,POL,"Feb 24, 1993",61.86,A,-105,-105,105,105,62kgMen,Snatch,299,True
1,YU Tao,CHN,"Aug 10, 1989",61.72,A,145,150,155,155,62kgMen,CleanJerk,299,True
2,PHONCHIANGSA Thawatchai,THA,"Sep 08, 1992",61.80,A,147,151,-156,151,62kgMen,CleanJerk,299,True
3,HARA Ryota,JPN,"Jan 07, 1993",61.80,A,138,144,147,147,62kgMen,CleanJerk,299,True
4,KAO Chan-Hung,TPE,"Oct 03, 1993",61.76,A,135,143,146,146,62kgMen,CleanJerk,299,True
5,KWAPISZ Dominik Maciej,POL,"Feb 24, 1993",61.86,A,130,135,-140,135,62kgMen,CleanJerk,299,True
1,YU Tao,CHN,"Aug 10, 1989",61.72,A,130,155,285,,62kgMen,Total,299,True
