rank,name,nation,born,bw,group,lift1,lift2,lift3,lift4,cat,sec,event
Rank: 1,YANG Yixiong,CHN,"Born: Nov 20, 1995",B.weight: 47.95,Group: A,1: 85,2: 89,3: - 92,Total: 89,50kgMen,Snatch,2012 IWF YOUTH WORLD CHAMPIONSHIPS
Rank: 2,ASLANOV Ruzimurod,UZB,"Born: Feb 01, 1995",B.weight: 49.37,Group: A,1: 81,2: 85,3: 88,Total: 88,50kgMen,Snatch,2012 IWF YOUTH WORLD CHAMPIONSHIPS
Rank: 3,IARKIN Viacheslav,RUS,"Born: Nov 19, 1997",B.weight: 49.74,Group: A,1: 88,2: - 90,3: - 90,Total: 88,50kgMen,Snatch,2012 IWF YOUTH WORLD CHAMPIONSHIPS
Rank: 4,MANEA Robert Stefan,ROU,"Born: Dec 09, 1997",B.weight: 49.76,Group: A,1: 80,2: 85,3: 88,Total: 88,50kgMen,Snatch,2012 IWF YOUTH WORLD CHAMPIONSHIPS
Rank: 5,IMANZADE Rustam,AZE,"Born: Jul 15, 1998",B.weight: 50.00,Group: A,1: 78,2: 83,3: - 86,Total: 83,50kgMen,Snatch,2012 IWF YOUTH WORLD CHAMPIONSHIPS
Rank: 6,SUHAREVS Ritvars,LAT,"Born: Jan 11, 1999",B.weight: 49.92,Group: A,1: 78,2: 80,3: - 82,Total: 80,50kgMen,Snatch,2012 IWF YOUTH WORLD CHAMPIONSHIPS
Rank: 7,YULDASHEV Mashkhurbek,UZB,"Born: Feb 17, 1997",B.weight: 48.46,Group: A,1: 73,2: - 78,3: 78,Total: 78,50kgMen,Snatch,2012 IWF YOUTH WORLD CHAMPIONSHIPS
Rank: 8,AL-KRA GULE Mohammed Saleh Jasim,IRQ,"Born: Jan 25, 1996",B.weight: 49.29,Group: B,1: 74,2: 78,3: - 81,Total: 78,50kgMen,Snatch,2012 IWF YOUTH WORLD CHAMPIONSHIPS
Rank: 9,KOMOROWSKI Tomasz Dawid,POL,"Born: Mar 21, 1995",B.weight: 49.68,Group: A,1: 74,2: - 77,3: 77,Total: 77,50kgMen,Snatch,2012 IWF YOUTH WORLD CHAMPIONSHIPS
Rank: 10,LAI Yung-En,TPE,"Born: Feb 03, 1997",B.weight: 49.93,Group: B,1: 73,2: 75,3: - 78,Total: 75,50kgMen,Snatch,2012 IWF YOUTH WORLD CHAMPIONSHIPS
Rank: 11,VALLECILLO LEDESMA Vicente Jesus Manuel,MEX,"Born: Jan 05, 1997",B.weight: 49.05,Group: B,1: - 73,2: 73,3: - 75,Total: 73,50kgMen,Snatch,2012 IWF YOUTH WORLD CHAMPIONSHIPS
Rank: 1,YANG Yixiong,CHN,"Born: Nov 20, 1995",B.weight: 47.95,Group: A,1: 105,2: 110,3: 115,Total: 115,50kgMen,CleanJerk,2012 IWF YOUTH WORLD CHAMPIONSHIPS
Rank: 2,MANEA Robert Stefan,ROU,"Born: Dec 09, 1997",B.weight: 49.76,Group: A,1: 107,2: -111,3: -111,Total: 107,50kgMen,CleanJerk,2012 IWF YOUTH WORLD CHAMPIONSHIPS
Rank: 3,ASLANOV Ruzimurod,UZB,"Born: Feb 01, 1995",B.weight: 49.37,Group: A,1: 103,2: 106,3: -110,Total: 106,50kgMen,CleanJerk,2012 IWF YOUTH WORLD CHAMPIONSHIPS
Rank: 4,IARKIN Viacheslav,RUS,"Born: Nov 19, 1997",B.weight: 49.74,Group: A,1: 106,2: -110,3: -110,Total: 106,50kgMen,CleanJerk,2012 IWF YOUTH WORLD CHAMPIONSHIPS
Rank: 5,SUHAREVS Ritvars,LAT,"Born: Jan 11, 1999",B.weight: 49.92,Group: A,1: 99,2: 105,3: -107,Total: 105,50kgMen,CleanJerk,2012 IWF YOUTH WORLD CHAMPIONSHIPS
Rank: 6,YULDASHEV Mashkhurbek,UZB,"Born: Feb 17, 1997",B.weight: 48.46,Group: A,1: 90,2: 96,3: 100,Total: 100,50kgMen,CleanJerk,2012 IWF YOUTH WORLD CHAMPIONSHIPS
