rank,name,nation,born,bw,group,lift1,lift2,lift3,lift4,cat,sec,event_id
Rank: ---,OCHI Ippei,JPN,"Born: Feb 08, 1984",B.weight: 55.90,Group: A,1: 0.0,2: 0.0,3: 0.0,Total: 109,56kgMen,Snatch,43
Rank: ---,JI Guohua,CHN,"Born: Jul 09, 1989",B.weight: 55.85,Group: A,1: 0.0,2: 0.0,3: 0.0,Total: 123,56kgMen,Snatch,43
Rank: ---,VALLURI Srinavasa Rao,IND,"Born: Oct 20, 1981",B.weight: 55.90,Group: A,1: 0.0,2: 0.0,3: 0.0,Total: 109,56kgMen,Snatch,43
Rank: ---,HANDURDYYEV Omarguly,TKM,"Born: Dec 17, 1988",B.weight: 55.95,Group: A,1: 0.0,2: 0.0,3: 0.0,Total: 105,56kgMen,Snatch,43
Rank: ---,MOHD Shafiq,MAS,"Born: Nov 19, 1988",B.weight: 55.50,Group: A,1: 0.0,2: 0.0,3: 0.0,Total: 107,56kgMen,Snatch,43
Rank: ---,DEY Sukhen,IND,"Born: Mar 28, 1989",B.weight: 55.60,Group: A,1: 0.0,2: 0.0,3: 0.0,Total: 107,56kgMen,Snatch,43
Rank: ---,MAKAROV Ruslan,UZB,"Born: Jan 19, 1987",B.weight: 55.90,Group: A,1: 0.0,2: 0.0,3: 0.0,Total: 113,56kgMen,Snatch,43
Rank: ---,YANG Chin-Yi,TPE,"Born: May 15, 1981",B.weight: 55.40,Group: A,1: 0.0,2: 0.0,3: 0.0,Total: 115,56kgMen,Snatch,43
Rank: ---,RI Kyong Sok,PRK,"Born: Aug 14, 1981",B.weight: 55.95,Group: A,1: 0.0,2: 0.0,3: 0.0,Total: 122,56kgMen,Snatch,43
Rank: ---,HOANG Anh Tuan,VIE,"Born: Feb 12, 1985",B.weight: 55.90,Group: A,1: 0.0,2: 0.0,3: 0.0,Total: 125,56kgMen,Snatch,43
Rank: ---,OCHI Ippei,JPN,"Born: Feb 08, 1984",B.weight: 55.90,Group: A,1: 0.0,2: 0.0,3: 0.0,Total: 130,56kgMen,CleanJerk,43
Rank: ---,JI Guohua,CHN,"Born: Jul 09, 1989",B.weight: 55.85,Group: A,1: 0.0,2: 0.0,3: 0.0,Total: 158,56kgMen,CleanJerk,43
Rank: ---,VALLURI Srinavasa Rao,IND,"Born: Oct 20, 1981",B.weight: 55.90,Group: A,1: 0.0,2: 0.0,3: 0.0,Total: 141,56kgMen,CleanJerk,43
Rank: ---,HANDURDYYEV Omarguly,TKM,"Born: Dec 17, 1988",B.weight: 55.95,Group: A,1: 0.0,2: 0.0,3: 0.0,Total: 130,56kgMen,CleanJerk,43
Rank: ---,MOHD Shafiq,MAS,"Born: Nov 19, 1988",B.weight: 55.50,Group: A,1: 0.0,2: 0.0,3: 0.0,Total: 132,56kgMen,CleanJerk,43
Rank: ---,DEY Sukhen,IND,"Born: Mar 28, 1989",B.weight: 55.60,Group: A,1: 0.0,2: 0.0,3: 0.0,Total: 133,56kgMen,CleanJerk,43
Rank: ---,MAKAROV Ruslan,UZB,"Born: Jan 19, 1987",B.weight: 55.90,Group: A,1: 0.0,2: 0.0,3: 0.0,Total: 139,56kgMen,CleanJerk,43
Rank: ---,YANG Chin-Yi,TPE,"Born: May 15, 1981",B.weight: 55.40,Group: A,1: 0.0,2: 0.0,3: 0.0,Total: 145,56kgMen,CleanJerk,43
Rank: ---,RI Kyong Sok,PRK,"Born: Aug 14, 1981",B.weight: 55.95,Group: A,1: 0.0,2: 0.0,3: 0.0,Total: 150,56kgMen,CleanJerk,43
Rank: ---,HOANG Anh Tuan,VIE,"Born: Feb 12, 1985",B.weight: 55.90,Group: A,1: 0.0,2: 0.0,3: 0.0,Total: 153,56kgMen,CleanJerk,43
Rank: 1,JI Guohua,CHN,"Born: Jul 09, 1989",B.weight: 55.85,Group: A,Snatch: 123,CI&Jerk: 158,Total: 281,,56kgMen,Total,43
Rank: 2,HOANG Anh Tuan,VIE,"Born: Feb 12, 1985",B.weight: 55.90,Group: A,Snatch: 125,CI&Jerk: 153,Total: 278,,56kgMen,Total,43
Rank: 3,RI Kyong Sok,PRK,"Born: Aug 14, 1981",B.weight: 55.95,Group: A,Snatch: 122,CI&Jerk: 150,Total: 272,,56kgMen,Total,43
Rank: 4,YANG Chin-Yi,TPE,"Born: May 15, 1981",B.weight: 55.40,Group: A,Snatch: 115,CI&Jerk: 145,Total: 260,,56kgMen,Total,43
Rank: 5,MAKAROV Ruslan,UZB,"Born: Jan 19, 1987",B.weight: 55.90,Group: A,Snatch: 113,CI&Jerk: 139,Total: 252,,56kgMen,Total,43
Rank: 6,VALLURI Srinavasa Rao,IND,"Born: Oct 20, 1981",B.weight: 55.90,Group: A,Snatch: 109,CI&Jerk: 141,Total: 250,,56kgMen,Total,43
Rank: 7,DEY Sukhen,IND,"Born: Mar 28, 1989",B.weight: 55.60,Group: A,Snatch: 107,CI&Jerk: 133,Total: 240,,56kgMen,Total,43
Rank: 8,MOHD Shafiq,MAS,"Born: Nov 19, 1988",B.weight: 55.50,Group: A,Snatch: 107,CI&Jerk: 132,Total: 239,,56kgMen,Total,43
Rank: 9,OCHI Ippei,JPN,"Born: Feb 08, 1984",B.weight: 55.90,Group: A,Snatch: 109,CI&Jerk: 130,Total: 239,,56kgMen,Total,43
Rank: 10,HANDURDYYEV Omarguly,TKM,"Born: Dec 17, 1988",B.weight: 55.95,Group: A,Snatch: 105,CI&Jerk: 130,Total: 235,,56kgMen,Total,43
Rank: ---,LEE Jong-hoon,KOR,"Born: Feb 19, 1986",B.weight: 61.50,Group: A,1: 0.0,2: 0.0,3: 0.0,Total: 125,62kgMen,Snatch,43
Rank: ---,BAZARBAYEV Umurbek,TKM,"Born: Sep 17, 1981",B.weight: 61.75,Group: A,1: 0.0,2: 0.0,3: 0.0,Total: 132,62kgMen,Snatch,43
Rank: ---,NGUYEN Manh Thang,VIE,"Born: Feb 12, 1983",B.weight: 61.25,Group: A,1: 0.0,2: 0.0,3: 0.0,Total: 130,62kgMen,Snatch,43
Rank: ---,YANG Sheng Hsiung,TPE,"Born: Jun 01, 1983",B.weight: 61.60,Group: A,1: 0.0,2: 0.0,3: 0.0,Total: 128,62kgMen,Snatch,43
Rank: ---,DING Jianjun,CHN,"Born: Oct 06, 1989",B.weight: 61.65,Group: A,1: 0.0,2: 0.0,3: 0.0,Total: 141,62kgMen,Snatch,43
Rank: ---,CHA Kum Chol,PRK,"Born: Jul 19, 1987",B.weight: 61.65,Group: A,1: 0.0,2: 0.0,3: 0.0,Total: 140,62kgMen,Snatch,43
Rank: ---,OSMONALIEV Bekzat,KGZ,"Born: Dec 28, 1985",B.weight: 61.60,Group: A,1: 0.0,2: 0.0,3: 0.0,Total: 125,62kgMen,Snatch,43
Rank: ---,SAHETMYRADOV Meretguly,TKM,"Born: Mar 26, 1988",B.weight: 61.80,Group: A,1: 0.0,2: 0.0,3: 0.0,Total: 115,62kgMen,Snatch,43
Rank: ---,NAHARUDIN Bin Mahayudin,MAS,"Born: Jan 30, 1984",B.weight: 61.25,Group: A,1: 0.0,2: 0.0,3: 0.0,Total: 120,62kgMen,Snatch,43
Rank: ---,OTARI Omkar Shekhar,IND,"Born: Dec 16, 1987",B.weight: 61.85,Group: A,1: 0.0,2: 0.0,3: 0.0,Total: 116,62kgMen,Snatch,43
Rank: ---,ALPANOV Ruslan,UZB,"Born: Jul 06, 1987",B.weight: 61.60,Group: A,1: 0.0,2: 0.0,3: 0.0,Total: 120,62kgMen,Snatch,43
Rank: ---,ABU SHARIFEH Murad Bakri M.,JOR,"Born: Jul 24, 1989",B.weight: 60.75,Group: A,1: 0.0,2: 0.0,3: 0.0,Total: 97,62kgMen,Snatch,43
Rank: ---,MAHER Jassim,UAE,"Born: Apr 09, 1991",B.weight: 59.25,Group: A,1: 0.0,2: 0.0,3: 0.0,Total: 75,62kgMen,Snatch,43
Rank: ---,KAJLAS Bandu Pujari,IND,"Born: Aug 24, 1980",B.weight: 61.90,Group: A,1: 0.0,2: 0.0,3: 0.0,Total: 114,62kgMen,Snatch,43
Rank: ---,LEE Jong-hoon,KOR,"Born: Feb 19, 1986",B.weight: 61.50,Group: A,1: 0.0,2: 0.0,3: 0.0,Total: 155,62kgMen,CleanJerk,43
Rank: ---,BAZARBAYEV Umurbek,TKM,"Born: Sep 17, 1981",B.weight: 61.75,Group: A,1: 0.0,2: 0.0,3: 0.0,Total: 155,62kgMen,CleanJerk,43
Rank: ---,NGUYEN Manh Thang,VIE,"Born: Feb 12, 1983",B.weight: 61.25,Group: A,1: 0.0,2: 0.0,3: 0.0,Total: 157,62kgMen,CleanJerk,43
Rank: ---,YANG Sheng Hsiung,TPE,"Born: Jun 01, 1983",B.weight: 61.60,Group: A,1: 0.0,2: 0.0,3: 0.0,Total: 160,62kgMen,CleanJerk,43
Rank: ---,DING Jianjun,CHN,"Born: Oct 06, 1989",B.weight: 61.65,Group: A,1: 0.0,2: 0.0,3: 0.0,Total: 169,62kgMen,CleanJerk,43
Rank: ---,CHA Kum Chol,PRK,"Born: Jul 19, 1987",B.weight: 61.65,Group: A,1: 0.0,2: 0.0,3: 0.0,Total: 165,62kgMen,CleanJerk,43
Rank: ---,OSMONALIEV Bekzat,KGZ,"Born: Dec 28, 1985",B.weight: 61.60,Group: A,1: 0.0,2: 0.0,3: 0.0,Total: ---,62kgMen,CleanJerk,43
Rank: ---,SAHETMYRADOV Meretguly,TKM,"Born: Mar 26, 1988",B.weight: 61.80,Group: A,1: 0.0,2: 0.0,3: 0.0,Total: 140,62kgMen,CleanJerk,43
Rank: ---,NAHARUDIN Bin Mahayudin,MAS,"Born: Jan 30, 1984",B.weight: 61.25,Group: A,1: 0.0,2: 0.0,3: 0.0,Total: 145,62kgMen,CleanJerk,43
Rank: ---,OTARI Omkar Shekhar,IND,"Born: Dec 16, 1987",B.weight: 61.85,Group: A,1: 0.0,2: 0.0,3: 0.0,Total: 138,62kgMen,CleanJerk,43
Rank: ---,ALPANOV Ruslan,UZB,"Born: Jul 06, 1987",B.weight: 61.60,Group: A,1: 0.0,2: 0.0,3: 0.0,Total: 153,62kgMen,CleanJerk,43
Rank: ---,ABU SHARIFEH Murad Bakri M.,JOR,"Born: Jul 24, 1989",B.weight: 60.75,Group: A,1: 0.0,2: 0.0,3: 0.0,Total: 117,62kgMen,CleanJerk,43
Rank: ---,MAHER Jassim,UAE,"Born: Apr 09, 1991",B.weight: 59.25,Group: A,1: 0.0,2: 0.0,3: 0.0,Total: 87,62kgMen,CleanJerk,43
Rank: ---,KAJLAS Bandu Pujari,IND,"Born: Aug 24, 1980",B.weight: 61.90,Group: A,1: 0.0,2: 0.0,3: 0.0,Total: 145,62kgMen,CleanJerk,43
Rank: 1,DING Jianjun,CHN,"Born: Oct 06, 1989",B.weight: 61.65,Group: A,Snatch: 141,CI&Jerk: 169,Total: 310,,62kgMen,Total,43
Rank: 2,CHA Kum Chol,PRK,"Born: Jul 19, 1987",B.weight: 61.65,Group: A,Snatch: 140,CI&Jerk: 165,Total: 305,,62kgMen,Total,43
Rank: 3,YANG Sheng Hsiung,TPE,"Born: Jun 01, 1983",B.weight: 61.60,Group: A,Snatch: 128,CI&Jerk: 160,Total: 288,,62kgMen,Total,43
Rank: 4,NGUYEN Manh Thang,VIE,"Born: Feb 12, 1983",B.weight: 61.25,Group: A,Snatch: 130,CI&Jerk: 157,Total: 287,,62kgMen,Total,43
Rank: 5,BAZARBAYEV Umurbek,TKM,"Born: Sep 17, 1981",B.weight: 61.75,Group: A,Snatch: 132,CI&Jerk: 155,Total: 287,,62kgMen,Total,43
