rank,name,nation,born,bw,group,lift1,lift2,lift3,lift4,cat,sec,event
Rank: 1,BERNA GONZALEZ Carlos Andres,COL,"Born: Jan 21, 1990",B.weight: 56.00,Group: A,1: 113,2: 116,3: 119,Total: 119,56kgMen,Snatch,PAN-AMERICAN CHAMPIONSHIPS
Rank: 2,GARCIA BRITO Luis Alberto,DOM,"Born: Apr 19, 1995",B.weight: 55.77,Group: A,1: -114,2: 115,3: 118,Total: 118,56kgMen,Snatch,PAN-AMERICAN CHAMPIONSHIPS
Rank: 3,FERRUZOLA ALAVA Rafael Patricio,ECU,"Born: Oct 16, 1997",B.weight: 55.99,Group: A,1: 103,2: 106,3: 108,Total: 108,56kgMen,Snatch,PAN-AMERICAN CHAMPIONSHIPS
Rank: 4,BARRERA SANDOVAL Francisco Javier,CHI,"Born: May 14, 1987",B.weight: 55.96,Group: A,1: 100,2: 104,3: 107,Total: 107,56kgMen,Snatch,PAN-AMERICAN CHAMPIONSHIPS
Rank: 5,SOTO Diego,CHI,"Born: Jan 28, 1988",B.weight: 55.92,Group: A,1: 90,2: 95,3: 100,Total: 100,56kgMen,Snatch,PAN-AMERICAN CHAMPIONSHIPS
Rank: 6,OLMEDO ALVAREZ Ruben Alexis,PUR,"Born: Mar 22, 1984",B.weight: 55.95,Group: A,1: 95,2: -98,3: 98,Total: 98,56kgMen,Snatch,PAN-AMERICAN CHAMPIONSHIPS
Rank: 7,RIVERA BARROS Julian Javier,ECU,"Born: Jul 28, 1999",B.weight: 55.73,Group: A,1: -96,2: 96,3: -101,Total: 96,56kgMen,Snatch,PAN-AMERICAN CHAMPIONSHIPS
Rank: 8,CRUZ LOPEZ Dario Enrique,GUA,"Born: Aug 23, 1997",B.weight: 55.71,Group: A,1: 95,2: -99,3: -101,Total: 95,56kgMen,Snatch,PAN-AMERICAN CHAMPIONSHIPS
Rank: 9,MARTINEZ CASTILLO Ronnier Zaed,PAN,"Born: Dec 12, 2001",B.weight: 55.35,Group: A,1: 89,2: 91,3: 93,Total: 93,56kgMen,Snatch,PAN-AMERICAN CHAMPIONSHIPS
Rank: 10,LEYES Jonatan Martin,ARG,"Born: May 12, 2001",B.weight: 55.43,Group: A,1: 83,2: -88,3: 88,Total: 88,56kgMen,Snatch,PAN-AMERICAN CHAMPIONSHIPS
Rank: 1,BERNA GONZALEZ Carlos Andres,COL,"Born: Jan 21, 1990",B.weight: 56.00,Group: A,1: 145,2: 149,3: 151,Total: 151,56kgMen,CleanJerk,PAN-AMERICAN CHAMPIONSHIPS
