rank,name,nation,born,bw,group,lift1,lift2,lift3,lift4,cat,sec,event_id
Rank: ---,YANG Chin-Yi,TPE,"Born: May 15, 1981",B.weight: 55.58,Group: A,1: 120,2: -125,3: -127.5,Total: 120,56kgMen,Snatch,71
Rank: ---,HWANG Kyu-Dong,KOR,"Born: Jan 01, 1975",B.weight: 55.94,Group: A,1: -110,2: 110,3: 115,Total: 115,56kgMen,Snatch,71
Rank: ---,LYKHVALD Olexandr,UKR,"Born: Jan 01, 1978",B.weight: 55.86,Group: A,1: 120,2: -125,3: -125,Total: 120,56kgMen,Snatch,71
Rank: ---,DERBENEV Vitaly,BLR,"Born: Jan 01, 1976",B.weight: 55.96,Group: B,1: 115,2: 120,3: 125,Total: 125,56kgMen,Snatch,71
Rank: ---,JIGAU Adrian Ioan,ROU,"Born: Jan 06, 1970",B.weight: 55.72,Group: A,1: 122.5,2: -127.5,3: -127.5,Total: 122.5,56kgMen,Snatch,71
Rank: ---,ALVAREZ BOULET Sergio,CUB,"Born: Oct 11, 1979",B.weight: 55.66,Group: A,1: -120,2: 120,3: -125,Total: 120,56kgMen,Snatch,71
Rank: ---,WANG Shin-Yuan,TPE,"Born: Jul 06, 1976",B.weight: 55.38,Group: A,1: 125,2: -127.5,3: -127.5,Total: 125,56kgMen,Snatch,71
Rank: ---,ZHANG Xiangxiang,CHN,"Born: Jul 16, 1983",B.weight: 55.94,Group: A,1: 125,2: -130,3: -130,Total: 125,56kgMen,Snatch,71
Rank: ---,WU Wenxiong,CHN,"Born: Jan 01, 1981",B.weight: 55.48,Group: A,1: 125,2: -130,3: -130,Total: 125,56kgMen,Snatch,71
Rank: ---,MUTLU Halil,TUR,"Born: Jul 14, 1973",B.weight: 55.62,Group: A,1: 130,2: 135,3: 138,Total: 137.5,56kgMen,Snatch,71
Rank: ---,CASTRO Nelson,COL,"Born: Mar 29, 1974",B.weight: 55.32,Group: A,1: 110,2: 115,3: -117.5,Total: 115,56kgMen,Snatch,71
Rank: ---,MEDRANO Toj Luis Enrique,GUA,"Born: Sep 09, 1976",B.weight: 55.94,Group: B,1: 115,2: -117.5,3: -117.5,Total: 115,56kgMen,Snatch,71
Rank: ---,MINGINFEL Manuel,FSM,"Born: Sep 28, 1978",B.weight: 55.70,Group: B,1: -97.5,2: -97.5,3: -97.5,Total: ---,56kgMen,Snatch,71
