rank,name,nation,born,bw,group,lift1,lift2,lift3,lift4,cat,sec,event_id,old_classes
1,AL SALEEM Mansour Abdulrahim M,KSA,"Mar 16, 1988",54.74,A,114,120,122,122,55kgMen,Snatch,453,False
2,CHONTEY Arli,KAZ,"Jul 01, 1992",54.96,A,107,111,113,113,55kgMen,Snatch,453,False
3,MUHAMMAD Azroy Hazalwafie,MAS,"Apr 04, 1994",54.90,A,-109,109,112,112,55kgMen,Snatch,453,False
4,CENIZA John Fabuar,PHI,"Feb 07, 1998",53.85,A,105,-108,-108,105,55kgMen,Snatch,453,False
5,YODAGE Dilanka Isuru Kumara,SRI,"Apr 21, 1996",54.49,A,100,105,-110,105,55kgMen,Snatch,453,False
6,SAECHAO Tonesien,LAO,"May 05, 2001",54.00,A,93,95,-98,95,55kgMen,Snatch,453,False
1,AL SALEEM Mansour Abdulrahim M,KSA,"Mar 16, 1988",54.74,A,137,140,---,140,55kgMen,CleanJerk,453,False
2,MUHAMMAD Azroy Hazalwafie,MAS,"Apr 04, 1994",54.90,A,130,-135,136,136,55kgMen,CleanJerk,453,False
3,YODAGE Dilanka Isuru Kumara,SRI,"Apr 21, 1996",54.49,A,131,135,-138,135,55kgMen,CleanJerk,453,False
4,CHONTEY Arli,KAZ,"Jul 01, 1992",54.96,A,-128,128,133,133,55kgMen,CleanJerk,453,False
5,CENIZA John Fabuar,PHI,"Feb 07, 1998",53.85,A,-129,129,-132,129,55kgMen,CleanJerk,453,False
6,SAECHAO Tonesien,LAO,"May 05, 2001",54.00,A,115,118,-120,118,55kgMen,CleanJerk,453,False
1,AL SALEEM Mansour Abdulrahim M,KSA,"Mar 16, 1988",54.74,A,122,140,262,,55kgMen,Total,453,False
2,MUHAMMAD Azroy Hazalwafie,MAS,"Apr 04, 1994",54.90,A,112,136,248,,55kgMen,Total,453,False
3,CHONTEY Arli,KAZ,"Jul 01, 1992",54.96,A,113,133,246,,55kgMen,Total,453,False
4,YODAGE Dilanka Isuru Kumara,SRI,"Apr 21, 1996",54.49,A,105,135,240,,55kgMen,Total,453,False
5,CENIZA John Fabuar,PHI,"Feb 07, 1998",53.85,A,105,129,234,,55kgMen,Total,453,False
6,SAECHAO Tonesien,LAO,"May 05, 2001",54.00,A,95,118,213,,55kgMen,Total,453,False
1,LI Fabin,CHN,"Jan 15, 1993",60.87,A,137,-141,141,141,61kgMen,Snatch,453,False
2,QIN Fulin,CHN,"Jan 12, 1994",60.96,A,136,-141,-141,136,61kgMen,Snatch,453,False
3,THACH Kim Tuan,VIE,"Jan 15, 1994",60.82,A,132,-135,136,136,61kgMen,Snatch,453,False
4,ITOKAZU Yoichi,JPN,"May 24, 1991",60.99,A,130,134,-136,134,61kgMen,Snatch,453,False
5,IRAWAN Eko Yuli,INA,"Jul 24, 1989",60.84,A,133,-138,-138,133,61kgMen,Snatch,453,False
6,NGUYEN Ngoc Trung,VIE,"Nov 13, 1991",60.34,A,-133,133,-136,133,61kgMen,Snatch,453,False
7,OM Yun Chol,PRK,"Nov 18, 1991",58.27,A,125,130,-133,130,61kgMen,Snatch,453,False
8,KAO Chan-Hung,TPE,"Oct 03, 1993",60.87,A,-123,123,126,126,61kgMen,Snatch,453,False
9,MIRZAYEV Seyitjan,TKM,"Apr 30, 1994",60.31,B,118,-123,125,125,61kgMen,Snatch,453,False
10,PALANGASINGHE D. K. T. W. K.,SRI,"Oct 26, 1993",60.80,A,115,119,122,122,61kgMen,Snatch,453,False
11,KIM Young-Ho,KOR,"Oct 09, 1996",59.58,B,115,-120,120,120,61kgMen,Snatch,453,False
12,ALSALEEM Seraj Abdulrahim M,KSA,"Feb 10, 1996",60.63,B,115,-120,120,120,61kgMen,Snatch,453,False
13,MUTHUPANDI Raja,IND,"Jan 12, 2000",60.94,B,113,117,-120,117,61kgMen,Snatch,453,False
14,COLONIA Nestor,PHI,"Feb 16, 1992",60.54,B,100,115,-122,115,61kgMen,Snatch,453,False
---,MUHAMAD Aznil Bin Bidin,MAS,"Jun 04, 1994",60.81,B,-123,-123,-123,---,61kgMen,Snatch,453,False
1,LI Fabin,CHN,"Jan 15, 1993",60.87,A,167,171,-175,171,61kgMen,CleanJerk,453,False
2,QIN Fulin,CHN,"Jan 12, 1994",60.96,A,166,-170,-171,166,61kgMen,CleanJerk,453,False
3,IRAWAN Eko Yuli,INA,"Jul 24, 1989",60.84,A,-166,166,-171,166,61kgMen,CleanJerk,453,False
4,OM Yun Chol,PRK,"Nov 18, 1991",58.27,A,165,-170,-172,165,61kgMen,CleanJerk,453,False
5,ITOKAZU Yoichi,JPN,"May 24, 1991",60.99,A,160,164,-166,164,61kgMen,CleanJerk,453,False
6,THACH Kim Tuan,VIE,"Jan 15, 1994",60.82,A,161,-165,-166,161,61kgMen,CleanJerk,453,False
7,NGUYEN Ngoc Trung,VIE,"Nov 13, 1991",60.34,A,-156,156,-161,156,61kgMen,CleanJerk,453,False
8,PALANGASINGHE D. K. T. W. K.,SRI,"Oct 26, 1993",60.80,A,-150,150,155,155,61kgMen,CleanJerk,453,False
9,MUHAMAD Aznil Bin Bidin,MAS,"Jun 04, 1994",60.81,B,153,-155,-155,153,61kgMen,CleanJerk,453,False
10,KAO Chan-Hung,TPE,"Oct 03, 1993",60.87,A,153,-156,-156,153,61kgMen,CleanJerk,453,False
