rank,name,nation,born,bw,group,lift1,lift2,lift3,lift4,cat,sec,event
Rank: 1,PAK Myong Jin,PRK,"Born: Apr 02, 2003",B.weight: 48.88,Group: A,1: 90,2: 96,3: 100,Total: 100,49kgMen,Snatch,Asian Youth Championships
Rank: 2,PAK Kang Song,PRK,"Born: May 11, 2003",B.weight: 48.95,Group: A,1: 81,2: 83,3: 85,Total: 85,49kgMen,Snatch,Asian Youth Championships
Rank: 3,NGUYEN Van Truong,VIE,"Born: Dec 11, 2003",B.weight: 48.78,Group: A,1: -75,2: 75,3: -82,Total: 75,49kgMen,Snatch,Asian Youth Championships
Rank: 1,PAK Myong Jin,PRK,"Born: Apr 02, 2003",B.weight: 48.88,Group: A,1: 115,2: 121,3: -126,Total: 121,49kgMen,CleanJerk,Asian Youth Championships
Rank: 2,PAK Kang Song,PRK,"Born: May 11, 2003",B.weight: 48.95,Group: A,1: 112,2: -116,3: -116,Total: 112,49kgMen,CleanJerk,Asian Youth Championships
Rank: 3,NGUYEN Van Truong,VIE,"Born: Dec 11, 2003",B.weight: 48.78,Group: A,1: 95,2: 100,3: -113,Total: 100,49kgMen,CleanJerk,Asian Youth Championships
Rank: 1,PAK Myong Jin,PRK,"Born: Apr 02, 2003",B.weight: 48.88,Group: A,Snatch: 100,CI&Jerk: 121,Total: 221,,49kgMen,Total,Asian Youth Championships
Rank: 2,PAK Kang Song,PRK,"Born: May 11, 2003",B.weight: 48.95,Group: A,Snatch: 85,CI&Jerk: 112,Total: 197,,49kgMen,Total,Asian Youth Championships
Rank: 3,NGUYEN Van Truong,VIE,"Born: Dec 11, 2003",B.weight: 48.78,Group: A,Snatch: 75,CI&Jerk: 100,Total: 175,,49kgMen,Total,Asian Youth Championships
Rank: 1,DO Tu Tung,VIE,"Born: Jan 10, 2004",B.weight: 54.34,Group: A,1: 100,2: 103,3: 109,Total: 109,55kgMen,Snatch,Asian Youth Championships
Rank: 2,MUN Ik Su,PRK,"Born: Jun 09, 2002",B.weight: 54.85,Group: A,1: 95,2: 100,3: -104,Total: 100,55kgMen,Snatch,Asian Youth Championships
Rank: 3,JANG Wi Song,PRK,"Born: Mar 27, 2002",B.weight: 54.62,Group: A,1: 93,2: 98,3: 100,Total: 100,55kgMen,Snatch,Asian Youth Championships
Rank: 4,AUYELKHANOV Ablay,KAZ,"Born: Jun 27, 2003",B.weight: 54.37,Group: A,1: 93,2: 97,3: -100,Total: 97,55kgMen,Snatch,Asian Youth Championships
Rank: 5,YANG Fan-Shun,TPE,"Born: Aug 10, 2004",B.weight: 54.74,Group: B,1: -92,2: 92,3: 95,Total: 95,55kgMen,Snatch,Asian Youth Championships
