rank,name,nation,born,bw,group,lift1,lift2,lift3,lift4,cat,sec,event_id,old_classes
1,MUHAMMAD Azroy Hazalwafie,MAS,"Apr 04, 1994",55.85,A,107,109,-113,109,56kgMen,Snatch,365,True
2,EGODAWATTE ARACHCHIGE DON Kamal D E,SRI,"Jul 12, 1988",55.96,A,-105,105,108,108,56kgMen,Snatch,365,True
3,GURURAJA,IND,"Aug 15, 1992",55.98,A,105,-108,108,108,56kgMen,Snatch,365,True
4,TULO Manueli,FIJ,"Mar 25, 1990",55.67,A,100,104,-107,104,56kgMen,Snatch,365,True
5,MUTHUPANDI Raja,IND,"Jan 12, 2000",55.93,B,96,100,-103,100,56kgMen,Snatch,365,True
6,MADANAMOOTHOO Jack Dorian,MRI,"Apr 19, 2001",54.90,B,- 76,76,- 80,76,56kgMen,Snatch,365,True
1,GURURAJA,IND,"Aug 15, 1992",55.98,A,132,138,141,141,56kgMen,CleanJerk,365,True
2,MUTHUPANDI Raja,IND,"Jan 12, 2000",55.93,B,126,-131,133,133,56kgMen,CleanJerk,365,True
3,TULO Manueli,FIJ,"Mar 25, 1990",55.67,A,128,131,-135,131,56kgMen,CleanJerk,365,True
4,MUHAMMAD Azroy Hazalwafie,MAS,"Apr 04, 1994",55.85,A,130,-136,-136,130,56kgMen,CleanJerk,365,True
5,EGODAWATTE ARACHCHIGE DON Kamal D E,SRI,"Jul 12, 1988",55.96,A,-126,126,-129,126,56kgMen,CleanJerk,365,True
6,MADANAMOOTHOO Jack Dorian,MRI,"Apr 19, 2001",54.90,B,95,-100,-100,95,56kgMen,CleanJerk,365,True
1,GURURAJA,IND,"Aug 15, 1992",55.98,A,108,141,249,,56kgMen,Total,365,True
2,MUHAMMAD Azroy Hazalwafie,MAS,"Apr 04, 1994",55.85,A,109,130,239,,56kgMen,Total,365,True
3,TULO Manueli,FIJ,"Mar 25, 1990",55.67,A,104,131,235,,56kgMen,Total,365,True
4,EGODAWATTE ARACHCHIGE DON Kamal D E,SRI,"Jul 12, 1988",55.96,A,108,126,234,,56kgMen,Total,365,True
5,MUTHUPANDI Raja,IND,"Jan 12, 2000",55.93,B,100,133,233,,56kgMen,Total,365,True
6,MADANAMOOTHOO Jack Dorian,MRI,"Apr 19, 2001",54.90,B,76,95,171,,56kgMen,Total,365,True
1,PALANGASINGHE D. K. T. W. K.,SRI,"Oct 26, 1993",61.89,A,112,116,118,118,62kgMen,Snatch,365,True
2,TALIB Talha,PAK,"Oct 03, 1999",61.85,B,-117,117,-123,117,62kgMen,Snatch,365,True
3,MUHAMMAD Zaidi Bin Mohd Nordin,MAS,"Apr 14, 1997",61.96,A,111,116,-118,116,62kgMen,Snatch,365,True
4,GOPAL Anbarasu,IND,"Apr 16, 1986",61.94,A,110,115,-117,115,62kgMen,Snatch,365,True
5,GUINARES Ianne Ernesto Vergara,NZL,"Jan 12, 1988",61.78,A,107,110,113,113,62kgMen,Snatch,365,True
6,CHANDADARA SIRISENAGE Sangeeth P.W.,SRI,"Dec 01, 1984",61.73,A,105,110,-112,110,62kgMen,Snatch,365,True
7,NAVI Gulam,IND,"Jun 15, 2000",61.98,B,103,106,108,108,62kgMen,Snatch,365,True
8,CONFIANCE Rick Yves,SEY,"May 24, 1994",61.91,A,102,107,-112,107,62kgMen,Snatch,365,True
9,CORET Marc Jonathan,MRI,"Apr 13, 1989",60.83,A,95,100,-105,100,62kgMen,Snatch,365,True
10,BRECHTEFELD Elson Edward,NRU,"Mar 02, 1994",61.32,A,95,100,-105,100,62kgMen,Snatch,365,True
11,DOGUAPE Larko,NRU,"Jul 05, 2000",61.71,B,85,90,95,95,62kgMen,Snatch,365,True
1,MUHAMMAD Zaidi Bin Mohd Nordin,MAS,"Apr 14, 1997",61.96,A,145,-151,-151,145,62kgMen,CleanJerk,365,True
2,GOPAL Anbarasu,IND,"Apr 16, 1986",61.94,A,138,-144,144,144,62kgMen,CleanJerk,365,True
3,NAVI Gulam,IND,"Jun 15, 2000",61.98,B,135,140,144,144,62kgMen,CleanJerk,365,True
4,CHANDADARA SIRISENAGE Sangeeth P.W.,SRI,"Dec 01, 1984",61.73,A,135,140,143,143,62kgMen,CleanJerk,365,True
5,GUINARES Ianne Ernesto Vergara,NZL,"Jan 12, 1988",61.78,A,135,139,143,143,62kgMen,CleanJerk,365,True
6,TALIB Talha,PAK,"Oct 03, 1999",61.85,B,137,141,-145,141,62kgMen,CleanJerk,365,True
7,PALANGASINGHE D. K. T. W. K.,SRI,"Oct 26, 1993",61.89,A,141,-149,-149,141,62kgMen,CleanJerk,365,True
8,BRECHTEFELD Elson Edward,NRU,"Mar 02, 1994",61.32,A,125,130,135,135,62kgMen,CleanJerk,365,True
9,CONFIANCE Rick Yves,SEY,"May 24, 1994",61.91,A,125,-130,130,130,62kgMen,CleanJerk,365,True
10,CORET Marc Jonathan,MRI,"Apr 13, 1989",60.83,A,120,125,-130,125,62kgMen,CleanJerk,365,True
11,DOGUAPE Larko,NRU,"Jul 05, 2000",61.71,B,115,120,-123,120,62kgMen,CleanJerk,365,True
1,MUHAMMAD Zaidi Bin Mohd Nordin,MAS,"Apr 14, 1997",61.96,A,116,145,261,,62kgMen,Total,365,True
2,PALANGASINGHE D. K. T. W. K.,SRI,"Oct 26, 1993",61.89,A,118,141,259,,62kgMen,Total,365,True
3,GOPAL Anbarasu,IND,"Apr 16, 1986",61.94,A,115,144,259,,62kgMen,Total,365,True
4,TALIB Talha,PAK,"Oct 03, 1999",61.85,B,117,141,258,,62kgMen,Total,365,True
5,GUINARES Ianne Ernesto Vergara,NZL,"Jan 12, 1988",61.78,A,113,143,256,,62kgMen,Total,365,True
6,CHANDADARA SIRISENAGE Sangeeth P.W.,SRI,"Dec 01, 1984",61.73,A,110,143,253,,62kgMen,Total,365,True
7,NAVI Gulam,IND,"Jun 15, 2000",61.98,B,108,144,252,,62kgMen,Total,365,True
8,CONFIANCE Rick Yves,SEY,"May 24, 1994",61.91,A,107,130,237,,62kgMen,Total,365,True
9,BRECHTEFELD Elson Edward,NRU,"Mar 02, 1994",61.32,A,100,135,235,,62kgMen,Total,365,True
10,CORET Marc Jonathan,MRI,"Apr 13, 1989",60.83,A,100,125,225,,62kgMen,Total,365,True
11,DOGUAPE Larko,NRU,"Jul 05, 2000",61.71,B,95,120,215,,62kgMen,Total,365,True
1,MOHD Hafifi Bin Mansor,MAS,"Oct 28, 1990",68.94,A,128,131,-135,131,69kgMen,Snatch,365,True
2,EVANS Gareth Irfon,WAL,"Apr 18, 1986",68.66,A,-125,125,129,129,69kgMen,Snatch,365,True
3,DISSANAYAKE MUDIYANSELAGE Indika C. D.,SRI,"Aug 06, 1989",68.99,A,124,128,-131,128,69kgMen,Snatch,365,True
4,KURUKULASOORIYAGE Anton Sudesh Peiris,SRI,"Feb 03, 1985",68.94,A,122,127,-130,127,69kgMen,Snatch,365,True
5,RAGALA Varun,IND,"Apr 08, 2000",68.94,B,113,117,120,120,69kgMen,Snatch,365,True
6,TAYLOR Anthony Yao Xing,NZL,"Jul 06, 1996",68.57,A,112,114,116,116,69kgMen,Snatch,365,True
7,SINGHA Shimul Kanti,BAN,"May 01, 1986",69.00,A,113,-120,-120,113,69kgMen,Snatch,365,True
8,VILLALON Vester Louie,NZL,"Nov 13, 1991",68.54,A,108,-112,112,112,69kgMen,Snatch,365,True
9,KATOATAU Ruben,KIR,"Feb 09, 1997",68.75,A,110,-114,---,110,69kgMen,Snatch,365,True
10,RIPPIN Cieran,WAL,"Jan 22, 1997",68.94,A,103,-106,-106,103,69kgMen,Snatch,365,True
11,IAN Wee Jun Yan,SGP,"Aug 18, 1994",67.90,A,90,96,99,99,69kgMen,Snatch,365,True
1,MOHD Hafifi Bin Mansor,MAS,"Oct 28, 1990",68.94,A,165,-171,171,171,69kgMen,CleanJerk,365,True
2,KURUKULASOORIYAGE Anton Sudesh Peiris,SRI,"Feb 03, 1985",68.94,A,155,161,-170,161,69kgMen,CleanJerk,365,True
3,EVANS Gareth Irfon,WAL,"Apr 18, 1986",68.66,A,155,158,-161,158,69kgMen,CleanJerk,365,True
4,DISSANAYAKE MUDIYANSELAGE Indika C. D.,SRI,"Aug 06, 1989",68.99,A,157,-160,-161,157,69kgMen,CleanJerk,365,True
5,VILLALON Vester Louie,NZL,"Nov 13, 1991",68.54,A,145,150,-153,150,69kgMen,CleanJerk,365,True
6,TAYLOR Anthony Yao Xing,NZL,"Jul 06, 1996",68.57,A,145,149,-152,149,69kgMen,CleanJerk,365,True
7,KATOATAU Ruben,KIR,"Feb 09, 1997",68.75,A,140,147,-156,147,69kgMen,CleanJerk,365,True
8,RAGALA Varun,IND,"Apr 08, 2000",68.94,B,130,-137,137,137,69kgMen,CleanJerk,365,True
9,SINGHA Shimul Kanti,BAN,"May 01, 1986",69.00,A,-135,135,-140,135,69kgMen,CleanJerk,365,True
10,RIPPIN Cieran,WAL,"Jan 22, 1997",68.94,A,125,129,-131,129,69kgMen,CleanJerk,365,True
11,IAN Wee Jun Yan,SGP,"Aug 18, 1994",67.90,A,118,-123,123,123,69kgMen,CleanJerk,365,True
1,MOHD Hafifi Bin Mansor,MAS,"Oct 28, 1990",68.94,A,131,171,302,,69kgMen,Total,365,True
2,KURUKULASOORIYAGE Anton Sudesh Peiris,SRI,"Feb 03, 1985",68.94,A,127,161,288,,69kgMen,Total,365,True
3,EVANS Gareth Irfon,WAL,"Apr 18, 1986",68.66,A,129,158,287,,69kgMen,Total,365,True
4,DISSANAYAKE MUDIYANSELAGE Indika C. D.,SRI,"Aug 06, 1989",68.99,A,128,157,285,,69kgMen,Total,365,True
5,TAYLOR Anthony Yao Xing,NZL,"Jul 06, 1996",68.57,A,116,149,265,,69kgMen,Total,365,True
6,VILLALON Vester Louie,NZL,"Nov 13, 1991",68.54,A,112,150,262,,69kgMen,Total,365,True
7,KATOATAU Ruben,KIR,"Feb 09, 1997",68.75,A,110,147,257,,69kgMen,Total,365,True
8,RAGALA Varun,IND,"Apr 08, 2000",68.94,B,120,137,257,,69kgMen,Total,365,True
9,SINGHA Shimul Kanti,BAN,"May 01, 1986",69.00,A,113,135,248,,69kgMen,Total,365,True
10,RIPPIN Cieran,WAL,"Jan 22, 1997",68.94,A,103,129,232,,69kgMen,Total,365,True
11,IAN Wee Jun Yan,SGP,"Aug 18, 1994",67.90,A,99,123,222,,69kgMen,Total,365,True
1,LORO Wellkinson Peuji,MAS,"Nov 16, 1995",76.98,A,137,141,145,145,77kgMen,Snatch,365,True
2,SINGH Ajay,IND,"Apr 17, 1997",76.57,A,135,140,144,144,77kgMen,Snatch,365,True
3,MOHAMAD Fazrul Azrie Bin Mohdad,MAS,"Aug 27, 1995",76.97,A,-137,137,-143,137,77kgMen,Snatch,365,True
4,MCTAGGART Cameron David,NZL,"Sep 30, 1997",75.90,A,124,-128,128,128,77kgMen,Snatch,365,True
5,VIDANAGE Chinthana Geetal Vidanage,SRI,"Dec 31, 1981",76.79,A,127,-131,-132,127,77kgMen,Snatch,365,True
6,TABAROUA Taretiita Baraniko,KIR,"Nov 29, 1994",76.06,A,122,-126,126,126,77kgMen,Snatch,365,True
7,KATZ Daniel Maurice,AUS,"Jun 09, 1990",76.49,A,-122,-122,122,122,77kgMen,Snatch,365,True
8,DU PLOOY Lyle William Henry,RSA,"Aug 02, 1988",76.21,A,113,118,-123,118,77kgMen,Snatch,365,True
9,LARK Leo Wing Thai,AUS,"May 13, 1996",76.40,A,-114,-114,114,114,77kgMen,Snatch,365,True
10,MADANAMOOTHOO Jack Anthony,MRI,"Jan 13, 1999",75.95,B,107,112,-117,112,77kgMen,Snatch,365,True
11,ISLAM Md Hamidul,BAN,"Nov 15, 1975",72.05,A,-111,111,-115,111,77kgMen,Snatch,365,True
12,FORDE Romario Anderson,BAR,"Dec 10, 1996",76.00,A,110,-115,-115,110,77kgMen,Snatch,365,True
13,POW CHONG Grant Lawrence,RSA,"May 17, 1983",76.11,A,-103,103,108,108,77kgMen,Snatch,365,True
14,BEYNON Rhodri Philip,WAL,"May 21, 1999",76.62,B,105,-108,108,108,77kgMen,Snatch,365,True
15,APPLEWHAITE Altmark Sir Henry,BAR,"Jun 12, 1994",71.73,A,95,102,107,107,77kgMen,Snatch,365,True
16,CAIN Isaiah,NRU,"Dec 02, 1996",74.48,A,100,104,106,106,77kgMen,Snatch,365,True
1,SINGH Ajay,IND,"Apr 17, 1997",76.57,A,166,171,174,174,77kgMen,CleanJerk,365,True
2,MOHAMAD Fazrul Azrie Bin Mohdad,MAS,"Aug 27, 1995",76.97,A,171,-175,-175,171,77kgMen,CleanJerk,365,True
3,TABAROUA Taretiita Baraniko,KIR,"Nov 29, 1994",76.06,A,162,167,168,168,77kgMen,CleanJerk,365,True
4,VIDANAGE Chinthana Geetal Vidanage,SRI,"Dec 31, 1981",76.79,A,-160,160,167,167,77kgMen,CleanJerk,365,True
5,LORO Wellkinson Peuji,MAS,"Nov 16, 1995",76.98,A,167,-171,-172,167,77kgMen,CleanJerk,365,True
6,LARK Leo Wing Thai,AUS,"May 13, 1996",76.40,A,153,160,-165,160,77kgMen,CleanJerk,365,True
7,MCTAGGART Cameron David,NZL,"Sep 30, 1997",75.90,A,155,-159,-160,155,77kgMen,CleanJerk,365,True
8,FORDE Romario Anderson,BAR,"Dec 10, 1996",76.00,A,-145,145,152,152,77kgMen,CleanJerk,365,True
9,KATZ Daniel Maurice,AUS,"Jun 09, 1990",76.49,A,152,-157,-157,152,77kgMen,CleanJerk,365,True
