rank,name,nation,born,bw,group,lift1,lift2,lift3,lift4,cat,sec,event_id,old_classes
1,WU Jingbiao,CHN,"Jan 10, 1989",55.79,A,-123,-123,123,123,56kgMen,Snatch,22,True
2,MANEETONG Pongsak,THA,"May 03, 1986",55.92,A,110,115,-120,115,56kgMen,Snatch,22,True
3,OHAMA Kenichi,JPN,"Jul 13, 1987",55.81,A,102,105,107,107,56kgMen,Snatch,22,True
4,PINDEL Bartosz,POL,"Jan 20, 1984",55.73,A,94,98,-102,98,56kgMen,Snatch,22,True
5,HANDURDYYEV Omarguly,TKM,"Dec 17, 1988",56.00,A,95,-103,-103,95,56kgMen,Snatch,22,True
6,BEKTAS Abdurrahman,TUR,"Jun 15, 1986",55.74,A,85,- 90,- 90,85,56kgMen,Snatch,22,True
1,WU Jingbiao,CHN,"Jan 10, 1989",55.79,A,-143,143,150,150,56kgMen,CleanJerk,22,True
2,MANEETONG Pongsak,THA,"May 03, 1986",55.92,A,140,145,-151,145,56kgMen,CleanJerk,22,True
3,OHAMA Kenichi,JPN,"Jul 13, 1987",55.81,A,120,125,128,128,56kgMen,CleanJerk,22,True
4,HANDURDYYEV Omarguly,TKM,"Dec 17, 1988",56.00,A,120,125,127,127,56kgMen,CleanJerk,22,True
5,PINDEL Bartosz,POL,"Jan 20, 1984",55.73,A,115,121,-126,121,56kgMen,CleanJerk,22,True
6,BEKTAS Abdurrahman,TUR,"Jun 15, 1986",55.74,A,100,110,115,115,56kgMen,CleanJerk,22,True
1,WU Jingbiao,CHN,"Jan 10, 1989",55.79,A,123,150,273,,56kgMen,Total,22,True
2,MANEETONG Pongsak,THA,"May 03, 1986",55.92,A,115,145,260,,56kgMen,Total,22,True
3,OHAMA Kenichi,JPN,"Jul 13, 1987",55.81,A,107,128,235,,56kgMen,Total,22,True
4,HANDURDYYEV Omarguly,TKM,"Dec 17, 1988",56.00,A,95,127,222,,56kgMen,Total,22,True
5,PINDEL Bartosz,POL,"Jan 20, 1984",55.73,A,98,121,219,,56kgMen,Total,22,True
6,BEKTAS Abdurrahman,TUR,"Jun 15, 1986",55.74,A,85,115,200,,56kgMen,Total,22,True
1,DING Jianjun,CHN,"Oct 06, 1989",61.82,A,135,140,-142,140,62kgMen,Snatch,22,True
2,SIRGHI Oleg,MDA,"Jul 09, 1987",61.20,A,106,111,115,115,62kgMen,Snatch,22,True
3,SAHETMYRADOV Meretguly,TKM,"Mar 26, 1988",61.65,A,111,-115,-116,111,62kgMen,Snatch,22,True
4,HUTCHINSON Sean Michael,USA,"Aug 22, 1987",61.61,A,103,-106,106,106,62kgMen,Snatch,22,True
5,ADAMS Aaron B.,USA,"Jan 03, 1988",61.63,A,-106,106,-110,106,62kgMen,Snatch,22,True
6,KATSOULIDIS Panayotis,GRE,"May 13, 1987",61.55,A,105,-111,-112,105,62kgMen,Snatch,22,True
7,BELAN Michal,SVK,"Dec 24, 1985",61.68,A,100,105,-107,105,62kgMen,Snatch,22,True
8,KRAJEWSKI Jaroslaw,POL,"Nov 29, 1989",61.74,A,100,-105,-105,100,62kgMen,Snatch,22,True
DSQ,HASANOV Sardar,AZE,"May 12, 1985",61.93,A,-120,120,125,---,62kgMen,Snatch,22,True
1,DING Jianjun,CHN,"Oct 06, 1989",61.82,A,160,170,-173,170,62kgMen,CleanJerk,22,True
2,SIRGHI Oleg,MDA,"Jul 09, 1987",61.20,A,140,145,-150,145,62kgMen,CleanJerk,22,True
3,ADAMS Aaron B.,USA,"Jan 03, 1988",61.63,A,139,143,-151,143,62kgMen,CleanJerk,22,True
4,KATSOULIDIS Panayotis,GRE,"May 13, 1987",61.55,A,131,136,-138,136,62kgMen,CleanJerk,22,True
5,SAHETMYRADOV Meretguly,TKM,"Mar 26, 1988",61.65,A,131,136,-141,136,62kgMen,CleanJerk,22,True
6,BELAN Michal,SVK,"Dec 24, 1985",61.68,A,125,133,-140,133,62kgMen,CleanJerk,22,True
7,HUTCHINSON Sean Michael,USA,"Aug 22, 1987",61.61,A,132,-136,-136,132,62kgMen,CleanJerk,22,True
8,KRAJEWSKI Jaroslaw,POL,"Nov 29, 1989",61.74,A,120,125,-131,125,62kgMen,CleanJerk,22,True
DSQ,HASANOV Sardar,AZE,"May 12, 1985",61.93,A,142,146,152,---,62kgMen,CleanJerk,22,True
1,DING Jianjun,CHN,"Oct 06, 1989",61.82,A,140,170,310,,62kgMen,Total,22,True
2,SIRGHI Oleg,MDA,"Jul 09, 1987",61.20,A,115,145,260,,62kgMen,Total,22,True
3,ADAMS Aaron B.,USA,"Jan 03, 1988",61.63,A,106,143,249,,62kgMen,Total,22,True
4,SAHETMYRADOV Meretguly,TKM,"Mar 26, 1988",61.65,A,111,136,247,,62kgMen,Total,22,True
5,KATSOULIDIS Panayotis,GRE,"May 13, 1987",61.55,A,105,136,241,,62kgMen,Total,22,True
6,HUTCHINSON Sean Michael,USA,"Aug 22, 1987",61.61,A,106,132,238,,62kgMen,Total,22,True
7,BELAN Michal,SVK,"Dec 24, 1985",61.68,A,105,133,238,,62kgMen,Total,22,True
8,KRAJEWSKI Jaroslaw,POL,"Nov 29, 1989",61.74,A,100,125,225,,62kgMen,Total,22,True
DSQ,HASANOV Sardar,AZE,"May 12, 1985",61.93,A,---,---,---,,62kgMen,Total,22,True
1,XIAO Minghua,CHN,"Sep 10, 1988",68.85,A,140,142,150,150,69kgMen,Snatch,22,True
2,MIRZOYAN Arakel,ARM,"Oct 21, 1989",68.75,A,133,138,141,141,69kgMen,Snatch,22,True
3,AGILLI Ekrem,TUR,"Aug 20, 1987",68.85,A,135,-140,141,141,69kgMen,Snatch,22,True
4,ZEJDLIK Jiri,SVK,"Jun 07, 1985",68.14,A,-133,135,140,140,69kgMen,Snatch,22,True
5,SUPHALAK Sitthitsak,THA,"Apr 03, 1984",68.84,A,-135,135,-141,135,69kgMen,Snatch,22,True
6,BROWER Henry,USA,"Jan 04, 1982",68.73,A,126,-130,130,130,69kgMen,Snatch,22,True
7,KUCZYNSKI Damian Lukasz,POL,"Aug 18, 1986",68.79,A,122,128,-131,128,69kgMen,Snatch,22,True
8,TAKEICHI Itsuki,JPN,"Oct 12, 1987",68.41,B,120,-125,125,125,69kgMen,Snatch,22,True
9,BIRCA Andrei,MDA,"Mar 23, 1988",68.75,A,125,-130,-130,125,69kgMen,Snatch,22,True
10,MEREDOV Aman,TKM,"Jan 03, 1990",68.93,B,-121,-121,121,121,69kgMen,Snatch,22,True
11,TASGI Gokhan,TUR,"Apr 25, 1984",68.68,B,-115,115,-120,115,69kgMen,Snatch,22,True
12,GARCIA SERRANO Fernando Tomas,ESP,"Oct 08, 1986",68.88,B,115,-120,-120,115,69kgMen,Snatch,22,True
13,DU PLOOY Lyle William Henry,RSA,"Aug 02, 1988",68.94,B,110,-115,115,115,69kgMen,Snatch,22,True
14,LEREDDE Arnaud,FRA,"Apr 15, 1986",68.60,B,108,-112,112,112,69kgMen,Snatch,22,True
15,ASHYROV Ashyr,TKM,"Feb 28, 1990",68.64,B,-107,107,-112,107,69kgMen,Snatch,22,True
16,BYRD Cathal,IRL,"Aug 15, 1986",68.67,B,-103,103,107,107,69kgMen,Snatch,22,True
17,DOUGAN Neil Andrew,IRL,"Sep 25, 1985",68.75,B,- 90,90,95,95,69kgMen,Snatch,22,True
1,XIAO Minghua,CHN,"Sep 10, 1988",68.85,A,175,182,-186,182,69kgMen,CleanJerk,22,True
2,MIRZOYAN Arakel,ARM,"Oct 21, 1989",68.75,A,165,-170,171,171,69kgMen,CleanJerk,22,True
3,AGILLI Ekrem,TUR,"Aug 20, 1987",68.85,A,-162,163,171,171,69kgMen,CleanJerk,22,True
4,SUPHALAK Sitthitsak,THA,"Apr 03, 1984",68.84,A,163,-166,-171,163,69kgMen,CleanJerk,22,True
5,KUCZYNSKI Damian Lukasz,POL,"Aug 18, 1986",68.79,A,150,157,162,162,69kgMen,CleanJerk,22,True
6,BROWER Henry,USA,"Jan 04, 1982",68.73,A,-159,-159,159,159,69kgMen,CleanJerk,22,True
7,BIRCA Andrei,MDA,"Mar 23, 1988",68.75,A,-153,153,-160,153,69kgMen,CleanJerk,22,True
8,ZEJDLIK Jiri,SVK,"Jun 07, 1985",68.14,A,145,150,-155,150,69kgMen,CleanJerk,22,True
9,TAKEICHI Itsuki,JPN,"Oct 12, 1987",68.41,B,145,150,-155,150,69kgMen,CleanJerk,22,True
10,MEREDOV Aman,TKM,"Jan 03, 1990",68.93,B,140,146,-151,146,69kgMen,CleanJerk,22,True
11,TASGI Gokhan,TUR,"Apr 25, 1984",68.68,B,135,141,-145,141,69kgMen,CleanJerk,22,True
12,DU PLOOY Lyle William Henry,RSA,"Aug 02, 1988",68.94,B,137,141,-145,141,69kgMen,CleanJerk,22,True
13,BYRD Cathal,IRL,"Aug 15, 1986",68.67,B,135,140,-143,140,69kgMen,CleanJerk,22,True
14,GARCIA SERRANO Fernando Tomas,ESP,"Oct 08, 1986",68.88,B,135,140,-142,140,69kgMen,CleanJerk,22,True
15,LEREDDE Arnaud,FRA,"Apr 15, 1986",68.60,B,132,-135,-135,132,69kgMen,CleanJerk,22,True
16,ASHYROV Ashyr,TKM,"Feb 28, 1990",68.64,B,125,131,-135,131,69kgMen,CleanJerk,22,True
17,DOUGAN Neil Andrew,IRL,"Sep 25, 1985",68.75,B,115,120,122,122,69kgMen,CleanJerk,22,True
1,XIAO Minghua,CHN,"Sep 10, 1988",68.85,A,150,182,332,,69kgMen,Total,22,True
2,MIRZOYAN Arakel,ARM,"Oct 21, 1989",68.75,A,141,171,312,,69kgMen,Total,22,True
3,AGILLI Ekrem,TUR,"Aug 20, 1987",68.85,A,141,171,312,,69kgMen,Total,22,True
4,SUPHALAK Sitthitsak,THA,"Apr 03, 1984",68.84,A,135,163,298,,69kgMen,Total,22,True
5,ZEJDLIK Jiri,SVK,"Jun 07, 1985",68.14,A,140,150,290,,69kgMen,Total,22,True
6,KUCZYNSKI Damian Lukasz,POL,"Aug 18, 1986",68.79,A,128,162,290,,69kgMen,Total,22,True
7,BROWER Henry,USA,"Jan 04, 1982",68.73,A,130,159,289,,69kgMen,Total,22,True
8,BIRCA Andrei,MDA,"Mar 23, 1988",68.75,A,125,153,278,,69kgMen,Total,22,True
9,TAKEICHI Itsuki,JPN,"Oct 12, 1987",68.41,B,125,150,275,,69kgMen,Total,22,True
