rank,name,nation,born,bw,group,lift1,lift2,lift3,lift4,cat,sec,event_id,old_classes
1,VILLAR MANJARRES Estiven Jose,COL,"Mar 12, 2001",55.40,A,- 96,96,100,100,56kgMen,Snatch,412,True
2,MARTINEZ CASTILLO Ronnier Zaed,PAN,"Dec 12, 2001",55.75,A,90,94,95,95,56kgMen,Snatch,412,True
3,LEYES Jonatan Martin,ARG,"May 12, 2001",55.45,A,87,90,93,93,56kgMen,Snatch,412,True
4,CHAVEZ RODRIGUEZ Andy Rafael,ECU,"Apr 06, 2002",54.70,A,92,- 95,- 95,92,56kgMen,Snatch,412,True
5,SANCHEZ GUTIERREZ Winder Alejandro,VEN,"Sep 14, 2001",50.75,A,87,91,- 93,91,56kgMen,Snatch,412,True
6,TAFUR ALVA Fredy,PER,"Jun 22, 2001",53.05,A,80,84,- 86,84,56kgMen,Snatch,412,True
7,SALAZAR CORTES Diego Alfonso,CHI,"Jan 15, 2001",55.30,A,65,70,75,75,56kgMen,Snatch,412,True
1,VILLAR MANJARRES Estiven Jose,COL,"Mar 12, 2001",55.40,A,121,125,130,130,56kgMen,CleanJerk,412,True
2,MARTINEZ CASTILLO Ronnier Zaed,PAN,"Dec 12, 2001",55.75,A,118,121,125,125,56kgMen,CleanJerk,412,True
3,LEYES Jonatan Martin,ARG,"May 12, 2001",55.45,A,110,115,118,118,56kgMen,CleanJerk,412,True
4,CHAVEZ RODRIGUEZ Andy Rafael,ECU,"Apr 06, 2002",54.70,A,112,117,-120,117,56kgMen,CleanJerk,412,True
5,TAFUR ALVA Fredy,PER,"Jun 22, 2001",53.05,A,105,110,114,114,56kgMen,CleanJerk,412,True
6,SANCHEZ GUTIERREZ Winder Alejandro,VEN,"Sep 14, 2001",50.75,A,-110,-110,110,110,56kgMen,CleanJerk,412,True
7,SALAZAR CORTES Diego Alfonso,CHI,"Jan 15, 2001",55.30,A,85,- 90,- 90,85,56kgMen,CleanJerk,412,True
1,VILLAR MANJARRES Estiven Jose,COL,"Mar 12, 2001",55.40,A,100,130,230,,56kgMen,Total,412,True
2,MARTINEZ CASTILLO Ronnier Zaed,PAN,"Dec 12, 2001",55.75,A,95,125,220,,56kgMen,Total,412,True
3,LEYES Jonatan Martin,ARG,"May 12, 2001",55.45,A,93,118,211,,56kgMen,Total,412,True
4,CHAVEZ RODRIGUEZ Andy Rafael,ECU,"Apr 06, 2002",54.70,A,92,117,209,,56kgMen,Total,412,True
5,SANCHEZ GUTIERREZ Winder Alejandro,VEN,"Sep 14, 2001",50.75,A,91,110,201,,56kgMen,Total,412,True
6,TAFUR ALVA Fredy,PER,"Jun 22, 2001",53.05,A,84,114,198,,56kgMen,Total,412,True
7,SALAZAR CORTES Diego Alfonso,CHI,"Jan 15, 2001",55.30,A,75,85,160,,56kgMen,Total,412,True
1,MOSQUERA LEMUS Faber Esneyder,COL,"Sep 17, 2001",61.25,A,-105,105,108,108,62kgMen,Snatch,412,True
2,TREJO GONZALEZ Carlos David,VEN,"Jan 01, 2001",60.90,A,98,101,104,104,62kgMen,Snatch,412,True
3,RAMIREZ MARTINEZ Jefferson Aldahir,ECU,"May 02, 2001",61.10,A,95,99,101,101,62kgMen,Snatch,412,True
4,VELA VALDEZ William Jhuniors,PER,"May 08, 2001",59.50,A,95,98,100,100,62kgMen,Snatch,412,True
5,QUIROZ RIQUELME Maximo Josue,CHI,"Mar 19, 2001",61.35,A,90,- 95,- 95,90,62kgMen,Snatch,412,True
6,MARTINEZ GONZALEZ Juan Miguel,PAN,"Oct 05, 2001",56.25,A,70,72,75,75,62kgMen,Snatch,412,True
7,PINEIRO ALVEZ Andres Emiliano,URU,"Jan 12, 2003",60.70,A,64,68,- 71,68,62kgMen,Snatch,412,True
---,TREJO GONZALEZ Carlos David,VEN,"Jan 01, 2001",60.90,A,0.0,0.0,0.0,122,62kgMen,CleanJerk,412,True
---,VELA VALDEZ William Jhuniors,PER,"May 08, 2001",59.50,A,0.0,0.0,0.0,127,62kgMen,CleanJerk,412,True
---,QUIROZ RIQUELME Maximo Josue,CHI,"Mar 19, 2001",61.35,A,0.0,0.0,0.0,110,62kgMen,CleanJerk,412,True
---,MARTINEZ GONZALEZ Juan Miguel,PAN,"Oct 05, 2001",56.25,A,0.0,0.0,0.0,92,62kgMen,CleanJerk,412,True
---,PINEIRO ALVEZ Andres Emiliano,URU,"Jan 12, 2003",60.70,A,0.0,0.0,0.0,85,62kgMen,CleanJerk,412,True
---,MOSQUERA LEMUS Faber Esneyder,COL,"Sep 17, 2001",61.25,A,0.0,0.0,0.0,128,62kgMen,CleanJerk,412,True
---,RAMIREZ MARTINEZ Jefferson Aldahir,ECU,"May 02, 2001",61.10,A,0.0,0.0,0.0,126,62kgMen,CleanJerk,412,True
