rank,name,nation,born,bw,group,lift1,lift2,lift3,lift4,cat,sec,event_id,old_classes
---,KONDZIOLKA Marcin,POL,"Jan 01, 1988",55.70,A,0.0,0.0,0.0,88,56kgMen,Snatch,42,True
---,CASTRO MARINO Victor,ESP,"Dec 18, 1992",55.60,A,0.0,0.0,0.0,97,56kgMen,Snatch,42,True
---,ZEREBKOVS Artjoms,LAT,"Oct 05, 1993",55.40,A,0.0,0.0,0.0,95,56kgMen,Snatch,42,True
---,PRZEPIORKIEWICZ Maciej,POL,"Nov 14, 1987",56.00,A,0.0,0.0,0.0,98,56kgMen,Snatch,42,True
---,KONDZIOLKA Marcin,POL,"Jan 01, 1988",55.70,A,0.0,0.0,0.0,112,56kgMen,CleanJerk,42,True
---,CASTRO MARINO Victor,ESP,"Dec 18, 1992",55.60,A,0.0,0.0,0.0,114,56kgMen,CleanJerk,42,True
---,ZEREBKOVS Artjoms,LAT,"Oct 05, 1993",55.40,A,0.0,0.0,0.0,116,56kgMen,CleanJerk,42,True
---,PRZEPIORKIEWICZ Maciej,POL,"Nov 14, 1987",56.00,A,0.0,0.0,0.0,125,56kgMen,CleanJerk,42,True
1,PRZEPIORKIEWICZ Maciej,POL,"Nov 14, 1987",56.00,A,98,125,223,,56kgMen,Total,42,True
2,ZEREBKOVS Artjoms,LAT,"Oct 05, 1993",55.40,A,95,116,211,,56kgMen,Total,42,True
3,CASTRO MARINO Victor,ESP,"Dec 18, 1992",55.60,A,97,114,211,,56kgMen,Total,42,True
4,KONDZIOLKA Marcin,POL,"Jan 01, 1988",55.70,A,88,112,200,,56kgMen,Total,42,True
---,HERNANDEZ MENDOZA Acoran Juan,ESP,"Dec 30, 1990",61.80,A,0.0,0.0,0.0,116,62kgMen,Snatch,42,True
---,WISNIEWSKI Damian,POL,"Nov 23, 1986",61.70,A,0.0,0.0,0.0,123,62kgMen,Snatch,42,True
---,SLESAREVS Vadims,LAT,"Mar 15, 1993",62.00,A,0.0,0.0,0.0,100,62kgMen,Snatch,42,True
---,CAESEMAEKER Kevin Franck,FRA,"Oct 13, 1986",60.80,A,0.0,0.0,0.0,108,62kgMen,Snatch,42,True
---,KATSOULIDIS Panayotis,GRE,"May 13, 1987",61.60,A,0.0,0.0,0.0,108,62kgMen,Snatch,42,True
---,DELGADO Juan,ESP,"Jan 01, 1991",61.50,A,0.0,0.0,0.0,105,62kgMen,Snatch,42,True
---,HERNANDEZ MENDOZA Acoran Juan,ESP,"Dec 30, 1990",61.80,A,0.0,0.0,0.0,130,62kgMen,CleanJerk,42,True
---,WISNIEWSKI Damian,POL,"Nov 23, 1986",61.70,A,0.0,0.0,0.0,142,62kgMen,CleanJerk,42,True
---,SLESAREVS Vadims,LAT,"Mar 15, 1993",62.00,A,0.0,0.0,0.0,115,62kgMen,CleanJerk,42,True
---,CAESEMAEKER Kevin Franck,FRA,"Oct 13, 1986",60.80,A,0.0,0.0,0.0,132,62kgMen,CleanJerk,42,True
---,KATSOULIDIS Panayotis,GRE,"May 13, 1987",61.60,A,0.0,0.0,0.0,125,62kgMen,CleanJerk,42,True
---,DELGADO Juan,ESP,"Jan 01, 1991",61.50,A,0.0,0.0,0.0,125,62kgMen,CleanJerk,42,True
1,WISNIEWSKI Damian,POL,"Nov 23, 1986",61.70,A,123,142,265,,62kgMen,Total,42,True
2,HERNANDEZ MENDOZA Acoran Juan,ESP,"Dec 30, 1990",61.80,A,116,130,246,,62kgMen,Total,42,True
3,CAESEMAEKER Kevin Franck,FRA,"Oct 13, 1986",60.80,A,108,132,240,,62kgMen,Total,42,True
4,KATSOULIDIS Panayotis,GRE,"May 13, 1987",61.60,A,108,125,233,,62kgMen,Total,42,True
5,DELGADO Juan,ESP,"Jan 01, 1991",61.50,A,105,125,230,,62kgMen,Total,42,True
6,SLESAREVS Vadims,LAT,"Mar 15, 1993",62.00,A,100,115,215,,62kgMen,Total,42,True
