rank,name,nation,born,bw,group,lift1,lift2,lift3,lift4,cat,sec,event_id,old_classes
1,TAREK Yetimi,TUN,"Apr 29, 1994",49.65,A,66,71,73,73,50kgMen,Snatch,74,True
2,SARIAK Nafaa,ALG,"Nov 29, 1994",49.10,A,65,70,-72,70,50kgMen,Snatch,74,True
3,CLARKE Shelton,RSA,"Jul 26, 1995",49.90,A,-60,60,63,63,50kgMen,Snatch,74,True
4,ABDARAHIM Osama,LBA,"Feb 13, 1994",49.10,A,50,-51,55,55,50kgMen,Snatch,74,True
5,SARIAK Badreddine,ALG,"Dec 24, 1993",43.30,A,47,-52,52,52,50kgMen,Snatch,74,True
1,SARIAK Nafaa,ALG,"Nov 29, 1994",49.10,A,90,-93,93,93,50kgMen,CleanJerk,74,True
2,TAREK Yetimi,TUN,"Apr 29, 1994",49.65,A,86,91,-94,91,50kgMen,CleanJerk,74,True
3,CLARKE Shelton,RSA,"Jul 26, 1995",49.90,A,80,85,-87,85,50kgMen,CleanJerk,74,True
4,SARIAK Badreddine,ALG,"Dec 24, 1993",43.30,A,65,68,-70,68,50kgMen,CleanJerk,74,True
5,ABDARAHIM Osama,LBA,"Feb 13, 1994",49.10,A,55,-65,65,65,50kgMen,CleanJerk,74,True
1,TAREK Yetimi,TUN,"Apr 29, 1994",49.65,A,73,91,164,,50kgMen,Total,74,True
2,SARIAK Nafaa,ALG,"Nov 29, 1994",49.10,A,70,93,163,,50kgMen,Total,74,True
3,CLARKE Shelton,RSA,"Jul 26, 1995",49.90,A,63,85,148,,50kgMen,Total,74,True
4,SARIAK Badreddine,ALG,"Dec 24, 1993",43.30,A,52,68,120,,50kgMen,Total,74,True
5,ABDARAHIM Osama,LBA,"Feb 13, 1994",49.10,A,55,65,120,,50kgMen,Total,74,True
1,IBRAHIM Mostafa Atef Ahmed,EGY,"Jul 12, 1993",55.20,A,94,98,102,102,56kgMen,Snatch,74,True
2,BEN HNIA Karem,TUN,"Nov 13, 1994",54.90,A,85,88,-92,88,56kgMen,Snatch,74,True
3,RAMELA Phehello John,RSA,"Jul 25, 1993",54.60,A,80,85,-90,85,56kgMen,Snatch,74,True
4,GADMOR Hatem,LBA,"Jan 02, 1993",54.15,A,75,81,84,84,56kgMen,Snatch,74,True
5,DAVIS Wesley Valentino,RSA,"Feb 26, 1993",54.45,A,75,80,83,83,56kgMen,Snatch,74,True
6,BENLOUNES M Hamed,ALG,"Jan 01, 1993",55.50,A,75,81,-82,81,56kgMen,Snatch,74,True
7,MOGIRE Julius K.,KEN,"Nov 04, 1993",55.35,A,65,70,-72,70,56kgMen,Snatch,74,True
---,KALU King,NGR,"Nov 11, 1995",53.60,A,-100,------,------,---,56kgMen,Snatch,74,True
1,IBRAHIM Mostafa Atef Ahmed,EGY,"Jul 12, 1993",55.20,A,121,129,-131,129,56kgMen,CleanJerk,74,True
2,BEN HNIA Karem,TUN,"Nov 13, 1994",54.90,A,106,111,-117,111,56kgMen,CleanJerk,74,True
3,DAVIS Wesley Valentino,RSA,"Feb 26, 1993",54.45,A,95,100,-105,100,56kgMen,CleanJerk,74,True
4,RAMELA Phehello John,RSA,"Jul 25, 1993",54.60,A,90,100,-105,100,56kgMen,CleanJerk,74,True
5,GADMOR Hatem,LBA,"Jan 02, 1993",54.15,A,90,95,99,99,56kgMen,CleanJerk,74,True
6,BENLOUNES M Hamed,ALG,"Jan 01, 1993",55.50,A,95,-103,-103,95,56kgMen,CleanJerk,74,True
