rank,name,nation,born,bw,group,lift1,lift2,lift3,lift4,cat,sec,event_id,old_classes
1,DELOS SANTOS Prince Keil,PHI,"Apr 09, 2007",48.20,A,87,90,92,92,49kgMen,Snatch,567,False
2,LOGANATHAN Dhanush,IND,"Nov 19, 2006",49.00,A,82,85,88,88,49kgMen,Snatch,567,False
3,BORRES Eron,PHI,"Sep 01, 2007",48.55,A,- 87,87,- 91,87,49kgMen,Snatch,567,False
4,BUI Minh Dao,VIE,"Jun 04, 2009",48.70,A,- 86,86,- 89,86,49kgMen,Snatch,567,False
5,AMEKU Hoshina,JPN,"May 21, 2008",48.80,A,85,- 88,- 90,85,49kgMen,Snatch,567,False
6,AZAMATOV Nurbek,TKM,"Nov 26, 2007",49.00,A,80,84,- 88,84,49kgMen,Snatch,567,False
7,GRIJALBA SARRIA Yilver Esteban,COL,"Sep 15, 2006",48.90,A,78,- 81,81,81,49kgMen,Snatch,567,False
8,PAPOLTI Narcis,ROU,"Feb 09, 2007",48.90,A,80,- 85,- 85,80,49kgMen,Snatch,567,False
9,LI Danil,KAZ,"Nov 12, 2006",48.95,A,78,- 81,- 81,78,49kgMen,Snatch,567,False
10,KIJWANICHNIYOM Nathapon,THA,"Apr 24, 2006",48.70,B,- 71,71,74,74,49kgMen,Snatch,567,False
11,TUFAIL Tufail,IND,"Jan 15, 2007",48.70,B,69,- 72,72,72,49kgMen,Snatch,567,False
12,KIRILOV Isus Rosenov,BUL,"Oct 22, 2008",48.85,B,70,- 73,- 73,70,49kgMen,Snatch,567,False
13,ADAM Johannes,NRU,"Sep 09, 2007",48.70,B,- 65,68,70,70,49kgMen,Snatch,567,False
14,VESELI Andreas,GRE,"Oct 16, 2007",48.20,B,60,- 65,- 65,60,49kgMen,Snatch,567,False
1,BORRES Eron,PHI,"Sep 01, 2007",48.55,A,110,-114,114,114,49kgMen,CleanJerk,567,False
2,DELOS SANTOS Prince Keil,PHI,"Apr 09, 2007",48.20,A,108,111,113,113,49kgMen,CleanJerk,567,False
3,LOGANATHAN Dhanush,IND,"Nov 19, 2006",49.00,A,103,108,112,112,49kgMen,CleanJerk,567,False
4,BUI Minh Dao,VIE,"Jun 04, 2009",48.70,A,107,-109,109,109,49kgMen,CleanJerk,567,False
5,LI Danil,KAZ,"Nov 12, 2006",48.95,A,97,-101,102,102,49kgMen,CleanJerk,567,False
6,TUFAIL Tufail,IND,"Jan 15, 2007",48.70,B,93,97,101,101,49kgMen,CleanJerk,567,False
7,PAPOLTI Narcis,ROU,"Feb 09, 2007",48.90,A,90,95,100,100,49kgMen,CleanJerk,567,False
8,KIJWANICHNIYOM Nathapon,THA,"Apr 24, 2006",48.70,B,91,94,98,98,49kgMen,CleanJerk,567,False
9,AMEKU Hoshina,JPN,"May 21, 2008",48.80,A,94,98,-100,98,49kgMen,CleanJerk,567,False
10,AZAMATOV Nurbek,TKM,"Nov 26, 2007",49.00,A,95,-100,-100,95,49kgMen,CleanJerk,567,False
11,GRIJALBA SARRIA Yilver Esteban,COL,"Sep 15, 2006",48.90,A,93,- 97,- 97,93,49kgMen,CleanJerk,567,False
12,KIRILOV Isus Rosenov,BUL,"Oct 22, 2008",48.85,B,91,- 93,- 94,91,49kgMen,CleanJerk,567,False
13,VESELI Andreas,GRE,"Oct 16, 2007",48.20,B,76,80,83,83,49kgMen,CleanJerk,567,False
14,ADAM Johannes,NRU,"Sep 09, 2007",48.70,B,78,- 81,- 81,78,49kgMen,CleanJerk,567,False
1,DELOS SANTOS Prince Keil,PHI,"Apr 09, 2007",48.20,A,92,113,205,---,49kgMen,Total,567,False
2,BORRES Eron,PHI,"Sep 01, 2007",48.55,A,87,114,201,---,49kgMen,Total,567,False
3,LOGANATHAN Dhanush,IND,"Nov 19, 2006",49.00,A,88,112,200,---,49kgMen,Total,567,False
4,BUI Minh Dao,VIE,"Jun 04, 2009",48.70,A,86,109,195,---,49kgMen,Total,567,False
5,AMEKU Hoshina,JPN,"May 21, 2008",48.80,A,85,98,183,---,49kgMen,Total,567,False
6,PAPOLTI Narcis,ROU,"Feb 09, 2007",48.90,A,80,100,180,---,49kgMen,Total,567,False
7,LI Danil,KAZ,"Nov 12, 2006",48.95,A,78,102,180,---,49kgMen,Total,567,False
8,AZAMATOV Nurbek,TKM,"Nov 26, 2007",49.00,A,84,95,179,---,49kgMen,Total,567,False
9,GRIJALBA SARRIA Yilver Esteban,COL,"Sep 15, 2006",48.90,A,81,93,174,---,49kgMen,Total,567,False
10,TUFAIL Tufail,IND,"Jan 15, 2007",48.70,B,72,101,173,---,49kgMen,Total,567,False
11,KIJWANICHNIYOM Nathapon,THA,"Apr 24, 2006",48.70,B,74,98,172,---,49kgMen,Total,567,False
12,KIRILOV Isus Rosenov,BUL,"Oct 22, 2008",48.85,B,70,91,161,---,49kgMen,Total,567,False
13,ADAM Johannes,NRU,"Sep 09, 2007",48.70,B,70,78,148,---,49kgMen,Total,567,False
14,VESELI Andreas,GRE,"Oct 16, 2007",48.20,B,60,83,143,---,49kgMen,Total,567,False
1,K Duong,VIE,"Mar 07, 2007",54.65,A,-107,107,114,114,55kgMen,Snatch,567,False
2,A Tieu,VIE,"Jun 15, 2007",54.70,A,103,106,-108,106,55kgMen,Snatch,567,False
3,N TOMCHOU Meetei,IND,"Apr 03, 2006",54.90,A,97,101,103,103,55kgMen,Snatch,567,False
