rank,name,nation,born,bw,group,lift1,lift2,lift3,lift4,cat,sec,event_id
Rank: 1,QALIBAU Samisoni,FIJ,"Born: Jan 03, 1997",B.weight: 48.70,Group: A,1: 40,2: 46,3: 51,Total: 51,50kgMen,Snatch,85
Rank: 2,OALA Fred Karoho,PNG,"Born: Sep 12, 1996",B.weight: 47.80,Group: A,1: 45,2: 50,3: -52,Total: 50,50kgMen,Snatch,85
Rank: 3,BUCKNELL William,FIJ,"Born: Nov 12, 1995",B.weight: 47.60,Group: A,1: 40,2: 45,3: -50,Total: 45,50kgMen,Snatch,85
Rank: 4,KARI Andrew,PNG,"Born: Jan 01, 1997",B.weight: 40.80,Group: A,1: 30,2: 35,3: -38,Total: 35,50kgMen,Snatch,85
Rank: 5,MOSS Cameron,NZL,"Born: Apr 17, 1997",B.weight: 41.40,Group: A,1: 31,2: 34,3: -38,Total: 34,50kgMen,Snatch,85
Rank: 1,QALIBAU Samisoni,FIJ,"Born: Jan 03, 1997",B.weight: 48.70,Group: A,1: 53,2: 58,3: 65,Total: 65,50kgMen,CleanJerk,85
Rank: 2,OALA Fred Karoho,PNG,"Born: Sep 12, 1996",B.weight: 47.80,Group: A,1: 55,2: 60,3: 63,Total: 63,50kgMen,CleanJerk,85
Rank: 3,BUCKNELL William,FIJ,"Born: Nov 12, 1995",B.weight: 47.60,Group: A,1: 53,2: 60,3: -65,Total: 60,50kgMen,CleanJerk,85
Rank: 4,MOSS Cameron,NZL,"Born: Apr 17, 1997",B.weight: 41.40,Group: A,1: 40,2: 45,3: 47,Total: 47,50kgMen,CleanJerk,85
Rank: 5,KARI Andrew,PNG,"Born: Jan 01, 1997",B.weight: 40.80,Group: A,1: 35,2: 40,3: 45,Total: 45,50kgMen,CleanJerk,85
Rank: 1,QALIBAU Samisoni,FIJ,"Born: Jan 03, 1997",B.weight: 48.70,Group: A,Snatch: 51,CI&Jerk: 65,Total: 116,,50kgMen,Total,85
Rank: 2,OALA Fred Karoho,PNG,"Born: Sep 12, 1996",B.weight: 47.80,Group: A,Snatch: 50,CI&Jerk: 63,Total: 113,,50kgMen,Total,85
Rank: 3,BUCKNELL William,FIJ,"Born: Nov 12, 1995",B.weight: 47.60,Group: A,Snatch: 45,CI&Jerk: 60,Total: 105,,50kgMen,Total,85
Rank: 4,MOSS Cameron,NZL,"Born: Apr 17, 1997",B.weight: 41.40,Group: A,Snatch: 34,CI&Jerk: 47,Total: 81,,50kgMen,Total,85
Rank: 5,KARI Andrew,PNG,"Born: Jan 01, 1997",B.weight: 40.80,Group: A,Snatch: 35,CI&Jerk: 45,Total: 80,,50kgMen,Total,85
Rank: 1,BRECHTEFELD Elson Edward,NRU,"Born: Mar 02, 1994",B.weight: 55.90,Group: A,1: -87,2: 87,3: -95,Total: 87,56kgMen,Snatch,85
Rank: 2,MOREA Lahui,PNG,"Born: Nov 17, 1996",B.weight: 50.40,Group: A,1: 35,2: -40,3: -40,Total: 35,56kgMen,Snatch,85
Rank: 3,MOREA Ignatius,PNG,"Born: Aug 27, 1995",B.weight: 50.60,Group: A,1: 30,2: 35,3: -40,Total: 35,56kgMen,Snatch,85
Rank: 1,BRECHTEFELD Elson Edward,NRU,"Born: Mar 02, 1994",B.weight: 55.90,Group: A,1: 110,2: 115,3: -120,Total: 115,56kgMen,CleanJerk,85
