rank,name,nation,born,bw,group,lift1,lift2,lift3,lift4,cat,sec,event_id,old_classes
1,ARRIETA Daniel,COL,"Mar 12, 2003",54.45,A,95,-100,-100,95,55kgMen,Snatch,572,False
2,SOLORZANO Angello,VEN,"Sep 16, 2004",53.95,A,-92,92,-96,92,55kgMen,Snatch,572,False
3,RIOS CHUMBE Nol Jermis,PER,"Aug 21, 2004",54.74,A,85,90,-93,90,55kgMen,Snatch,572,False
4,DUARTE Jermain,CRC,"Nov 19, 2005",54.45,A,63,68,71,71,55kgMen,Snatch,572,False
1,ARRIETA Daniel,COL,"Mar 12, 2003",54.45,A,115,120,-125,120,55kgMen,CleanJerk,572,False
2,SOLORZANO Angello,VEN,"Sep 16, 2004",53.95,A,-113,113,-119,113,55kgMen,CleanJerk,572,False
3,RIOS CHUMBE Nol Jermis,PER,"Aug 21, 2004",54.74,A,105,-110,110,110,55kgMen,CleanJerk,572,False
4,DUARTE Jermain,CRC,"Nov 19, 2005",54.45,A,-88,88,95,95,55kgMen,CleanJerk,572,False
1,ARRIETA Daniel,COL,"Mar 12, 2003",54.45,A,95,120,215,---,55kgMen,Total,572,False
2,SOLORZANO Angello,VEN,"Sep 16, 2004",53.95,A,92,113,205,---,55kgMen,Total,572,False
3,RIOS CHUMBE Nol Jermis,PER,"Aug 21, 2004",54.74,A,90,110,200,---,55kgMen,Total,572,False
4,DUARTE Jermain,CRC,"Nov 19, 2005",54.45,A,71,95,166,---,55kgMen,Total,572,False
1,GONZALEZ MARMOLEJO Jose Eber,COL,"Jun 19, 2005",60.00,A,-105,105,109,109,61kgMen,Snatch,572,False
2,HURTADO Jhoan,COL,"Apr 28, 2003",61.00,A,103,106,108,108,61kgMen,Snatch,572,False
3,OCANDO Leonardo,VEN,"Sep 11, 2003",60.60,A,-103,103,107,107,61kgMen,Snatch,572,False
4,CRISANTO Bray,PER,"Jul 15, 2004",59.90,A,100,103,106,106,61kgMen,Snatch,572,False
5,TUN DZIB Adolfo Angel,MEX,"Sep 23, 2004",60.70,A,95,-100,101,101,61kgMen,Snatch,572,False
---,TORRES Vasquez Benjamin Aquiles J,CHI,"Jul 23, 2005",59.30,A,-98,-98,-98,---,61kgMen,Snatch,572,False
1,TUN DZIB Adolfo Angel,MEX,"Sep 23, 2004",60.70,A,137,142,145,145,61kgMen,CleanJerk,572,False
2,GONZALEZ MARMOLEJO Jose Eber,COL,"Jun 19, 2005",60.00,A,125,130,133,133,61kgMen,CleanJerk,572,False
3,OCANDO Leonardo,VEN,"Sep 11, 2003",60.60,A,131,-136,-136,131,61kgMen,CleanJerk,572,False
4,TORRES Vasquez Benjamin Aquiles J,CHI,"Jul 23, 2005",59.30,A,124,129,-132,129,61kgMen,CleanJerk,572,False
5,HURTADO Jhoan,COL,"Apr 28, 2003",61.00,A,128,-133,-133,128,61kgMen,CleanJerk,572,False
