rank,name,nation,born,bw,group,lift1,lift2,lift3,lift4,cat,sec,event_id,old_classes
1,THACH Kim Tuan,VIE,"Jan 15, 1994",55.80,A,120,-125,-130,120,56kgMen,Snatch,392,True
2,WIJOYO Surahmat Bin Suwoto,INA,"May 11, 1988",55.75,A,110,115,119,119,56kgMen,Snatch,392,True
3,MUHAMMAD Azroy Hazalwafie,MAS,"Apr 04, 1994",55.80,A,111,115,-118,115,56kgMen,Snatch,392,True
4,COLONIA Nestor,PHI,"Feb 16, 1992",55.85,A,-110,110,113,113,56kgMen,Snatch,392,True
5,PYAE Phyo,MYA,"Dec 14, 1989",55.65,A,-105,-105,105,105,56kgMen,Snatch,392,True
DSQ,MINGMOON Witoon,THA,"Feb 10, 1996",56.00,A,108,110,-112,---,56kgMen,Snatch,392,True
1,THACH Kim Tuan,VIE,"Jan 15, 1994",55.80,A,146,149,-153,149,56kgMen,CleanJerk,392,True
2,WIJOYO Surahmat Bin Suwoto,INA,"May 11, 1988",55.75,A,140,145,148,148,56kgMen,CleanJerk,392,True
3,MUHAMMAD Azroy Hazalwafie,MAS,"Apr 04, 1994",55.80,A,137,141,143,143,56kgMen,CleanJerk,392,True
4,COLONIA Nestor,PHI,"Feb 16, 1992",55.85,A,140,-146,-146,140,56kgMen,CleanJerk,392,True
5,PYAE Phyo,MYA,"Dec 14, 1989",55.65,A,120,125,---,125,56kgMen,CleanJerk,392,True
DSQ,MINGMOON Witoon,THA,"Feb 10, 1996",56.00,A,147,149,-160,---,56kgMen,CleanJerk,392,True
1,THACH Kim Tuan,VIE,"Jan 15, 1994",55.80,A,120,149,269,,56kgMen,Total,392,True
2,WIJOYO Surahmat Bin Suwoto,INA,"May 11, 1988",55.75,A,119,148,267,,56kgMen,Total,392,True
3,MUHAMMAD Azroy Hazalwafie,MAS,"Apr 04, 1994",55.80,A,115,143,258,,56kgMen,Total,392,True
4,COLONIA Nestor,PHI,"Feb 16, 1992",55.85,A,113,140,253,,56kgMen,Total,392,True
5,PYAE Phyo,MYA,"Dec 14, 1989",55.65,A,105,125,230,,56kgMen,Total,392,True
DSQ,MINGMOON Witoon,THA,"Feb 10, 1996",56.00,A,---,---,---,,56kgMen,Total,392,True
1,IRAWAN Eko Yuli,INA,"Jul 24, 1989",62.00,A,135,138,140,140,62kgMen,Snatch,392,True
2,TRINH Van Vinh,VIE,"Dec 17, 1995",61.90,A,130,135,-138,135,62kgMen,Snatch,392,True
3,MYINT Kyi,MYA,"Oct 14, 1986",61.25,A,125,129,-132,129,62kgMen,Snatch,392,True
4,MUHAMAD Aznil Bin Bidin,MAS,"Jun 04, 1994",61.95,A,120,-126,-126,120,62kgMen,Snatch,392,True
5,NONDARA Pongsakorn,THA,"Jul 03, 1997",61.85,A,110,-115,115,115,62kgMen,Snatch,392,True
1,TRINH Van Vinh,VIE,"Dec 17, 1995",61.90,A,162,172,---,172,62kgMen,CleanJerk,392,True
2,IRAWAN Eko Yuli,INA,"Jul 24, 1989",62.00,A,162,166,-169,166,62kgMen,CleanJerk,392,True
3,MUHAMAD Aznil Bin Bidin,MAS,"Jun 04, 1994",61.95,A,155,-159,159,159,62kgMen,CleanJerk,392,True
4,MYINT Kyi,MYA,"Oct 14, 1986",61.25,A,-155,155,-160,155,62kgMen,CleanJerk,392,True
5,NONDARA Pongsakorn,THA,"Jul 03, 1997",61.85,A,-140,140,145,145,62kgMen,CleanJerk,392,True
1,TRINH Van Vinh,VIE,"Dec 17, 1995",61.90,A,135,172,307,,62kgMen,Total,392,True
2,IRAWAN Eko Yuli,INA,"Jul 24, 1989",62.00,A,140,166,306,,62kgMen,Total,392,True
3,MYINT Kyi,MYA,"Oct 14, 1986",61.25,A,129,155,284,,62kgMen,Total,392,True
4,MUHAMAD Aznil Bin Bidin,MAS,"Jun 04, 1994",61.95,A,120,159,279,,62kgMen,Total,392,True
5,NONDARA Pongsakorn,THA,"Jul 03, 1997",61.85,A,115,145,260,,62kgMen,Total,392,True
1,DENI,INA,"Jul 26, 1989",68.35,A,135,-141,142,142,69kgMen,Snatch,392,True
2,BUNSUK Tairat,THA,"Jan 11, 1993",68.80,A,135,140,-142,140,69kgMen,Snatch,392,True
3,PHAM Tuan Anh,VIE,"Mar 20, 1993",68.75,A,135,-140,-140,135,69kgMen,Snatch,392,True
4,KYAW Moe Win,MYA,"Jul 15, 1986",68.80,A,135,-140,-140,135,69kgMen,Snatch,392,True
5,MUHAMMAD Erry Hidayat,MAS,"Nov 24, 1999",68.85,A,120,125,-130,125,69kgMen,Snatch,392,True
6,GILTON Fatima Gusterres Da Costa,TLS,"May 12, 1998",64.60,A,70,-80,-80,70,69kgMen,Snatch,392,True
1,PHAM Tuan Anh,VIE,"Mar 20, 1993",68.75,A,166,-171,171,171,69kgMen,CleanJerk,392,True
2,DENI,INA,"Jul 26, 1989",68.35,A,170,-175,-182,170,69kgMen,CleanJerk,392,True
3,BUNSUK Tairat,THA,"Jan 11, 1993",68.80,A,165,-170,170,170,69kgMen,CleanJerk,392,True
4,MUHAMMAD Erry Hidayat,MAS,"Nov 24, 1999",68.85,A,145,150,156,156,69kgMen,CleanJerk,392,True
5,GILTON Fatima Gusterres Da Costa,TLS,"May 12, 1998",64.60,A,90,-100,---,90,69kgMen,CleanJerk,392,True
---,KYAW Moe Win,MYA,"Jul 15, 1986",68.80,A,-170,-170,-170,---,69kgMen,CleanJerk,392,True
1,DENI,INA,"Jul 26, 1989",68.35,A,142,170,312,,69kgMen,Total,392,True
2,BUNSUK Tairat,THA,"Jan 11, 1993",68.80,A,140,170,310,,69kgMen,Total,392,True
3,PHAM Tuan Anh,VIE,"Mar 20, 1993",68.75,A,135,171,306,,69kgMen,Total,392,True
4,MUHAMMAD Erry Hidayat,MAS,"Nov 24, 1999",68.85,A,125,156,281,,69kgMen,Total,392,True
5,GILTON Fatima Gusterres Da Costa,TLS,"May 12, 1998",64.60,A,70,90,160,,69kgMen,Total,392,True
---,KYAW Moe Win,MYA,"Jul 15, 1986",68.80,A,135,---,---,,69kgMen,Total,392,True
1,ARIANA I Ketut,INA,"Sep 06, 1989",73.90,A,-143,143,147,147,77kgMen,Snatch,392,True
2,CHINNAWONG Chatuphum,THA,"Jul 19, 1993",76.50,A,145,-150,-150,145,77kgMen,Snatch,392,True
3,NGUYEN Hong Ngoc,VIE,"Feb 06, 1990",76.70,A,135,-140,140,140,77kgMen,Snatch,392,True
4,LORO Wellkinson Peuji,MAS,"Nov 16, 1995",77.00,A,-135,-135,135,135,77kgMen,Snatch,392,True
5,EDELIJO Mesquita,TLS,"Dec 24, 1983",74.75,A,-70,-70,70,70,77kgMen,Snatch,392,True
1,ARIANA I Ketut,INA,"Sep 06, 1989",73.90,A,171,175,178,178,77kgMen,CleanJerk,392,True
2,NGUYEN Hong Ngoc,VIE,"Feb 06, 1990",76.70,A,167,-183,-186,167,77kgMen,CleanJerk,392,True
3,LORO Wellkinson Peuji,MAS,"Nov 16, 1995",77.00,A,160,-167,-167,160,77kgMen,CleanJerk,392,True
4,EDELIJO Mesquita,TLS,"Dec 24, 1983",74.75,A,90,95,-100,95,77kgMen,CleanJerk,392,True
---,CHINNAWONG Chatuphum,THA,"Jul 19, 1993",76.50,A,---,---,---,---,77kgMen,CleanJerk,392,True
1,ARIANA I Ketut,INA,"Sep 06, 1989",73.90,A,147,178,325,,77kgMen,Total,392,True
2,NGUYEN Hong Ngoc,VIE,"Feb 06, 1990",76.70,A,140,167,307,,77kgMen,Total,392,True
3,LORO Wellkinson Peuji,MAS,"Nov 16, 1995",77.00,A,135,160,295,,77kgMen,Total,392,True
4,EDELIJO Mesquita,TLS,"Dec 24, 1983",74.75,A,70,95,165,,77kgMen,Total,392,True
---,CHINNAWONG Chatuphum,THA,"Jul 19, 1993",76.50,A,145,---,---,,77kgMen,Total,392,True
1,LOBSI Pornchai,THA,"Jul 16, 1990",78.95,A,141,144,146,146,85kgMen,Snatch,392,True
2,HOANG Tan Tai,VIE,"Mar 30, 1990",84.85,A,135,141,145,145,85kgMen,Snatch,392,True
3,KURNIAWAN Edi,INA,"Jan 07, 1988",77.30,A,141,-145,-145,141,85kgMen,Snatch,392,True
4,MOHAMAD Fazrul Azrie Bin Mohdad,MAS,"Aug 27, 1995",82.75,A,-141,-141,141,141,85kgMen,Snatch,392,True
5,SA Than Htike Win,MYA,"Jan 08, 1988",83.70,A,-130,130,-140,130,85kgMen,Snatch,392,True
1,LOBSI Pornchai,THA,"Jul 16, 1990",78.95,A,178,181,191,191,85kgMen,CleanJerk,392,True
2,MOHAMAD Fazrul Azrie Bin Mohdad,MAS,"Aug 27, 1995",82.75,A,175,-182,182,182,85kgMen,CleanJerk,392,True
3,HOANG Tan Tai,VIE,"Mar 30, 1990",84.85,A,172,-177,177,177,85kgMen,CleanJerk,392,True
4,KURNIAWAN Edi,INA,"Jan 07, 1988",77.30,A,171,176,-182,176,85kgMen,CleanJerk,392,True
5,SA Than Htike Win,MYA,"Jan 08, 1988",83.70,A,160,165,-170,165,85kgMen,CleanJerk,392,True
1,LOBSI Pornchai,THA,"Jul 16, 1990",78.95,A,146,191,337,,85kgMen,Total,392,True
2,MOHAMAD Fazrul Azrie Bin Mohdad,MAS,"Aug 27, 1995",82.75,A,141,182,323,,85kgMen,Total,392,True
3,HOANG Tan Tai,VIE,"Mar 30, 1990",84.85,A,145,177,322,,85kgMen,Total,392,True
4,KURNIAWAN Edi,INA,"Jan 07, 1988",77.30,A,141,176,317,,85kgMen,Total,392,True
5,SA Than Htike Win,MYA,"Jan 08, 1988",83.70,A,130,165,295,,85kgMen,Total,392,True
