rank,name,nation,born,bw,group,lift1,lift2,lift3,lift4,cat,sec,event_id,old_classes
1,DE LAS SALAS DE LA ROSA Habib,COL,"Apr 19, 1987",55.94,A,112,117,-120,117,56kgMen,Snatch,352,True
2,ZURITA VALLEJO Walter Freddy,ECU,"Nov 18, 1993",55.57,A,-103,-103,103,103,56kgMen,Snatch,352,True
3,ROJAS CONCHA Marcos Antonio,PER,"Jun 02, 1995",55.88,A,98,101,103,103,56kgMen,Snatch,352,True
4,BARRERA SANDOVAL Francisco Javier,CHI,"May 14, 1987",55.94,A,-100,100,-103,100,56kgMen,Snatch,352,True
5,SOTO Diego,CHI,"Jan 28, 1988",55.81,A,90,95,-100,95,56kgMen,Snatch,352,True
1,DE LAS SALAS DE LA ROSA Habib,COL,"Apr 19, 1987",55.94,A,-142,142,-150,142,56kgMen,CleanJerk,352,True
2,BARRERA SANDOVAL Francisco Javier,CHI,"May 14, 1987",55.94,A,-127,131,134,134,56kgMen,CleanJerk,352,True
3,ROJAS CONCHA Marcos Antonio,PER,"Jun 02, 1995",55.88,A,126,130,-131,130,56kgMen,CleanJerk,352,True
4,ZURITA VALLEJO Walter Freddy,ECU,"Nov 18, 1993",55.57,A,-126,126,-130,126,56kgMen,CleanJerk,352,True
5,SOTO Diego,CHI,"Jan 28, 1988",55.81,A,115,120,-125,120,56kgMen,CleanJerk,352,True
1,DE LAS SALAS DE LA ROSA Habib,COL,"Apr 19, 1987",55.94,A,117,142,259,,56kgMen,Total,352,True
2,BARRERA SANDOVAL Francisco Javier,CHI,"May 14, 1987",55.94,A,100,134,234,,56kgMen,Total,352,True
3,ROJAS CONCHA Marcos Antonio,PER,"Jun 02, 1995",55.88,A,103,130,233,,56kgMen,Total,352,True
4,ZURITA VALLEJO Walter Freddy,ECU,"Nov 18, 1993",55.57,A,103,126,229,,56kgMen,Total,352,True
5,SOTO Diego,CHI,"Jan 28, 1988",55.81,A,95,120,215,,56kgMen,Total,352,True
1,MOSQUERA VALENCIA Francisco Antonio,COL,"Apr 01, 1992",61.98,A,-130,130,133,133,62kgMen,Snatch,352,True
