rank,name,nation,born,bw,group,lift1,lift2,lift3,lift4,cat,sec,event_id
Rank: 1,MAU Jon Luke,GER,"Born: Oct 02, 1998",B.weight: 60.95,Group: A,1: 113,2: 118,3: -122,Total: 118,61kgMen,Snatch,451
Rank: 2,TOPTAS Caner,TUR,"Born: Aug 14, 2001",B.weight: 60.95,Group: A,1: 108,2: 114,3: -119,Total: 114,61kgMen,Snatch,451
Rank: 3,AL AJARMEH Hamzeh Ahmad Awad,JOR,"Born: Jun 27, 2002",B.weight: 58.70,Group: A,1: 65,2: 71,3: 74,Total: 74,61kgMen,Snatch,451
Rank: 1,MAU Jon Luke,GER,"Born: Oct 02, 1998",B.weight: 60.95,Group: A,1: 148,2: 153,3: 156,Total: 156,61kgMen,CleanJerk,451
Rank: 2,TOPTAS Caner,TUR,"Born: Aug 14, 2001",B.weight: 60.95,Group: A,1: 125,2: 130,3: 135,Total: 135,61kgMen,CleanJerk,451
Rank: 3,AL AJARMEH Hamzeh Ahmad Awad,JOR,"Born: Jun 27, 2002",B.weight: 58.70,Group: A,1: 78,2: -83,3: 86,Total: 86,61kgMen,CleanJerk,451
Rank: 1,MAU Jon Luke,GER,"Born: Oct 02, 1998",B.weight: 60.95,Group: A,Snatch: 118,CI&Jerk: 156,Total: 274,,61kgMen,Total,451
Rank: 2,TOPTAS Caner,TUR,"Born: Aug 14, 2001",B.weight: 60.95,Group: A,Snatch: 114,CI&Jerk: 135,Total: 249,,61kgMen,Total,451
Rank: 3,AL AJARMEH Hamzeh Ahmad Awad,JOR,"Born: Jun 27, 2002",B.weight: 58.70,Group: A,Snatch: 74,CI&Jerk: 86,Total: 160,,61kgMen,Total,451
Rank: 1,AL-ZUBAIDI Mohammed Ali Wahhab,IRQ,"Born: Jan 01, 1996",B.weight: 66.80,Group: A,1: 124,2: -130,3: -130,Total: 124,67kgMen,Snatch,451
Rank: 2,NEMER Zaid Mohammad Ayoub,JOR,"Born: Sep 05, 2002",B.weight: 65.60,Group: A,1: 75,2: 80,3: 87,Total: 87,67kgMen,Snatch,451
Rank: 1,AL-ZUBAIDI Mohammed Ali Wahhab,IRQ,"Born: Jan 01, 1996",B.weight: 66.80,Group: A,1: -156,2: -156,3: 156,Total: 156,67kgMen,CleanJerk,451
Rank: 2,NEMER Zaid Mohammad Ayoub,JOR,"Born: Sep 05, 2002",B.weight: 65.60,Group: A,1: 95,2: 105,3: 112,Total: 112,67kgMen,CleanJerk,451
Rank: 1,AL-ZUBAIDI Mohammed Ali Wahhab,IRQ,"Born: Jan 01, 1996",B.weight: 66.80,Group: A,Snatch: 124,CI&Jerk: 156,Total: 280,,67kgMen,Total,451
Rank: 2,NEMER Zaid Mohammad Ayoub,JOR,"Born: Sep 05, 2002",B.weight: 65.60,Group: A,Snatch: 87,CI&Jerk: 112,Total: 199,,67kgMen,Total,451
Rank: 1,ISMAYILOV Daniyar,TUR,"Born: Feb 03, 1992",B.weight: 67.60,Group: A,1: 150,2: 154,3: -157,Total: 154,73kgMen,Snatch,451
Rank: 2,DUMITRASCU Paul,ROU,"Born: Jan 31, 2000",B.weight: 72.50,Group: A,1: 130,2: 134,3: 136,Total: 136,73kgMen,Snatch,451
Rank: 3,OZBEK Muhammed Furkan,TUR,"Born: Jan 24, 2001",B.weight: 72.80,Group: A,1: 133,2: -135,3: 135,Total: 135,73kgMen,Snatch,451
