rank,name,nation,born,bw,group,lift1,lift2,lift3,lift4,cat,sec,event_id,old_classes
1,SIN Chol Bom,PRK,"Jun 15, 1990",55.77,A,108,112,-113,112,56kgMen,Snatch,258,True
2,GO Suk-Kyo,KOR,"Dec 02, 1981",55.73,A,106,110,-113,110,56kgMen,Snatch,258,True
3,DENG Yawei,CHN,"Aug 10, 1995",55.85,A,100,106,109,109,56kgMen,Snatch,258,True
4,RI Nung Song,PRK,"Nov 23, 1985",55.84,A,102,107,-111,107,56kgMen,Snatch,258,True
1,SIN Chol Bom,PRK,"Jun 15, 1990",55.77,A,140,143,-147,143,56kgMen,CleanJerk,258,True
2,GO Suk-Kyo,KOR,"Dec 02, 1981",55.73,A,135,139,142,142,56kgMen,CleanJerk,258,True
3,DENG Yawei,CHN,"Aug 10, 1995",55.85,A,135,141,-147,141,56kgMen,CleanJerk,258,True
4,RI Nung Song,PRK,"Nov 23, 1985",55.84,A,-138,-138,138,138,56kgMen,CleanJerk,258,True
1,SIN Chol Bom,PRK,"Jun 15, 1990",55.77,A,112,143,255,,56kgMen,Total,258,True
2,GO Suk-Kyo,KOR,"Dec 02, 1981",55.73,A,110,142,252,,56kgMen,Total,258,True
3,DENG Yawei,CHN,"Aug 10, 1995",55.85,A,109,141,250,,56kgMen,Total,258,True
4,RI Nung Song,PRK,"Nov 23, 1985",55.84,A,107,138,245,,56kgMen,Total,258,True
1,CHEN Meilong,CHN,"Apr 29, 1993",61.32,A,124,130,---,130,62kgMen,Snatch,258,True
2,CHEN Hongqing,CHN,"May 18, 1988",61.94,A,124,---,---,124,62kgMen,Snatch,258,True
3,KYE Kwang Su,PRK,"Feb 19, 1985",61.70,A,110,120,123,123,62kgMen,Snatch,258,True
4,KIM Sam Young,KOR,"Feb 22, 1985",61.31,A,95,100,105,105,62kgMen,Snatch,258,True
5,SURENJAV Bayarbat,MGL,"Jul 09, 1986",59.14,A,-85,85,-92,85,62kgMen,Snatch,258,True
6,ALARIAR Yousef,KUW,"Mar 04, 1997",57.09,A,-60,60,70,70,62kgMen,Snatch,258,True
---,AINE UDDIN Mohammad,BAN,"Mar 25, 1994",59.44,A,-95,---,---,---,62kgMen,Snatch,258,True
1,CHEN Hongqing,CHN,"May 18, 1988",61.94,A,158,-170,-171,158,62kgMen,CleanJerk,258,True
2,CHEN Meilong,CHN,"Apr 29, 1993",61.32,A,151,---,---,151,62kgMen,CleanJerk,258,True
3,KYE Kwang Su,PRK,"Feb 19, 1985",61.70,A,140,-150,150,150,62kgMen,CleanJerk,258,True
4,KIM Sam Young,KOR,"Feb 22, 1985",61.31,A,120,-125,-125,120,62kgMen,CleanJerk,258,True
5,SURENJAV Bayarbat,MGL,"Jul 09, 1986",59.14,A,105,110,-113,110,62kgMen,CleanJerk,258,True
6,ALARIAR Yousef,KUW,"Mar 04, 1997",57.09,A,80,87,-90,87,62kgMen,CleanJerk,258,True
---,AINE UDDIN Mohammad,BAN,"Mar 25, 1994",59.44,A,---,---,---,---,62kgMen,CleanJerk,258,True
1,CHEN Hongqing,CHN,"May 18, 1988",61.94,A,124,158,282,,62kgMen,Total,258,True
2,CHEN Meilong,CHN,"Apr 29, 1993",61.32,A,130,151,281,,62kgMen,Total,258,True
3,KYE Kwang Su,PRK,"Feb 19, 1985",61.70,A,123,150,273,,62kgMen,Total,258,True
4,KIM Sam Young,KOR,"Feb 22, 1985",61.31,A,105,120,225,,62kgMen,Total,258,True
5,SURENJAV Bayarbat,MGL,"Jul 09, 1986",59.14,A,85,110,195,,62kgMen,Total,258,True
6,ALARIAR Yousef,KUW,"Mar 04, 1997",57.09,A,70,87,157,,62kgMen,Total,258,True
---,AINE UDDIN Mohammad,BAN,"Mar 25, 1994",59.44,A,---,---,---,,62kgMen,Total,258,True
1,WON Jeongsik,KOR,"Dec 09, 1990",68.85,A,140,-144,144,144,69kgMen,Snatch,258,True
2,YU Yong Chan,PRK,"Jul 18, 1989",68.70,A,-137,137,142,142,69kgMen,Snatch,258,True
3,KWON Chang Il,PRK,"Aug 07, 1991",68.82,A,-135,135,142,142,69kgMen,Snatch,258,True
4,WU Xianshu,CHN,"Apr 09, 1993",68.73,A,-140,140,-143,140,69kgMen,Snatch,258,True
5,KIM Seon Ghyo,KOR,"Apr 14, 1990",65.07,A,103,108,112,112,69kgMen,Snatch,258,True
6,MOHAMMAD Mahdy,KUW,"Jul 21, 1998",64.61,A,60,-67,-67,60,69kgMen,Snatch,258,True
1,WON Jeongsik,KOR,"Dec 09, 1990",68.85,A,175,180,-184,180,69kgMen,CleanJerk,258,True
2,KWON Chang Il,PRK,"Aug 07, 1991",68.82,A,165,-171,-175,165,69kgMen,CleanJerk,258,True
3,WU Xianshu,CHN,"Apr 09, 1993",68.73,A,161,-165,-165,161,69kgMen,CleanJerk,258,True
