rank,name,nation,born,bw,group,lift1,lift2,lift3,lift4,cat,sec,event_id
Rank: 1,CHOMCHUEN Natthawat,THA,"Born: Jul 31, 2001",B.weight: 49.63,Group: A,1: 93,2: -97,3: 97,Total: 97,50kgMen,Snatch,389
Rank: 2,NGO Son Dinh,VIE,"Born: Aug 02, 2001",B.weight: 49.41,Group: A,1: -96,2: 96,3: -98,Total: 96,50kgMen,Snatch,389
Rank: 3,CHOMCHUEN Teerapat,THA,"Born: Jul 31, 2001",B.weight: 49.42,Group: A,1: 95,2: -99,3: -99,Total: 95,50kgMen,Snatch,389
Rank: 4,LE Nguyen Quoc Bao,VIE,"Born: Jan 01, 2000",B.weight: 49.65,Group: A,1: -94,2: 94,3: -97,Total: 94,50kgMen,Snatch,389
Rank: 5,RIVERA John Paolo Jr,PHI,"Born: Feb 12, 2001",B.weight: 49.50,Group: A,1: 80,2: 85,3: 88,Total: 88,50kgMen,Snatch,389
Rank: 6,ATHTHANAYAKA MUDIYANSELAGE Tharanga D.T.,SRI,"Born: Feb 24, 2000",B.weight: 49.71,Group: A,1: 75,2: 78,3: -81,Total: 78,50kgMen,Snatch,389
Rank: 7,YOUSAF Muhammad,PAK,"Born: Aug 01, 2001",B.weight: 49.87,Group: A,1: -75,2: 75,3: -78,Total: 75,50kgMen,Snatch,389
Rank: 8,LEE Gyuseok,KOR,"Born: Mar 04, 2002",B.weight: 47.10,Group: A,1: 66,2: -70,3: 71,Total: 71,50kgMen,Snatch,389
Rank: 9,KAO Chih-Wei,TPE,"Born: Nov 14, 2001",B.weight: 49.63,Group: A,1: 65,2: 70,3: -75,Total: 70,50kgMen,Snatch,389
Rank: 10,BAJURALALAGE Kasun Dananjaya B.,SRI,"Born: Mar 31, 2001",B.weight: 49.62,Group: A,1: -70,2: 70,3: -75,Total: 70,50kgMen,Snatch,389
Rank: 11,AL AJARMEH Hamzeh Ahmad Awad,JOR,"Born: Jun 27, 2002",B.weight: 47.68,Group: A,1: -45,2: 45,3: 50,Total: 50,50kgMen,Snatch,389
Rank: 1,CHOMCHUEN Teerapat,THA,"Born: Jul 31, 2001",B.weight: 49.42,Group: A,1: 116,2: 120,3: 127,Total: 127,50kgMen,CleanJerk,389
Rank: 2,CHOMCHUEN Natthawat,THA,"Born: Jul 31, 2001",B.weight: 49.63,Group: A,1: 118,2: 120,3: -121,Total: 120,50kgMen,CleanJerk,389
Rank: 3,NGO Son Dinh,VIE,"Born: Aug 02, 2001",B.weight: 49.41,Group: A,1: -117,2: 117,3: 119,Total: 119,50kgMen,CleanJerk,389
Rank: 4,LE Nguyen Quoc Bao,VIE,"Born: Jan 01, 2000",B.weight: 49.65,Group: A,1: -115,2: 115,3: 118,Total: 118,50kgMen,CleanJerk,389
Rank: 5,RIVERA John Paolo Jr,PHI,"Born: Feb 12, 2001",B.weight: 49.50,Group: A,1: 105,2: 110,3: -114,Total: 110,50kgMen,CleanJerk,389
Rank: 6,YOUSAF Muhammad,PAK,"Born: Aug 01, 2001",B.weight: 49.87,Group: A,1: 99,2: -102,3: -102,Total: 99,50kgMen,CleanJerk,389
Rank: 7,BAJURALALAGE Kasun Dananjaya B.,SRI,"Born: Mar 31, 2001",B.weight: 49.62,Group: A,1: 95,2: -98,3: 98,Total: 98,50kgMen,CleanJerk,389
