rank,name,nation,born,bw,group,lift1,lift2,lift3,lift4,cat,sec,event_id
Rank: 1,BRACHI GARCIA Josue,ESP,"Born: Sep 08, 1992",B.weight: 55.48,Group: A,1: -116,2: 116,3: 118,Total: 118,56kgMen,Snatch,313
Rank: 2,SCARANTINO Mirco,ITA,"Born: Jan 16, 1995",B.weight: 55.82,Group: A,1: 112,2: 115,3: 118,Total: 118,56kgMen,Snatch,313
Rank: 3,ALGUL Ismet,TUR,"Born: Sep 22, 1992",B.weight: 55.20,Group: A,1: 110,2: 114,3: -116,Total: 114,56kgMen,Snatch,313
Rank: 4,MARGARYAN Smbat,ARM,"Born: Mar 17, 1993",B.weight: 55.70,Group: A,1: 107,2: 111,3: 113,Total: 113,56kgMen,Snatch,313
Rank: 5,SIRGHI Oleg,MDA,"Born: Jul 09, 1987",B.weight: 55.84,Group: A,1: 108,2: 113,3: -117,Total: 113,56kgMen,Snatch,313
Rank: 6,KOZLOWSKI Dominik Mateusz,POL,"Born: Jun 14, 1993",B.weight: 55.90,Group: A,1: 107,2: 111,3: -114,Total: 111,56kgMen,Snatch,313
Rank: 7,SHAMILISHVILI Ramini,GEO,"Born: May 11, 1994",B.weight: 55.62,Group: A,1: -110,2: 110,3: -114,Total: 110,56kgMen,Snatch,313
Rank: 8,MUSOKHRANOV Oleg,RUS,"Born: Aug 23, 1995",B.weight: 55.98,Group: A,1: 105,2: -109,3: 110,Total: 110,56kgMen,Snatch,313
Rank: 9,ALIYEV Elmar,AZE,"Born: Mar 07, 1987",B.weight: 55.72,Group: A,1: 107,2: -111,3: -111,Total: 107,56kgMen,Snatch,313
Rank: 10,KARDES Sevket,TUR,"Born: Jan 05, 1993",B.weight: 55.62,Group: A,1: 100,2: -105,3: 105,Total: 105,56kgMen,Snatch,313
Rank: 1,SIRGHI Oleg,MDA,"Born: Jul 09, 1987",B.weight: 55.84,Group: A,1: 143,2: 147,3: 151,Total: 151,56kgMen,CleanJerk,313
Rank: 2,MARGARYAN Smbat,ARM,"Born: Mar 17, 1993",B.weight: 55.70,Group: A,1: 142,2: 146,3: -151,Total: 146,56kgMen,CleanJerk,313
Rank: 3,SCARANTINO Mirco,ITA,"Born: Jan 16, 1995",B.weight: 55.82,Group: A,1: -140,2: 141,3: -145,Total: 141,56kgMen,CleanJerk,313
Rank: 4,ALIYEV Elmar,AZE,"Born: Mar 07, 1987",B.weight: 55.72,Group: A,1: 137,2: -142,3: -143,Total: 137,56kgMen,CleanJerk,313
Rank: 5,ALGUL Ismet,TUR,"Born: Sep 22, 1992",B.weight: 55.20,Group: A,1: 128,2: 133,3: 136,Total: 136,56kgMen,CleanJerk,313
Rank: 6,BRACHI GARCIA Josue,ESP,"Born: Sep 08, 1992",B.weight: 55.48,Group: A,1: 136,2: -140,3: -141,Total: 136,56kgMen,CleanJerk,313
Rank: 7,SHAMILISHVILI Ramini,GEO,"Born: May 11, 1994",B.weight: 55.62,Group: A,1: 135,2: -141,3: -141,Total: 135,56kgMen,CleanJerk,313
Rank: 8,MUSOKHRANOV Oleg,RUS,"Born: Aug 23, 1995",B.weight: 55.98,Group: A,1: 130,2: 134,3: -137,Total: 134,56kgMen,CleanJerk,313
