rank,name,nation,born,bw,group,lift1,lift2,lift3,lift4,cat,sec,event_id,old_classes
---,TALEMAIGAU Eroni Caucau Vuratu,FIJ,"Jun 30, 2006",54.20,A,---,---,---,---,55kgMen,Snatch,566,False
---,TALEMAIGAU Eroni Caucau Vuratu,FIJ,"Jun 30, 2006",54.20,A,---,---,---,---,55kgMen,CleanJerk,566,False
---,TALEMAIGAU Eroni Caucau Vuratu,FIJ,"Jun 30, 2006",54.20,A,---,---,---,---,55kgMen,Total,566,False
1,IKA Ditto Titus,NRU,"Jul 30, 2006",66.10,A,-110,-110,110,110,67kgMen,Snatch,566,False
2,SHAW Daniel Zackariah Anthony,FIJ,"Jun 18, 2005",66.10,A,-90,-90,90,90,67kgMen,Snatch,566,False
3,STRANGE Joshua,AUS,"Jan 01, 2006",61.04,A,-77,-77,77,77,67kgMen,Snatch,566,False
1,IKA Ditto Titus,NRU,"Jul 30, 2006",66.10,A,-138,-138,138,138,67kgMen,CleanJerk,566,False
2,SHAW Daniel Zackariah Anthony,FIJ,"Jun 18, 2005",66.10,A,-112,-112,112,112,67kgMen,CleanJerk,566,False
3,STRANGE Joshua,AUS,"Jan 01, 2006",61.04,A,-100,-100,100,100,67kgMen,CleanJerk,566,False
1,IKA Ditto Titus,NRU,"Jul 30, 2006",66.10,A,110,138,248,---,67kgMen,Total,566,False
2,SHAW Daniel Zackariah Anthony,FIJ,"Jun 18, 2005",66.10,A,90,112,202,---,67kgMen,Total,566,False
3,STRANGE Joshua,AUS,"Jan 01, 2006",61.04,A,77,100,177,---,67kgMen,Total,566,False
1,TOUT Jacob James,AUS,"Jul 08, 2005",78.30,A,-108,-108,108,108,81kgMen,Snatch,566,False
2,SYMMONDS Lewis,AUS,"Jan 01, 2005",86.44,A,-106,-106,106,106,81kgMen,Snatch,566,False
3,AH CHONG Tovio,SAM,"Aug 23, 2006",79.70,A,-100,-100,100,100,81kgMen,Snatch,566,False
1,TOUT Jacob James,AUS,"Jul 08, 2005",78.30,A,-140,-140,140,140,81kgMen,CleanJerk,566,False
2,SYMMONDS Lewis,AUS,"Jan 01, 2005",86.44,A,-130,-130,130,130,81kgMen,CleanJerk,566,False
3,AH CHONG Tovio,SAM,"Aug 23, 2006",79.70,A,-126,-126,126,126,81kgMen,CleanJerk,566,False
1,TOUT Jacob James,AUS,"Jul 08, 2005",78.30,A,108,140,248,---,81kgMen,Total,566,False
2,SYMMONDS Lewis,AUS,"Jan 01, 2005",86.44,A,106,130,236,---,81kgMen,Total,566,False
3,AH CHONG Tovio,SAM,"Aug 23, 2006",79.70,A,100,126,226,---,81kgMen,Total,566,False
1,VALENTINE Tauriwau Maciu,FIJ,"Jan 01, 2006",134.45,A,-56,-56,56,56,+102kgMen,Snatch,566,False
1,VALENTINE Tauriwau Maciu,FIJ,"Jan 01, 2006",134.45,A,-70,-70,70,70,+102kgMen,CleanJerk,566,False
1,VALENTINE Tauriwau Maciu,FIJ,"Jan 01, 2006",134.45,A,56,70,126,---,+102kgMen,Total,566,False
1,HUYN Celine,AUS,"Jan 01, 2007",49.94,A,-52,-52,52,52,45kgWomen,Snatch,566,False
2,VAGI Idau,PNG,"Mar 27, 2006",44.50,A,-45,-45,45,45,45kgWomen,Snatch,566,False
1,HUYN Celine,AUS,"Jan 01, 2007",49.94,A,-61,-61,61,61,45kgWomen,CleanJerk,566,False
2,VAGI Idau,PNG,"Mar 27, 2006",44.50,A,-55,-55,55,55,45kgWomen,CleanJerk,566,False
1,HUYN Celine,AUS,"Jan 01, 2007",49.94,A,52,61,113,---,45kgWomen,Total,566,False
2,VAGI Idau,PNG,"Mar 27, 2006",44.50,A,45,55,110,---,45kgWomen,Total,566,False
1,DONGA Rowena Eddie,SOL,"Jan 01, 2007",48.60,A,-55,-55,55,55,49kgWomen,Snatch,566,False
---,DONGA Rowena Eddie,SOL,"Jan 01, 2007",48.60,A,---,---,---,---,49kgWomen,CleanJerk,566,False
---,DONGA Rowena Eddie,SOL,"Jan 01, 2007",48.60,A,55,---,---,---,49kgWomen,Total,566,False
1,MYONLY Stephen,NRU,"May 22, 2006",54.80,A,-72,-72,72,72,55kgWomen,Snatch,566,False
2,VIRA Ateca Margaret,FIJ,"Jan 01, 2007",53.90,A,-53,-53,53,53,55kgWomen,Snatch,566,False
1,MYONLY Stephen,NRU,"May 22, 2006",54.80,A,-90,-90,90,90,55kgWomen,CleanJerk,566,False
2,VIRA Ateca Margaret,FIJ,"Jan 01, 2007",53.90,A,-65,-65,65,65,55kgWomen,CleanJerk,566,False
1,MYONLY Stephen,NRU,"May 22, 2006",54.80,A,72,90,162,---,55kgWomen,Total,566,False
2,VIRA Ateca Margaret,FIJ,"Jan 01, 2007",53.90,A,53,65,118,---,55kgWomen,Total,566,False
1,TJERKSTRA Grace Tryntje,AUS,"Jul 29, 2005",55.30,A,-70,-70,70,70,59kgWomen,Snatch,566,False
2,KAINUKU Manaia Reihina Te Kapua,NZL,"Nov 21, 2006",55.70,A,-65,-65,65,65,59kgWomen,Snatch,566,False
3,DEIRERAGEA Jo-Beth,NRU,"Jan 01, 2007",56.60,A,-58,-58,58,58,59kgWomen,Snatch,566,False
4,BAMASI Pauline,FIJ,"Jan 01, 2007",57.75,A,-50,-50,50,50,59kgWomen,Snatch,566,False
1,TJERKSTRA Grace Tryntje,AUS,"Jul 29, 2005",55.30,A,-92,-92,92,92,59kgWomen,CleanJerk,566,False
2,KAINUKU Manaia Reihina Te Kapua,NZL,"Nov 21, 2006",55.70,A,-75,-75,75,75,59kgWomen,CleanJerk,566,False
3,DEIRERAGEA Jo-Beth,NRU,"Jan 01, 2007",56.60,A,-72,-72,72,72,59kgWomen,CleanJerk,566,False
