rank,name,nation,born,bw,group,lift1,lift2,lift3,lift4,cat,sec,event_id,old_classes
---,TAUFA Michael Elborn,TGA,"Feb 05, 1993",56.00,A,0.0,0.0,0.0,70,56kgMen,Snatch,59,True
---,GIANNIE Tokitebwa,KIR,"Jan 01, 1994",55.16,A,0.0,0.0,0.0,56,56kgMen,Snatch,59,True
---,LAPUA Lapua Tuau,TUV,"Apr 15, 1991",55.21,A,0.0,0.0,0.0,85,56kgMen,Snatch,59,True
---,BRECHTEFELD Elson Edward,NRU,"Mar 02, 1994",54.68,A,0.0,0.0,0.0,86,56kgMen,Snatch,59,True
---,TULO Manueli,FIJ,"Mar 25, 1990",55.75,A,0.0,0.0,0.0,101,56kgMen,Snatch,59,True
---,TAUFA Michael Elborn,TGA,"Feb 05, 1993",56.00,A,0.0,0.0,0.0,90,56kgMen,CleanJerk,59,True
---,GIANNIE Tokitebwa,KIR,"Jan 01, 1994",55.16,A,0.0,0.0,0.0,75,56kgMen,CleanJerk,59,True
---,LAPUA Lapua Tuau,TUV,"Apr 15, 1991",55.21,A,0.0,0.0,0.0,90,56kgMen,CleanJerk,59,True
---,BRECHTEFELD Elson Edward,NRU,"Mar 02, 1994",54.68,A,0.0,0.0,0.0,110,56kgMen,CleanJerk,59,True
---,TULO Manueli,FIJ,"Mar 25, 1990",55.75,A,0.0,0.0,0.0,120,56kgMen,CleanJerk,59,True
1,TULO Manueli,FIJ,"Mar 25, 1990",55.75,A,101,120,221,,56kgMen,Total,59,True
2,BRECHTEFELD Elson Edward,NRU,"Mar 02, 1994",54.68,A,86,110,196,,56kgMen,Total,59,True
3,LAPUA Lapua Tuau,TUV,"Apr 15, 1991",55.21,A,85,90,175,,56kgMen,Total,59,True
4,TAUFA Michael Elborn,TGA,"Feb 05, 1993",56.00,A,70,90,160,,56kgMen,Total,59,True
5,GIANNIE Tokitebwa,KIR,"Jan 01, 1994",55.16,A,56,75,131,,56kgMen,Total,59,True
---,MINGINFEL Manuel,FSM,"Sep 28, 1978",61.45,A,0.0,0.0,0.0,105,62kgMen,Snatch,59,True
---,PATRIS Stevick,PLW,"Jan 17, 1991",60.26,A,0.0,0.0,0.0,92,62kgMen,Snatch,59,True
---,TOROMON Takenibeia,KIR,"Jan 29, 1992",61.12,A,0.0,0.0,0.0,91,62kgMen,Snatch,59,True
---,HAUMILI Ioane,TUV,"Nov 23, 1988",60.80,A,0.0,0.0,0.0,82,62kgMen,Snatch,59,True
---,MINGINFEL Manuel,FSM,"Sep 28, 1978",61.45,A,0.0,0.0,0.0,140,62kgMen,CleanJerk,59,True
---,PATRIS Stevick,PLW,"Jan 17, 1991",60.26,A,0.0,0.0,0.0,110,62kgMen,CleanJerk,59,True
---,TOROMON Takenibeia,KIR,"Jan 29, 1992",61.12,A,0.0,0.0,0.0,110,62kgMen,CleanJerk,59,True
---,HAUMILI Ioane,TUV,"Nov 23, 1988",60.80,A,0.0,0.0,0.0,97,62kgMen,CleanJerk,59,True
1,MINGINFEL Manuel,FSM,"Sep 28, 1978",61.45,A,105,140,245,,62kgMen,Total,59,True
2,PATRIS Stevick,PLW,"Jan 17, 1991",60.26,A,92,110,202,,62kgMen,Total,59,True
3,TOROMON Takenibeia,KIR,"Jan 29, 1992",61.12,A,91,110,201,,62kgMen,Total,59,True
4,HAUMILI Ioane,TUV,"Nov 23, 1988",60.80,A,82,97,179,,62kgMen,Total,59,True
---,TEMAKE Tekaei,KIR,"Jun 14, 1986",68.18,A,0.0,0.0,0.0,112,69kgMen,Snatch,59,True
---,ANDREWS Bill,FIJ,"Apr 03, 1992",65.74,A,0.0,0.0,0.0,85,69kgMen,Snatch,59,True
---,TAWAI Tevita Wanono,FIJ,"Feb 26, 1992",67.11,A,0.0,0.0,0.0,75,69kgMen,Snatch,59,True
---,FALMED Fidelis,FSM,"Dec 08, 1993",68.17,A,0.0,0.0,0.0,71,69kgMen,Snatch,59,True
---,PERIVE Toafitu,SAM,"Jan 07, 1985",67.70,A,0.0,0.0,0.0,111,69kgMen,Snatch,59,True
---,FINAU Ilaniume,TGA,"May 09, 1986",68.71,A,0.0,0.0,0.0,90,69kgMen,Snatch,59,True
---,TEMAKE Tekaei,KIR,"Jun 14, 1986",68.18,A,0.0,0.0,0.0,150,69kgMen,CleanJerk,59,True
---,ANDREWS Bill,FIJ,"Apr 03, 1992",65.74,A,0.0,0.0,0.0,110,69kgMen,CleanJerk,59,True
---,TAWAI Tevita Wanono,FIJ,"Feb 26, 1992",67.11,A,0.0,0.0,0.0,110,69kgMen,CleanJerk,59,True
---,FALMED Fidelis,FSM,"Dec 08, 1993",68.17,A,0.0,0.0,0.0,95,69kgMen,CleanJerk,59,True
---,PERIVE Toafitu,SAM,"Jan 07, 1985",67.70,A,0.0,0.0,0.0,---,69kgMen,CleanJerk,59,True
---,FINAU Ilaniume,TGA,"May 09, 1986",68.71,A,0.0,0.0,0.0,115,69kgMen,CleanJerk,59,True
1,TEMAKE Tekaei,KIR,"Jun 14, 1986",68.18,A,112,150,262,,69kgMen,Total,59,True
2,FINAU Ilaniume,TGA,"May 09, 1986",68.71,A,90,115,205,,69kgMen,Total,59,True
3,ANDREWS Bill,FIJ,"Apr 03, 1992",65.74,A,85,110,195,,69kgMen,Total,59,True
4,TAWAI Tevita Wanono,FIJ,"Feb 26, 1992",67.11,A,75,110,185,,69kgMen,Total,59,True
5,FALMED Fidelis,FSM,"Dec 08, 1993",68.17,A,71,95,166,,69kgMen,Total,59,True
---,PERIVE Toafitu,SAM,"Jan 07, 1985",67.70,A,111,---,---,,69kgMen,Total,59,True
---,JOSEPH Kai,FIJ,"Jan 01, 1976",74.98,A,0.0,0.0,0.0,90,77kgMen,Snatch,59,True
---,RILEY Pahio,TAH,"Jan 01, 1993",72.31,A,0.0,0.0,0.0,60,77kgMen,Snatch,59,True
---,JASON Kbay Galam,FSM,"Jan 01, 1987",76.24,A,0.0,0.0,0.0,70,77kgMen,Snatch,59,True
---,PITA Tongia,TGA,"Jan 01, 1987",75.56,A,0.0,0.0,0.0,75,77kgMen,Snatch,59,True
---,FAAGU Saumaleato,ASA,"Jan 16, 1994",75.72,A,0.0,0.0,0.0,82,77kgMen,Snatch,59,True
---,TATONGA Taubena,KIR,"Aug 23, 1990",73.16,A,0.0,0.0,0.0,110,77kgMen,Snatch,59,True
---,FAAULIULI Faavae,SAM,"May 12, 1983",76.59,A,0.0,0.0,0.0,126,77kgMen,Snatch,59,True
---,VUETI Josefa Atekini,FIJ,"Feb 06, 1979",76.16,A,0.0,0.0,0.0,125,77kgMen,Snatch,59,True
---,JOSEPH Kai,FIJ,"Jan 01, 1976",74.98,A,0.0,0.0,0.0,124,77kgMen,CleanJerk,59,True
---,RILEY Pahio,TAH,"Jan 01, 1993",72.31,A,0.0,0.0,0.0,65,77kgMen,CleanJerk,59,True
---,JASON Kbay Galam,FSM,"Jan 01, 1987",76.24,A,0.0,0.0,0.0,82,77kgMen,CleanJerk,59,True
---,PITA Tongia,TGA,"Jan 01, 1987",75.56,A,0.0,0.0,0.0,87,77kgMen,CleanJerk,59,True
---,FAAGU Saumaleato,ASA,"Jan 16, 1994",75.72,A,0.0,0.0,0.0,100,77kgMen,CleanJerk,59,True
---,TATONGA Taubena,KIR,"Aug 23, 1990",73.16,A,0.0,0.0,0.0,125,77kgMen,CleanJerk,59,True
