rank,name,nation,born,bw,group,lift1,lift2,lift3,lift4,cat,sec,event_id,old_classes
1,JEBALI Mahmoud Sajir,TUN,"Jun 21, 2006",54.80,A,88,93,-99,93,55kgMen,Snatch,563,False
1,JEBALI Mahmoud Sajir,TUN,"Jun 21, 2006",54.80,A,113,-120,120,120,55kgMen,CleanJerk,563,False
1,JEBALI Mahmoud Sajir,TUN,"Jun 21, 2006",54.80,A,93,120,213,---,55kgMen,Total,563,False
1,BEN HADJ Mohamed Aziz,TUN,"Jan 14, 2002",61.00,A,-114,114,118,118,61kgMen,Snatch,563,False
2,BOUHIJBHA Amine,TUN,"Feb 28, 1996",60.75,A,115,-119,-119,115,61kgMen,Snatch,563,False
3,ELION NDUNYAMA Jelgib,COD,"Jan 01, 1993",56.88,A,-75,75,-78,75,61kgMen,Snatch,563,False
1,BOUHIJBHA Amine,TUN,"Feb 28, 1996",60.75,A,140,-148,-152,140,61kgMen,CleanJerk,563,False
2,BEN HADJ Mohamed Aziz,TUN,"Jan 14, 2002",61.00,A,135,-142,-142,135,61kgMen,CleanJerk,563,False
3,ELION NDUNYAMA Jelgib,COD,"Jan 01, 1993",56.88,A,-90,90,-92,90,61kgMen,CleanJerk,563,False
1,BOUHIJBHA Amine,TUN,"Feb 28, 1996",60.75,A,115,140,255,---,61kgMen,Total,563,False
2,BEN HADJ Mohamed Aziz,TUN,"Jan 14, 2002",61.00,A,118,135,253,---,61kgMen,Total,563,False
3,ELION NDUNYAMA Jelgib,COD,"Jan 01, 1993",56.88,A,75,90,165,---,61kgMen,Total,563,False
1,NASAR Ahmed,EGY,"Jan 01, 2000",66.60,A,-122,123,-124,123,67kgMen,Snatch,563,False
2,SALEM Ayoub,TUN,"Jan 01, 2002",66.35,A,116,-120,121,121,67kgMen,Snatch,563,False
3,IBRAHIM Ihab,EGY,"Jan 01, 1996",66.85,A,120,-124,-124,120,67kgMen,Snatch,563,False
1,NASAR Ahmed,EGY,"Jan 01, 2000",66.60,A,150,155,-160,155,67kgMen,CleanJerk,563,False
2,IBRAHIM Ihab,EGY,"Jan 01, 1996",66.85,A,-150,-150,150,150,67kgMen,CleanJerk,563,False
3,SALEM Ayoub,TUN,"Jan 01, 2002",66.35,A,140,-147,-148,140,67kgMen,CleanJerk,563,False
1,NASAR Ahmed,EGY,"Jan 01, 2000",66.60,A,123,155,278,---,67kgMen,Total,563,False
2,IBRAHIM Ihab,EGY,"Jan 01, 1996",66.85,A,120,150,270,---,67kgMen,Total,563,False
3,SALEM Ayoub,TUN,"Jan 01, 2002",66.35,A,121,140,261,---,67kgMen,Total,563,False
1,MOHAMED Ahmed,EGY,"Jul 21, 1996",72.90,A,140,145,150,150,73kgMen,Snatch,563,False
2,SHABI Ahsaan Ali Alhadi,LBA,"Mar 22, 1997",72.50,A,125,-137,137,137,73kgMen,Snatch,563,False
3,ABEUSSA Gerard Thibauld,CMR,"Oct 18, 1998",72.85,A,115,120,-123,120,73kgMen,Snatch,563,False
