rank,name,nation,born,bw,group,lift1,lift2,lift3,lift4,cat,sec,event_id
Rank: 1,MOTOKI Kazuma,JPN,"Born: Aug 03, 1994",B.weight: 55.54,Group: A,1: 106,2: 114,3: -118,Total: 114,56kgMen,Snatch,367
Rank: 2,YEADULA Shiva Kumar,IND,"Born: Mar 06, 1989",B.weight: 55.62,Group: A,1: 95,2: 100,3: 104,Total: 104,56kgMen,Snatch,367
Rank: 3,TAN Chi Chung,TPE,"Born: Feb 24, 1990",B.weight: 55.56,Group: A,1: 100,2: 103,3: -105,Total: 103,56kgMen,Snatch,367
Rank: 4,IDE Shinki,JPN,"Born: Sep 04, 1994",B.weight: 55.62,Group: A,1: 93,2: 96,3: 98,Total: 98,56kgMen,Snatch,367
Rank: 5,RAMIREZ VIRGILIO Julian Rodolfo,MEX,"Born: Oct 23, 1997",B.weight: 55.78,Group: A,1: 92,2: - 96,3: 97,Total: 97,56kgMen,Snatch,367
Rank: 6,DZUL CUY Jose Alfredo,MEX,"Born: Sep 17, 1992",B.weight: 55.30,Group: A,1: - 93,2: - 93,3: 93,Total: 93,56kgMen,Snatch,367
Rank: 1,MOTOKI Kazuma,JPN,"Born: Aug 03, 1994",B.weight: 55.54,Group: A,1: 125,2: 130,3: 136,Total: 136,56kgMen,CleanJerk,367
Rank: 2,YEADULA Shiva Kumar,IND,"Born: Mar 06, 1989",B.weight: 55.62,Group: A,1: 120,2: 125,3: -131,Total: 125,56kgMen,CleanJerk,367
Rank: 3,RAMIREZ VIRGILIO Julian Rodolfo,MEX,"Born: Oct 23, 1997",B.weight: 55.78,Group: A,1: 118,2: 122,3: 123,Total: 123,56kgMen,CleanJerk,367
Rank: 4,IDE Shinki,JPN,"Born: Sep 04, 1994",B.weight: 55.62,Group: A,1: -118,2: 118,3: 122,Total: 122,56kgMen,CleanJerk,367
Rank: 5,TAN Chi Chung,TPE,"Born: Feb 24, 1990",B.weight: 55.56,Group: A,1: 121,2: -126,3: -126,Total: 121,56kgMen,CleanJerk,367
Rank: 6,DZUL CUY Jose Alfredo,MEX,"Born: Sep 17, 1992",B.weight: 55.30,Group: A,1: 112,2: -115,3: 115,Total: 115,56kgMen,CleanJerk,367
Rank: 1,MOTOKI Kazuma,JPN,"Born: Aug 03, 1994",B.weight: 55.54,Group: A,Snatch: 114,CI&Jerk: 136,Total: 250,,56kgMen,Total,367
Rank: 2,YEADULA Shiva Kumar,IND,"Born: Mar 06, 1989",B.weight: 55.62,Group: A,Snatch: 104,CI&Jerk: 125,Total: 229,,56kgMen,Total,367
Rank: 3,TAN Chi Chung,TPE,"Born: Feb 24, 1990",B.weight: 55.56,Group: A,Snatch: 103,CI&Jerk: 121,Total: 224,,56kgMen,Total,367
Rank: 4,IDE Shinki,JPN,"Born: Sep 04, 1994",B.weight: 55.62,Group: A,Snatch: 98,CI&Jerk: 122,Total: 220,,56kgMen,Total,367
Rank: 5,RAMIREZ VIRGILIO Julian Rodolfo,MEX,"Born: Oct 23, 1997",B.weight: 55.78,Group: A,Snatch: 97,CI&Jerk: 123,Total: 220,,56kgMen,Total,367
Rank: 6,DZUL CUY Jose Alfredo,MEX,"Born: Sep 17, 1992",B.weight: 55.30,Group: A,Snatch: 93,CI&Jerk: 115,Total: 208,,56kgMen,Total,367
Rank: 1,QIN Fulin,CHN,"Born: Jan 12, 1994",B.weight: 61.48,Group: A,1: 128,2: 133,3: -138,Total: 133,62kgMen,Snatch,367
Rank: 2,KAO Chan-Hung,TPE,"Born: Oct 03, 1993",B.weight: 61.04,Group: A,1: 120,2: -125,3: -125,Total: 120,62kgMen,Snatch,367
Rank: 3,VAZQUEZ MENDEZ Antonio,MEX,"Born: Aug 12, 1993",B.weight: 61.92,Group: A,1: 112,2: 117,3: -120,Total: 117,62kgMen,Snatch,367
Rank: 4,TSAI Ming-Chun,TPE,"Born: Oct 01, 1993",B.weight: 61.00,Group: A,1: -102,2: 102,3: 110,Total: 110,62kgMen,Snatch,367
Rank: 5,HIRAI Hayato,JPN,"Born: Aug 08, 1994",B.weight: 61.50,Group: A,1: 90,2: 95,3: 100,Total: 100,62kgMen,Snatch,367
Rank: 6,ROZNIK NOVAK Jus,SLO,"Born: Nov 15, 1996",B.weight: 61.16,Group: A,1: 95,2: - 99,3: -100,Total: 95,62kgMen,Snatch,367
Rank: 1,VAZQUEZ MENDEZ Antonio,MEX,"Born: Aug 12, 1993",B.weight: 61.92,Group: A,1: 153,2: 159,3: -165,Total: 159,62kgMen,CleanJerk,367
Rank: 2,QIN Fulin,CHN,"Born: Jan 12, 1994",B.weight: 61.48,Group: A,1: 153,2: 158,3: -163,Total: 158,62kgMen,CleanJerk,367
Rank: 3,KAO Chan-Hung,TPE,"Born: Oct 03, 1993",B.weight: 61.04,Group: A,1: 138,2: 144,3: ---,Total: 144,62kgMen,CleanJerk,367
Rank: 4,TSAI Ming-Chun,TPE,"Born: Oct 01, 1993",B.weight: 61.00,Group: A,1: 135,2: -143,3: -144,Total: 135,62kgMen,CleanJerk,367
Rank: 5,ROZNIK NOVAK Jus,SLO,"Born: Nov 15, 1996",B.weight: 61.16,Group: A,1: 125,2: 130,3: 133,Total: 133,62kgMen,CleanJerk,367
Rank: 6,HIRAI Hayato,JPN,"Born: Aug 08, 1994",B.weight: 61.50,Group: A,1: 110,2: 115,3: 120,Total: 120,62kgMen,CleanJerk,367
Rank: 1,QIN Fulin,CHN,"Born: Jan 12, 1994",B.weight: 61.48,Group: A,Snatch: 133,CI&Jerk: 158,Total: 291,,62kgMen,Total,367
Rank: 2,VAZQUEZ MENDEZ Antonio,MEX,"Born: Aug 12, 1993",B.weight: 61.92,Group: A,Snatch: 117,CI&Jerk: 159,Total: 276,,62kgMen,Total,367
Rank: 3,KAO Chan-Hung,TPE,"Born: Oct 03, 1993",B.weight: 61.04,Group: A,Snatch: 120,CI&Jerk: 144,Total: 264,,62kgMen,Total,367
Rank: 4,TSAI Ming-Chun,TPE,"Born: Oct 01, 1993",B.weight: 61.00,Group: A,Snatch: 110,CI&Jerk: 135,Total: 245,,62kgMen,Total,367
Rank: 5,ROZNIK NOVAK Jus,SLO,"Born: Nov 15, 1996",B.weight: 61.16,Group: A,Snatch: 95,CI&Jerk: 133,Total: 228,,62kgMen,Total,367
Rank: 6,HIRAI Hayato,JPN,"Born: Aug 08, 1994",B.weight: 61.50,Group: A,Snatch: 100,CI&Jerk: 120,Total: 220,,62kgMen,Total,367
Rank: 1,CHEN Lijun,CHN,"Born: Feb 08, 1993",B.weight: 65.90,Group: A,1: 134,2: 138,3: -141,Total: 138,69kgMen,Snatch,367
Rank: 2,LEE Sangyeon,KOR,"Born: Mar 06, 1995",B.weight: 68.48,Group: A,1: 133,2: 138,3: -141,Total: 138,69kgMen,Snatch,367
Rank: 3,MUNOZ MARTINEZ Jonathan Antonio,MEX,"Born: Nov 10, 1995",B.weight: 68.58,Group: A,1: 128,2: -131,3: 133,Total: 133,69kgMen,Snatch,367
Rank: 4,ORAI Hisato,JPN,"Born: Aug 07, 1995",B.weight: 68.86,Group: A,1: 125,2: 130,3: 133,Total: 133,69kgMen,Snatch,367
Rank: 5,PAN Chien-Hung,TPE,"Born: Aug 07, 1988",B.weight: 68.54,Group: A,1: 115,2: 121,3: 128,Total: 128,69kgMen,Snatch,367
