rank,name,nation,born,bw,group,lift1,lift2,lift3,lift4,cat,sec,event_id
Rank: 1,DO Tu Tung,VIE,"Born: Jan 10, 2004",B.weight: 54.70,Group: A,1: 103,2: 106,3: 110,Total: 110,55kgMen,Snatch,506
Rank: 2,QUAN Dac Tri,VIE,"Born: Oct 26, 2000",B.weight: 54.85,Group: A,1: 102,2: 105,3: -107,Total: 105,55kgMen,Snatch,506
Rank: 3,NAFASOV Ogabek,UZB,"Born: Jan 21, 2002",B.weight: 54.65,Group: A,1: 101,2: 104,3: -107,Total: 104,55kgMen,Snatch,506
Rank: 4,AUYELKHANOV Ablay,KAZ,"Born: Jun 27, 2003",B.weight: 54.95,Group: A,1: 94,2: 97,3: -100,Total: 97,55kgMen,Snatch,506
Rank: 5,KULAYBI Dahish Mohammed,KSA,"Born: Jun 22, 2000",B.weight: 53.90,Group: A,1: 75,2: 80,3: -87,Total: 80,55kgMen,Snatch,506
Rank: ---,NAYAK Muna,IND,"Born: Oct 20, 2002",B.weight: 54.90,Group: A,1: -100,2: -100,3: -100,Total: ---,55kgMen,Snatch,506
Rank: 1,DO Tu Tung,VIE,"Born: Jan 10, 2004",B.weight: 54.70,Group: A,1: 131,2: 136,3: -142,Total: 136,55kgMen,CleanJerk,506
Rank: 2,AUYELKHANOV Ablay,KAZ,"Born: Jun 27, 2003",B.weight: 54.95,Group: A,1: 125,2: 130,3: -135,Total: 130,55kgMen,CleanJerk,506
Rank: 3,NAYAK Muna,IND,"Born: Oct 20, 2002",B.weight: 54.90,Group: A,1: 125,2: 130,3: -135,Total: 130,55kgMen,CleanJerk,506
Rank: 4,NAFASOV Ogabek,UZB,"Born: Jan 21, 2002",B.weight: 54.65,Group: A,1: 119,2: 124,3: 127,Total: 127,55kgMen,CleanJerk,506
Rank: 5,KULAYBI Dahish Mohammed,KSA,"Born: Jun 22, 2000",B.weight: 53.90,Group: A,1: 95,2: 100,3: 103,Total: 103,55kgMen,CleanJerk,506
Rank: ---,QUAN Dac Tri,VIE,"Born: Oct 26, 2000",B.weight: 54.85,Group: A,1: -130,2: -130,3: -130,Total: ---,55kgMen,CleanJerk,506
Rank: 1,DO Tu Tung,VIE,"Born: Jan 10, 2004",B.weight: 54.70,Group: A,Snatch: 110,CI&Jerk: 136,Total: 246,,55kgMen,Total,506
Rank: 2,NAFASOV Ogabek,UZB,"Born: Jan 21, 2002",B.weight: 54.65,Group: A,Snatch: 104,CI&Jerk: 127,Total: 231,,55kgMen,Total,506
Rank: 3,AUYELKHANOV Ablay,KAZ,"Born: Jun 27, 2003",B.weight: 54.95,Group: A,Snatch: 97,CI&Jerk: 130,Total: 227,,55kgMen,Total,506
Rank: 4,KULAYBI Dahish Mohammed,KSA,"Born: Jun 22, 2000",B.weight: 53.90,Group: A,Snatch: 80,CI&Jerk: 103,Total: 183,,55kgMen,Total,506
Rank: ---,QUAN Dac Tri,VIE,"Born: Oct 26, 2000",B.weight: 54.85,Group: A,Snatch: 105,CI&Jerk: ---,Total: ---,,55kgMen,Total,506
Rank: ---,NAYAK Muna,IND,"Born: Oct 20, 2002",B.weight: 54.90,Group: A,Snatch: ---,CI&Jerk: 130,Total: ---,,55kgMen,Total,506
Rank: 1,FAATHIR Muhammad,INA,"Born: May 21, 2003",B.weight: 60.55,Group: A,1: 116,2: 119,3: -122,Total: 119,61kgMen,Snatch,506
Rank: 2,GOGOI Sidhanta,IND,"Born: Apr 08, 2004",B.weight: 60.30,Group: A,1: 112,2: 116,3: 118,Total: 118,61kgMen,Snatch,506
Rank: 3,AKMOLDA Sairamkez,KAZ,"Born: May 18, 2002",B.weight: 60.95,Group: A,1: 110,2: 114,3: 117,Total: 117,61kgMen,Snatch,506
Rank: 4,ABDUKHALILOV Nurdiyor,UZB,"Born: Sep 01, 2001",B.weight: 60.80,Group: A,1: 108,2: 113,3: -117,Total: 113,61kgMen,Snatch,506
Rank: 5,LE Nguyen Quoc Bao,VIE,"Born: Jan 01, 2000",B.weight: 55.50,Group: A,1: -105,2: 106,3: -109,Total: 106,61kgMen,Snatch,506
Rank: 6,TAIIROV Elzar,KGZ,"Born: Sep 13, 2003",B.weight: 60.55,Group: A,1: 100,2: 105,3: -107,Total: 105,61kgMen,Snatch,506
Rank: 7,MURATBEK UULU Ishimbek,KGZ,"Born: Dec 10, 2001",B.weight: 60.05,Group: A,1: 95,2: 100,3: -104,Total: 100,61kgMen,Snatch,506
Rank: 8,ALABANDI Mahdi Redea A,KSA,"Born: Oct 18, 2002",B.weight: 60.55,Group: A,1: 85,2: 90,3: -96,Total: 90,61kgMen,Snatch,506
Rank: 1,FAATHIR Muhammad,INA,"Born: May 21, 2003",B.weight: 60.55,Group: A,1: 146,2: 151,3: 154,Total: 154,61kgMen,CleanJerk,506
Rank: 2,GOGOI Sidhanta,IND,"Born: Apr 08, 2004",B.weight: 60.30,Group: A,1: 143,2: 146,3: 151,Total: 151,61kgMen,CleanJerk,506
Rank: 3,AKMOLDA Sairamkez,KAZ,"Born: May 18, 2002",B.weight: 60.95,Group: A,1: 140,2: 145,3: 150,Total: 150,61kgMen,CleanJerk,506
Rank: 4,ABDUKHALILOV Nurdiyor,UZB,"Born: Sep 01, 2001",B.weight: 60.80,Group: A,1: 135,2: -145,3: -147,Total: 135,61kgMen,CleanJerk,506
Rank: 5,MURATBEK UULU Ishimbek,KGZ,"Born: Dec 10, 2001",B.weight: 60.05,Group: A,1: 128,2: -138,3: -138,Total: 128,61kgMen,CleanJerk,506
Rank: 6,TAIIROV Elzar,KGZ,"Born: Sep 13, 2003",B.weight: 60.55,Group: A,1: 117,2: 122,3: 125,Total: 125,61kgMen,CleanJerk,506
Rank: 7,ALABANDI Mahdi Redea A,KSA,"Born: Oct 18, 2002",B.weight: 60.55,Group: A,1: 105,2: -112,3: -115,Total: 105,61kgMen,CleanJerk,506
Rank: ---,LE Nguyen Quoc Bao,VIE,"Born: Jan 01, 2000",B.weight: 55.50,Group: A,1: -125,2: -125,3: -125,Total: ---,61kgMen,CleanJerk,506
Rank: 1,FAATHIR Muhammad,INA,"Born: May 21, 2003",B.weight: 60.55,Group: A,Snatch: 119,CI&Jerk: 154,Total: 273,,61kgMen,Total,506
Rank: 2,GOGOI Sidhanta,IND,"Born: Apr 08, 2004",B.weight: 60.30,Group: A,Snatch: 118,CI&Jerk: 151,Total: 269,,61kgMen,Total,506
Rank: 3,AKMOLDA Sairamkez,KAZ,"Born: May 18, 2002",B.weight: 60.95,Group: A,Snatch: 117,CI&Jerk: 150,Total: 267,,61kgMen,Total,506
Rank: 4,ABDUKHALILOV Nurdiyor,UZB,"Born: Sep 01, 2001",B.weight: 60.80,Group: A,Snatch: 113,CI&Jerk: 135,Total: 248,,61kgMen,Total,506
Rank: 5,TAIIROV Elzar,KGZ,"Born: Sep 13, 2003",B.weight: 60.55,Group: A,Snatch: 105,CI&Jerk: 125,Total: 230,,61kgMen,Total,506
Rank: 6,MURATBEK UULU Ishimbek,KGZ,"Born: Dec 10, 2001",B.weight: 60.05,Group: A,Snatch: 100,CI&Jerk: 128,Total: 228,,61kgMen,Total,506
Rank: 7,ALABANDI Mahdi Redea A,KSA,"Born: Oct 18, 2002",B.weight: 60.55,Group: A,Snatch: 90,CI&Jerk: 105,Total: 195,,61kgMen,Total,506
Rank: ---,LE Nguyen Quoc Bao,VIE,"Born: Jan 01, 2000",B.weight: 55.50,Group: A,Snatch: 106,CI&Jerk: ---,Total: ---,,61kgMen,Total,506
Rank: 1,YASIN Mohammad,INA,"Born: Jan 18, 2000",B.weight: 66.35,Group: A,1: -132,2: 132,3: 136,Total: 136,67kgMen,Snatch,506
Rank: 2,PAKAR Hossein Chinibolagh,IRI,"Born: Aug 16, 2000",B.weight: 66.85,Group: A,1: 124,2: 131,3: 135,Total: 135,67kgMen,Snatch,506
Rank: 3,KIM Sungjin,KOR,"Born: Mar 10, 2000",B.weight: 66.75,Group: A,1: 123,2: 126,3: 131,Total: 131,67kgMen,Snatch,506
Rank: 4,TAISUYEV Saikhan,KAZ,"Born: May 21, 2002",B.weight: 66.70,Group: A,1: 125,2: 130,3: -135,Total: 130,67kgMen,Snatch,506
Rank: 5,ALMAZYADI Nawaf Mohammed S,KSA,"Born: Aug 19, 2000",B.weight: 66.65,Group: A,1: -123,2: -123,3: 123,Total: 123,67kgMen,Snatch,506
Rank: 6,MOLDODOSOV Elaman,KGZ,"Born: Jul 22, 2003",B.weight: 66.25,Group: A,1: 95,2: 100,3: 103,Total: 103,67kgMen,Snatch,506
Rank: 7,SALLAJ Ibrahim Nasser Hussam,JOR,"Born: Sep 28, 2001",B.weight: 66.10,Group: A,1: 87,2: -93,3: -93,Total: 87,67kgMen,Snatch,506
Rank: ---,TARIO Markio,IND,"Born: Jan 01, 2004",B.weight: 66.45,Group: A,1: -113,2: -113,3: -113,Total: ---,67kgMen,Snatch,506
Rank: 1,TAISUYEV Saikhan,KAZ,"Born: May 21, 2002",B.weight: 66.70,Group: A,1: 165,2: -169,3: 169,Total: 169,67kgMen,CleanJerk,506
Rank: 2,YASIN Mohammad,INA,"Born: Jan 18, 2000",B.weight: 66.35,Group: A,1: 157,2: -162,3: 162,Total: 162,67kgMen,CleanJerk,506
Rank: 3,ALMAZYADI Nawaf Mohammed S,KSA,"Born: Aug 19, 2000",B.weight: 66.65,Group: A,1: 148,2: 153,3: 158,Total: 158,67kgMen,CleanJerk,506
Rank: 4,KIM Sungjin,KOR,"Born: Mar 10, 2000",B.weight: 66.75,Group: A,1: -150,2: 150,3: -152,Total: 150,67kgMen,CleanJerk,506
Rank: 5,TARIO Markio,IND,"Born: Jan 01, 2004",B.weight: 66.45,Group: A,1: 142,2: 147,3: -151,Total: 147,67kgMen,CleanJerk,506
Rank: 6,PAKAR Hossein Chinibolagh,IRI,"Born: Aug 16, 2000",B.weight: 66.85,Group: A,1: 144,2: -152,3: -152,Total: 144,67kgMen,CleanJerk,506
Rank: 7,MOLDODOSOV Elaman,KGZ,"Born: Jul 22, 2003",B.weight: 66.25,Group: A,1: 115,2: 120,3: 123,Total: 123,67kgMen,CleanJerk,506
Rank: 8,SALLAJ Ibrahim Nasser Hussam,JOR,"Born: Sep 28, 2001",B.weight: 66.10,Group: A,1: 100,2: 106,3: 110,Total: 110,67kgMen,CleanJerk,506
Rank: 1,TAISUYEV Saikhan,KAZ,"Born: May 21, 2002",B.weight: 66.70,Group: A,Snatch: 130,CI&Jerk: 169,Total: 299,,67kgMen,Total,506
Rank: 2,YASIN Mohammad,INA,"Born: Jan 18, 2000",B.weight: 66.35,Group: A,Snatch: 136,CI&Jerk: 162,Total: 298,,67kgMen,Total,506
Rank: 3,KIM Sungjin,KOR,"Born: Mar 10, 2000",B.weight: 66.75,Group: A,Snatch: 131,CI&Jerk: 150,Total: 281,,67kgMen,Total,506
Rank: 4,ALMAZYADI Nawaf Mohammed S,KSA,"Born: Aug 19, 2000",B.weight: 66.65,Group: A,Snatch: 123,CI&Jerk: 158,Total: 281,,67kgMen,Total,506
Rank: 5,PAKAR Hossein Chinibolagh,IRI,"Born: Aug 16, 2000",B.weight: 66.85,Group: A,Snatch: 135,CI&Jerk: 144,Total: 279,,67kgMen,Total,506
Rank: 6,MOLDODOSOV Elaman,KGZ,"Born: Jul 22, 2003",B.weight: 66.25,Group: A,Snatch: 103,CI&Jerk: 123,Total: 226,,67kgMen,Total,506
Rank: 7,SALLAJ Ibrahim Nasser Hussam,JOR,"Born: Sep 28, 2001",B.weight: 66.10,Group: A,Snatch: 87,CI&Jerk: 110,Total: 197,,67kgMen,Total,506
Rank: ---,TARIO Markio,IND,"Born: Jan 01, 2004",B.weight: 66.45,Group: A,Snatch: ---,CI&Jerk: 147,Total: ---,,67kgMen,Total,506
