rank,name,nation,born,bw,group,lift1,lift2,lift3,lift4,cat,sec,event_id,old_classes
1,BARU Morea,PNG,"Apr 15, 1990",61.00,A,110,115,-120,115,61kgMen,Snatch,521,False
2,CAIN Shadrach,NRU,"Jul 27, 1999",59.30,A,-85,-85,85,85,61kgMen,Snatch,521,False
3,HENI Udu,PNG,"Mar 31, 1974",61.00,A,-75,80,-85,80,61kgMen,Snatch,521,False
1,BARU Morea,PNG,"Apr 15, 1990",61.00,A,140,145,150,150,61kgMen,CleanJerk,521,False
2,CAIN Shadrach,NRU,"Jul 27, 1999",59.30,A,110,-115,-115,110,61kgMen,CleanJerk,521,False
3,HENI Udu,PNG,"Mar 31, 1974",61.00,A,100,105,-111,105,61kgMen,CleanJerk,521,False
1,BARU Morea,PNG,"Apr 15, 1990",61.00,A,115,150,265,,61kgMen,Total,521,False
2,CAIN Shadrach,NRU,"Jul 27, 1999",59.30,A,85,110,195,,61kgMen,Total,521,False
3,HENI Udu,PNG,"Mar 31, 1974",61.00,A,80,105,185,,61kgMen,Total,521,False
1,IOANE Vaipava Nevo,SAM,"Apr 14, 1988",66.75,A,120,124,-127,124,67kgMen,Snatch,521,False
2,SCOTTY Brocka,NRU,"Jul 25, 1999",67.00,A,110,115,-118,115,67kgMen,Snatch,521,False
3,IKA Ditto Titus,NRU,"Jul 30, 2006",66.00,A,92,96,-100,96,67kgMen,Snatch,521,False
4,LAULUA Duncan,SAM,"Jan 29, 2004",66.55,A,87,90,-93,90,67kgMen,Snatch,521,False
5,DAGO Simeon Tim,PNG,"Apr 01, 2000",62.30,A,80,-85,-85,80,67kgMen,Snatch,521,False
6,SHAW Daniel Zachariah Anthony,FIJ,"Jun 18, 2005",66.65,A,-70,70,-75,70,67kgMen,Snatch,521,False
1,IOANE Vaipava Nevo,SAM,"Apr 14, 1988",66.75,A,160,165,-170,165,67kgMen,CleanJerk,521,False
2,IKA Ditto Titus,NRU,"Jul 30, 2006",66.00,A,130,135,-140,135,67kgMen,CleanJerk,521,False
3,LAULUA Duncan,SAM,"Jan 29, 2004",66.55,A,-115,115,-120,115,67kgMen,CleanJerk,521,False
4,DAGO Simeon Tim,PNG,"Apr 01, 2000",62.30,A,100,-105,105,105,67kgMen,CleanJerk,521,False
---,SHAW Daniel Zachariah Anthony,FIJ,"Jun 18, 2005",66.65,A,-80,-80,-80,---,67kgMen,CleanJerk,521,False
---,SCOTTY Brocka,NRU,"Jul 25, 1999",67.00,A,-135,-135,-135,---,67kgMen,CleanJerk,521,False
1,IOANE Vaipava Nevo,SAM,"Apr 14, 1988",66.75,A,124,165,289,,67kgMen,Total,521,False
2,IKA Ditto Titus,NRU,"Jul 30, 2006",66.00,A,96,135,231,,67kgMen,Total,521,False
3,LAULUA Duncan,SAM,"Jan 29, 2004",66.55,A,90,115,205,,67kgMen,Total,521,False
4,DAGO Simeon Tim,PNG,"Apr 01, 2000",62.30,A,80,105,185,,67kgMen,Total,521,False
---,SHAW Daniel Zachariah Anthony,FIJ,"Jun 18, 2005",66.65,A,70,---,---,,67kgMen,Total,521,False
---,SCOTTY Brocka,NRU,"Jul 25, 1999",67.00,A,115,---,---,,67kgMen,Total,521,False
1,TAFI John Lautafi,SAM,"Mar 10, 2002",71.10,A,-123,-123,123,123,73kgMen,Snatch,521,False
2,MOSES Ezekiel,NRU,"Jul 02, 2001",73.00,A,-122,122,-126,122,73kgMen,Snatch,521,False
3,VIRA Solomoni Lili,FIJ,"Nov 05, 2004",72.80,A,-95,95,105,105,73kgMen,Snatch,521,False
4,KATOATAU Ruben,KIR,"Feb 09, 1997",73.00,A,100,-105,105,105,73kgMen,Snatch,521,False
5,BRECHTEFELD Elson Edward,NRU,"Mar 02, 1994",73.00,A,100,-105,-105,100,73kgMen,Snatch,521,False
6,MAVARA Rarua Tolana,PNG,"Mar 06, 1997",71.10,A,-75,-75,75,75,73kgMen,Snatch,521,False
7,AH CHONG Tovio,SAM,"Aug 23, 2006",72.40,A,68,71,73,73,73kgMen,Snatch,521,False
1,TAFI John Lautafi,SAM,"Mar 10, 2002",71.10,A,156,161,-168,161,73kgMen,CleanJerk,521,False
2,MOSES Ezekiel,NRU,"Jul 02, 2001",73.00,A,150,-155,155,155,73kgMen,CleanJerk,521,False
3,KATOATAU Ruben,KIR,"Feb 09, 1997",73.00,A,136,140,145,145,73kgMen,CleanJerk,521,False
4,BRECHTEFELD Elson Edward,NRU,"Mar 02, 1994",73.00,A,135,140,-143,140,73kgMen,CleanJerk,521,False
5,VIRA Solomoni Lili,FIJ,"Nov 05, 2004",72.80,A,115,-120,-120,115,73kgMen,CleanJerk,521,False
6,MAVARA Rarua Tolana,PNG,"Mar 06, 1997",71.10,A,-95,95,100,100,73kgMen,CleanJerk,521,False
7,AH CHONG Tovio,SAM,"Aug 23, 2006",72.40,A,83,87,-91,87,73kgMen,CleanJerk,521,False
1,TAFI John Lautafi,SAM,"Mar 10, 2002",71.10,A,123,161,284,,73kgMen,Total,521,False
2,MOSES Ezekiel,NRU,"Jul 02, 2001",73.00,A,122,155,277,,73kgMen,Total,521,False
3,KATOATAU Ruben,KIR,"Feb 09, 1997",73.00,A,105,145,250,,73kgMen,Total,521,False
4,BRECHTEFELD Elson Edward,NRU,"Mar 02, 1994",73.00,A,100,140,240,,73kgMen,Total,521,False
5,VIRA Solomoni Lili,FIJ,"Nov 05, 2004",72.80,A,105,115,220,,73kgMen,Total,521,False
6,MAVARA Rarua Tolana,PNG,"Mar 06, 1997",71.10,A,75,100,175,,73kgMen,Total,521,False
7,AH CHONG Tovio,SAM,"Aug 23, 2006",72.40,A,73,87,160,,73kgMen,Total,521,False
1,LARK Leo Wing Thai,AUS,"May 13, 1996",80.24,A,130,-134,-135,130,81kgMen,Snatch,521,False
2,DOGUAPE Larko,NRU,"Jul 05, 2000",77.20,A,120,-125,-125,120,81kgMen,Snatch,521,False
3,VEIDREYAKI Patrick Tawake,FIJ,"Nov 05, 1989",81.00,A,110,115,-120,115,81kgMen,Snatch,521,False
4,LOHIA Igo,PNG,"Sep 16, 1999",80.00,A,105,110,-116,110,81kgMen,Snatch,521,False
5,TURA Jerome Hewett,COK,"Dec 31, 1991",80.60,A,102,-106,106,106,81kgMen,Snatch,521,False
6,BAUTISTA David,GUM,"Nov 07, 1989",79.50,A,95,100,105,105,81kgMen,Snatch,521,False
---,PORTER Ryley James,AUS,"Mar 27, 1995",80.74,A,-130,-130,-130,---,81kgMen,Snatch,521,False
1,LARK Leo Wing Thai,AUS,"May 13, 1996",80.24,A,165,-170,-170,165,81kgMen,CleanJerk,521,False
2,DOGUAPE Larko,NRU,"Jul 05, 2000",77.20,A,150,155,-160,155,81kgMen,CleanJerk,521,False
3,LOHIA Igo,PNG,"Sep 16, 1999",80.00,A,135,140,150,150,81kgMen,CleanJerk,521,False
4,BAUTISTA David,GUM,"Nov 07, 1989",79.50,A,-130,130,135,135,81kgMen,CleanJerk,521,False
---,VEIDREYAKI Patrick Tawake,FIJ,"Nov 05, 1989",81.00,A,-147,-147,-147,---,81kgMen,CleanJerk,521,False
---,TURA Jerome Hewett,COK,"Dec 31, 1991",80.60,A,-135,-138,-138,---,81kgMen,CleanJerk,521,False
---,PORTER Ryley James,AUS,"Mar 27, 1995",80.74,A,---,---,---,---,81kgMen,CleanJerk,521,False
1,LARK Leo Wing Thai,AUS,"May 13, 1996",80.24,A,130,165,295,,81kgMen,Total,521,False
2,DOGUAPE Larko,NRU,"Jul 05, 2000",77.20,A,120,155,275,,81kgMen,Total,521,False
3,LOHIA Igo,PNG,"Sep 16, 1999",80.00,A,110,150,260,,81kgMen,Total,521,False
