rank,name,nation,born,bw,group,lift1,lift2,lift3,lift4,cat,sec,event_id
Rank: 1,AL SALEEM Mansour Abdulrahim M,KSA,"Born: Mar 16, 1988",B.weight: 54.75,Group: A,1: 110,2: -115,3: -115,Total: 110,55kgMen,Snatch,501
Rank: 2,YAHYA Alghafer,SYR,"Born: Sep 22, 2002",B.weight: 55.60,Group: A,1: 77,2: -83,3: 83,Total: 83,55kgMen,Snatch,501
Rank: 3,ALZUBI Omar Mohammad Sari,JOR,"Born: Oct 14, 2003",B.weight: 53.45,Group: A,1: 68,2: 72,3: -76,Total: 72,55kgMen,Snatch,501
Rank: 1,AL SALEEM Mansour Abdulrahim M,KSA,"Born: Mar 16, 1988",B.weight: 54.75,Group: A,1: 130,2: 140,3: -146,Total: 140,55kgMen,CleanJerk,501
Rank: 2,YAHYA Alghafer,SYR,"Born: Sep 22, 2002",B.weight: 55.60,Group: A,1: 92,2: 98,3: -103,Total: 98,55kgMen,CleanJerk,501
Rank: 3,ALZUBI Omar Mohammad Sari,JOR,"Born: Oct 14, 2003",B.weight: 53.45,Group: A,1: 80,2: 86,3: -91,Total: 86,55kgMen,CleanJerk,501
Rank: 1,AL SALEEM Mansour Abdulrahim M,KSA,"Born: Mar 16, 1988",B.weight: 54.75,Group: A,Snatch: 110,CI&Jerk: 140,Total: 250,,55kgMen,Total,501
Rank: 2,YAHYA Alghafer,SYR,"Born: Sep 22, 2002",B.weight: 55.60,Group: A,Snatch: 83,CI&Jerk: 98,Total: 181,,55kgMen,Total,501
Rank: 3,ALZUBI Omar Mohammad Sari,JOR,"Born: Oct 14, 2003",B.weight: 53.45,Group: A,Snatch: 72,CI&Jerk: 86,Total: 158,,55kgMen,Total,501
Rank: 1,ALSALEEM Seraj Abdulrahim M,KSA,"Born: Feb 10, 1996",B.weight: 60.85,Group: A,1: 113,2: 118,3: -122,Total: 118,61kgMen,Snatch,501
Rank: 1,ALSALEEM Seraj Abdulrahim M,KSA,"Born: Feb 10, 1996",B.weight: 60.85,Group: A,1: 142,2: 150,3: -157,Total: 150,61kgMen,CleanJerk,501
Rank: 1,ALSALEEM Seraj Abdulrahim M,KSA,"Born: Feb 10, 1996",B.weight: 60.85,Group: A,Snatch: 118,CI&Jerk: 150,Total: 268,,61kgMen,Total,501
Rank: 1,ALMAZYADI Nawaf Mohammed S,KSA,"Born: Aug 19, 2000",B.weight: 66.54,Group: A,1: 115,2: 122,3: 126,Total: 126,67kgMen,Snatch,501
Rank: 2,TAWFEK Fatah,SYR,"Born: Jan 01, 2003",B.weight: 66.62,Group: A,1: 96,2: -100,3: 100,Total: 100,67kgMen,Snatch,501
Rank: 1,ALMAZYADI Nawaf Mohammed S,KSA,"Born: Aug 19, 2000",B.weight: 66.54,Group: A,1: 145,2: 155,3: -165,Total: 155,67kgMen,CleanJerk,501
Rank: 2,TAWFEK Fatah,SYR,"Born: Jan 01, 2003",B.weight: 66.62,Group: A,1: 116,2: 125,3: -135,Total: 125,67kgMen,CleanJerk,501
Rank: 1,ALMAZYADI Nawaf Mohammed S,KSA,"Born: Aug 19, 2000",B.weight: 66.54,Group: A,Snatch: 126,CI&Jerk: 155,Total: 281,,67kgMen,Total,501
Rank: 2,TAWFEK Fatah,SYR,"Born: Jan 01, 2003",B.weight: 66.62,Group: A,Snatch: 100,CI&Jerk: 125,Total: 225,,67kgMen,Total,501
Rank: 1,ALHUMAYD Mahmoud Mohammed S,KSA,"Born: Sep 05, 1993",B.weight: 72.26,Group: A,1: 135,2: -140,3: -145,Total: 135,73kgMen,Snatch,501
Rank: 2,ALHAYEK Mohamad,SYR,"Born: Jan 18, 1993",B.weight: 72.74,Group: A,1: 115,2: 118,3: ---,Total: 118,73kgMen,Snatch,501
Rank: 3,MOHAMMD Mothlej,SYR,"Born: Jan 01, 2003",B.weight: 72.40,Group: A,1: 110,2: 116,3: -120,Total: 116,73kgMen,Snatch,501
Rank: ---,KHEZEIQ Adham S A,PLE,"Born: Mar 03, 1993",B.weight: 70.85,Group: A,1: -107,2: -107,3: -107,Total: ---,73kgMen,Snatch,501
Rank: 1,ALHUMAYD Mahmoud Mohammed S,KSA,"Born: Sep 05, 1993",B.weight: 72.26,Group: A,1: -160,2: 160,3: 170,Total: 170,73kgMen,CleanJerk,501
Rank: 2,ALHAYEK Mohamad,SYR,"Born: Jan 18, 1993",B.weight: 72.74,Group: A,1: -145,2: 145,3: -150,Total: 145,73kgMen,CleanJerk,501
Rank: 3,KHEZEIQ Adham S A,PLE,"Born: Mar 03, 1993",B.weight: 70.85,Group: A,1: 135,2: -145,3: -146,Total: 135,73kgMen,CleanJerk,501
Rank: ---,MOHAMMD Mothlej,SYR,"Born: Jan 01, 2003",B.weight: 72.40,Group: A,1: -140,2: -140,3: -140,Total: ---,73kgMen,CleanJerk,501
Rank: 1,ALHUMAYD Mahmoud Mohammed S,KSA,"Born: Sep 05, 1993",B.weight: 72.26,Group: A,Snatch: 135,CI&Jerk: 170,Total: 305,,73kgMen,Total,501
Rank: 2,ALHAYEK Mohamad,SYR,"Born: Jan 18, 1993",B.weight: 72.74,Group: A,Snatch: 118,CI&Jerk: 145,Total: 263,,73kgMen,Total,501
Rank: ---,KHEZEIQ Adham S A,PLE,"Born: Mar 03, 1993",B.weight: 70.85,Group: A,Snatch: ---,CI&Jerk: 135,Total: ---,,73kgMen,Total,501
Rank: ---,MOHAMMD Mothlej,SYR,"Born: Jan 01, 2003",B.weight: 72.40,Group: A,Snatch: 116,CI&Jerk: ---,Total: ---,,73kgMen,Total,501
Rank: 1,ALJUMAILI Safaa Rashid Mahmood,IRQ,"Born: Jan 01, 1990",B.weight: 80.90,Group: A,1: 140,2: 145,3: -150,Total: 145,81kgMen,Snatch,501
Rank: 2,AL-HUSSEIN Ahmed Farooq Ghulam,IRQ,"Born: Aug 15, 1990",B.weight: 77.94,Group: A,1: 130,2: 137,3: -141,Total: 137,81kgMen,Snatch,501
Rank: 3,MAJD Jaghili,SYR,"Born: Mar 01, 2002",B.weight: 80.70,Group: A,1: 110,2: 112,3: -120,Total: 112,81kgMen,Snatch,501
Rank: 4,ALQASSASS Hani,PLE,"Born: Nov 20, 1994",B.weight: 78.67,Group: A,1: -113,2: 113,3: -123,Total: 113,81kgMen,Snatch,501
Rank: 5,YOUNIS Khader,PLE,"Born: Jun 18, 2001",B.weight: 81.00,Group: A,1: 91,2: 96,3: 98,Total: 98,81kgMen,Snatch,501
Rank: 1,ALJUMAILI Safaa Rashid Mahmood,IRQ,"Born: Jan 01, 1990",B.weight: 80.90,Group: A,1: 185,2: -190,3: -190,Total: 185,81kgMen,CleanJerk,501
Rank: 2,AL-HUSSEIN Ahmed Farooq Ghulam,IRQ,"Born: Aug 15, 1990",B.weight: 77.94,Group: A,1: -170,2: -170,3: 170,Total: 170,81kgMen,CleanJerk,501
Rank: 3,MAJD Jaghili,SYR,"Born: Mar 01, 2002",B.weight: 80.70,Group: A,1: 140,2: 146,3: -151,Total: 146,81kgMen,CleanJerk,501
Rank: 4,ALQASSASS Hani,PLE,"Born: Nov 20, 1994",B.weight: 78.67,Group: A,1: 135,2: 142,3: -147,Total: 142,81kgMen,CleanJerk,501
Rank: 5,YOUNIS Khader,PLE,"Born: Jun 18, 2001",B.weight: 81.00,Group: A,1: 126,2: -131,3: -131,Total: 126,81kgMen,CleanJerk,501
Rank: 1,ALJUMAILI Safaa Rashid Mahmood,IRQ,"Born: Jan 01, 1990",B.weight: 80.90,Group: A,Snatch: 145,CI&Jerk: 185,Total: 330,,81kgMen,Total,501
Rank: 2,AL-HUSSEIN Ahmed Farooq Ghulam,IRQ,"Born: Aug 15, 1990",B.weight: 77.94,Group: A,Snatch: 137,CI&Jerk: 170,Total: 307,,81kgMen,Total,501
Rank: 3,MAJD Jaghili,SYR,"Born: Mar 01, 2002",B.weight: 80.70,Group: A,Snatch: 112,CI&Jerk: 146,Total: 258,,81kgMen,Total,501
Rank: 4,ALQASSASS Hani,PLE,"Born: Nov 20, 1994",B.weight: 78.67,Group: A,Snatch: 113,CI&Jerk: 142,Total: 255,,81kgMen,Total,501
Rank: 5,YOUNIS Khader,PLE,"Born: Jun 18, 2001",B.weight: 81.00,Group: A,Snatch: 98,CI&Jerk: 126,Total: 224,,81kgMen,Total,501
Rank: 1,MAHFOUD Saoud,SYR,"Born: Jan 01, 2000",B.weight: 87.93,Group: A,1: 125,2: 132,3: -141,Total: 132,89kgMen,Snatch,501
Rank: 2,ALMAJED Hussain Abdulrazaq A,KSA,"Born: Dec 14, 1998",B.weight: 84.62,Group: A,1: 125,2: 130,3: ---,Total: 130,89kgMen,Snatch,501
Rank: 3,HAMADA Mohammed K H,PLE,"Born: Mar 14, 2002",B.weight: 87.40,Group: A,1: 115,2: -126,3: -126,Total: 115,89kgMen,Snatch,501
Rank: 1,ALMAJED Hussain Abdulrazaq A,KSA,"Born: Dec 14, 1998",B.weight: 84.62,Group: A,1: 152,2: 160,3: 170,Total: 170,89kgMen,CleanJerk,501
Rank: 2,HAMADA Mohammed K H,PLE,"Born: Mar 14, 2002",B.weight: 87.40,Group: A,1: 140,2: 147,3: -151,Total: 147,89kgMen,CleanJerk,501
Rank: 3,MAHFOUD Saoud,SYR,"Born: Jan 01, 2000",B.weight: 87.93,Group: A,1: 136,2: 146,3: -151,Total: 146,89kgMen,CleanJerk,501
Rank: 1,ALMAJED Hussain Abdulrazaq A,KSA,"Born: Dec 14, 1998",B.weight: 84.62,Group: A,Snatch: 130,CI&Jerk: 170,Total: 300,,89kgMen,Total,501
Rank: 2,MAHFOUD Saoud,SYR,"Born: Jan 01, 2000",B.weight: 87.93,Group: A,Snatch: 132,CI&Jerk: 146,Total: 278,,89kgMen,Total,501
Rank: 3,HAMADA Mohammed K H,PLE,"Born: Mar 14, 2002",B.weight: 87.40,Group: A,Snatch: 115,CI&Jerk: 147,Total: 262,,89kgMen,Total,501
Rank: 1,MORADI Sohrab,IRI,"Born: Sep 22, 1988",B.weight: 96.00,Group: A,1: 157,2: 163,3: -166,Total: 163,96kgMen,Snatch,501
Rank: 2,ALOTHMAN Ali Yousef A,KSA,"Born: Jun 16, 2002",B.weight: 94.30,Group: A,1: 131,2: 136,3: ---,Total: 136,96kgMen,Snatch,501
Rank: 3,SHAROFIDDIN Amriddinov,UZB,"Born: Jun 28, 2002",B.weight: 93.93,Group: A,1: 121,2: 130,3: 135,Total: 135,96kgMen,Snatch,501
Rank: 1,MORADI Sohrab,IRI,"Born: Sep 22, 1988",B.weight: 96.00,Group: A,1: 190,2: 200,3: 207,Total: 207,96kgMen,CleanJerk,501
Rank: 2,ALOTHMAN Ali Yousef A,KSA,"Born: Jun 16, 2002",B.weight: 94.30,Group: A,1: 166,2: -180,3: ---,Total: 166,96kgMen,CleanJerk,501
Rank: 3,SHAROFIDDIN Amriddinov,UZB,"Born: Jun 28, 2002",B.weight: 93.93,Group: A,1: 142,2: 155,3: -165,Total: 155,96kgMen,CleanJerk,501
Rank: 1,MORADI Sohrab,IRI,"Born: Sep 22, 1988",B.weight: 96.00,Group: A,Snatch: 163,CI&Jerk: 207,Total: 370,,96kgMen,Total,501
Rank: 2,ALOTHMAN Ali Yousef A,KSA,"Born: Jun 16, 2002",B.weight: 94.30,Group: A,Snatch: 136,CI&Jerk: 166,Total: 302,,96kgMen,Total,501
Rank: 3,SHAROFIDDIN Amriddinov,UZB,"Born: Jun 28, 2002",B.weight: 93.93,Group: A,Snatch: 135,CI&Jerk: 155,Total: 290,,96kgMen,Total,501
Rank: 1,ALKHAZAL Ali Ahmed A,KSA,"Born: Aug 21, 1998",B.weight: 98.82,Group: A,1: 145,2: 151,3: -156,Total: 151,102kgMen,Snatch,501
Rank: 2,KHOJIEV Azimjon,UZB,"Born: Nov 16, 2000",B.weight: 100.90,Group: A,1: 144,2: -150,3: -152,Total: 144,102kgMen,Snatch,501
Rank: 3,RAAD Al-Sallaj,JOR,"Born: Jan 01, 2002",B.weight: 101.07,Group: A,1: 95,2: 101,3: 107,Total: 107,102kgMen,Snatch,501
Rank: 1,ALKHAZAL Ali Ahmed A,KSA,"Born: Aug 21, 1998",B.weight: 98.82,Group: A,1: 180,2: 185,3: -194,Total: 185,102kgMen,CleanJerk,501
Rank: 2,KHOJIEV Azimjon,UZB,"Born: Nov 16, 2000",B.weight: 100.90,Group: A,1: 175,2: 183,3: -193,Total: 183,102kgMen,CleanJerk,501
Rank: 3,RAAD Al-Sallaj,JOR,"Born: Jan 01, 2002",B.weight: 101.07,Group: A,1: 125,2: -131,3: -131,Total: 125,102kgMen,CleanJerk,501
Rank: 1,ALKHAZAL Ali Ahmed A,KSA,"Born: Aug 21, 1998",B.weight: 98.82,Group: A,Snatch: 151,CI&Jerk: 185,Total: 336,,102kgMen,Total,501
Rank: 2,KHOJIEV Azimjon,UZB,"Born: Nov 16, 2000",B.weight: 100.90,Group: A,Snatch: 144,CI&Jerk: 183,Total: 327,,102kgMen,Total,501
Rank: 3,RAAD Al-Sallaj,JOR,"Born: Jan 01, 2002",B.weight: 101.07,Group: A,Snatch: 107,CI&Jerk: 125,Total: 232,,102kgMen,Total,501
Rank: 1,ALAIFURI Salwan Jasim Abbood,IRQ,"Born: Sep 26, 1991",B.weight: 109.00,Group: A,1: 152,2: 160,3: -165,Total: 160,109kgMen,Snatch,501
Rank: 2,ALMULAD Mustafa Radha A,KSA,"Born: Oct 03, 1986",B.weight: 103.65,Group: A,1: 140,2: -151,3: -151,Total: 140,109kgMen,Snatch,501
Rank: 1,ALAIFURI Salwan Jasim Abbood,IRQ,"Born: Sep 26, 1991",B.weight: 109.00,Group: A,1: 200,2: -210,3: 211,Total: 211,109kgMen,CleanJerk,501
Rank: 2,ALMULAD Mustafa Radha A,KSA,"Born: Oct 03, 1986",B.weight: 103.65,Group: A,1: 170,2: 180,3: -187,Total: 180,109kgMen,CleanJerk,501
Rank: 1,ALAIFURI Salwan Jasim Abbood,IRQ,"Born: Sep 26, 1991",B.weight: 109.00,Group: A,Snatch: 160,CI&Jerk: 211,Total: 371,,109kgMen,Total,501
Rank: 2,ALMULAD Mustafa Radha A,KSA,"Born: Oct 03, 1986",B.weight: 103.65,Group: A,Snatch: 140,CI&Jerk: 180,Total: 320,,109kgMen,Total,501
Rank: 1,ALSHAMRANI Abdullah Maid A,KSA,"Born: Dec 24, 1982",B.weight: 113.89,Group: A,1: 140,2: 150,3: 153,Total: 153,+109kgMen,Snatch,501
Rank: 2,REDA HUSSAIN A Alrasheed,KSA,"Born: Feb 03, 2001",B.weight: 118.60,Group: A,1: -140,2: 140,3: -147,Total: 140,+109kgMen,Snatch,501
Rank: 3,ALALI Ahmad,SYR,"Born: Jan 01, 2002",B.weight: 125.85,Group: A,1: 135,2: -141,3: -142,Total: 135,+109kgMen,Snatch,501
Rank: 1,ALALI Ahmad,SYR,"Born: Jan 01, 2002",B.weight: 125.85,Group: A,1: 165,2: 177,3: 185,Total: 185,+109kgMen,CleanJerk,501
Rank: 2,REDA HUSSAIN A Alrasheed,KSA,"Born: Feb 03, 2001",B.weight: 118.60,Group: A,1: 170,2: -184,3: -184,Total: 170,+109kgMen,CleanJerk,501
Rank: 3,ALSHAMRANI Abdullah Maid A,KSA,"Born: Dec 24, 1982",B.weight: 113.89,Group: A,1: -170,2: -170,3: 170,Total: 170,+109kgMen,CleanJerk,501
Rank: 1,ALSHAMRANI Abdullah Maid A,KSA,"Born: Dec 24, 1982",B.weight: 113.89,Group: A,Snatch: 153,CI&Jerk: 170,Total: 323,,+109kgMen,Total,501
Rank: 2,ALALI Ahmad,SYR,"Born: Jan 01, 2002",B.weight: 125.85,Group: A,Snatch: 135,CI&Jerk: 185,Total: 320,,+109kgMen,Total,501
Rank: 3,REDA HUSSAIN A Alrasheed,KSA,"Born: Feb 03, 2001",B.weight: 118.60,Group: A,Snatch: 140,CI&Jerk: 170,Total: 310,,+109kgMen,Total,501
Rank: 1,NAGHAM Rashah,SYR,"Born: Jan 29, 1998",B.weight: 48.99,Group: A,1: 45,2: 50,3: 52,Total: 52,49kgWomen,Snatch,501
