rank,name,nation,born,bw,group,lift1,lift2,lift3,lift4,cat,sec,event_id
Rank: 1,MUTLU Halil,TUR,"Born: Jul 14, 1973",B.weight: 55.96,Group: A,1: 132.5,2: 138.5,3: ---,Total: 138.5,56kgMen,Snatch,89
Rank: 2,VARGAS William Trujillo,CUB,"Born: Sep 17, 1970",B.weight: 55.98,Group: A,1: 122.5,2: 125,3: 127.5,Total: 127.5,56kgMen,Snatch,89
Rank: 3,WANG Shin-Yuan,TPE,"Born: Jul 06, 1976",B.weight: 55.38,Group: A,1: -122.5,2: -122.5,3: 122.5,Total: 122.5,56kgMen,Snatch,89
Rank: 4,ARTUC Sedat,TUR,"Born: Jun 09, 1976",B.weight: 55.72,Group: A,1: 120,2: -122.5,3: 122.5,Total: 122.5,56kgMen,Snatch,89
Rank: 5,TANCSICS Laszlo,HUN,"Born: May 19, 1978",B.weight: 55.48,Group: A,1: 115,2: 120,3: -122.5,Total: 120,56kgMen,Snatch,89
Rank: 6,DZERBIANIOU Vitali,BLR,"Born: Aug 05, 1976",B.weight: 55.86,Group: A,1: 115,2: 120,3: -125,Total: 120,56kgMen,Snatch,89
Rank: 7,ALVAREZ BOULET Sergio,CUB,"Born: Oct 11, 1979",B.weight: 55.84,Group: A,1: -117.5,2: 117.5,3: -122.5,Total: 117.5,56kgMen,Snatch,89
Rank: 8,SALAZAR QUINTERO Diego Fernando,COL,"Born: Oct 03, 1980",B.weight: 55.76,Group: A,1: 115,2: -120,3: -120,Total: 115,56kgMen,Snatch,89
Rank: 9,MUTHU Thandava Murthy,IND,"Born: Jan 01, 1975",B.weight: 55.76,Group: A,1: 100,2: 107.5,3: 110,Total: 110,56kgMen,Snatch,89
Rank: 10,CASTELLANO Victor,VEN,"Born: Mar 23, 1976",B.weight: 55.82,Group: A,1: 110,2: -117.5,3: -117.5,Total: 110,56kgMen,Snatch,89
Rank: 11,AL-SHARUEE Mohammed Abdulmunem Ali,IRQ,"Born: Mar 08, 1981",B.weight: 55.92,Group: A,1: 102.5,2: -110,3: -110,Total: 102.5,56kgMen,Snatch,89
Rank: 12,ROMO Alejandro,MEX,"Born: Jul 24, 1979",B.weight: 55.82,Group: A,1: 95,2: 100,3: -102.5,Total: 100,56kgMen,Snatch,89
Rank: 13,MIRZAYEV Agshin,AZE,"Born: Jan 01, 1983",B.weight: 55.82,Group: A,1: -92.5,2: 92.5,3: 100,Total: 100,56kgMen,Snatch,89
Rank: ---,WANG Yingtong,CHN,"Born: Jan 01, 1978",B.weight: 55.78,Group: A,1: -120,2: -120,3: -120,Total: ---,56kgMen,Snatch,89
Rank: 1,MUTLU Halil,TUR,"Born: Jul 14, 1973",B.weight: 55.96,Group: A,1: 162.5,2: -168.5,3: -168.5,Total: 162.5,56kgMen,CleanJerk,89
Rank: 2,WANG Shin-Yuan,TPE,"Born: Jul 06, 1976",B.weight: 55.38,Group: A,1: 152.5,2: 157.5,3: -162.5,Total: 157.5,56kgMen,CleanJerk,89
