rank,name,nation,born,bw,group,lift1,lift2,lift3,lift4,cat,sec,event_id,old_classes
1,SHADRACK Walter,SOL,"Oct 06, 2000",54.75,A,80,- 85,- 85,80,55kgMen,Snatch,468,False
2,NAUARI Gahuna Ian,PNG,"Aug 05, 2002",54.65,A,- 80,80,- 85,80,55kgMen,Snatch,468,False
---,ERATI Kaimauri,KIR,"Jun 13, 2004",53.80,A,- 60,- 60,- 60,---,55kgMen,Snatch,468,False
1,NAUARI Gahuna Ian,PNG,"Aug 05, 2002",54.65,A,-101,101,108,108,55kgMen,CleanJerk,468,False
2,SHADRACK Walter,SOL,"Oct 06, 2000",54.75,A,100,105,-109,105,55kgMen,CleanJerk,468,False
3,ERATI Kaimauri,KIR,"Jun 13, 2004",53.80,A,70,75,- 83,75,55kgMen,CleanJerk,468,False
1,NAUARI Gahuna Ian,PNG,"Aug 05, 2002",54.65,A,80,108,188,,55kgMen,Total,468,False
2,SHADRACK Walter,SOL,"Oct 06, 2000",54.75,A,80,105,185,,55kgMen,Total,468,False
---,ERATI Kaimauri,KIR,"Jun 13, 2004",53.80,A,---,75,---,,55kgMen,Total,468,False
1,MUTHUPANDI Raja,IND,"Jan 12, 2000",60.85,A,116,120,-123,120,61kgMen,Snatch,468,False
2,JACOB Vanlaltluanga,IND,"Feb 17, 2002",60.80,A,105,109,112,112,61kgMen,Snatch,468,False
3,TAFI John Lautafi,SAM,"Mar 10, 2002",60.55,A,85,90,95,95,61kgMen,Snatch,468,False
4,IETE Tatake,KIR,"Sep 11, 2000",59.50,A,75,80,85,85,61kgMen,Snatch,468,False
5,UDU Heni Ju.,PNG,"Sep 21, 2002",60.45,A,68,73,76,76,61kgMen,Snatch,468,False
6,GIOURA Chrisman,NRU,"Dec 24, 2002",59.55,A,67,- 71,- 71,67,61kgMen,Snatch,468,False
1,JACOB Vanlaltluanga,IND,"Feb 17, 2002",60.80,A,130,-135,-135,130,61kgMen,CleanJerk,468,False
2,TAFI John Lautafi,SAM,"Mar 10, 2002",60.55,A,-115,-115,115,115,61kgMen,CleanJerk,468,False
3,UDU Heni Ju.,PNG,"Sep 21, 2002",60.45,A,88,93,103,103,61kgMen,CleanJerk,468,False
4,IETE Tatake,KIR,"Sep 11, 2000",59.50,A,88,93,102,102,61kgMen,CleanJerk,468,False
5,GIOURA Chrisman,NRU,"Dec 24, 2002",59.55,A,- 85,85,89,89,61kgMen,CleanJerk,468,False
---,MUTHUPANDI Raja,IND,"Jan 12, 2000",60.85,A,-142,-142,-142,---,61kgMen,CleanJerk,468,False
1,JACOB Vanlaltluanga,IND,"Feb 17, 2002",60.80,A,112,130,242,,61kgMen,Total,468,False
2,TAFI John Lautafi,SAM,"Mar 10, 2002",60.55,A,95,115,210,,61kgMen,Total,468,False
3,IETE Tatake,KIR,"Sep 11, 2000",59.50,A,85,102,187,,61kgMen,Total,468,False
4,UDU Heni Ju.,PNG,"Sep 21, 2002",60.45,A,76,103,179,,61kgMen,Total,468,False
5,GIOURA Chrisman,NRU,"Dec 24, 2002",59.55,A,67,89,156,,61kgMen,Total,468,False
---,MUTHUPANDI Raja,IND,"Jan 12, 2000",60.85,A,120,---,---,,61kgMen,Total,468,False
1,JEREMY Lalrinnunga,IND,"Oct 26, 2002",65.50,A,129,133,136,136,67kgMen,Snatch,468,False
2,NAVI Gulam,IND,"Jun 15, 2000",66.70,A,-112,112,116,116,67kgMen,Snatch,468,False
3,MOSES Ezekiel,NRU,"Jul 02, 2001",67.00,A,110,115,-120,115,67kgMen,Snatch,468,False
4,FARMER Michael Anthony,WAL,"May 06, 1999",66.80,A,-115,-115,115,115,67kgMen,Snatch,468,False
5,SCOTTY Brocka,NRU,"Jul 25, 1999",66.55,A,100,105,107,107,67kgMen,Snatch,468,False
6,RAOBU Manuila,TUV,"Sep 18, 2000",65.70,A,101,-106,106,106,67kgMen,Snatch,468,False
7,NASILA Samuela,FIJ,"Jun 03, 1999",66.30,B,77,84,88,88,67kgMen,Snatch,468,False
1,NAVI Gulam,IND,"Jun 15, 2000",66.70,A,151,156,159,159,67kgMen,CleanJerk,468,False
2,FARMER Michael Anthony,WAL,"May 06, 1999",66.80,A,140,-146,146,146,67kgMen,CleanJerk,468,False
3,MOSES Ezekiel,NRU,"Jul 02, 2001",67.00,A,145,-152,-152,145,67kgMen,CleanJerk,468,False
4,SCOTTY Brocka,NRU,"Jul 25, 1999",66.55,A,127,131,-135,131,67kgMen,CleanJerk,468,False
5,NASILA Samuela,FIJ,"Jun 03, 1999",66.30,B,100,105,110,110,67kgMen,CleanJerk,468,False
---,RAOBU Manuila,TUV,"Sep 18, 2000",65.70,A,-126,-126,-126,---,67kgMen,CleanJerk,468,False
---,JEREMY Lalrinnunga,IND,"Oct 26, 2002",65.50,A,-160,-160,-161,---,67kgMen,CleanJerk,468,False
1,NAVI Gulam,IND,"Jun 15, 2000",66.70,A,116,159,275,,67kgMen,Total,468,False
2,FARMER Michael Anthony,WAL,"May 06, 1999",66.80,A,115,146,261,,67kgMen,Total,468,False
3,MOSES Ezekiel,NRU,"Jul 02, 2001",67.00,A,115,145,260,,67kgMen,Total,468,False
4,SCOTTY Brocka,NRU,"Jul 25, 1999",66.55,A,107,131,238,,67kgMen,Total,468,False
