rank,name,nation,born,bw,group,lift1,lift2,lift3,lift4,cat,sec,event_id,old_classes
1,SUAREZ Miguel,COL,"Sep 14, 1999",55.00,A,100,103,105,105,55kgMen,Snatch,550,False
2,POOX Jose,MEX,"Mar 17, 2003",55.00,A,98,101,104,104,55kgMen,Snatch,550,False
3,ARTEAGA CASTILLO Jhony David,ECU,"Jul 29, 2001",54.70,A,96,101,103,103,55kgMen,Snatch,550,False
4,ARGOTE CASTILLO Osmel,CUB,"Sep 07, 1999",53.70,A,96,-100,100,100,55kgMen,Snatch,550,False
5,FUENTES Diego,VEN,"Jan 25, 2002",54.60,A,93,-98,99,99,55kgMen,Snatch,550,False
6,MACHADO Raibet,CUB,"Nov 09, 2001",54.90,A,-97,97,-100,97,55kgMen,Snatch,550,False
7,TORTOLERO Angel,VEN,"Oct 01, 2002",54.60,A,-90,90,-94,90,55kgMen,Snatch,550,False
8,GOMEZ Isaac Daniel,PUR,"Feb 07, 1999",54.80,A,-90,90,-95,90,55kgMen,Snatch,550,False
1,SUAREZ Miguel,COL,"Sep 14, 1999",55.00,A,133,138,142,142,55kgMen,CleanJerk,550,False
2,POOX Jose,MEX,"Mar 17, 2003",55.00,A,126,130,-135,130,55kgMen,CleanJerk,550,False
3,ARGOTE CASTILLO Osmel,CUB,"Sep 07, 1999",53.70,A,120,125,128,128,55kgMen,CleanJerk,550,False
4,ARTEAGA CASTILLO Jhony David,ECU,"Jul 29, 2001",54.70,A,120,124,-127,124,55kgMen,CleanJerk,550,False
5,GOMEZ Isaac Daniel,PUR,"Feb 07, 1999",54.80,A,117,122,-128,122,55kgMen,CleanJerk,550,False
6,MACHADO Raibet,CUB,"Nov 09, 2001",54.90,A,115,-120,120,120,55kgMen,CleanJerk,550,False
7,FUENTES Diego,VEN,"Jan 25, 2002",54.60,A,111,119,-121,119,55kgMen,CleanJerk,550,False
8,TORTOLERO Angel,VEN,"Oct 01, 2002",54.60,A,110,-118,-118,110,55kgMen,CleanJerk,550,False
1,SUAREZ Miguel,COL,"Sep 14, 1999",55.00,A,105,142,247,---,55kgMen,Total,550,False
2,POOX Jose,MEX,"Mar 17, 2003",55.00,A,104,130,234,---,55kgMen,Total,550,False
3,ARGOTE CASTILLO Osmel,CUB,"Sep 07, 1999",53.70,A,100,128,228,---,55kgMen,Total,550,False
4,ARTEAGA CASTILLO Jhony David,ECU,"Jul 29, 2001",54.70,A,103,124,227,---,55kgMen,Total,550,False
5,FUENTES Diego,VEN,"Jan 25, 2002",54.60,A,99,119,218,---,55kgMen,Total,550,False
