rank,name,nation,born,bw,group,lift1,lift2,lift3,lift4,cat,sec,event_id
Rank: 1,BOUHIJBHA Amine,TUN,"Born: Feb 28, 1996",B.weight: 55.62,Group: A,1: 102,2: 104,3: 108,Total: 108,56kgMen,Snatch,335
Rank: 2,FENNI Amor,ALG,"Born: Oct 01, 1993",B.weight: 55.05,Group: A,1: 100,2: 103,3: -106,Total: 103,56kgMen,Snatch,335
Rank: 3,ANDRIANTSITOHAINA Eric Herman,MAD,"Born: Jul 21, 1991",B.weight: 55.56,Group: A,1: 95,2: -100,3: 100,Total: 100,56kgMen,Snatch,335
Rank: 4,TANIAMOWO Rasaq,NGR,"Born: Sep 09, 1992",B.weight: 55.75,Group: A,1: -100,2: -100,3: 100,Total: 100,56kgMen,Snatch,335
Rank: 5,BOMATIA Arnaud,CGO,"Born: Jan 02, 1990",B.weight: 55.77,Group: A,1: 57,2: 62,3: 66,Total: 66,56kgMen,Snatch,335
Rank: 1,BOUHIJBHA Amine,TUN,"Born: Feb 28, 1996",B.weight: 55.62,Group: A,1: 130,2: 135,3: 140,Total: 140,56kgMen,CleanJerk,335
Rank: 2,TANIAMOWO Rasaq,NGR,"Born: Sep 09, 1992",B.weight: 55.75,Group: A,1: 127,2: -131,3: 131,Total: 131,56kgMen,CleanJerk,335
Rank: 3,ANDRIANTSITOHAINA Eric Herman,MAD,"Born: Jul 21, 1991",B.weight: 55.56,Group: A,1: 126,2: 130,3: -135,Total: 130,56kgMen,CleanJerk,335
Rank: 4,BOMATIA Arnaud,CGO,"Born: Jan 02, 1990",B.weight: 55.77,Group: A,1: 70,2: 75,3: 78,Total: 78,56kgMen,CleanJerk,335
Rank: ---,FENNI Amor,ALG,"Born: Oct 01, 1993",B.weight: 55.05,Group: A,1: -130,2: -130,3: -131,Total: ---,56kgMen,CleanJerk,335
Rank: 1,BOUHIJBHA Amine,TUN,"Born: Feb 28, 1996",B.weight: 55.62,Group: A,Snatch: 108,CI&Jerk: 140,Total: 248,,56kgMen,Total,335
Rank: 2,TANIAMOWO Rasaq,NGR,"Born: Sep 09, 1992",B.weight: 55.75,Group: A,Snatch: 100,CI&Jerk: 131,Total: 231,,56kgMen,Total,335
Rank: 3,ANDRIANTSITOHAINA Eric Herman,MAD,"Born: Jul 21, 1991",B.weight: 55.56,Group: A,Snatch: 100,CI&Jerk: 130,Total: 230,,56kgMen,Total,335
Rank: 4,BOMATIA Arnaud,CGO,"Born: Jan 02, 1990",B.weight: 55.77,Group: A,Snatch: 66,CI&Jerk: 78,Total: 144,,56kgMen,Total,335
Rank: ---,FENNI Amor,ALG,"Born: Oct 01, 1993",B.weight: 55.05,Group: A,Snatch: 103,CI&Jerk: ---,Total: ---,,56kgMen,Total,335
Rank: 1,SAAD Ahmed Ahmed Mohamed,EGY,"Born: Nov 01, 1986",B.weight: 61.78,Group: A,1: 122,2: 126,3: 132,Total: 132,62kgMen,Snatch,335
Rank: 2,IBRAHIM Mostafa Atef Ahmed,EGY,"Born: Jul 12, 1993",B.weight: 61.68,Group: A,1: 120,2: -125,3: 125,Total: 125,62kgMen,Snatch,335
Rank: 3,ANDRIATSITOHAINA Tojonirina Alain,MAD,"Born: Feb 26, 1995",B.weight: 61.78,Group: A,1: 115,2: -120,3: -120,Total: 115,62kgMen,Snatch,335
Rank: 4,KRAYDI Faouzi,TUN,"Born: Apr 06, 1997",B.weight: 61.00,Group: A,1: -110,2: 110,3: -115,Total: 110,62kgMen,Snatch,335
