rank,name,nation,born,bw,group,lift1,lift2,lift3,lift4,cat,sec,event_id,old_classes
1,WU Meijin,CHN,"Apr 25, 1980",55.50,A,122.5,-127.5,127.5,127.5,56kgMen,Snatch,91,True
2,YANG Chin-Yi,TPE,"May 15, 1981",55.60,A,-125,-125,125,125,56kgMen,Snatch,91,True
3,JIGAU Adrian Ioan,ROU,"Jan 06, 1970",55.70,A,120,125,-127.5,125,56kgMen,Snatch,91,True
4,DZERBIANIOU Vitali,BLR,"Aug 05, 1976",55.80,A,120,125,-127.5,125,56kgMen,Snatch,91,True
5,TANCSICS Laszlo,HUN,"May 19, 1978",55.25,A,120,-125,-125,120,56kgMen,Snatch,91,True
6,WANG Shin-Yuan,TPE,"Jul 06, 1976",55.45,A,115,120,-122.5,120,56kgMen,Snatch,91,True
7,BONNEL Eric,FRA,"Aug 18, 1974",55.85,A,105,110,112.5,112.5,56kgMen,Snatch,91,True
8,CHATZIDIS Theocharis,GRE,"Feb 25, 1985",55.85,A,100,105,107.5,107.5,56kgMen,Snatch,91,True
9,SEKIKAWA Yasunobu,JPN,"Mar 21, 1980",55.70,A,-105,-105,105,105,56kgMen,Snatch,91,True
10,KADIRBERGENOV Sanjar,TKM,"Apr 22, 1985",55.55,A,95,100,-105,100,56kgMen,Snatch,91,True
11,HERNANDEZ Ivan,ESP,"Aug 12, 1983",55.05,A,92.5,97.5,-102.5,97.5,56kgMen,Snatch,91,True
1,WU Meijin,CHN,"Apr 25, 1980",55.50,A,155,-160,160,160,56kgMen,CleanJerk,91,True
2,WANG Shin-Yuan,TPE,"Jul 06, 1976",55.45,A,-145,152.5,-157.5,152.5,56kgMen,CleanJerk,91,True
3,YANG Chin-Yi,TPE,"May 15, 1981",55.60,A,-152.5,-152.5,152.5,152.5,56kgMen,CleanJerk,91,True
4,JIGAU Adrian Ioan,ROU,"Jan 06, 1970",55.70,A,145,150,152.5,152.5,56kgMen,CleanJerk,91,True
5,TANCSICS Laszlo,HUN,"May 19, 1978",55.25,A,145,-150,-150,145,56kgMen,CleanJerk,91,True
6,BONNEL Eric,FRA,"Aug 18, 1974",55.85,A,132.5,137.5,-142.5,137.5,56kgMen,CleanJerk,91,True
7,CHATZIDIS Theocharis,GRE,"Feb 25, 1985",55.85,A,125,130,135,135,56kgMen,CleanJerk,91,True
8,HERNANDEZ Ivan,ESP,"Aug 12, 1983",55.05,A,115,120,-122.5,120,56kgMen,CleanJerk,91,True
9,SEKIKAWA Yasunobu,JPN,"Mar 21, 1980",55.70,A,120,-130,-130,120,56kgMen,CleanJerk,91,True
---,KADIRBERGENOV Sanjar,TKM,"Apr 22, 1985",55.55,A,-115,-115,-115,---,56kgMen,CleanJerk,91,True
---,DZERBIANIOU Vitali,BLR,"Aug 05, 1976",55.80,A,-147.5,-147.5,-147.5,---,56kgMen,CleanJerk,91,True
1,WU Meijin,CHN,"Apr 25, 1980",55.50,A,127.5,160,287.5,,56kgMen,Total,91,True
2,YANG Chin-Yi,TPE,"May 15, 1981",55.60,A,125,152.5,277.5,,56kgMen,Total,91,True
3,JIGAU Adrian Ioan,ROU,"Jan 06, 1970",55.70,A,125,152.5,277.5,,56kgMen,Total,91,True
4,WANG Shin-Yuan,TPE,"Jul 06, 1976",55.45,A,120,152.5,272.5,,56kgMen,Total,91,True
5,TANCSICS Laszlo,HUN,"May 19, 1978",55.25,A,120,145,265,,56kgMen,Total,91,True
6,BONNEL Eric,FRA,"Aug 18, 1974",55.85,A,112.5,137.5,250,,56kgMen,Total,91,True
7,CHATZIDIS Theocharis,GRE,"Feb 25, 1985",55.85,A,107.5,135,242.5,,56kgMen,Total,91,True
8,SEKIKAWA Yasunobu,JPN,"Mar 21, 1980",55.70,A,105,120,225,,56kgMen,Total,91,True
9,HERNANDEZ Ivan,ESP,"Aug 12, 1983",55.05,A,97.5,120,217.5,,56kgMen,Total,91,True
---,KADIRBERGENOV Sanjar,TKM,"Apr 22, 1985",55.55,A,100,---,---,,56kgMen,Total,91,True
---,DZERBIANIOU Vitali,BLR,"Aug 05, 1976",55.80,A,125,---,---,,56kgMen,Total,91,True
1,LE Maosheng,CHN,"Aug 09, 1978",61.50,A,140,-142.5,-142.5,140,62kgMen,Snatch,91,True
2,SAMPANIS Leonidas,GRE,"Oct 28, 1971",61.60,A,-140,140,-142.5,140,62kgMen,Snatch,91,True
3,IM Yongsu,PRK,"Feb 09, 1980",61.75,A,-135,135,140,140,62kgMen,Snatch,91,True
4,GEORGIEV Stefan,BUL,"Feb 07, 1975",62.00,A,132.5,-137.5,137.5,137.5,62kgMen,Snatch,91,True
5,SALAZAR QUINTERO Diego Fernando,COL,"Oct 03, 1980",61.90,A,127.5,-132.5,132.5,132.5,62kgMen,Snatch,91,True
6,LYKHVALD Olexandr,UKR,"Jan 01, 1978",61.65,A,130,-135,-135,130,62kgMen,Snatch,91,True
7,DANIELYAN Artur,ARM,"Jan 01, 1983",61.90,A,130,-135,-135,130,62kgMen,Snatch,91,True
8,SULEYMANOV Elkhan,AZE,"Jan 01, 1974",61.90,A,-130,130,-135,130,62kgMen,Snatch,91,True
9,SHIN Oleg,KAZ,"Jan 01, 1975",61.55,A,-125,125,127.5,127.5,62kgMen,Snatch,91,True
10,IMAMURA Toshio,JPN,"Dec 25, 1979",61.50,A,-120,120,125,125,62kgMen,Snatch,91,True
11,ATMACA Ismail,TUR,"Jan 01, 1977",61.75,A,-125,125,-130,125,62kgMen,Snatch,91,True
12,NDICKA Matam Samson,FRA,"Mar 22, 1976",61.80,A,-122.5,122.5,-127.5,122.5,62kgMen,Snatch,91,True
13,CORNETTA Giuliano,ITA,"Dec 19, 1980",61.95,A,-110,110,117.5,117.5,62kgMen,Snatch,91,True
14,SUSANJ Milos,CRO,"Mar 03, 1983",61.80,A,95,100,-102.5,100,62kgMen,Snatch,91,True
---,SU Feixiang,CHN,"Jan 08, 1980",61.80,A,-140,-140,-145,---,62kgMen,Snatch,91,True
1,IM Yongsu,PRK,"Feb 09, 1980",61.75,A,170,175,-177.5,175,62kgMen,CleanJerk,91,True
2,GEORGIEV Stefan,BUL,"Feb 07, 1975",62.00,A,172.5,-175,-175,172.5,62kgMen,CleanJerk,91,True
3,LE Maosheng,CHN,"Aug 09, 1978",61.50,A,170,-175,-175,170,62kgMen,CleanJerk,91,True
4,SAMPANIS Leonidas,GRE,"Oct 28, 1971",61.60,A,160,167.5,-170,167.5,62kgMen,CleanJerk,91,True
5,LYKHVALD Olexandr,UKR,"Jan 01, 1978",61.65,A,157.5,162.5,-170,162.5,62kgMen,CleanJerk,91,True
6,ATMACA Ismail,TUR,"Jan 01, 1977",61.75,A,150,-160,160,160,62kgMen,CleanJerk,91,True
7,SALAZAR QUINTERO Diego Fernando,COL,"Oct 03, 1980",61.90,A,-160,-160,160,160,62kgMen,CleanJerk,91,True
8,DANIELYAN Artur,ARM,"Jan 01, 1983",61.90,A,155,160,-167.5,160,62kgMen,CleanJerk,91,True
9,NDICKA Matam Samson,FRA,"Mar 22, 1976",61.80,A,152.5,157.5,-165,157.5,62kgMen,CleanJerk,91,True
10,IMAMURA Toshio,JPN,"Dec 25, 1979",61.50,A,152.5,-157.5,-157.5,152.5,62kgMen,CleanJerk,91,True
11,SHIN Oleg,KAZ,"Jan 01, 1975",61.55,A,145,150,-152.5,150,62kgMen,CleanJerk,91,True
12,CORNETTA Giuliano,ITA,"Dec 19, 1980",61.95,A,140,-147.5,-147.5,140,62kgMen,CleanJerk,91,True
13,SUSANJ Milos,CRO,"Mar 03, 1983",61.80,A,115,120,-125,120,62kgMen,CleanJerk,91,True
---,SU Feixiang,CHN,"Jan 08, 1980",61.80,A,-170,-170,-170,---,62kgMen,CleanJerk,91,True
---,SULEYMANOV Elkhan,AZE,"Jan 01, 1974",61.90,A,-150,---,---,---,62kgMen,CleanJerk,91,True
1,IM Yongsu,PRK,"Feb 09, 1980",61.75,A,140,175,315,,62kgMen,Total,91,True
2,LE Maosheng,CHN,"Aug 09, 1978",61.50,A,140,170,310,,62kgMen,Total,91,True
3,GEORGIEV Stefan,BUL,"Feb 07, 1975",62.00,A,137.5,172.5,310,,62kgMen,Total,91,True
4,SAMPANIS Leonidas,GRE,"Oct 28, 1971",61.60,A,140,167.5,307.5,,62kgMen,Total,91,True
5,LYKHVALD Olexandr,UKR,"Jan 01, 1978",61.65,A,130,162.5,292.5,,62kgMen,Total,91,True
6,SALAZAR QUINTERO Diego Fernando,COL,"Oct 03, 1980",61.90,A,132.5,160,292.5,,62kgMen,Total,91,True
7,DANIELYAN Artur,ARM,"Jan 01, 1983",61.90,A,130,160,290,,62kgMen,Total,91,True
8,ATMACA Ismail,TUR,"Jan 01, 1977",61.75,A,125,160,285,,62kgMen,Total,91,True
9,NDICKA Matam Samson,FRA,"Mar 22, 1976",61.80,A,122.5,157.5,280,,62kgMen,Total,91,True
10,IMAMURA Toshio,JPN,"Dec 25, 1979",61.50,A,125,152.5,277.5,,62kgMen,Total,91,True
11,SHIN Oleg,KAZ,"Jan 01, 1975",61.55,A,127.5,150,277.5,,62kgMen,Total,91,True
12,CORNETTA Giuliano,ITA,"Dec 19, 1980",61.95,A,117.5,140,257.5,,62kgMen,Total,91,True
13,SUSANJ Milos,CRO,"Mar 03, 1983",61.80,A,100,120,220,,62kgMen,Total,91,True
---,SU Feixiang,CHN,"Jan 08, 1980",61.80,A,---,---,---,,62kgMen,Total,91,True
---,SULEYMANOV Elkhan,AZE,"Jan 01, 1974",61.90,A,130,---,---,,62kgMen,Total,91,True
1,CHEN Chufu,CHN,"Jan 18, 1980",68.05,A,150,155,157.5,157.5,69kgMen,Snatch,91,True
2,ZHANG Guozheng,CHN,"Sep 17, 1974",68.80,A,150,155,-157.5,155,69kgMen,Snatch,91,True
3,SBAI Youssef,TUN,"Sep 20, 1978",68.40,A,147.5,-152.5,152.5,152.5,69kgMen,Snatch,91,True
4,MIRZAYEV Turan,AZE,"Sep 24, 1979",68.90,A,147.5,-152.5,152.5,152.5,69kgMen,Snatch,91,True
5,SEN Ferit,TUR,"Jun 08, 1982",68.95,A,145,150,-152.5,150,69kgMen,Snatch,91,True
6,BOEVSKI Galabin,BUL,"Jan 01, 1974",68.95,A,-150,150,-155,150,69kgMen,Snatch,91,True
7,CELIL Ekrem,TUR,"Feb 20, 1980",68.45,A,142.5,-147.5,147.5,147.5,69kgMen,Snatch,91,True
8,EL TANTAWY Mohamed,EGY,"Jan 01, 1980",68.80,A,140,-145,145,145,69kgMen,Snatch,91,True
9,MATVEEV Andrei,RUS,"Apr 26, 1971",68.90,A,145,-150,-150,145,69kgMen,Snatch,91,True
10,DABAYA TIENTCHEU Vencelas,CMR,"Apr 28, 1981",67.60,A,-137.5,137.5,142.5,142.5,69kgMen,Snatch,91,True
11,TZELILIS Giorgios,GRE,"Jan 13, 1973",68.75,A,142.5,-147.5,-147.5,142.5,69kgMen,Snatch,91,True
12,SOBHI Hassan Amin,EGY,"Jan 01, 1982",68.80,A,137.5,142.5,-145,142.5,69kgMen,Snatch,91,True
13,MAXINEANU Lucian,ROU,"Oct 29, 1972",68.05,A,140,-145,-145,140,69kgMen,Snatch,91,True
14,ERNAULT Romuald,FRA,"Apr 20, 1977",68.90,A,140,-142.5,-142.5,140,69kgMen,Snatch,91,True
15,IDROVO SUAREZ Julio Cesar,ECU,"Mar 15, 1981",68.20,A,-135,-135,135,135,69kgMen,Snatch,91,True
16,FICCO Giuseppe Alessandro,ITA,"Aug 26, 1974",68.80,A,135,-140,-140,135,69kgMen,Snatch,91,True
17,SUYWENS Samuel,FRA,"Jan 21, 1980",68.30,A,127.5,132.5,-135,132.5,69kgMen,Snatch,91,True
18,SHINTANI Yoshito,JPN,"Dec 07, 1981",68.15,A,125,130,-132.5,130,69kgMen,Snatch,91,True
19,BAYRAMOV Afgan,AZE,"Oct 14, 1983",68.45,A,-130,130,-135,130,69kgMen,Snatch,91,True
20,BAZARBAYEV Umurbek,TKM,"Sep 17, 1981",66.50,A,-125,-125,125,125,69kgMen,Snatch,91,True
21,KUO Cheng Wei,TPE,"Jun 12, 1982",68.10,A,120,125,-130,125,69kgMen,Snatch,91,True
22,ARTAMONOVS Dmitrijs,LAT,"Oct 16, 1974",68.10,A,120,125,-130,125,69kgMen,Snatch,91,True
23,BOMBACI Maurizio,ITA,"Feb 16, 1975",68.65,A,125,-130,-130,125,69kgMen,Snatch,91,True
