rank,name,nation,born,bw,group,lift1,lift2,lift3,lift4,cat,sec,event_id,old_classes
1,GUGANNOUNI Zied,TUN,"Jul 15, 1991",55.97,A,95,-100,103,103,56kgMen,Snatch,119,True
2,LARIKI Elhabib,ALG,"Nov 03, 1987",55.71,A,100,-105,-105,100,56kgMen,Snatch,119,True
3,AL TUBAL Suhib,LBA,"Jan 01, 1986",55.99,A,100,-104,-105,100,56kgMen,Snatch,119,True
4,LAFRIK El Mehdi,MAR,"Jan 01, 1991",55.51,A,-90,90,95,95,56kgMen,Snatch,119,True
5,MARC Jonathan,MRI,"Nov 13, 1989",54.26,A,90,-96,-101,90,56kgMen,Snatch,119,True
6,PHILLIPS Anrich Morico,RSA,"Oct 17, 1992",55.09,A,-90,90,-95,90,56kgMen,Snatch,119,True
7,CHIGAR Abdeghani,MAR,"Feb 20, 1989",55.53,A,90,-93,-95,90,56kgMen,Snatch,119,True
8,ANDRIANTSITOHAINA Eric Herman,MAD,"Jul 21, 1991",54.73,A,-85,-85,85,85,56kgMen,Snatch,119,True
1,LARIKI Elhabib,ALG,"Nov 03, 1987",55.71,A,125,128,-132,128,56kgMen,CleanJerk,119,True
2,GUGANNOUNI Zied,TUN,"Jul 15, 1991",55.97,A,-125,128,-132,128,56kgMen,CleanJerk,119,True
3,PHILLIPS Anrich Morico,RSA,"Oct 17, 1992",55.09,A,110,115,118,118,56kgMen,CleanJerk,119,True
4,AL TUBAL Suhib,LBA,"Jan 01, 1986",55.99,A,117,-122,---,117,56kgMen,CleanJerk,119,True
5,CHIGAR Abdeghani,MAR,"Feb 20, 1989",55.53,A,112,-116,116,116,56kgMen,CleanJerk,119,True
6,MARC Jonathan,MRI,"Nov 13, 1989",54.26,A,-115,115,-125,115,56kgMen,CleanJerk,119,True
7,LAFRIK El Mehdi,MAR,"Jan 01, 1991",55.51,A,115,-120,-120,115,56kgMen,CleanJerk,119,True
---,ANDRIANTSITOHAINA Eric Herman,MAD,"Jul 21, 1991",54.73,A,-120,-120,-120,---,56kgMen,CleanJerk,119,True
1,GUGANNOUNI Zied,TUN,"Jul 15, 1991",55.97,A,103,128,231,,56kgMen,Total,119,True
2,LARIKI Elhabib,ALG,"Nov 03, 1987",55.71,A,100,128,228,,56kgMen,Total,119,True
3,AL TUBAL Suhib,LBA,"Jan 01, 1986",55.99,A,100,117,217,,56kgMen,Total,119,True
4,LAFRIK El Mehdi,MAR,"Jan 01, 1991",55.51,A,95,115,210,,56kgMen,Total,119,True
5,PHILLIPS Anrich Morico,RSA,"Oct 17, 1992",55.09,A,90,118,208,,56kgMen,Total,119,True
6,CHIGAR Abdeghani,MAR,"Feb 20, 1989",55.53,A,90,116,206,,56kgMen,Total,119,True
7,MARC Jonathan,MRI,"Nov 13, 1989",54.26,A,90,115,205,,56kgMen,Total,119,True
---,ANDRIANTSITOHAINA Eric Herman,MAD,"Jul 21, 1991",54.73,A,85,---,---,,56kgMen,Total,119,True
1,BEN SAADA Amor,TUN,"Oct 02, 1988",61.78,A,116,122,-125,122,62kgMen,Snatch,119,True
2,ADONIS Alphonso,RSA,"Jan 22, 1986",61.29,A,103,-106,-107,103,62kgMen,Snatch,119,True
3,SSEKYAAYA Charles,UGA,"Apr 11, 1994",61.14,A,95,-98,100,100,62kgMen,Snatch,119,True
4,LABRAK Abdessamad,MAR,"Jun 14, 1989",61.84,A,96,-101,-101,96,62kgMen,Snatch,119,True
5,ROSE Ian Nigel,SEY,"Sep 21, 1981",61.79,A,90,95,-100,95,62kgMen,Snatch,119,True
6,ELFLAH Mohamed,LBA,"Oct 10, 1993",61.18,A,-90,90,-100,90,62kgMen,Snatch,119,True
7,JOHN Phirl,MAW,"Jul 28, 1993",61.24,A,55,58,60,60,62kgMen,Snatch,119,True
---,NGAMBA Simon,CMR,"Dec 24, 1982",61.40,A,-115,-115,-116,---,62kgMen,Snatch,119,True
DSQ,BELINGA Joseph Ekani,CMR,"Jun 23, 1989",60.92,A,110,-116,-116,---,62kgMen,Snatch,119,True
1,BEN SAADA Amor,TUN,"Oct 02, 1988",61.78,A,140,-145,-147,140,62kgMen,CleanJerk,119,True
2,SSEKYAAYA Charles,UGA,"Apr 11, 1994",61.14,A,126,132,135,135,62kgMen,CleanJerk,119,True
3,ADONIS Alphonso,RSA,"Jan 22, 1986",61.29,A,132,-138,-138,132,62kgMen,CleanJerk,119,True
4,NGAMBA Simon,CMR,"Dec 24, 1982",61.40,A,-130,130,-135,130,62kgMen,CleanJerk,119,True
5,LABRAK Abdessamad,MAR,"Jun 14, 1989",61.84,A,120,-125,125,125,62kgMen,CleanJerk,119,True
6,ROSE Ian Nigel,SEY,"Sep 21, 1981",61.79,A,120,-125,-125,120,62kgMen,CleanJerk,119,True
7,ELFLAH Mohamed,LBA,"Oct 10, 1993",61.18,A,110,115,-122,115,62kgMen,CleanJerk,119,True
8,JOHN Phirl,MAW,"Jul 28, 1993",61.24,A,80,85,87,87,62kgMen,CleanJerk,119,True
DSQ,BELINGA Joseph Ekani,CMR,"Jun 23, 1989",60.92,A,-130,-130,130,---,62kgMen,CleanJerk,119,True
1,BEN SAADA Amor,TUN,"Oct 02, 1988",61.78,A,122,140,262,,62kgMen,Total,119,True
2,SSEKYAAYA Charles,UGA,"Apr 11, 1994",61.14,A,100,135,235,,62kgMen,Total,119,True
3,ADONIS Alphonso,RSA,"Jan 22, 1986",61.29,A,103,132,235,,62kgMen,Total,119,True
4,LABRAK Abdessamad,MAR,"Jun 14, 1989",61.84,A,96,125,221,,62kgMen,Total,119,True
5,ROSE Ian Nigel,SEY,"Sep 21, 1981",61.79,A,95,120,215,,62kgMen,Total,119,True
6,ELFLAH Mohamed,LBA,"Oct 10, 1993",61.18,A,90,115,205,,62kgMen,Total,119,True
7,JOHN Phirl,MAW,"Jul 28, 1993",61.24,A,60,87,147,,62kgMen,Total,119,True
---,NGAMBA Simon,CMR,"Dec 24, 1982",61.40,A,---,130,---,,62kgMen,Total,119,True
DSQ,BELINGA Joseph Ekani,CMR,"Jun 23, 1989",60.92,A,---,---,---,,62kgMen,Total,119,True
1,VENATIUS Njuh,CMR,"Apr 13, 1988",68.43,A,120,-126,126,126,69kgMen,Snatch,119,True
2,YANOU KETCHANKE Jean Baptiste,CMR,"Jul 19, 1993",68.25,A,120,125,-128,125,69kgMen,Snatch,119,True
3,JOMNI Hamza,TUN,"Jan 22, 1989",67.95,A,117,-120,122,122,69kgMen,Snatch,119,True
4,SHUSHU Otsile Greg,RSA,"Aug 20, 1980",68.86,A,115,121,-123,121,69kgMen,Snatch,119,True
5,ETTEIB Abdelilah,MAR,"Jul 11, 1985",68.18,A,110,115,120,120,69kgMen,Snatch,119,True
6,AATAR Abdellatif,MAR,"Jan 26, 1987",68.44,A,-115,115,-121,115,69kgMen,Snatch,119,True
7,NGWELE Mninikhaya,RSA,"Oct 12, 1992",65.79,A,103,108,110,110,69kgMen,Snatch,119,True
8,ABUBAKER Alhor,LBA,"Jan 01, 1991",67.75,A,90,100,105,105,69kgMen,Snatch,119,True
9,THCKO Uauhogwe,MAW,"Jun 07, 1987",66.70,A,100,-105,-107,100,69kgMen,Snatch,119,True
10,ANDRIA Anare Gaona T.,MAD,"May 26, 1990",66.67,A,-95,-95,95,95,69kgMen,Snatch,119,True
1,JOMNI Hamza,TUN,"Jan 22, 1989",67.95,A,155,-159,-160,155,69kgMen,CleanJerk,119,True
2,VENATIUS Njuh,CMR,"Apr 13, 1988",68.43,A,-155,155,-160,155,69kgMen,CleanJerk,119,True
3,SHUSHU Otsile Greg,RSA,"Aug 20, 1980",68.86,A,-150,150,-151,150,69kgMen,CleanJerk,119,True
4,YANOU KETCHANKE Jean Baptiste,CMR,"Jul 19, 1993",68.25,A,140,145,-152,145,69kgMen,CleanJerk,119,True
5,ETTEIB Abdelilah,MAR,"Jul 11, 1985",68.18,A,141,-146,-146,141,69kgMen,CleanJerk,119,True
6,ABUBAKER Alhor,LBA,"Jan 01, 1991",67.75,A,120,130,-140,130,69kgMen,CleanJerk,119,True
7,ANDRIA Anare Gaona T.,MAD,"May 26, 1990",66.67,A,125,126,-130,126,69kgMen,CleanJerk,119,True
8,NGWELE Mninikhaya,RSA,"Oct 12, 1992",65.79,A,125,-132,-132,125,69kgMen,CleanJerk,119,True
9,THCKO Uauhogwe,MAW,"Jun 07, 1987",66.70,A,-115,115,117,117,69kgMen,CleanJerk,119,True
---,AATAR Abdellatif,MAR,"Jan 26, 1987",68.44,A,-150,-150,-150,---,69kgMen,CleanJerk,119,True
1,VENATIUS Njuh,CMR,"Apr 13, 1988",68.43,A,126,155,281,,69kgMen,Total,119,True
2,JOMNI Hamza,TUN,"Jan 22, 1989",67.95,A,122,155,277,,69kgMen,Total,119,True
3,SHUSHU Otsile Greg,RSA,"Aug 20, 1980",68.86,A,121,150,271,,69kgMen,Total,119,True
4,YANOU KETCHANKE Jean Baptiste,CMR,"Jul 19, 1993",68.25,A,125,145,270,,69kgMen,Total,119,True
5,ETTEIB Abdelilah,MAR,"Jul 11, 1985",68.18,A,120,141,261,,69kgMen,Total,119,True
6,NGWELE Mninikhaya,RSA,"Oct 12, 1992",65.79,A,110,125,235,,69kgMen,Total,119,True
7,ABUBAKER Alhor,LBA,"Jan 01, 1991",67.75,A,105,130,235,,69kgMen,Total,119,True
8,ANDRIA Anare Gaona T.,MAD,"May 26, 1990",66.67,A,95,126,221,,69kgMen,Total,119,True
9,THCKO Uauhogwe,MAW,"Jun 07, 1987",66.70,A,100,117,217,,69kgMen,Total,119,True
---,AATAR Abdellatif,MAR,"Jan 26, 1987",68.44,A,115,---,---,,69kgMen,Total,119,True
1,BAHLOUL Ramzi,TUN,"Oct 18, 1989",76.33,A,150,156,-160,156,77kgMen,Snatch,119,True
2,BELHOUT Amir,ALG,"May 25, 1989",76.43,A,135,141,-146,141,77kgMen,Snatch,119,True
3,MESSAOUI Saddam,ALG,"Jul 24, 1991",75.92,A,125,127,-130,127,77kgMen,Snatch,119,True
4,MINKOUMBA Petit David,CMR,"Feb 27, 1989",76.02,A,-126,126,-130,126,77kgMen,Snatch,119,True
5,SIMEON Charles Albert,SEY,"Jun 16, 1982",76.39,A,115,120,-125,120,77kgMen,Snatch,119,True
6,MABUYA Khati,RSA,"Jul 02, 1988",72.50,A,108,110,114,114,77kgMen,Snatch,119,True
7,DU PLOOY Lyle William Henry,RSA,"Aug 02, 1988",70.34,A,-112,112,-117,112,77kgMen,Snatch,119,True
8,LAGSIR Abdelali,MAR,"Apr 10, 1990",75.78,A,112,-120,-120,112,77kgMen,Snatch,119,True
9,GAYADIN Youin,MRI,"Sep 21, 1985",75.75,A,95,-100,-100,95,77kgMen,Snatch,119,True
1,BAHLOUL Ramzi,TUN,"Oct 18, 1989",76.33,A,172,185,-186,185,77kgMen,CleanJerk,119,True
2,BELHOUT Amir,ALG,"May 25, 1989",76.43,A,163,-175,-175,163,77kgMen,CleanJerk,119,True
3,MINKOUMBA Petit David,CMR,"Feb 27, 1989",76.02,A,155,157,-160,157,77kgMen,CleanJerk,119,True
4,MESSAOUI Saddam,ALG,"Jul 24, 1991",75.92,A,145,150,155,155,77kgMen,CleanJerk,119,True
5,LAGSIR Abdelali,MAR,"Apr 10, 1990",75.78,A,150,-155,-155,150,77kgMen,CleanJerk,119,True
6,DU PLOOY Lyle William Henry,RSA,"Aug 02, 1988",70.34,A,137,142,-147,142,77kgMen,CleanJerk,119,True
7,MABUYA Khati,RSA,"Jul 02, 1988",72.50,A,-140,140,142,142,77kgMen,CleanJerk,119,True
8,GAYADIN Youin,MRI,"Sep 21, 1985",75.75,A,-115,115,-120,115,77kgMen,CleanJerk,119,True
---,SIMEON Charles Albert,SEY,"Jun 16, 1982",76.39,A,-152,-152,-152,---,77kgMen,CleanJerk,119,True
1,BAHLOUL Ramzi,TUN,"Oct 18, 1989",76.33,A,156,185,341,,77kgMen,Total,119,True
2,BELHOUT Amir,ALG,"May 25, 1989",76.43,A,141,163,304,,77kgMen,Total,119,True
3,MINKOUMBA Petit David,CMR,"Feb 27, 1989",76.02,A,126,157,283,,77kgMen,Total,119,True
4,MESSAOUI Saddam,ALG,"Jul 24, 1991",75.92,A,127,155,282,,77kgMen,Total,119,True
5,LAGSIR Abdelali,MAR,"Apr 10, 1990",75.78,A,112,150,262,,77kgMen,Total,119,True
6,MABUYA Khati,RSA,"Jul 02, 1988",72.50,A,114,142,256,,77kgMen,Total,119,True
7,DU PLOOY Lyle William Henry,RSA,"Aug 02, 1988",70.34,A,112,142,254,,77kgMen,Total,119,True
9,GAYADIN Youin,MRI,"Sep 21, 1985",75.75,A,95,115,210,,77kgMen,Total,119,True
---,SIMEON Charles Albert,SEY,"Jun 16, 1982",76.39,A,120,---,---,,77kgMen,Total,119,True
1,MEKKI Abdallah,ALG,"Aug 17, 1985",82.28,A,135,-141,-141,135,85kgMen,Snatch,119,True
2,MUSAAB Alosh,LBA,"Jan 01, 1988",77.44,A,-131,131,-140,131,85kgMen,Snatch,119,True
3,ELWADDANI Abdulmoneim,LBA,"Sep 06, 1991",83.82,A,117,125,130,130,85kgMen,Snatch,119,True
4,DIXIE Terence Nigel,SEY,"Oct 15, 1983",84.18,A,122,126,-131,126,85kgMen,Snatch,119,True
5,YAMIL Abdellatif,MAR,"Jul 30, 1981",84.53,A,116,123,-130,123,85kgMen,Snatch,119,True
1,MEKKI Abdallah,ALG,"Aug 17, 1985",82.28,A,160,-175,-175,160,85kgMen,CleanJerk,119,True
2,DIXIE Terence Nigel,SEY,"Oct 15, 1983",84.18,A,150,155,160,160,85kgMen,CleanJerk,119,True
3,YAMIL Abdellatif,MAR,"Jul 30, 1981",84.53,A,156,-161,-161,156,85kgMen,CleanJerk,119,True
4,ELWADDANI Abdulmoneim,LBA,"Sep 06, 1991",83.82,A,-145,145,151,151,85kgMen,CleanJerk,119,True
---,MUSAAB Alosh,LBA,"Jan 01, 1988",77.44,A,-158,-158,-158,---,85kgMen,CleanJerk,119,True
1,MEKKI Abdallah,ALG,"Aug 17, 1985",82.28,A,135,160,295,,85kgMen,Total,119,True
2,DIXIE Terence Nigel,SEY,"Oct 15, 1983",84.18,A,126,160,286,,85kgMen,Total,119,True
3,ELWADDANI Abdulmoneim,LBA,"Sep 06, 1991",83.82,A,130,151,281,,85kgMen,Total,119,True
4,YAMIL Abdellatif,MAR,"Jul 30, 1981",84.53,A,123,156,279,,85kgMen,Total,119,True
---,MUSAAB Alosh,LBA,"Jan 01, 1988",77.44,A,131,---,---,,85kgMen,Total,119,True
1,DOGHMANE Mohamed Amine,TUN,"May 11, 1991",91.64,A,150,158,-162,158,94kgMen,Snatch,119,True
2,ESHTIWI Mohamed,LBA,"Feb 08, 1985",86.30,A,152,-158,-162,152,94kgMen,Snatch,119,True
3,BOUDANI Maamar,ALG,"Jun 23, 1984",92.79,A,135,142,-146,142,94kgMen,Snatch,119,True
4,NEMBOT Tagne,CMR,"Dec 22, 1982",89.89,A,135,141,-143,141,94kgMen,Snatch,119,True
5,BOURAS Omar,ALG,"Sep 26, 1991",85.70,A,125,-130,-130,125,94kgMen,Snatch,119,True
1,DOGHMANE Mohamed Amine,TUN,"May 11, 1991",91.64,A,-180,-180,181,181,94kgMen,CleanJerk,119,True
2,BOUDANI Maamar,ALG,"Jun 23, 1984",92.79,A,175,176,181,181,94kgMen,CleanJerk,119,True
3,ESHTIWI Mohamed,LBA,"Feb 08, 1985",86.30,A,-175,-175,175,175,94kgMen,CleanJerk,119,True
4,NEMBOT Tagne,CMR,"Dec 22, 1982",89.89,A,165,-175,-175,165,94kgMen,CleanJerk,119,True
5,BOURAS Omar,ALG,"Sep 26, 1991",85.70,A,145,150,-155,150,94kgMen,CleanJerk,119,True
1,DOGHMANE Mohamed Amine,TUN,"May 11, 1991",91.64,A,158,181,339,,94kgMen,Total,119,True
2,ESHTIWI Mohamed,LBA,"Feb 08, 1985",86.30,A,152,175,327,,94kgMen,Total,119,True
3,BOUDANI Maamar,ALG,"Jun 23, 1984",92.79,A,142,181,323,,94kgMen,Total,119,True
4,NEMBOT Tagne,CMR,"Dec 22, 1982",89.89,A,141,165,306,,94kgMen,Total,119,True
5,BOURAS Omar,ALG,"Sep 26, 1991",85.70,A,125,150,275,,94kgMen,Total,119,True
1,HANACHI Mouez,TUN,"Feb 20, 1980",101.65,A,150,-160,-160,150,105kgMen,Snatch,119,True
2,MOURAD Shtewi,LBA,"Jan 01, 1988",99.22,A,130,140,-148,140,105kgMen,Snatch,119,True
3,MIMOUNE Abdelhamid,ALG,"Mar 08, 1988",101.51,A,140,-145,-147,140,105kgMen,Snatch,119,True
4,NGONGANG TANTCHOU Ferdianand,CMR,"May 24, 1977",98.80,A,120,-132,-135,120,105kgMen,Snatch,119,True
1,MIMOUNE Abdelhamid,ALG,"Mar 08, 1988",101.51,A,170,-182,-183,170,105kgMen,CleanJerk,119,True
2,NGONGANG TANTCHOU Ferdianand,CMR,"May 24, 1977",98.80,A,140,150,160,160,105kgMen,CleanJerk,119,True
3,MOURAD Shtewi,LBA,"Jan 01, 1988",99.22,A,150,160,-162,160,105kgMen,CleanJerk,119,True
---,HANACHI Mouez,TUN,"Feb 20, 1980",101.65,A,-175,-176,-181,---,105kgMen,CleanJerk,119,True
1,MIMOUNE Abdelhamid,ALG,"Mar 08, 1988",101.51,A,140,170,310,,105kgMen,Total,119,True
2,MOURAD Shtewi,LBA,"Jan 01, 1988",99.22,A,140,160,300,,105kgMen,Total,119,True
3,NGONGANG TANTCHOU Ferdianand,CMR,"May 24, 1977",98.80,A,120,160,280,,105kgMen,Total,119,True
---,HANACHI Mouez,TUN,"Feb 20, 1980",101.65,A,150,---,---,,105kgMen,Total,119,True
1,FOKEJOU TEFOT Frederic,CMR,"Dec 03, 1979",132.80,A,145,150,-160,150,+105kgMen,Snatch,119,True
2,AINSLIE William,RSA,"Aug 02, 1979",131.22,A,125,130,-131,130,+105kgMen,Snatch,119,True
3,ALANANI Ibrahim Ehmeda,LBA,"Jun 04, 1993",106.83,A,105,110,-121,110,+105kgMen,Snatch,119,True
1,FOKEJOU TEFOT Frederic,CMR,"Dec 03, 1979",132.80,A,180,190,-200,190,+105kgMen,CleanJerk,119,True
2,AINSLIE William,RSA,"Aug 02, 1979",131.22,A,150,-151,-151,150,+105kgMen,CleanJerk,119,True
3,ALANANI Ibrahim Ehmeda,LBA,"Jun 04, 1993",106.83,A,130,-131,-131,130,+105kgMen,CleanJerk,119,True
1,FOKEJOU TEFOT Frederic,CMR,"Dec 03, 1979",132.80,A,150,190,340,,+105kgMen,Total,119,True
2,AINSLIE William,RSA,"Aug 02, 1979",131.22,A,130,150,280,,+105kgMen,Total,119,True
3,ALANANI Ibrahim Ehmeda,LBA,"Jun 04, 1993",106.83,A,110,130,240,,+105kgMen,Total,119,True
1,VRIES Portia Charmaine,RSA,"Jul 21, 1984",47.99,A,65,68,-71,68,48kgWomen,Snatch,119,True
2,THELEMAQUE Katsia,SEY,"Feb 28, 1989",47.36,A,60,-65,65,65,48kgWomen,Snatch,119,True
3,FILALI Kenza,ALG,"Dec 27, 1981",47.95,A,-60,61,64,64,48kgWomen,Snatch,119,True
4,EHSSEINIA Henda,TUN,"Aug 01, 1984",47.44,A,60,-63,-63,60,48kgWomen,Snatch,119,True
5,DIK Soumia,MAR,"Oct 19, 1988",43.18,A,-55,-55,55,55,48kgWomen,Snatch,119,True
6,RAKOTONDRAMANANA Harinelina Nathalia,MAD,"Jan 15, 1989",45.63,A,50,-55,-55,50,48kgWomen,Snatch,119,True
1,VRIES Portia Charmaine,RSA,"Jul 21, 1984",47.99,A,90,-94,94,94,48kgWomen,CleanJerk,119,True
