rank,name,nation,born,bw,group,lift1,lift2,lift3,lift4,cat,sec,event_id,old_classes
1,BRACHI GARCIA Josue,ESP,"Sep 08, 1992",60.55,A,-122,122,-126,122,61kgMen,Snatch,479,False
---,SCARANTINO Mirco,ITA,"Jan 16, 1995",60.95,A,-122,-122,-125,---,61kgMen,Snatch,479,False
1,BRACHI GARCIA Josue,ESP,"Sep 08, 1992",60.55,A,140,145,-150,145,61kgMen,CleanJerk,479,False
---,SCARANTINO Mirco,ITA,"Jan 16, 1995",60.95,A,---,---,---,---,61kgMen,CleanJerk,479,False
1,BRACHI GARCIA Josue,ESP,"Sep 08, 1992",60.55,A,122,145,267,,61kgMen,Total,479,False
---,SCARANTINO Mirco,ITA,"Jan 16, 1995",60.95,A,---,---,---,,61kgMen,Total,479,False
1,HERNANDEZ MENDOZA Acoran Juan,ESP,"Dec 30, 1990",66.80,A,128,132,-135,132,67kgMen,Snatch,479,False
2,SEZER Bunyami,TUR,"Jul 04, 1988",66.45,A,115,121,-125,121,67kgMen,Snatch,479,False
1,HERNANDEZ MENDOZA Acoran Juan,ESP,"Dec 30, 1990",66.80,A,150,-155,155,155,67kgMen,CleanJerk,479,False
2,SEZER Bunyami,TUR,"Jul 04, 1988",66.45,A,130,134,-136,134,67kgMen,CleanJerk,479,False
1,HERNANDEZ MENDOZA Acoran Juan,ESP,"Dec 30, 1990",66.80,A,132,155,287,,67kgMen,Total,479,False
2,SEZER Bunyami,TUR,"Jul 04, 1988",66.45,A,121,134,255,,67kgMen,Total,479,False
1,ISMAYILOV Daniyar,TUR,"Feb 03, 1992",69.75,A,150,154,-156,154,73kgMen,Snatch,479,False
2,CALJA Briken,ALB,"Feb 19, 1990",72.80,A,145,151,-155,151,73kgMen,Snatch,479,False
3,LIKHARAD Vadzim,BLR,"Sep 06, 1993",72.75,A,140,148,151,151,73kgMen,Snatch,479,False
---,ESPOSITO Salvatore,ITA,"Sep 05, 1997",72.80,A,-135,-135,-135,---,73kgMen,Snatch,479,False
1,ISMAYILOV Daniyar,TUR,"Feb 03, 1992",69.75,A,-170,175,181,181,73kgMen,CleanJerk,479,False
2,LIKHARAD Vadzim,BLR,"Sep 06, 1993",72.75,A,165,176,-185,176,73kgMen,CleanJerk,479,False
3,CALJA Briken,ALB,"Feb 19, 1990",72.80,A,175,-181,-185,175,73kgMen,CleanJerk,479,False
---,ESPOSITO Salvatore,ITA,"Sep 05, 1997",72.80,A,---,---,---,---,73kgMen,CleanJerk,479,False
1,ISMAYILOV Daniyar,TUR,"Feb 03, 1992",69.75,A,154,181,335,,73kgMen,Total,479,False
2,LIKHARAD Vadzim,BLR,"Sep 06, 1993",72.75,A,151,176,327,,73kgMen,Total,479,False
3,CALJA Briken,ALB,"Feb 19, 1990",72.80,A,151,175,326,,73kgMen,Total,479,False
---,ESPOSITO Salvatore,ITA,"Sep 05, 1997",72.80,A,---,---,---,,73kgMen,Total,479,False
1,QERIMAJ Erkand,ALB,"Aug 10, 1988",80.75,A,-151,153,156,156,81kgMen,Snatch,479,False
2,ASAYONAK Petr,BLR,"Feb 27, 1993",80.99,A,146,152,-155,152,81kgMen,Snatch,479,False
3,GODELLI Daniel,ALB,"Jan 10, 1992",80.85,A,-150,150,-156,150,81kgMen,Snatch,479,False
4,ZWARYCZ Krzysztof Maciej,POL,"Dec 13, 1990",80.90,A,-145,145,-148,145,81kgMen,Snatch,479,False
5,BINI Michael,SMR,"Aug 29, 2000",78.15,A,65,70,75,75,81kgMen,Snatch,479,False
1,QERIMAJ Erkand,ALB,"Aug 10, 1988",80.75,A,183,187,190,190,81kgMen,CleanJerk,479,False
2,ASAYONAK Petr,BLR,"Feb 27, 1993",80.99,A,175,186,188,188,81kgMen,CleanJerk,479,False
3,ZWARYCZ Krzysztof Maciej,POL,"Dec 13, 1990",80.90,A,-180,181,-189,181,81kgMen,CleanJerk,479,False
4,GODELLI Daniel,ALB,"Jan 10, 1992",80.85,A,-180,-181,181,181,81kgMen,CleanJerk,479,False
5,BINI Michael,SMR,"Aug 29, 2000",78.15,A,85,90,-95,90,81kgMen,CleanJerk,479,False
1,QERIMAJ Erkand,ALB,"Aug 10, 1988",80.75,A,156,190,346,,81kgMen,Total,479,False
2,ASAYONAK Petr,BLR,"Feb 27, 1993",80.99,A,152,188,340,,81kgMen,Total,479,False
3,GODELLI Daniel,ALB,"Jan 10, 1992",80.85,A,150,181,331,,81kgMen,Total,479,False
4,ZWARYCZ Krzysztof Maciej,POL,"Dec 13, 1990",80.90,A,145,181,326,,81kgMen,Total,479,False
5,BINI Michael,SMR,"Aug 29, 2000",78.15,A,75,90,165,,81kgMen,Total,479,False
1,IAKOVIDIS Theodoros,GRE,"Feb 12, 1991",88.65,A,154,158,161,161,89kgMen,Snatch,479,False
2,SHORAJ Krenar,ALB,"Jan 15, 1992",88.35,A,146,151,-155,151,89kgMen,Snatch,479,False
3,MATA PEREZ Andres Eduardo,ESP,"Nov 11, 1992",84.00,A,140,145,150,150,89kgMen,Snatch,479,False
4,MENONI Enzo Anthony Vincent,FRA,"Aug 02, 1997",88.80,A,140,-146,146,146,89kgMen,Snatch,479,False
5,RETULAINEN Eero Eljas,FIN,"Oct 13, 1992",89.00,A,143,-147,-147,143,89kgMen,Snatch,479,False
6,GNESSIN Valentin,ISR,"Jul 01, 1989",89.00,A,-138,-138,138,138,89kgMen,Snatch,479,False
7,FARETIE Sony Xavier,FRA,"Jun 02, 2000",88.70,A,-128,130,134,134,89kgMen,Snatch,479,False
8,MUSCAT Matthew John,MLT,"Apr 14, 1982",88.35,A,-113,113,-117,113,89kgMen,Snatch,479,False
1,IAKOVIDIS Theodoros,GRE,"Feb 12, 1991",88.65,A,185,190,-193,190,89kgMen,CleanJerk,479,False
2,SHORAJ Krenar,ALB,"Jan 15, 1992",88.35,A,186,-191,-191,186,89kgMen,CleanJerk,479,False
